concept_id,domain,label,definition,aliases,roles,mention_ids,normalization_status,decision_group,normalization_reason,claim_count,paper_ids,source_document_count
TG:C5500f60a66f9b4,TG,Continuous change from +2.19 to -1.6 mV K-1,,"[""Continuous change from +2.19 to -1.6 mV K-1""]","[""quantity""]","[""TG:P0262:a5""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0262""]",1
TG:C550b3e70232909,TG,Computer solution of electrochemical kinetic problems,,"[""Computer solution of electrochemical kinetic problems""]","[""design_strategy""]","[""TG:P0151:model""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0151""]",1
TG:C550fcd4510c0af,TG,Seebeck effect,Generation of an electrical potential difference in response to a temperature difference in thermogalvanic cells.,"[""Seebeck effect""]","[""mechanism_process"",""performance_function""]","[""TG:P0060:seebeck"",""TG:P0090:k""]",model_merged,g0032,Both concern the Seebeck response in thermogalvanic cells; Soret coupling and redox-entropy enhancement describe influences on that response.,3,"[""P0060"",""P0090""]",2
TG:C5515f4971d3576,TG,Self-powered PTE gel patch,,"[""Self-powered PTE gel patch""]","[""material_entity""]","[""TG:P0042:patch""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0042""]",1
TG:C552fe96ec081c6,TG,Rearrangement of Fe2+/3+ solvation shell,,"[""Rearrangement of Fe2+/3+ solvation shell""]","[""mechanism_process""]","[""TG:P0002:shell""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0002""]",1
TG:C55359b14e93a1b,TG,Appropriate amount of water in DES,,"[""Appropriate amount of water in DES""]","[""condition""]","[""TG:P0246:water""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0246""]",1
TG:C553cded0eae8f7,TG,Improved [Fe(CN)6]3- solvation structure,,"[""Improved [Fe(CN)6]3- solvation structure""]","[""state_structure""]","[""TG:P0248:solv""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0248""]",1
TG:C5541fd932f4135,TG,Cation-selective membrane,,"[""Cation-selective membrane""]","[""material_entity""]","[""TG:P0171:n5""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0171""]",1
TG:C55612d9c151769,TG,Mapping spatial temperature distributions from diverse heat sources,,"[""Mapping spatial temperature distributions from diverse heat sources""]","[""application""]","[""TG:P0032:mapping""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0032""]",1
TG:C55861fbfb1d58d,TG,Natural convection intensity and forms,,"[""Natural convection intensity and forms""]","[""mechanism_process""]","[""TG:P0189:conv""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,5,"[""P0189""]",1
TG:C559683fd795565,TG,Thin-film Li-ion TREC electrode-selection paradigm,,"[""Thin-film Li-ion TREC electrode-selection paradigm""]","[""design_strategy""]","[""TG:P0089:a""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0089""]",1
TG:C5597376a95164c,TG,Hybrid system performance characteristics,,"[""Hybrid system performance characteristics""]","[""performance_function""]","[""TG:P0296:n5""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0296""]",1
TG:C55bbd6a0f95011,TG,Dynamic crosslinked double networks in thermogalvanic hydrogels,,"[""Dynamic crosslinked double networks in thermogalvanic hydrogels""]","[""state_structure""]","[""TG:P0190:network""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0190""]",1
TG:C55ce832a022adc,TG,Oxidized/reduced potassium ferricyanide/ferrocyanide ratio,,"[""Oxidized/reduced potassium ferricyanide/ferrocyanide ratio""]","[""condition""]","[""TG:P0094:a""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0094""]",1
TG:C55cf9e82c7a538,TG,Magneto-thermoelectrical power (MTEP),,"[""Magneto-thermoelectrical power (MTEP)""]","[""quantity""]","[""TG:P0228:i""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0228""]",1
TG:C55fb5f67b20d65,TG,Direct thermoelectric conversion devices,,"[""Direct thermoelectric conversion devices""]","[""application""]","[""TG:P0130:n5""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,4,"[""P0130""]",1
TG:C5603bd6ccd9afc,TG,Toughness: 7.5 MJ m-3,,"[""Toughness: 7.5 MJ m-3""]","[""quantity""]","[""TG:P0019:tough""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0019""]",1
TG:C560b5fed61098a,TG,Temperature difference between exhaled gas and skin,,"[""Temperature difference between exhaled gas and skin""]","[""condition""]","[""TG:P0017:dt""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0017""]",1
TG:C5632ea5d60f449,TG,Ice crystallization,,"[""Ice crystallization""]","[""mechanism_process""]","[""TG:P0193:i""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0193""]",1
TG:C563ead14bd7a0f,TG,Seebeck coefficient: 6.38 mV K-1,,"[""Seebeck coefficient: 6.38 mV K-1""]","[""quantity""]","[""TG:P0225:k""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0225""]",1
TG:C5649ce57542bbe,TG,Guanidinium-ion adsorption by GO,,"[""Guanidinium-ion adsorption by GO""]","[""interaction""]","[""TG:P0031:adsorb""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0031""]",1
TG:C564e49c207fec8,TG,Early screening of respiratory diseases,,"[""Early screening of respiratory diseases""]","[""application""]","[""TG:P0017:screen""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0017""]",1
TG:C56623361913f95,TG,Temperature difference increased from 6 °C to 17 °C,,"[""Temperature difference increased from 6 °C to 17 °C""]","[""quantity""]","[""TG:P0050:delta""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0050""]",1
TG:C56687678f153ac,TG,Two Ag/AgCl electrodes,,"[""Two Ag/AgCl electrodes""]","[""material_entity""]","[""TG:P0177:n17""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0177""]",1
TG:C56739b3f40c13f,TG,Nernst equation and Debye–Hückel theory,,"[""Nernst equation and Debye–Hückel theory""]","[""design_strategy""]","[""TG:P0094:f""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0094""]",1
TG:C568a82b65a0b5c,TG,Addition of PVDF or PVDF-HFP to [Co(bpy)3]2+/3+ in [C2mim][NTf2],,"[""Addition of PVDF or PVDF-HFP to [Co(bpy)3]2+/3+ in [C2mim][NTf2]""]","[""design_strategy""]","[""TG:P0306:n1""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0306""]",1
TG:C568d239e96773e,TG,Crystallization induced by Gdm+ with [Fe(CN)6]4-,,"[""Crystallization induced by Gdm+ with [Fe(CN)6]4-""]","[""mechanism_process""]","[""TG:P0167:crystal""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0167""]",1
TG:C5697b4b7c0871d,TG,Thermoelectric performance of 3.5 mV K−1,,"[""Thermoelectric performance of 3.5 mV K−1""]","[""quantity""]","[""TG:P0155:s""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0155""]",1
TG:C56a3ccfbcd2af2,TG,MMA content increase from 35 to 100 wt.%,,"[""MMA content increase from 35 to 100 wt.%""]","[""condition""]","[""TG:P0271:increase""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0271""]",1
TG:C56a9e2bbda4794,TG,Heat energy harvesting from hot fluids,,"[""Heat energy harvesting from hot fluids""]","[""application""]","[""TG:P0186:fluid""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0186""]",1
TG:C56b5bb5484450b,TG,Copper films,,"[""Copper films""]","[""material_entity""]","[""TG:P0237:n17""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0237""]",1
TG:C56c2668bb37f89,TG,Improved electrical outputs,,"[""Improved electrical outputs""]","[""performance_function""]","[""TG:P0231:n9""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0231""]",1
TG:C56d592e2356cf2,TG,Adaptation to different temperatures and harsh environments,,"[""Adaptation to different temperatures and harsh environments""]","[""performance_function""]","[""TG:P0048:adapt""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0048""]",1
TG:C56d724f8103b65,TG,Powering small electronic devices,,"[""Powering small electronic devices""]","[""application""]","[""TG:P0156:use""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0156""]",1
TG:C56e3498f031387,TG,Gel voltage generation,,"[""Gel voltage generation""]","[""performance_function""]","[""TG:P0142:voltage""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0142""]",1
TG:C56eb79b7c8cc9c,TG,Thermoelectrochemical performances,,"[""Thermoelectrochemical performances""]","[""performance_function""]","[""TG:P0273:perf""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0273""]",1
TG:C56fbb59a220bc6,TG,Electrical in-series thermogalvanic device use,,"[""Electrical in-series thermogalvanic device use""]","[""application""]","[""TG:P0105:n9""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0105""]",1
TG:C570ec6f0fa2b79,TG,Temperature-regulated ETRD system,,"[""Temperature-regulated ETRD system""]","[""material_entity""]","[""TG:P0263:system""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0263""]",1
TG:C57192e86675d61,TG,Potential spillage,,"[""Potential spillage""]","[""mechanism_process""]","[""TG:P0208:spillage""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0208""]",1
TG:C57298c3b625bf1,TG,Synergy between Na+ and K+ counter ions,,"[""Synergy between Na+ and K+ counter ions""]","[""interaction""]","[""TG:P0098:n1""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0098""]",1
TG:C572fdbfccb8db5,TG,Heat capacity,,"[""Heat capacity""]","[""quantity""]","[""TG:P0171:n22""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0171""]",1
TG:C5740c715bf2463,TG,Thermal storage,,"[""Thermal storage""]","[""performance_function""]","[""TG:P0106:n13""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0106""]",1
TG:C57479cf8b74dff,TG,High thermogalvanic performance,,"[""High thermogalvanic performance""]","[""performance_function""]","[""TG:P0042:thermogalvanic""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0042""]",1
TG:C574e59fcc9fc16,TG,Electroactive polymers within hydrogels,,"[""Electroactive polymers within hydrogels""]","[""material_entity""]","[""TG:P0249:poly""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0249""]",1
TG:C5753bbc5724759,TG,Increasing incident laser power,,"[""Increasing incident laser power""]","[""condition""]","[""TG:P0148:power""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0148""]",1
TG:C576fac4ab64d1b,TG,Incident laser power density above 1.1 × 10^7 W/cm2,,"[""Incident laser power density above 1.1 × 10^7 W/cm2""]","[""condition""]","[""TG:P0148:high""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0148""]",1
TG:C5772cba79793ca,TG,Potential versus current curve measurement,,"[""Potential versus current curve measurement""]","[""mechanism_process""]","[""TG:P0231:n10""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0231""]",1
TG:C57790513af0a4b,TG,Anti-freezing properties,Ability to resist freezing under low-temperature conditions.,"[""Anti-freezing properties""]","[""performance_function""]","[""TG:P0051:antifreeze"",""TG:P0054:antifreeze""]",model_merged,g0027,"Both describe freezing resistance of DMSO/water organohydrogels; hydrogen bonding is a supporting mechanism, not a different property.",3,"[""P0051"",""P0054""]",2
TG:C577f6c1435c5c4,TG,Low-temperature waste-heat recovery,,"[""Low-temperature waste-heat recovery""]","[""application""]","[""TG:P0035:recovery""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0035""]",1
TG:C5781a1a6fb8cb5,TG,Carbon steel and copper heat-transfer surfaces,,"[""Carbon steel and copper heat-transfer surfaces""]","[""material_entity""]","[""TG:P0242:m""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0242""]",1
TG:C578da7c4c8ddc2,TG,Thermally stable thermopower,,"[""Thermally stable thermopower""]","[""performance_function""]","[""TG:P0268:stable""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0268""]",1
TG:C5791e34a753878,TG,Reversible and sustainable heat-to-electricity conversion,,"[""Reversible and sustainable heat-to-electricity conversion""]","[""performance_function""]","[""TG:P0144:conversion""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0144""]",1
TG:C57964944368bfb,TG,Thermoelectric effect of -1.1 to -1.4 mV/degree,,"[""Thermoelectric effect of -1.1 to -1.4 mV/degree""]","[""quantity""]","[""TG:P0133:te""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0133""]",1
TG:C57a0b517447f9e,TG,Synergistic steam-electricity production,,"[""Synergistic steam-electricity production""]","[""application""]","[""TG:P0181:steam""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0181""]",1
TG:C57aa62e65ace8b,TG,Nernst equation including the thermoelectric term,,"[""Nernst equation including the thermoelectric term""]","[""design_strategy""]","[""TG:P0332:nernst""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0332""]",1
TG:C57c912f9c97227,TG,Redox-pair concentration difference,,"[""Redox-pair concentration difference""]","[""quantity""]","[""TG:P0137:concentration""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0137""]",1
