cutoff_year,concept_u,concept_v,u_type,v_type,dprev_ite,u_degree_all,v_degree_all,u_degree_tg,v_degree_tg,u_degree_ite,v_degree_ite,common_neighbors,adamic_adar,preferential_attachment,shortest_path,semantic_similarity,cross_type,ite_lead_years_for_u,u_seen_in_ite,u_seen_in_tg,v_seen_in_tg,future_edge_label,future_example_title,future_window
2021,cation/anion thermodiffusion asymmetry,ion-pair complexation control,transport_mechanism,solvation_entropy,2,4,8,4,8,4,8,1,0.3789231816899512,32,2,0.0590969292177961,1,6,1,0,0,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2022-2023
2021,cation/anion thermodiffusion asymmetry,ion-selectivity membrane transport,transport_mechanism,transport_mechanism,2,4,11,4,11,4,11,2,0.8340427950033699,44,2,0.008040898218737838,0,6,1,0,0,0,,2022-2023
2021,cation/anion thermodiffusion asymmetry,nanochannel-confined ion transport,transport_mechanism,transport_mechanism,2,4,5,4,5,4,5,2,0.8340427950033699,20,2,0.02136362105617015,0,6,1,0,0,0,,2022-2023
2021,cation/anion thermodiffusion asymmetry,organic redox molecular design,transport_mechanism,redox_chemistry,2,4,4,4,4,4,4,1,0.48089834696298783,16,2,0.009491032785387614,1,6,1,0,0,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2022-2023
2021,cation/anion thermodiffusion asymmetry,phase-transition entropy amplification,transport_mechanism,phase_or_species_transition,2,4,11,4,11,4,11,3,1.3149411419663577,44,2,0.10340045159533301,1,6,1,0,0,0,,2022-2023
2021,cation/anion thermodiffusion asymmetry,quasi-solid granular electrolyte matrix,transport_mechanism,material_system,2,4,4,4,4,4,4,1,0.3789231816899512,16,2,0.0,1,6,1,0,0,0,,2022-2023
2021,cation/anion thermodiffusion asymmetry,selective solvation entropy engineering,transport_mechanism,solvation_entropy,2,4,5,4,5,4,5,1,0.43429448190325176,20,2,0.048626392826120246,1,6,1,0,0,0,,2022-2023
2021,cation/anion thermodiffusion asymmetry,soft mixed ionic-electronic coupling,transport_mechanism,transport_mechanism,2,4,4,4,4,4,4,3,1.2683372769066217,16,2,0.007731252065396733,0,6,1,0,0,0,,2022-2023
2021,cellulose nanofiber scaffold,chaotropic polymer-water disruption,gel_microstructure,gel_microstructure,3,7,6,7,6,7,6,0,0.0,42,3,0.00879056173147519,0,5,1,0,0,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2022-2023
2021,cellulose nanofiber scaffold,charge-transfer resistance engineering,gel_microstructure,electrode_interface,3,7,5,7,5,7,5,0,0.0,35,3,0.009020994801396577,1,5,1,0,0,0,,2022-2023
2021,cellulose nanofiber scaffold,convection-resolved resistance decomposition,gel_microstructure,transport_mechanism,3,7,2,7,2,7,2,0,0.0,14,3,0.0,1,5,1,0,0,0,,2022-2023
2021,cellulose nanofiber scaffold,deep-eutectic eutogel electrolyte,gel_microstructure,material_system,2,7,2,7,2,7,2,1,0.4170323914242463,14,2,0.0,1,5,1,0,0,0,,2022-2023
2021,cellulose nanofiber scaffold,dynamic crosslinked gel network,gel_microstructure,gel_microstructure,3,7,2,7,2,7,2,0,0.0,14,3,0.0,0,5,1,0,0,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2022-2023
2021,cellulose nanofiber scaffold,ferri/ferrocyanide redox chemistry,gel_microstructure,redox_chemistry,2,7,7,7,7,7,7,1,0.3789231816899512,49,2,0.0,1,5,1,0,0,1,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2022-2023
2021,cellulose nanofiber scaffold,gel-confined redox transport,gel_microstructure,gel_microstructure,2,7,7,7,7,7,7,1,0.3789231816899512,49,2,0.0,0,5,1,0,0,0,,2022-2023
2021,cellulose nanofiber scaffold,imidazolium ionic-liquid phase transition electrolyte,gel_microstructure,material_system,2,7,6,7,6,7,6,1,0.3789231816899512,42,2,0.009645926961261625,1,5,1,0,0,0,,2022-2023
2021,cellulose nanofiber scaffold,ion-pair complexation control,gel_microstructure,solvation_entropy,2,7,8,7,8,7,8,1,0.3789231816899512,56,2,0.0,1,5,1,0,0,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2022-2023
2021,cellulose nanofiber scaffold,organic redox molecular design,gel_microstructure,redox_chemistry,3,7,4,7,4,7,4,0,0.0,28,3,0.0,1,5,1,0,0,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2022-2023
2021,cellulose nanofiber scaffold,phase-transition entropy amplification,gel_microstructure,phase_or_species_transition,2,7,11,7,11,7,11,2,0.8340427950033699,77,2,0.0,1,5,1,0,0,0,,2022-2023
2021,cellulose nanofiber scaffold,quasi-solid granular electrolyte matrix,gel_microstructure,material_system,2,7,4,7,4,7,4,2,0.7959555731141975,28,2,0.0,1,5,1,0,0,0,,2022-2023
2021,cellulose nanofiber scaffold,redox entropy tuning,gel_microstructure,solvation_entropy,3,7,8,7,8,7,8,0,0.0,56,3,0.0,1,5,1,0,0,0,,2022-2023
2021,cellulose nanofiber scaffold,selective solvation entropy engineering,gel_microstructure,solvation_entropy,3,7,5,7,5,7,5,0,0.0,35,3,0.0,1,5,1,0,0,0,,2022-2023
2021,chaotropic polymer-water disruption,charge-transfer resistance engineering,gel_microstructure,electrode_interface,2,6,5,6,5,6,5,1,0.5138983423697507,30,2,0.03232833470943347,1,4,1,0,0,0,,2022-2023
2021,chaotropic polymer-water disruption,convection-resolved resistance decomposition,gel_microstructure,transport_mechanism,3,6,2,6,2,6,2,0,0.0,12,3,0.029269448207584738,1,4,1,0,0,0,,2022-2023
2021,chaotropic polymer-water disruption,deep-eutectic eutogel electrolyte,gel_microstructure,material_system,3,6,2,6,2,6,2,0,0.0,12,3,0.017118643367746947,1,4,1,0,0,1,Direct ink writing of PEDOT eutectogels as substrate-free dry electrodes for electromyography,2022-2023
2021,chaotropic polymer-water disruption,imidazolium ionic-liquid phase transition electrolyte,gel_microstructure,material_system,2,6,6,6,6,6,6,1,0.48089834696298783,36,2,0.030639873046904395,1,4,1,0,0,0,,2022-2023
2021,chaotropic polymer-water disruption,iodide/triiodide redox chemistry,gel_microstructure,redox_chemistry,3,6,4,6,4,6,4,0,0.0,24,3,0.00597782164021055,1,4,1,0,0,0,,2022-2023
2021,chaotropic polymer-water disruption,ion-pair complexation control,gel_microstructure,solvation_entropy,2,6,8,6,8,6,8,2,1.0277966847395015,48,2,0.031557702409680734,1,4,1,0,0,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2022-2023
2021,chaotropic polymer-water disruption,ion-selectivity membrane transport,gel_microstructure,transport_mechanism,2,6,11,6,11,6,11,1,0.5581106265512472,66,2,0.002822315519833828,1,4,1,0,0,0,,2022-2023
2021,chaotropic polymer-water disruption,moisture-gradient ion transport,gel_microstructure,transport_mechanism,3,6,9,6,9,6,9,0,0.0,54,3,0.009980690750689839,1,4,1,0,0,1,Durable and stretchable nanocomposite ionogels with high thermoelectric property for low-grade heat harvesting,2022-2023
2021,chaotropic polymer-water disruption,nanochannel-confined ion transport,gel_microstructure,transport_mechanism,3,6,5,6,5,6,5,0,0.0,30,3,0.01888172920544882,1,4,1,0,0,0,,2022-2023
2021,chaotropic polymer-water disruption,organic redox molecular design,gel_microstructure,redox_chemistry,2,6,4,6,4,6,4,1,0.48089834696298783,24,2,0.007371087173797146,1,4,1,0,0,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2022-2023
2021,chaotropic polymer-water disruption,phase-transition entropy amplification,gel_microstructure,phase_or_species_transition,2,6,11,6,11,6,11,2,0.9947966893327386,66,2,0.061192343502075044,1,4,1,0,0,0,,2022-2023
2021,chaotropic polymer-water disruption,quasi-solid granular electrolyte matrix,gel_microstructure,material_system,3,6,4,6,4,6,4,0,0.0,24,3,0.009977563713332067,1,4,1,0,0,0,,2022-2023
2021,chaotropic polymer-water disruption,soft mixed ionic-electronic coupling,gel_microstructure,transport_mechanism,3,6,4,6,4,6,4,0,0.0,24,3,0.012265703632964019,1,4,1,0,0,1,Direct ink writing of PEDOT eutectogels as substrate-free dry electrodes for electromyography,2022-2023
2021,charge-transfer resistance engineering,convection-resolved resistance decomposition,electrode_interface,transport_mechanism,3,5,2,5,2,5,2,0,0.0,10,3,0.23804995679356086,1,28,1,0,0,1,Resistance components in organic electrolytes containing Fe2+/Fe3+ for liquid thermoelectric conversion devices,2022-2023
2021,charge-transfer resistance engineering,deep-eutectic eutogel electrolyte,electrode_interface,material_system,3,5,2,5,2,5,2,0,0.0,10,3,0.0,1,28,1,0,0,0,,2022-2023
2021,charge-transfer resistance engineering,dynamic crosslinked gel network,electrode_interface,gel_microstructure,3,5,2,5,2,5,2,0,0.0,10,3,0.0,1,28,1,0,0,0,,2022-2023
2021,charge-transfer resistance engineering,gel-confined redox transport,electrode_interface,gel_microstructure,2,5,7,5,7,5,7,2,0.8979307383872341,35,2,0.05342457067567964,1,28,1,0,0,0,,2022-2023
2021,charge-transfer resistance engineering,imidazolium ionic-liquid phase transition electrolyte,electrode_interface,material_system,2,5,6,5,6,5,6,1,0.4170323914242463,30,2,0.02518566378772709,1,28,1,0,0,0,,2022-2023
2021,charge-transfer resistance engineering,iodide/triiodide redox chemistry,electrode_interface,redox_chemistry,3,5,4,5,4,5,4,0,0.0,20,3,0.015015932647144023,1,28,1,0,0,0,,2022-2023
2021,charge-transfer resistance engineering,ion-selectivity membrane transport,electrode_interface,transport_mechanism,3,5,11,5,11,5,11,0,0.0,55,3,0.03560815880971264,1,28,1,0,0,0,,2022-2023
2021,charge-transfer resistance engineering,moisture-gradient ion transport,electrode_interface,transport_mechanism,2,5,9,5,9,5,9,1,0.4170323914242463,45,2,0.03831069253154508,1,28,1,0,0,0,,2022-2023
2021,charge-transfer resistance engineering,nanochannel-confined ion transport,electrode_interface,transport_mechanism,3,5,5,5,5,5,5,0,0.0,25,3,0.048837197565399726,1,28,1,0,0,0,,2022-2023
2021,charge-transfer resistance engineering,organic redox molecular design,electrode_interface,redox_chemistry,3,5,4,5,4,5,4,0,0.0,20,3,0.013027145219012031,1,28,1,0,0,0,,2022-2023
2021,charge-transfer resistance engineering,quasi-solid granular electrolyte matrix,electrode_interface,material_system,2,5,4,5,4,5,4,1,0.4170323914242463,20,2,0.004280435368782237,1,28,1,0,0,0,,2022-2023
2021,charge-transfer resistance engineering,redox entropy tuning,electrode_interface,solvation_entropy,2,5,8,5,8,5,8,2,0.930930733793997,40,2,0.045871020071382954,1,28,1,0,0,0,,2022-2023
2021,charge-transfer resistance engineering,selective solvation entropy engineering,electrode_interface,solvation_entropy,2,5,5,5,5,5,5,1,0.5138983423697507,25,2,0.31921525083686975,1,28,1,0,0,0,,2022-2023
2021,charge-transfer resistance engineering,soft mixed ionic-electronic coupling,electrode_interface,transport_mechanism,3,5,4,5,4,5,4,0,0.0,20,3,0.017038871960942968,1,28,1,0,0,0,,2022-2023
2021,convection-resolved resistance decomposition,deep-eutectic eutogel electrolyte,transport_mechanism,material_system,3,2,2,2,2,2,2,0,0.0,4,3,0.028312745056326312,1,9,1,0,0,0,,2022-2023
2021,convection-resolved resistance decomposition,dynamic crosslinked gel network,transport_mechanism,gel_microstructure,4,2,2,2,2,2,2,0,0.0,4,4,0.0058092394575597305,1,9,1,0,0,0,,2022-2023
2021,convection-resolved resistance decomposition,ferri/ferrocyanide redox chemistry,transport_mechanism,redox_chemistry,2,2,7,2,7,2,7,1,0.43429448190325176,14,2,0.008148711808979333,1,9,1,0,0,0,,2022-2023
2021,convection-resolved resistance decomposition,gel-confined redox transport,transport_mechanism,gel_microstructure,3,2,7,2,7,2,7,0,0.0,14,3,0.02038498345441971,1,9,1,0,0,0,,2022-2023
2021,convection-resolved resistance decomposition,imidazolium ionic-liquid phase transition electrolyte,transport_mechanism,material_system,2,2,6,2,6,2,6,1,1.4426950408889634,12,2,0.07357517488815565,1,9,1,0,0,0,,2022-2023
2021,convection-resolved resistance decomposition,iodide/triiodide redox chemistry,transport_mechanism,redox_chemistry,3,2,4,2,4,2,4,0,0.0,8,3,0.007870250180437334,1,9,1,0,0,0,,2022-2023
2021,convection-resolved resistance decomposition,ion-pair complexation control,transport_mechanism,solvation_entropy,3,2,8,2,8,2,8,0,0.0,16,3,0.11796045873820993,1,9,1,0,0,0,,2022-2023
2021,convection-resolved resistance decomposition,ion-selectivity membrane transport,transport_mechanism,transport_mechanism,3,2,11,2,11,2,11,0,0.0,22,3,0.03797334200226357,0,9,1,0,0,0,,2022-2023
2021,convection-resolved resistance decomposition,moisture-gradient ion transport,transport_mechanism,transport_mechanism,2,2,9,2,9,2,9,1,0.43429448190325176,18,2,0.01719263076565263,0,9,1,0,0,0,,2022-2023
2021,convection-resolved resistance decomposition,nanochannel-confined ion transport,transport_mechanism,transport_mechanism,3,2,5,2,5,2,5,0,0.0,10,3,0.02464884034755551,0,9,1,0,0,0,,2022-2023
2021,convection-resolved resistance decomposition,organic redox molecular design,transport_mechanism,redox_chemistry,3,2,4,2,4,2,4,0,0.0,8,3,0.019274763573992153,1,9,1,0,0,0,,2022-2023
2021,convection-resolved resistance decomposition,phase-transition entropy amplification,transport_mechanism,phase_or_species_transition,3,2,11,2,11,2,11,0,0.0,22,3,0.10830105911052901,1,9,1,0,0,0,,2022-2023
2021,convection-resolved resistance decomposition,quasi-solid granular electrolyte matrix,transport_mechanism,material_system,3,2,4,2,4,2,4,0,0.0,8,3,0.010058440260735301,1,9,1,0,0,0,,2022-2023
2021,convection-resolved resistance decomposition,redox entropy tuning,transport_mechanism,solvation_entropy,2,2,8,2,8,2,8,1,0.43429448190325176,16,2,0.005304979921636903,1,9,1,0,0,0,,2022-2023
2021,convection-resolved resistance decomposition,selective solvation entropy engineering,transport_mechanism,solvation_entropy,2,2,5,2,5,2,5,1,0.43429448190325176,10,2,0.07406673119858573,1,9,1,0,0,0,,2022-2023
2021,convection-resolved resistance decomposition,soft mixed ionic-electronic coupling,transport_mechanism,transport_mechanism,2,2,4,2,4,2,4,1,0.43429448190325176,8,2,0.02126463388029965,0,9,1,0,0,0,,2022-2023
2021,deep-eutectic eutogel electrolyte,dynamic crosslinked gel network,material_system,gel_microstructure,3,2,2,2,2,2,2,0,0.0,4,3,0.03385382452648041,1,7,1,0,0,0,,2022-2023
2021,deep-eutectic eutogel electrolyte,ferri/ferrocyanide redox chemistry,material_system,redox_chemistry,3,2,7,2,7,2,7,0,0.0,14,3,0.0,1,7,1,0,0,0,,2022-2023
2021,deep-eutectic eutogel electrolyte,gel-confined redox transport,material_system,gel_microstructure,3,2,7,2,7,2,7,0,0.0,14,3,0.010345426776811464,1,7,1,0,0,0,,2022-2023
2021,deep-eutectic eutogel electrolyte,imidazolium ionic-liquid phase transition electrolyte,material_system,material_system,3,2,6,2,6,2,6,0,0.0,12,3,0.20069044020801186,0,7,1,0,0,0,,2022-2023
2021,deep-eutectic eutogel electrolyte,iodide/triiodide redox chemistry,material_system,redox_chemistry,2,2,4,2,4,2,4,2,0.930930733793997,8,2,0.0,1,7,1,0,0,0,,2022-2023
2021,deep-eutectic eutogel electrolyte,ion-pair complexation control,material_system,solvation_entropy,3,2,8,2,8,2,8,0,0.0,16,3,0.021149494558704234,1,7,1,0,0,0,,2022-2023
2021,deep-eutectic eutogel electrolyte,moisture-gradient ion transport,material_system,transport_mechanism,2,2,9,2,9,2,9,2,0.930930733793997,18,2,0.0,1,7,1,0,0,1,Quasi-solid conductive gels with high thermoelectric properties and high mechanical stretchability consisting of a low cost and green deep eutectic solvent,2022-2023
2021,deep-eutectic eutogel electrolyte,nanochannel-confined ion transport,material_system,transport_mechanism,2,2,5,2,5,2,5,1,0.4170323914242463,10,2,0.0,1,7,1,0,0,0,,2022-2023
2021,deep-eutectic eutogel electrolyte,organic redox molecular design,material_system,redox_chemistry,2,2,4,2,4,2,4,1,0.5138983423697507,8,2,0.022896239477111842,1,7,1,0,0,0,,2022-2023
2021,deep-eutectic eutogel electrolyte,phase-transition entropy amplification,material_system,phase_or_species_transition,2,2,11,2,11,2,11,1,0.5138983423697507,22,2,0.0035158770850287476,1,7,1,0,0,0,,2022-2023
2021,deep-eutectic eutogel electrolyte,quasi-solid granular electrolyte matrix,material_system,material_system,2,2,4,2,4,2,4,1,0.4170323914242463,8,2,0.22470103524499763,0,7,1,0,0,0,,2022-2023
2021,deep-eutectic eutogel electrolyte,redox entropy tuning,material_system,solvation_entropy,3,2,8,2,8,2,8,0,0.0,16,3,0.0057740826940787466,1,7,1,0,0,0,,2022-2023
2021,deep-eutectic eutogel electrolyte,selective solvation entropy engineering,material_system,solvation_entropy,3,2,5,2,5,2,5,0,0.0,10,3,0.05780828042891336,1,7,1,0,0,0,,2022-2023
2021,deep-eutectic eutogel electrolyte,soft mixed ionic-electronic coupling,material_system,transport_mechanism,3,2,4,2,4,2,4,0,0.0,8,3,0.0804818230424731,1,7,1,0,0,1,Direct ink writing of PEDOT eutectogels as substrate-free dry electrodes for electromyography,2022-2023
2021,dynamic crosslinked gel network,ferri/ferrocyanide redox chemistry,gel_microstructure,redox_chemistry,2,2,7,2,7,2,7,1,0.5581106265512472,14,2,0.0,1,3,1,0,0,1,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2022-2023
2021,dynamic crosslinked gel network,gel-confined redox transport,gel_microstructure,gel_microstructure,2,2,7,2,7,2,7,2,1.1162212531024944,14,2,0.04858346700912563,0,3,1,0,0,1,Regulating Thermogalvanic Effect and Mechanical Robustness via Redox Ions for Flexible Quasi-Solid-State Thermocells,2022-2023
2021,dynamic crosslinked gel network,imidazolium ionic-liquid phase transition electrolyte,gel_microstructure,material_system,3,2,6,2,6,2,6,0,0.0,12,3,0.0,1,3,1,0,0,0,,2022-2023
2021,dynamic crosslinked gel network,iodide/triiodide redox chemistry,gel_microstructure,redox_chemistry,3,2,4,2,4,2,4,0,0.0,8,3,0.0,1,3,1,0,0,0,,2022-2023
2021,dynamic crosslinked gel network,ion-pair complexation control,gel_microstructure,solvation_entropy,3,2,8,2,8,2,8,0,0.0,16,3,0.0,1,3,1,0,0,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2022-2023
2021,dynamic crosslinked gel network,ion-selectivity membrane transport,gel_microstructure,transport_mechanism,2,2,11,2,11,2,11,1,0.5581106265512472,22,2,0.0,1,3,1,0,0,1,High-Performance Ionic Thermoelectric Supercapacitor for Integrated Energy Conversion-Storage,2022-2023
2021,dynamic crosslinked gel network,moisture-gradient ion transport,gel_microstructure,transport_mechanism,3,2,9,2,9,2,9,0,0.0,18,3,0.0,1,3,1,0,0,0,,2022-2023
2021,dynamic crosslinked gel network,nanochannel-confined ion transport,gel_microstructure,transport_mechanism,3,2,5,2,5,2,5,0,0.0,10,3,0.007266261933831395,1,3,1,0,0,0,,2022-2023
2021,dynamic crosslinked gel network,organic redox molecular design,gel_microstructure,redox_chemistry,3,2,4,2,4,2,4,0,0.0,8,3,0.008000844230900812,1,3,1,0,0,1,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,2022-2023
2021,dynamic crosslinked gel network,phase-transition entropy amplification,gel_microstructure,phase_or_species_transition,3,2,11,2,11,2,11,0,0.0,22,3,0.0,1,3,1,0,0,1,Giant Thermopower of Hydrogen Ion Enhanced by a Strong Hydrogen Bond System,2022-2023
2021,dynamic crosslinked gel network,quasi-solid granular electrolyte matrix,gel_microstructure,material_system,3,2,4,2,4,2,4,0,0.0,8,3,0.0,1,3,1,0,0,0,,2022-2023
2021,dynamic crosslinked gel network,redox entropy tuning,gel_microstructure,solvation_entropy,2,2,8,2,8,2,8,1,0.5581106265512472,16,2,0.0,1,3,1,0,0,0,,2022-2023
2021,dynamic crosslinked gel network,selective solvation entropy engineering,gel_microstructure,solvation_entropy,2,2,5,2,5,2,5,2,1.1162212531024944,10,2,0.0,1,3,1,0,0,0,,2022-2023
2021,dynamic crosslinked gel network,soft mixed ionic-electronic coupling,gel_microstructure,transport_mechanism,4,2,4,2,4,2,4,0,0.0,8,4,0.022937429797547218,1,3,1,0,0,0,,2022-2023
2021,ferri/ferrocyanide redox chemistry,gel-confined redox transport,redox_chemistry,gel_microstructure,2,7,7,7,7,7,7,3,1.4179321552041864,49,2,0.07357287434767591,1,29,1,0,0,1,Realizing record-high output power in flexible gelatin/GTA-KCl-FeCN4-/3- ionic thermoelectric cells enabled by extending the working temperature range,2022-2023
2021,ferri/ferrocyanide redox chemistry,imidazolium ionic-liquid phase transition electrolyte,redox_chemistry,material_system,2,7,6,7,6,7,6,2,0.859821528652939,42,2,0.0,1,29,1,0,0,0,,2022-2023
2021,ferri/ferrocyanide redox chemistry,iodide/triiodide redox chemistry,redox_chemistry,redox_chemistry,3,7,4,7,4,7,4,0,0.0,28,3,0.2883929394849554,0,29,1,0,0,0,,2022-2023
2021,ferri/ferrocyanide redox chemistry,ion-selectivity membrane transport,redox_chemistry,transport_mechanism,2,7,11,7,11,7,11,1,0.3789231816899512,77,2,0.0,1,29,1,0,0,0,,2022-2023
2021,ferri/ferrocyanide redox chemistry,moisture-gradient ion transport,redox_chemistry,transport_mechanism,2,7,9,7,9,7,9,2,0.8132176635932029,63,2,0.006298198268865127,1,29,1,0,0,0,,2022-2023
2021,ferri/ferrocyanide redox chemistry,nanochannel-confined ion transport,redox_chemistry,transport_mechanism,2,7,5,7,5,7,5,1,0.3789231816899512,35,2,0.0,1,29,1,0,0,0,,2022-2023
2021,ferri/ferrocyanide redox chemistry,organic redox molecular design,redox_chemistry,redox_chemistry,2,7,4,7,4,7,4,1,0.48089834696298783,28,2,0.07636699988106493,0,29,1,0,0,0,,2022-2023
2021,ferri/ferrocyanide redox chemistry,phase-transition entropy amplification,redox_chemistry,phase_or_species_transition,2,7,11,7,11,7,11,4,1.9620548101755388,77,2,0.0,1,29,1,0,0,0,,2022-2023
2021,ferri/ferrocyanide redox chemistry,quasi-solid granular electrolyte matrix,redox_chemistry,material_system,2,7,4,7,4,7,4,1,0.3789231816899512,28,2,0.0,1,29,1,0,0,0,,2022-2023
2021,ferri/ferrocyanide redox chemistry,selective solvation entropy engineering,redox_chemistry,solvation_entropy,2,7,5,7,5,7,5,3,1.5063034508242497,35,2,0.0,1,29,1,0,0,0,,2022-2023
2021,ferri/ferrocyanide redox chemistry,soft mixed ionic-electronic coupling,redox_chemistry,transport_mechanism,2,7,4,7,4,7,4,2,0.8132176635932029,28,2,0.0,1,29,1,0,0,0,,2022-2023
2021,gel-confined redox transport,high-entropy redox/ion coupling,gel_microstructure,solvation_entropy,12,7,0,7,0,7,0,0,0.0,0,12,0.06099529838052219,1,2,1,0,0,0,,2022-2023
2021,gel-confined redox transport,imidazolium ionic-liquid phase transition electrolyte,gel_microstructure,material_system,2,7,6,7,6,7,6,2,0.7959555731141975,42,2,0.05673560001623111,1,2,1,0,0,0,,2022-2023
2021,gel-confined redox transport,iodide/triiodide redox chemistry,gel_microstructure,redox_chemistry,3,7,4,7,4,7,4,0,0.0,28,3,0.07105870733727873,1,2,1,0,0,0,,2022-2023
2021,gel-confined redox transport,ion-selectivity membrane transport,gel_microstructure,transport_mechanism,2,7,11,7,11,7,11,2,0.9370338082411984,77,2,0.2345713662172774,1,2,1,0,0,0,,2022-2023
2021,gel-confined redox transport,moisture-gradient ion transport,gel_microstructure,transport_mechanism,2,7,9,7,9,7,9,2,0.7959555731141975,63,2,0.23739482889929656,1,2,1,0,0,0,,2022-2023
2021,gel-confined redox transport,nanochannel-confined ion transport,gel_microstructure,transport_mechanism,2,7,5,7,5,7,5,1,0.3789231816899512,35,2,0.6331094809893746,1,2,1,0,0,0,,2022-2023
2021,gel-confined redox transport,organic redox molecular design,gel_microstructure,redox_chemistry,3,7,4,7,4,7,4,0,0.0,28,3,0.08762053432928653,1,2,1,0,0,1,Proton-Coupled Electron Transfer Aided Thermoelectric Energy Conversion and Storage,2022-2023
2021,gel-confined redox transport,quasi-solid granular electrolyte matrix,gel_microstructure,material_system,2,7,4,7,4,7,4,2,0.7959555731141975,28,2,0.005836168093912229,1,2,1,0,0,0,,2022-2023
2021,gel-confined redox transport,redox entropy tuning,gel_microstructure,solvation_entropy,2,7,8,7,8,7,8,2,0.9751430179754935,56,2,0.12189858733678571,1,2,1,0,0,1,Realizing record-high output power in flexible gelatin/GTA-KCl-FeCN4-/3- ionic thermoelectric cells enabled by extending the working temperature range,2022-2023
2021,gel-confined redox transport,soft mixed ionic-electronic coupling,gel_microstructure,transport_mechanism,2,7,4,7,4,7,4,1,0.3789231816899512,28,2,0.008810866335670447,1,2,1,0,0,0,,2022-2023
2021,high-entropy redox/ion coupling,phase-transition entropy amplification,solvation_entropy,phase_or_species_transition,12,0,11,0,11,0,11,0,0.0,0,12,0.15166341163015826,1,2,1,0,0,0,,2022-2023
2021,high-entropy redox/ion coupling,redox entropy tuning,solvation_entropy,solvation_entropy,12,0,8,0,8,0,8,0,0.0,0,12,0.3046869500950264,0,2,1,0,0,0,,2022-2023
2021,high-entropy redox/ion coupling,selective solvation entropy engineering,solvation_entropy,solvation_entropy,12,0,5,0,5,0,5,0,0.0,0,12,0.15886942351079414,0,2,1,0,0,0,,2022-2023
2021,high-entropy redox/ion coupling,soft mixed ionic-electronic coupling,solvation_entropy,transport_mechanism,12,0,4,0,4,0,4,0,0.0,0,12,0.24300858520919724,1,2,1,0,0,0,,2022-2023
2021,imidazolium ionic-liquid phase transition electrolyte,iodide/triiodide redox chemistry,material_system,redox_chemistry,3,6,4,6,4,6,4,0,0.0,24,3,0.004228818147091576,1,8,1,0,0,0,,2022-2023
2021,imidazolium ionic-liquid phase transition electrolyte,ion-pair complexation control,material_system,solvation_entropy,2,6,8,6,8,6,8,2,0.7959555731141975,48,2,0.05870489148767375,1,8,1,0,0,0,,2022-2023
2021,imidazolium ionic-liquid phase transition electrolyte,ion-selectivity membrane transport,material_system,transport_mechanism,2,6,11,6,11,6,11,1,0.3789231816899512,66,2,0.09106182935795622,1,8,1,0,0,0,,2022-2023
2021,imidazolium ionic-liquid phase transition electrolyte,moisture-gradient ion transport,material_system,transport_mechanism,2,6,9,6,9,6,9,2,0.7959555731141975,54,2,0.06890724860869965,1,8,1,0,0,0,,2022-2023
2021,imidazolium ionic-liquid phase transition electrolyte,nanochannel-confined ion transport,material_system,transport_mechanism,2,6,5,6,5,6,5,1,0.3789231816899512,30,2,0.06769692729571584,1,8,1,0,0,0,,2022-2023
2021,imidazolium ionic-liquid phase transition electrolyte,quasi-solid granular electrolyte matrix,material_system,material_system,2,6,4,6,4,6,4,2,0.7959555731141975,24,2,0.2047814065194318,0,8,1,0,0,0,,2022-2023
2021,imidazolium ionic-liquid phase transition electrolyte,selective solvation entropy engineering,material_system,solvation_entropy,3,6,5,6,5,6,5,0,0.0,30,3,0.05449936725653806,1,8,1,0,0,0,,2022-2023
2021,imidazolium ionic-liquid phase transition electrolyte,soft mixed ionic-electronic coupling,material_system,transport_mechanism,2,6,4,6,4,6,4,1,0.3789231816899512,24,2,0.1808439141484684,1,8,1,0,0,0,,2022-2023
2021,iodide/triiodide redox chemistry,ion-pair complexation control,redox_chemistry,solvation_entropy,3,4,8,4,8,4,8,0,0.0,32,3,0.005450041369402328,1,12,1,0,0,0,,2022-2023
2021,iodide/triiodide redox chemistry,moisture-gradient ion transport,redox_chemistry,transport_mechanism,2,4,9,4,9,4,9,3,1.4448290761637477,36,2,0.011483637177776113,1,12,1,0,0,0,,2022-2023
