class_id,group_index,raw_mention_id,label,draft_concept_id,judge_partition_definition,partition_size,judge_status,merge_applied,reversible
iTE:P1970:n1,19,iTE:P0917:n2,phonon scattering,astra:g019:p000,声子散射,8,accepted_group_equivalence,False,True
iTE:P1970:n1,19,iTE:P0921:n2,phonon scattering,astra:g019:p000,声子散射,8,accepted_group_equivalence,False,True
iTE:P1970:n1,19,iTE:P0928:n4,scatters phonons,astra:g019:p000,声子散射,8,accepted_group_equivalence,False,True
iTE:P1970:n1,19,iTE:P1031:n3,phonon scattering,astra:g019:p000,声子散射,8,accepted_group_equivalence,False,True
iTE:P1970:n1,19,iTE:P1170:n2,phonon scattering,astra:g019:p000,声子散射,8,accepted_group_equivalence,False,True
iTE:P1970:n1,19,iTE:P1198:n2,strong phonon scattering,astra:g019:p002,强声子散射,1,retained_singleton,False,True
iTE:P1970:n1,19,iTE:P1481:n1,enhanced phonon scattering,astra:g019:p003,声子散射增强,2,accepted_group_equivalence,False,True
iTE:P1970:n1,19,iTE:P1489:n3,phonon scattering,astra:g019:p000,声子散射,8,accepted_group_equivalence,False,True
iTE:P1970:n1,19,iTE:P1970:n1,increase in phonon scattering,astra:g019:p003,声子散射增强,2,accepted_group_equivalence,False,True
TG:P0251:n7,20,TG:P0031:n4,thermogalvanic effect,astra:g020:p000,温差驱动红氧热电化学效应,10,accepted_group_equivalence,False,True
TG:P0251:n7,20,TG:P0039:n3,thermogalvanic effect,astra:g020:p000,温差驱动红氧热电化学效应,10,accepted_group_equivalence,False,True
TG:P0251:n7,20,TG:P0075:n1,thermogalvanic effect,astra:g020:p000,温差驱动红氧热电化学效应,10,accepted_group_equivalence,False,True
TG:P0251:n7,20,TG:P0111:n3,thermogalvanic effect,astra:g020:p001,热刺激去极化中称thermogalvanic的效应,1,retained_singleton,False,True
TG:P0251:n7,20,TG:P0145:n2,thermogalvanic effects,astra:g020:p000,温差驱动红氧热电化学效应,10,accepted_group_equivalence,False,True
TG:P0251:n7,20,TG:P0153:n2,thermogalvanic effects,astra:g020:p000,温差驱动红氧热电化学效应,10,accepted_group_equivalence,False,True
TG:P0251:n7,20,TG:P0162:n4,thermogalvanic effect,astra:g020:p000,温差驱动红氧热电化学效应,10,accepted_group_equivalence,False,True
TG:P0251:n7,20,TG:P0173:n1,thermogalvanic effect,astra:g020:p000,温差驱动红氧热电化学效应,10,accepted_group_equivalence,False,True
TG:P0251:n7,20,TG:P0194:n2,thermogalvanic effect,astra:g020:p000,温差驱动红氧热电化学效应,10,accepted_group_equivalence,False,True
TG:P0251:n7,20,TG:P0201:n2,thermogalvanic effect,astra:g020:p000,温差驱动红氧热电化学效应,10,accepted_group_equivalence,False,True
TG:P0251:n7,20,TG:P0251:n7,thermogalvanic effect,astra:g020:p000,温差驱动红氧热电化学效应,10,accepted_group_equivalence,False,True
iTE:P1860:n1,21,iTE:P0633:n2,high anharmonicity,astra:g021:p001,强晶格非谐性,5,accepted_group_equivalence,False,True
iTE:P1860:n1,21,iTE:P0929:n1,anharmonicity,astra:g021:p000,晶格非谐性,4,accepted_group_equivalence,False,True
iTE:P1860:n1,21,iTE:P1101:n2,greater anharmonicity,astra:g021:p002,较大非谐性,1,retained_singleton,False,True
iTE:P1860:n1,21,iTE:P1183:n2,strong anharmonic lattice dynamics,astra:g021:p003,强非谐晶格动力学现象,1,retained_singleton,False,True
iTE:P1860:n1,21,iTE:P1297:n1,strong anharmonicity,astra:g021:p001,强晶格非谐性,5,accepted_group_equivalence,False,True
iTE:P1860:n1,21,iTE:P1421:n2,anharmonicity,astra:g021:p000,晶格非谐性,4,accepted_group_equivalence,False,True
iTE:P1860:n1,21,iTE:P1428:n1,strong phonon anharmonicity,astra:g021:p001,强晶格非谐性,5,accepted_group_equivalence,False,True
iTE:P1860:n1,21,iTE:P1439:n2,strong phonon anharmonicity,astra:g021:p001,强晶格非谐性,5,accepted_group_equivalence,False,True
iTE:P1860:n1,21,iTE:P1478:n2,lattice anharmonicity,astra:g021:p000,晶格非谐性,4,accepted_group_equivalence,False,True
iTE:P1860:n1,21,iTE:P1522:n3,phonon anharmonicity,astra:g021:p000,晶格非谐性,4,accepted_group_equivalence,False,True
iTE:P1860:n1,21,iTE:P1860:n1,strong anharmonicity,astra:g021:p001,强晶格非谐性,5,accepted_group_equivalence,False,True
iTE:P1558:n2,22,iTE:P0343:n3,n-type thermoelectric behavior,astra:g022:p000,离子负热电响应,5,accepted_group_equivalence,False,True
iTE:P1558:n2,22,iTE:P0367:n3,n-type behavior,astra:g022:p000,离子负热电响应,5,accepted_group_equivalence,False,True
iTE:P1558:n2,22,iTE:P0439:n5,n-type thermoelectric response,astra:g022:p000,离子负热电响应,5,accepted_group_equivalence,False,True
iTE:P1558:n2,22,iTE:P0481:n3,n-type TE response,astra:g022:p000,离子负热电响应,5,accepted_group_equivalence,False,True
iTE:P1558:n2,22,iTE:P0512:n3,n-type characteristics,astra:g022:p000,离子负热电响应,5,accepted_group_equivalence,False,True
iTE:P1558:n2,22,iTE:P0711:n2,n-type conduction,astra:g022:p001,电子n型导电,6,accepted_group_equivalence,False,True
iTE:P1558:n2,22,iTE:P0896:n4,n-type semiconducting characteristics,astra:g022:p001,电子n型导电,6,accepted_group_equivalence,False,True
iTE:P1558:n2,22,iTE:P1215:n2,n-type transport,astra:g022:p001,电子n型导电,6,accepted_group_equivalence,False,True
iTE:P1558:n2,22,iTE:P1530:n2,n-type conductivity,astra:g022:p001,电子n型导电,6,accepted_group_equivalence,False,True
iTE:P1558:n2,22,iTE:P1558:n2,n-type conductivity,astra:g022:p001,电子n型导电,6,accepted_group_equivalence,False,True
iTE:P1558:n2,22,iTE:P1578:n2,n-type conduction,astra:g022:p001,电子n型导电,6,accepted_group_equivalence,False,True
TG:P0204:n3,23,TG:P0030:n4,thermovoltage,astra:g023:p000,热驱动输出电压,8,accepted_group_equivalence,False,True
TG:P0204:n3,23,TG:P0035:n4,thermoelectric voltage,astra:g023:p000,热驱动输出电压,8,accepted_group_equivalence,False,True
TG:P0204:n3,23,TG:P0069:n4,thermovoltage signals,astra:g023:p000,热驱动输出电压,8,accepted_group_equivalence,False,True
TG:P0204:n3,23,TG:P0073:n3,thermoelectric voltage output,astra:g023:p000,热驱动输出电压,8,accepted_group_equivalence,False,True
TG:P0204:n3,23,TG:P0156:n3,voltage output,astra:g023:p000,热驱动输出电压,8,accepted_group_equivalence,False,True
TG:P0204:n3,23,TG:P0173:n3,output voltage,astra:g023:p001,热与化学势复合总电压,1,retained_singleton,False,True
TG:P0204:n3,23,TG:P0178:n2,output voltage,astra:g023:p000,热驱动输出电压,8,accepted_group_equivalence,False,True
TG:P0204:n3,23,TG:P0204:n3,voltage,astra:g023:p002,热充电电池复合电压,1,retained_singleton,False,True
TG:P0204:n3,23,TG:P0210:n3,output voltage,astra:g023:p000,热驱动输出电压,8,accepted_group_equivalence,False,True
TG:P0204:n3,23,TG:P0221:n4,direct voltage,astra:g023:p000,热驱动输出电压,8,accepted_group_equivalence,False,True
iTE:P0858:n1,24,iTE:P0384:n1,IL,astra:g024:p000,IL,1,retained_singleton,False,True
iTE:P0858:n1,24,iTE:P0409:n2,ILs,astra:g024:p001,ILs,1,retained_singleton,False,True
iTE:P0858:n1,24,iTE:P0478:n1,ionic liquid,astra:g024:p002,ionic liquid,1,retained_singleton,False,True
iTE:P0858:n1,24,iTE:P0508:n1,ionic liquid,astra:g024:p003,ionic liquid,1,retained_singleton,False,True
iTE:P0858:n1,24,iTE:P0626:n1,ionic liquids,astra:g024:p004,ionic liquids,1,retained_singleton,False,True
iTE:P0858:n1,24,iTE:P0688:n1,ILs,astra:g024:p005,ILs,1,retained_singleton,False,True
iTE:P0858:n1,24,iTE:P0815:n1,ionic liquid additives,astra:g024:p006,ionic liquid additives,1,retained_singleton,False,True
iTE:P0858:n1,24,iTE:P0858:n1,IL additive,astra:g024:p007,IL additive,1,retained_singleton,False,True
iTE:P0858:n1,24,iTE:P1482:n1,ILs,astra:g024:p008,ILs,1,retained_singleton,False,True
iTE:P0858:n1,24,iTE:P1666:n1,IL,astra:g024:p009,IL,1,retained_singleton,False,True
iTE:P1901:n2,25,iTE:P0649:n2,Band gap,astra:g025:p000,电子带隙,9,accepted_group_equivalence,False,True
iTE:P1901:n2,25,iTE:P0967:n2,bandgap value,astra:g025:p000,电子带隙,9,accepted_group_equivalence,False,True
iTE:P1901:n2,25,iTE:P1125:n2,band gaps,astra:g025:p000,电子带隙,9,accepted_group_equivalence,False,True
iTE:P1901:n2,25,iTE:P1140:n2,bandgap,astra:g025:p000,电子带隙,9,accepted_group_equivalence,False,True
iTE:P1901:n2,25,iTE:P1193:n2,band gap,astra:g025:p000,电子带隙,9,accepted_group_equivalence,False,True
iTE:P1901:n2,25,iTE:P1551:n1,energy band gap,astra:g025:p000,电子带隙,9,accepted_group_equivalence,False,True
iTE:P1901:n2,25,iTE:P1757:n2,bandgaps,astra:g025:p000,电子带隙,9,accepted_group_equivalence,False,True
iTE:P1901:n2,25,iTE:P1761:n2,band gap,astra:g025:p000,电子带隙,9,accepted_group_equivalence,False,True
iTE:P1901:n2,25,iTE:P1883:n2,semiconducting gap,astra:g025:p001,半导体或自旋通道能隙待定,1,retained_singleton,False,True
iTE:P1901:n2,25,iTE:P1901:n2,Bandgap energies,astra:g025:p000,电子带隙,9,accepted_group_equivalence,False,True
iTE:P0597:n2,26,iTE:P0358:n3,thermoelectric voltage,astra:g026:p000,离子热电压,8,accepted_group_equivalence,False,True
iTE:P0597:n2,26,iTE:P0369:n5,thermoelectric voltage,astra:g026:p000,离子热电压,8,accepted_group_equivalence,False,True
iTE:P0597:n2,26,iTE:P0397:n3,thermally generated voltage,astra:g026:p000,离子热电压,8,accepted_group_equivalence,False,True
iTE:P0597:n2,26,iTE:P0403:n2,high thermovoltage,astra:g026:p001,高热电压,1,retained_singleton,False,True
iTE:P0597:n2,26,iTE:P0458:n2,voltage between the two electrodes,astra:g026:p000,离子热电压,8,accepted_group_equivalence,False,True
iTE:P0597:n2,26,iTE:P0524:n2,thermoelectric voltage,astra:g026:p000,离子热电压,8,accepted_group_equivalence,False,True
iTE:P0597:n2,26,iTE:P0567:n3,thermal voltage,astra:g026:p000,离子热电压,8,accepted_group_equivalence,False,True
iTE:P0597:n2,26,iTE:P0597:n2,electric potential difference,astra:g026:p002,p-n结内部电势差,1,retained_singleton,False,True
iTE:P0597:n2,26,iTE:P0629:n2,thermovoltage,astra:g026:p000,离子热电压,8,accepted_group_equivalence,False,True
iTE:P0597:n2,26,iTE:P0697:n3,thermally generated voltage,astra:g026:p000,离子热电压,8,accepted_group_equivalence,False,True
TG:P0321:n2,27,TG:P0115:n3,efficiency,astra:g027:p000,热到电转换效率,9,accepted_group_equivalence,False,True
TG:P0321:n2,27,TG:P0127:n2,power conversion efficiency,astra:g027:p000,热到电转换效率,9,accepted_group_equivalence,False,True
TG:P0321:n2,27,TG:P0133:n4,efficiency,astra:g027:p000,热到电转换效率,9,accepted_group_equivalence,False,True
TG:P0321:n2,27,TG:P0184:n3,heat-to-electricity energy conversion efficiency,astra:g027:p000,热到电转换效率,9,accepted_group_equivalence,False,True
TG:P0321:n2,27,TG:P0213:n4,energy conversion efficiency,astra:g027:p000,热到电转换效率,9,accepted_group_equivalence,False,True
TG:P0321:n2,27,TG:P0214:n4,heat-to-electricity conversion efficiency,astra:g027:p000,热到电转换效率,9,accepted_group_equivalence,False,True
TG:P0321:n2,27,TG:P0302:n2,conversion efficiency,astra:g027:p000,热到电转换效率,9,accepted_group_equivalence,False,True
TG:P0321:n2,27,TG:P0303:n3,conversion efficiency,astra:g027:p000,热到电转换效率,9,accepted_group_equivalence,False,True
TG:P0321:n2,27,TG:P0321:n2,efficiency of the device,astra:g027:p000,热到电转换效率,9,accepted_group_equivalence,False,True
iTE:P1795:n2,28,iTE:P0724:n3,p-type,astra:g028:p000,p型电子导电特征,7,accepted_group_equivalence,False,True
iTE:P1795:n2,28,iTE:P0896:n3,p-type,astra:g028:p000,p型电子导电特征,7,accepted_group_equivalence,False,True
iTE:P1795:n2,28,iTE:P0914:n3,p-type characteristics,astra:g028:p000,p型电子导电特征,7,accepted_group_equivalence,False,True
iTE:P1795:n2,28,iTE:P1200:n2,p -type semiconducting nature,astra:g028:p000,p型电子导电特征,7,accepted_group_equivalence,False,True
iTE:P1795:n2,28,iTE:P1279:n2,p-type conduction,astra:g028:p000,p型电子导电特征,7,accepted_group_equivalence,False,True
iTE:P1795:n2,28,iTE:P1444:n2,p-type character,astra:g028:p000,p型电子导电特征,7,accepted_group_equivalence,False,True
iTE:P1795:n2,28,iTE:P1490:n2,p-type nature of Cs2CdZnCl6,astra:g028:p001,Cs2CdZnCl6的p型特征,1,retained_singleton,False,True
iTE:P1795:n2,28,iTE:P1571:n2,remains p-type,astra:g028:p002,测量温区持续p型,1,retained_singleton,False,True
iTE:P1795:n2,28,iTE:P1795:n2,p-type conduction,astra:g028:p000,p型电子导电特征,7,accepted_group_equivalence,False,True
TG:P0201:n3,29,TG:P0022:n2,reaction entropy change,astra:g029:p000,Cu-乙二胺电化学反应熵差,1,retained_singleton,False,True
TG:P0201:n3,29,TG:P0084:n3,entropy difference of the [Fe(CN)6]3-/4-redox couple,astra:g029:p001,铁氰/亚铁氰红氧熵差,4,accepted_group_equivalence,False,True
TG:P0201:n3,29,TG:P0085:n2,redox entropy difference,astra:g029:p001,铁氰/亚铁氰红氧熵差,4,accepted_group_equivalence,False,True
TG:P0201:n3,29,TG:P0090:n2,entropy difference of the redox couple,astra:g029:p001,铁氰/亚铁氰红氧熵差,4,accepted_group_equivalence,False,True
TG:P0201:n3,29,TG:P0146:n2,entropy change of redox reaction,astra:g029:p002,红氧反应熵差,3,accepted_group_equivalence,False,True
TG:P0201:n3,29,TG:P0182:n4,entropy difference of thermogalvanic ions,astra:g029:p002,红氧反应熵差,3,accepted_group_equivalence,False,True
TG:P0201:n3,29,TG:P0192:n3,entropy change of the overall redox system,astra:g029:p001,铁氰/亚铁氰红氧熵差,4,accepted_group_equivalence,False,True
TG:P0201:n3,29,TG:P0201:n3,redox reaction entropy,astra:g029:p002,红氧反应熵差,3,accepted_group_equivalence,False,True
iTE:P1283:n2,30,iTE:P0661:n2,electrical resistivity,astra:g030:p000,电阻率,4,accepted_group_equivalence,False,True
iTE:P1283:n2,30,iTE:P1000:n2,higher resistivity,astra:g030:p001,较高电阻率,2,accepted_group_equivalence,False,True
iTE:P1283:n2,30,iTE:P1005:n2,higher electric resistivity,astra:g030:p001,较高电阻率,2,accepted_group_equivalence,False,True
iTE:P1283:n2,30,iTE:P1099:n2,resistivity,astra:g030:p000,电阻率,4,accepted_group_equivalence,False,True
iTE:P1283:n2,30,iTE:P1127:n2,increase in resistivity,astra:g030:p002,电阻率增加,2,accepted_group_equivalence,False,True
iTE:P1283:n2,30,iTE:P1164:n2,electrical resistivity,astra:g030:p000,电阻率,4,accepted_group_equivalence,False,True
iTE:P1283:n2,30,iTE:P1283:n2,increased resistivity,astra:g030:p002,电阻率增加,2,accepted_group_equivalence,False,True
iTE:P1283:n2,30,iTE:P1632:n3,resistivity,astra:g030:p000,电阻率,4,accepted_group_equivalence,False,True
iTE:P1719:n2,31,iTE:P0401:n3,ion-thermal migration rate disparity,astra:g031:p001,阴阳离子热迁移速率差,2,accepted_group_equivalence,False,True
iTE:P1719:n2,31,iTE:P0467:n3,mobility difference between cations and anions,astra:g031:p000,阴阳离子迁移率差,4,accepted_group_equivalence,False,True
iTE:P1719:n2,31,iTE:P0497:n5,difference in mobility between anions and cations,astra:g031:p000,阴阳离子迁移率差,4,accepted_group_equivalence,False,True
iTE:P1719:n2,31,iTE:P0520:n2,mobility difference between anions and cations,astra:g031:p000,阴阳离子迁移率差,4,accepted_group_equivalence,False,True
iTE:P1719:n2,31,iTE:P0572:n2,difference in diffusion rates between cations and anions,astra:g031:p002,阴阳离子扩散速率差,1,retained_singleton,False,True
iTE:P1719:n2,31,iTE:P0579:n2,migration rate difference between cations and anions,astra:g031:p001,阴阳离子热迁移速率差,2,accepted_group_equivalence,False,True
iTE:P1719:n2,31,iTE:P0928:n3,cation-anion mobility disparity,astra:g031:p000,阴阳离子迁移率差,4,accepted_group_equivalence,False,True
iTE:P1719:n2,31,iTE:P1719:n2,distinct Li+ and Cl- diffusion rates,astra:g031:p003,Li+/Cl-扩散速率差,1,retained_singleton,False,True
iTE:P1290:n2,32,iTE:P0534:n2,low thermal conductivity in Cu7PSe6,astra:g032:p000,Cu7PSe6低热导率,2,accepted_group_equivalence,False,True
iTE:P1290:n2,32,iTE:P0563:n3,low thermal conductivity,astra:g032:p000,Cu7PSe6低热导率,2,accepted_group_equivalence,False,True
iTE:P1290:n2,32,iTE:P0998:n2,low thermal conductivities,astra:g032:p001,超低热导率,1,retained_singleton,False,True
iTE:P1290:n2,32,iTE:P1010:n1,low thermal conductivity,astra:g032:p002,低热导率,4,accepted_group_equivalence,False,True
iTE:P1290:n2,32,iTE:P1290:n2,low thermal conductivity,astra:g032:p002,低热导率,4,accepted_group_equivalence,False,True
iTE:P1290:n2,32,iTE:P1749:n2,Low thermal conductivities,astra:g032:p002,低热导率,4,accepted_group_equivalence,False,True
iTE:P1290:n2,32,iTE:P1819:n2,low thermal conductivity,astra:g032:p003,低晶格热导率（P1819明确晶格分量）,1,retained_singleton,False,True
iTE:P1290:n2,32,iTE:P1897:n2,low thermal conductivity,astra:g032:p002,低热导率,4,accepted_group_equivalence,False,True
iTE:P1713:n1,33,iTE:P0513:n2,mixed ionic-covalent bonding in Ge-O linkages,astra:g033:p000,Ge-O混合离子共价键合,1,retained_singleton,False,True
iTE:P1713:n1,33,iTE:P0712:n2,mixed ionic and covalent character,astra:g033:p001,混合离子共价键合,7,accepted_group_equivalence,False,True
iTE:P1713:n1,33,iTE:P0827:n2,ionic-covalent mixture,astra:g033:p001,混合离子共价键合,7,accepted_group_equivalence,False,True
iTE:P1713:n1,33,iTE:P0835:n2,mixed ionic-covalent bonding,astra:g033:p001,混合离子共价键合,7,accepted_group_equivalence,False,True
iTE:P1713:n1,33,iTE:P0840:n2,mixed ionic-covalent nature,astra:g033:p001,混合离子共价键合,7,accepted_group_equivalence,False,True
iTE:P1713:n1,33,iTE:P0933:n1,mixed ionic-covalent bonding,astra:g033:p001,混合离子共价键合,7,accepted_group_equivalence,False,True
iTE:P1713:n1,33,iTE:P1058:n2,mixed ionic and covalent characters,astra:g033:p001,混合离子共价键合,7,accepted_group_equivalence,False,True
iTE:P1713:n1,33,iTE:P1713:n1,ionic as well as covalent nature of bonding,astra:g033:p001,混合离子共价键合,7,accepted_group_equivalence,False,True
iTE:P1472:n3,34,iTE:P0360:n3,output power density,astra:g034:p000,面积输出功率密度,4,accepted_group_equivalence,False,True
