cutoff_year,ite_donor_material,tg_anchor_material,u_degree_all,v_degree_all,u_degree_tg,v_degree_tg,u_degree_ite,v_degree_ite,common_neighbors,adamic_adar,preferential_attachment,shortest_path,ite_lead_years,ite_count,tg_donor_count,tg_anchor_count,future_TG_material_pair_label,future_example_title,future_window
2020,chitosan matrix,porous carbon electrode,2,6,0,6,2,0,1,0.3898712452512801,12,2,7,2,0,3,0,,2021-2023
2020,deep-eutectic electrolyte,Cu-based redox electrolyte,2,2,0,1,2,1,1,0.7213475204444817,4,2,6,2,0,2,0,,2021-2023
2020,deep-eutectic electrolyte,Fe2+/Fe3+ redox electrolyte,2,4,0,4,2,0,0,0.0,8,4,6,2,0,9,0,,2021-2023
2020,deep-eutectic electrolyte,K-salt electrolyte,2,5,0,5,2,1,0,0.0,10,3,6,2,0,5,0,,2021-2023
2020,deep-eutectic electrolyte,Li-salt electrolyte,2,6,0,2,2,4,1,0.7213475204444817,12,2,6,2,0,3,0,,2021-2023
2020,deep-eutectic electrolyte,Na-salt electrolyte,2,9,0,7,2,3,1,0.7213475204444817,18,2,6,2,0,4,0,,2021-2023
2020,deep-eutectic electrolyte,Prussian-blue/hexacyanoferrate electrode,2,3,0,3,2,1,0,0.0,6,3,6,2,0,3,0,,2021-2023
2020,deep-eutectic electrolyte,acetonitrile/nitrile solvent,2,4,0,3,2,2,0,0.0,8,3,6,2,0,4,0,,2021-2023
2020,deep-eutectic electrolyte,carbon nanotube scaffold,2,8,0,7,2,2,0,0.0,16,3,6,2,0,7,0,,2021-2023
2020,deep-eutectic electrolyte,cyclodextrin host,2,1,0,1,2,0,0,0.0,2,4,6,2,0,2,0,,2021-2023
2020,deep-eutectic electrolyte,ferri/ferrocyanide electrolyte,2,7,0,7,2,1,0,0.0,14,3,6,2,0,17,0,,2021-2023
2020,deep-eutectic electrolyte,graphene/graphene-oxide scaffold,2,5,0,4,2,2,0,0.0,10,3,6,2,0,4,0,,2021-2023
2020,deep-eutectic electrolyte,iodide/triiodide electrolyte,2,6,0,5,2,2,0,0.0,12,3,6,2,0,6,0,,2021-2023
2020,deep-eutectic electrolyte,ionic-liquid electrolyte,2,13,0,3,2,12,2,1.4426950408889634,26,2,6,2,0,6,0,,2021-2023
2020,deep-eutectic electrolyte,porous carbon electrode,2,6,0,6,2,0,0,0.0,12,3,6,2,0,3,0,,2021-2023
2020,ethylene-glycol organohydrogel,Cu-based redox electrolyte,1,2,0,1,1,1,0,0.0,2,3,14,4,0,2,0,,2021-2023
2020,ethylene-glycol organohydrogel,Fe2+/Fe3+ redox electrolyte,1,4,0,4,1,0,0,0.0,4,3,14,4,0,9,1,Anhydrous Thermogalvanic Gel for Simultaneous Waste Heat Recovery and Thermal Management of Electronics,2021-2023
2020,ethylene-glycol organohydrogel,K-salt electrolyte,1,5,0,5,1,1,0,0.0,5,3,14,4,0,5,0,,2021-2023
2020,ethylene-glycol organohydrogel,Li-salt electrolyte,1,6,0,2,1,4,1,0.3898712452512801,6,2,14,4,0,3,0,,2021-2023
2020,ethylene-glycol organohydrogel,Na-salt electrolyte,1,9,0,7,1,3,1,0.3898712452512801,9,2,14,4,0,4,0,,2021-2023
2020,ethylene-glycol organohydrogel,Prussian-blue/hexacyanoferrate electrode,1,3,0,3,1,1,0,0.0,3,3,14,4,0,3,0,,2021-2023
2020,ethylene-glycol organohydrogel,acetonitrile/nitrile solvent,1,4,0,3,1,2,1,0.3898712452512801,4,2,14,4,0,4,0,,2021-2023
2020,ethylene-glycol organohydrogel,carbon nanotube scaffold,1,8,0,7,1,2,1,0.3898712452512801,8,2,14,4,0,7,0,,2021-2023
2020,ethylene-glycol organohydrogel,cyclodextrin host,1,1,0,1,1,0,0,0.0,1,3,14,4,0,2,0,,2021-2023
2020,ethylene-glycol organohydrogel,ferri/ferrocyanide electrolyte,1,7,0,7,1,1,0,0.0,7,3,14,4,0,17,1,Highly Antifreezing Thermogalvanic Hydrogels for Human Heat Harvesting in Ultralow Temperature Environments,2021-2023
2020,ethylene-glycol organohydrogel,graphene/graphene-oxide scaffold,1,5,0,4,1,2,1,0.3898712452512801,5,2,14,4,0,4,0,,2021-2023
2020,ethylene-glycol organohydrogel,iodide/triiodide electrolyte,1,6,0,5,1,2,1,0.3898712452512801,6,2,14,4,0,6,0,,2021-2023
2020,ethylene-glycol organohydrogel,ionic-liquid electrolyte,1,13,0,3,1,12,0,0.0,13,1,14,4,0,6,0,,2021-2023
2020,ethylene-glycol organohydrogel,porous carbon electrode,1,6,0,6,1,0,1,0.3898712452512801,6,2,14,4,0,3,0,,2021-2023
2020,graphene/graphene-oxide scaffold,Prussian-blue/hexacyanoferrate electrode,5,3,4,3,2,1,2,0.9947966893327386,15,2,0,9,4,3,0,,2021-2023
2020,graphene/graphene-oxide scaffold,acetonitrile/nitrile solvent,5,4,4,3,2,2,1,0.3898712452512801,20,2,0,9,4,4,0,,2021-2023
2020,graphene/graphene-oxide scaffold,cyclodextrin host,5,1,4,1,2,0,0,0.0,5,3,0,9,4,2,0,,2021-2023
2020,graphene/graphene-oxide scaffold,iodide/triiodide electrolyte,5,6,4,5,2,2,2,0.9037695876210308,30,2,0,9,4,6,0,,2021-2023
2020,graphene/graphene-oxide scaffold,ionic-liquid electrolyte,5,13,4,3,2,12,2,1.391137573589825,65,1,0,9,4,6,0,,2021-2023
2020,graphene/graphene-oxide scaffold,porous carbon electrode,5,6,4,6,2,0,3,1.5921171126587497,30,2,0,9,4,3,1,Nanostructuring Electrode Surfaces and Hydrogels for Enhanced Thermocapacitance,2021-2023
2020,iodide/triiodide electrolyte,Fe2+/Fe3+ redox electrolyte,6,4,5,4,2,0,0,0.0,24,3,16,7,6,9,0,,2021-2023
2020,iodide/triiodide electrolyte,Prussian-blue/hexacyanoferrate electrode,6,3,5,3,2,1,1,0.5138983423697507,18,2,16,7,6,3,0,,2021-2023
2020,iodide/triiodide electrolyte,porous carbon electrode,6,6,5,6,2,0,2,1.1112187656957617,36,2,16,7,6,3,0,,2021-2023
2020,ionic-liquid electrolyte,Fe2+/Fe3+ redox electrolyte,13,4,3,4,12,0,3,2.0896847877376965,52,2,21,65,6,9,0,,2021-2023
2020,ionic-liquid electrolyte,Prussian-blue/hexacyanoferrate electrode,13,3,3,3,12,1,1,0.48089834696298783,39,2,21,65,6,3,1,Thermoresponsive ionic liquid for electrochemical low-grade heat harvesting,2021-2023
2020,ionic-liquid electrolyte,cyclodextrin host,13,1,3,1,12,0,1,0.5581106265512472,13,2,21,65,6,2,0,,2021-2023
2020,ionic-liquid electrolyte,ferri/ferrocyanide electrolyte,13,7,3,7,12,1,4,2.1154635213872655,91,2,21,65,6,17,0,,2021-2023
2020,metal-oxide electrode,Cu-based redox electrolyte,0,2,0,1,0,1,0,0.0,0,12,9,26,1,2,0,,2021-2023
2020,metal-oxide electrode,Fe2+/Fe3+ redox electrolyte,0,4,0,4,0,0,0,0.0,0,12,9,26,1,9,0,,2021-2023
2020,metal-oxide electrode,K-salt electrolyte,0,5,0,5,0,1,0,0.0,0,12,9,26,1,5,0,,2021-2023
2020,metal-oxide electrode,Li-salt electrolyte,0,6,0,2,0,4,0,0.0,0,12,9,26,1,3,0,,2021-2023
2020,metal-oxide electrode,Na-salt electrolyte,0,9,0,7,0,3,0,0.0,0,12,9,26,1,4,0,,2021-2023
2020,metal-oxide electrode,Prussian-blue/hexacyanoferrate electrode,0,3,0,3,0,1,0,0.0,0,12,9,26,1,3,0,,2021-2023
2020,metal-oxide electrode,acetonitrile/nitrile solvent,0,4,0,3,0,2,0,0.0,0,12,9,26,1,4,0,,2021-2023
2020,metal-oxide electrode,carbon nanotube scaffold,0,8,0,7,0,2,0,0.0,0,12,9,26,1,7,0,,2021-2023
2020,metal-oxide electrode,cyclodextrin host,0,1,0,1,0,0,0,0.0,0,12,9,26,1,2,0,,2021-2023
2020,metal-oxide electrode,ferri/ferrocyanide electrolyte,0,7,0,7,0,1,0,0.0,0,12,9,26,1,17,0,,2021-2023
2020,metal-oxide electrode,graphene/graphene-oxide scaffold,0,5,0,4,0,2,0,0.0,0,12,9,26,1,4,0,,2021-2023
2020,metal-oxide electrode,iodide/triiodide electrolyte,0,6,0,5,0,2,0,0.0,0,12,9,26,1,6,0,,2021-2023
2020,metal-oxide electrode,ionic-liquid electrolyte,0,13,0,3,0,12,0,0.0,0,12,9,26,1,6,0,,2021-2023
2020,metal-oxide electrode,porous carbon electrode,0,6,0,6,0,0,0,0.0,0,12,9,26,1,3,0,,2021-2023
2020,polyaniline conductor,Cu-based redox electrolyte,3,2,2,1,1,1,0,0.0,6,3,16,4,1,2,0,,2021-2023
2020,polyaniline conductor,K-salt electrolyte,3,5,2,5,1,1,1,0.7213475204444817,15,2,16,4,1,5,0,,2021-2023
2020,polyaniline conductor,Li-salt electrolyte,3,6,2,2,1,4,1,0.3898712452512801,18,2,16,4,1,3,0,,2021-2023
2020,polyaniline conductor,Na-salt electrolyte,3,9,2,7,1,3,1,0.3898712452512801,27,2,16,4,1,4,0,,2021-2023
2020,polyaniline conductor,Prussian-blue/hexacyanoferrate electrode,3,3,2,3,1,1,0,0.0,9,3,16,4,1,3,0,,2021-2023
2020,polyaniline conductor,acetonitrile/nitrile solvent,3,4,2,3,1,2,1,0.3898712452512801,12,2,16,4,1,4,0,,2021-2023
2020,polyaniline conductor,carbon nanotube scaffold,3,8,2,7,1,2,2,1.011206179810892,24,2,16,4,1,7,1,Constructing Flexible Film Electrode with Porous Layered Structure by MXene/SWCNTs/PANI Ternary Composite for Efficient Low-Grade Thermal Energy Harvest,2021-2023
2020,polyaniline conductor,cyclodextrin host,3,1,2,1,1,0,0,0.0,3,3,16,4,1,2,0,,2021-2023
2020,polyaniline conductor,ferri/ferrocyanide electrolyte,3,7,2,7,1,1,1,0.6213349345596119,21,2,16,4,1,17,0,,2021-2023
2020,polyaniline conductor,iodide/triiodide electrolyte,3,6,2,5,1,2,1,0.3898712452512801,18,2,16,4,1,6,0,,2021-2023
2020,polyaniline conductor,ionic-liquid electrolyte,3,13,2,3,1,12,1,0.6213349345596119,39,1,16,4,1,6,0,,2021-2023
2020,polyaniline conductor,porous carbon electrode,3,6,2,6,1,0,2,1.1112187656957617,18,2,16,4,1,3,0,,2021-2023
2020,silica/inorganic nanoparticle filler,Cu-based redox electrolyte,1,2,0,1,1,1,0,0.0,2,3,27,5,1,2,0,,2021-2023
2020,silica/inorganic nanoparticle filler,Fe2+/Fe3+ redox electrolyte,1,4,0,4,1,0,0,0.0,4,3,27,5,1,9,1,Thermogalvanic gel patch for self-powered human motion recognition enabled by photo-thermal-electric conversion,2021-2023
2020,silica/inorganic nanoparticle filler,K-salt electrolyte,1,5,0,5,1,1,0,0.0,5,3,27,5,1,5,0,,2021-2023
2020,silica/inorganic nanoparticle filler,Li-salt electrolyte,1,6,0,2,1,4,1,0.3898712452512801,6,2,27,5,1,3,0,,2021-2023
2020,silica/inorganic nanoparticle filler,Na-salt electrolyte,1,9,0,7,1,3,1,0.3898712452512801,9,2,27,5,1,4,0,,2021-2023
2020,silica/inorganic nanoparticle filler,Prussian-blue/hexacyanoferrate electrode,1,3,0,3,1,1,0,0.0,3,3,27,5,1,3,0,,2021-2023
2020,silica/inorganic nanoparticle filler,acetonitrile/nitrile solvent,1,4,0,3,1,2,1,0.3898712452512801,4,2,27,5,1,4,0,,2021-2023
2020,silica/inorganic nanoparticle filler,carbon nanotube scaffold,1,8,0,7,1,2,1,0.3898712452512801,8,2,27,5,1,7,0,,2021-2023
2020,silica/inorganic nanoparticle filler,cyclodextrin host,1,1,0,1,1,0,0,0.0,1,3,27,5,1,2,1,"Hierarchical heterostructure built on the basis of SiO2 dielectric matrix and supramolecular complex ?-cyclodextrin-ferrocene: Fabrication, physical properties and applications",2021-2023
2020,silica/inorganic nanoparticle filler,ferri/ferrocyanide electrolyte,1,7,0,7,1,1,0,0.0,7,3,27,5,1,17,0,,2021-2023
2020,silica/inorganic nanoparticle filler,graphene/graphene-oxide scaffold,1,5,0,4,1,2,1,0.3898712452512801,5,2,27,5,1,4,0,,2021-2023
2020,silica/inorganic nanoparticle filler,iodide/triiodide electrolyte,1,6,0,5,1,2,1,0.3898712452512801,6,2,27,5,1,6,0,,2021-2023
2020,silica/inorganic nanoparticle filler,ionic-liquid electrolyte,1,13,0,3,1,12,0,0.0,13,1,27,5,1,6,0,,2021-2023
2020,silica/inorganic nanoparticle filler,porous carbon electrode,1,6,0,6,1,0,1,0.3898712452512801,6,2,27,5,1,3,0,,2021-2023
2021,Cu-based redox electrolyte,Fe2+/Fe3+ redox electrolyte,2,6,1,6,1,0,0,0.0,12,3,0,2,2,12,0,,2022-2023
2021,Cu-based redox electrolyte,K-salt electrolyte,2,5,1,5,1,1,0,0.0,10,3,0,2,2,6,0,,2022-2023
2021,Cu-based redox electrolyte,Li-salt electrolyte,2,6,1,2,1,4,1,0.45511961331341866,12,2,0,2,2,3,0,,2022-2023
2021,Cu-based redox electrolyte,Na-salt electrolyte,2,10,1,8,1,3,0,0.0,20,3,0,2,2,5,0,,2022-2023
2021,Cu-based redox electrolyte,acetonitrile/nitrile solvent,2,4,1,3,1,2,0,0.0,8,3,0,2,2,4,0,,2022-2023
2021,Cu-based redox electrolyte,carbon nanotube scaffold,2,11,1,7,1,5,2,1.365358839940256,22,2,0,2,2,7,0,,2022-2023
2021,Cu-based redox electrolyte,cyclodextrin host,2,1,1,1,1,0,0,0.0,2,4,0,2,2,2,0,,2022-2023
2021,Cu-based redox electrolyte,ferri/ferrocyanide electrolyte,2,8,1,8,1,1,1,0.9102392266268373,16,2,0,2,2,20,0,,2022-2023
2021,Cu-based redox electrolyte,graphene/graphene-oxide scaffold,2,6,1,4,1,3,1,0.45511961331341866,12,2,0,2,2,4,0,,2022-2023
2021,Cu-based redox electrolyte,iodide/triiodide electrolyte,2,6,1,5,1,2,0,0.0,12,3,0,2,2,7,0,,2022-2023
2021,Cu-based redox electrolyte,ionic-liquid electrolyte,2,15,1,3,1,14,1,0.45511961331341866,30,2,0,2,2,7,0,,2022-2023
2021,Cu-based redox electrolyte,porous carbon electrode,2,6,1,6,1,0,0,0.0,12,3,0,2,2,3,0,,2022-2023
2021,K-salt electrolyte,Prussian-blue/hexacyanoferrate electrode,5,3,5,3,1,1,1,0.48089834696298783,15,2,0,4,6,3,0,,2022-2023
2021,K-salt electrolyte,acetonitrile/nitrile solvent,5,4,5,3,1,2,1,0.5581106265512472,20,2,0,4,6,4,0,,2022-2023
2021,K-salt electrolyte,carbon nanotube scaffold,5,11,5,7,1,5,3,1.5365277634258514,55,2,0,4,6,7,0,,2022-2023
2021,K-salt electrolyte,cyclodextrin host,5,1,5,1,1,0,0,0.0,5,3,0,4,6,2,0,,2022-2023
2021,K-salt electrolyte,graphene/graphene-oxide scaffold,5,6,5,4,1,3,2,1.039008973514235,30,2,0,4,6,4,0,,2022-2023
2021,K-salt electrolyte,iodide/triiodide electrolyte,5,6,5,5,1,2,2,1.039008973514235,30,2,0,4,6,7,1,High-thermopower polarized electrolytes enabled by methylcellulose for low-grade heat harvesting,2022-2023
2021,K-salt electrolyte,ionic-liquid electrolyte,5,15,5,3,1,14,3,1.613740043014111,75,2,0,4,6,7,0,,2022-2023
2021,K-salt electrolyte,porous carbon electrode,5,6,5,6,1,0,2,0.9924051084544989,30,2,0,4,6,3,0,,2022-2023
2021,Li-salt electrolyte,Fe2+/Fe3+ redox electrolyte,6,6,2,6,4,0,2,1.0556294164628637,36,2,1,5,3,12,0,,2022-2023
2021,Li-salt electrolyte,Prussian-blue/hexacyanoferrate electrode,6,3,2,3,4,1,0,0.0,18,3,1,5,3,3,0,,2022-2023
2021,Li-salt electrolyte,acetonitrile/nitrile solvent,6,4,2,3,4,2,2,0.9273799996201022,24,1,1,5,3,4,0,,2022-2023
2021,Li-salt electrolyte,carbon nanotube scaffold,6,11,2,7,4,5,3,1.2586834682855255,66,2,1,5,3,7,0,,2022-2023
2021,Li-salt electrolyte,cyclodextrin host,6,1,2,1,4,0,1,0.5581106265512472,6,2,1,5,3,2,0,,2022-2023
2021,Li-salt electrolyte,ferri/ferrocyanide electrolyte,6,8,2,8,4,1,3,1.613740043014111,48,2,1,5,3,20,0,,2022-2023
2021,Li-salt electrolyte,graphene/graphene-oxide scaffold,6,6,2,4,4,3,2,0.8243889863822738,36,2,1,5,3,4,0,,2022-2023
2021,Li-salt electrolyte,iodide/triiodide electrolyte,6,6,2,5,4,2,2,1.0906168935133367,36,1,1,5,3,7,0,,2022-2023
2021,Li-salt electrolyte,ionic-liquid electrolyte,6,15,2,3,4,14,4,2.1688722422123994,90,1,1,5,3,7,0,,2022-2023
2021,Li-salt electrolyte,porous carbon electrode,6,6,2,6,4,0,3,1.5249113754165884,36,2,1,5,3,3,0,,2022-2023
2021,Na-salt electrolyte,Prussian-blue/hexacyanoferrate electrode,10,3,8,3,3,1,2,0.8979307383872341,30,2,7,11,5,3,0,,2022-2023
2021,Na-salt electrolyte,acetonitrile/nitrile solvent,10,4,8,3,3,2,3,1.4854906261713494,40,2,7,11,5,4,0,,2022-2023
2021,Na-salt electrolyte,cyclodextrin host,10,1,8,1,3,0,0,0.0,10,3,7,11,5,2,0,,2022-2023
2021,Na-salt electrolyte,graphene/graphene-oxide scaffold,10,6,8,4,3,3,4,1.8253107380073363,60,2,7,11,5,4,0,,2022-2023
2021,Na-salt electrolyte,iodide/triiodide electrolyte,10,6,8,5,3,2,3,1.4082783465830901,60,2,7,11,5,7,0,,2022-2023
2021,Na-salt electrolyte,ionic-liquid electrolyte,10,15,8,3,3,14,5,2.7126992056376,150,1,7,11,5,7,0,,2022-2023
2021,PEDOT:PSS conductor,Cu-based redox electrolyte,9,2,0,1,9,1,0,0.0,18,1,10,34,0,2,0,,2022-2023
2021,PEDOT:PSS conductor,Fe2+/Fe3+ redox electrolyte,9,6,0,6,9,0,2,1.279458146995729,54,2,10,34,0,12,0,,2022-2023
2021,PEDOT:PSS conductor,K-salt electrolyte,9,5,0,5,9,1,1,0.5581106265512472,45,2,10,34,0,6,0,,2022-2023
2021,PEDOT:PSS conductor,Li-salt electrolyte,9,6,0,2,9,4,1,0.36926937306885504,54,1,10,34,0,3,0,,2022-2023
2021,PEDOT:PSS conductor,Na-salt electrolyte,9,10,0,8,9,3,4,1.9025230175955958,90,2,10,34,0,5,0,,2022-2023
2021,PEDOT:PSS conductor,Prussian-blue/hexacyanoferrate electrode,9,3,0,3,9,1,2,1.8597274323132096,27,2,10,34,0,3,0,,2022-2023
2021,PEDOT:PSS conductor,acetonitrile/nitrile solvent,9,4,0,3,9,2,2,0.9273799996201022,36,2,10,34,0,4,0,,2022-2023
2021,PEDOT:PSS conductor,carbon nanotube scaffold,9,11,0,7,9,5,4,2.395729852798187,99,1,10,34,0,7,0,,2022-2023
2021,PEDOT:PSS conductor,cyclodextrin host,9,1,0,1,9,0,0,0.0,9,3,10,34,0,2,0,,2022-2023
2021,PEDOT:PSS conductor,ferri/ferrocyanide electrolyte,9,8,0,8,9,1,2,0.9751430179754935,72,2,10,34,0,20,0,,2022-2023
2021,PEDOT:PSS conductor,graphene/graphene-oxide scaffold,9,6,0,4,9,3,3,1.507649284937583,54,1,10,34,0,4,0,,2022-2023
2021,PEDOT:PSS conductor,iodide/triiodide electrolyte,9,6,0,5,9,2,2,0.9273799996201022,54,2,10,34,0,7,0,,2022-2023
2021,PEDOT:PSS conductor,ionic-liquid electrolyte,9,15,0,3,9,14,6,3.722951018149307,135,1,10,34,0,7,0,,2022-2023
2021,PEDOT:PSS conductor,porous carbon electrode,9,6,0,6,9,0,2,0.7863017644931014,54,2,10,34,0,3,0,,2022-2023
2021,PVA polymer matrix,Cu-based redox electrolyte,6,2,0,1,6,1,1,0.45511961331341866,12,2,8,7,0,2,0,,2022-2023
2021,PVA polymer matrix,Fe2+/Fe3+ redox electrolyte,6,6,0,6,6,0,1,0.43429448190325176,36,2,8,7,0,12,1,Thermogalvanic gel patch for self-powered human motion recognition enabled by photo-thermal-electric conversion,2022-2023
2021,PVA polymer matrix,K-salt electrolyte,6,5,0,5,6,1,1,0.43429448190325176,30,2,8,7,0,6,0,,2022-2023
2021,PVA polymer matrix,Li-salt electrolyte,6,6,0,2,6,4,3,1.2586834682855255,36,2,8,7,0,3,0,,2022-2023
2021,PVA polymer matrix,Na-salt electrolyte,6,10,0,8,6,3,2,0.7863017644931014,60,1,8,7,0,5,0,,2022-2023
2021,PVA polymer matrix,Prussian-blue/hexacyanoferrate electrode,6,3,0,3,6,1,1,0.4170323914242463,18,2,8,7,0,3,0,,2022-2023
2021,PVA polymer matrix,acetonitrile/nitrile solvent,6,4,0,3,6,2,1,0.36926937306885504,24,2,8,7,0,4,0,,2022-2023
2021,PVA polymer matrix,carbon nanotube scaffold,6,11,0,7,6,5,3,1.2586834682855255,66,1,8,7,0,7,0,,2022-2023
2021,PVA polymer matrix,cyclodextrin host,6,1,0,1,6,0,0,0.0,6,3,8,7,0,2,0,,2022-2023
2021,PVA polymer matrix,ferri/ferrocyanide electrolyte,6,8,0,8,6,1,2,0.8513268733274981,48,2,8,7,0,20,1,Self-Powered Respiratory Monitoring Strategy Based on Adaptive Dual-Network Thermogalvanic Hydrogels,2022-2023
2021,PVA polymer matrix,graphene/graphene-oxide scaffold,6,6,0,4,6,3,3,1.24142137780652,36,2,8,7,0,4,0,,2022-2023
2021,PVA polymer matrix,iodide/triiodide electrolyte,6,6,0,5,6,2,1,0.36926937306885504,36,2,8,7,0,7,0,,2022-2023
2021,PVA polymer matrix,ionic-liquid electrolyte,6,15,0,3,6,14,4,2.74914152752988,90,1,8,7,0,7,0,,2022-2023
2021,PVA polymer matrix,porous carbon electrode,6,6,0,6,6,0,3,1.2205962463963531,36,2,8,7,0,3,0,,2022-2023
2021,carbon nanotube scaffold,Fe2+/Fe3+ redox electrolyte,11,6,7,6,5,0,4,2.031414081968734,66,2,1,23,7,12,1,Self-powered physiological monitoring strategy enabled by adaptive dual-network thermogalvanic hydrogels,2022-2023
2021,carbon nanotube scaffold,acetonitrile/nitrile solvent,11,4,7,3,5,2,2,0.9273799996201022,44,2,1,23,7,4,0,,2022-2023
2021,carbon nanotube scaffold,cyclodextrin host,11,1,7,1,5,0,0,0.0,11,3,1,23,7,2,0,,2022-2023
2021,carbon nanotube scaffold,iodide/triiodide electrolyte,11,6,7,5,5,2,2,0.8501677200318429,66,2,1,23,7,7,0,,2022-2023
2021,carbon nanotube scaffold,ionic-liquid electrolyte,11,15,7,3,5,14,7,4.095320136056861,165,1,1,23,7,7,0,,2022-2023
2021,cellulose nanofiber matrix,Cu-based redox electrolyte,3,2,1,1,2,1,1,0.45511961331341866,6,2,1,8,1,2,0,,2022-2023
2021,cellulose nanofiber matrix,Fe2+/Fe3+ redox electrolyte,3,6,1,6,2,0,0,0.0,18,3,1,8,1,12,0,,2022-2023
2021,cellulose nanofiber matrix,K-salt electrolyte,3,5,1,5,2,1,0,0.0,15,3,1,8,1,6,1,High-thermopower polarized electrolytes enabled by methylcellulose for low-grade heat harvesting,2022-2023
2021,cellulose nanofiber matrix,Li-salt electrolyte,3,6,1,2,2,4,2,0.8243889863822738,18,2,1,8,1,3,0,,2022-2023
2021,cellulose nanofiber matrix,Na-salt electrolyte,3,10,1,8,2,3,2,0.7863017644931014,30,2,1,8,1,5,0,,2022-2023
2021,cellulose nanofiber matrix,Prussian-blue/hexacyanoferrate electrode,3,3,1,3,2,1,1,0.4170323914242463,9,2,1,8,1,3,0,,2022-2023
2021,cellulose nanofiber matrix,acetonitrile/nitrile solvent,3,4,1,3,2,2,1,0.36926937306885504,12,2,1,8,1,4,0,,2022-2023
2021,cellulose nanofiber matrix,cyclodextrin host,3,1,1,1,2,0,0,0.0,3,3,1,8,1,2,0,,2022-2023
2021,cellulose nanofiber matrix,ferri/ferrocyanide electrolyte,3,8,1,8,2,1,1,0.4170323914242463,24,2,1,8,1,20,1,Robust and flexible bacterial cellulose-based thermogalvanic cells for low-grade heat harvesting in extreme environments,2022-2023
2021,cellulose nanofiber matrix,graphene/graphene-oxide scaffold,3,6,1,4,2,3,3,1.24142137780652,18,2,1,8,1,4,1,Regenerable aerogel-based thermogalvanic cells for efficient low-grade heat harvesting from solar radiation and interfacial solar evaporation systems,2022-2023
2021,cellulose nanofiber matrix,iodide/triiodide electrolyte,3,6,1,5,2,2,1,0.36926937306885504,18,2,1,8,1,7,1,High-thermopower polarized electrolytes enabled by methylcellulose for low-grade heat harvesting,2022-2023
2021,cellulose nanofiber matrix,ionic-liquid electrolyte,3,15,1,3,2,14,2,0.872152004737665,45,1,1,8,1,7,0,,2022-2023
2021,cellulose nanofiber matrix,porous carbon electrode,3,6,1,6,2,0,2,0.7863017644931014,18,2,1,8,1,3,0,,2022-2023
2021,chitosan matrix,Cu-based redox electrolyte,2,2,0,1,2,1,0,0.0,4,3,8,2,0,2,0,,2022-2023
2021,chitosan matrix,Fe2+/Fe3+ redox electrolyte,2,6,0,6,2,0,0,0.0,12,3,8,2,0,12,0,,2022-2023
2021,chitosan matrix,K-salt electrolyte,2,5,0,5,2,1,0,0.0,10,3,8,2,0,6,0,,2022-2023
2021,chitosan matrix,Li-salt electrolyte,2,6,0,2,2,4,1,0.36926937306885504,12,2,8,2,0,3,0,,2022-2023
2021,chitosan matrix,Na-salt electrolyte,2,10,0,8,2,3,2,0.9273799996201022,20,2,8,2,0,5,0,,2022-2023
2021,chitosan matrix,Prussian-blue/hexacyanoferrate electrode,2,3,0,3,2,1,0,0.0,6,3,8,2,0,3,0,,2022-2023
2021,chitosan matrix,acetonitrile/nitrile solvent,2,4,0,3,2,2,1,0.36926937306885504,8,2,8,2,0,4,0,,2022-2023
2021,chitosan matrix,carbon nanotube scaffold,2,11,0,7,2,5,2,0.9273799996201022,22,2,8,2,0,7,0,,2022-2023
2021,chitosan matrix,cyclodextrin host,2,1,0,1,2,0,0,0.0,2,3,8,2,0,2,0,,2022-2023
2021,chitosan matrix,ferri/ferrocyanide electrolyte,2,8,0,8,2,1,0,0.0,16,3,8,2,0,20,0,,2022-2023
2021,chitosan matrix,graphene/graphene-oxide scaffold,2,6,0,4,2,3,1,0.36926937306885504,12,2,8,2,0,4,0,,2022-2023
2021,chitosan matrix,iodide/triiodide electrolyte,2,6,0,5,2,2,1,0.36926937306885504,12,2,8,2,0,7,0,,2022-2023
2021,chitosan matrix,ionic-liquid electrolyte,2,15,0,3,2,14,1,0.5581106265512472,30,1,8,2,0,7,0,,2022-2023
2021,chitosan matrix,porous carbon electrode,2,6,0,6,2,0,1,0.36926937306885504,12,2,8,2,0,3,0,,2022-2023
2021,deep-eutectic electrolyte,Cu-based redox electrolyte,2,2,0,1,2,1,1,0.45511961331341866,4,2,7,2,0,2,0,,2022-2023
2021,deep-eutectic electrolyte,Fe2+/Fe3+ redox electrolyte,2,6,0,6,2,0,0,0.0,12,3,7,2,0,12,0,,2022-2023
2021,deep-eutectic electrolyte,K-salt electrolyte,2,5,0,5,2,1,0,0.0,10,3,7,2,0,6,0,,2022-2023
2021,deep-eutectic electrolyte,Li-salt electrolyte,2,6,0,2,2,4,1,0.45511961331341866,12,2,7,2,0,3,0,,2022-2023
2021,deep-eutectic electrolyte,Na-salt electrolyte,2,10,0,8,2,3,1,0.5581106265512472,20,2,7,2,0,5,0,,2022-2023
2021,deep-eutectic electrolyte,Prussian-blue/hexacyanoferrate electrode,2,3,0,3,2,1,0,0.0,6,3,7,2,0,3,0,,2022-2023
2021,deep-eutectic electrolyte,acetonitrile/nitrile solvent,2,4,0,3,2,2,0,0.0,8,3,7,2,0,4,0,,2022-2023
2021,deep-eutectic electrolyte,carbon nanotube scaffold,2,11,0,7,2,5,2,1.013230239864666,22,2,7,2,0,7,0,,2022-2023
