paper_id,source,year,title,doi,material
P00455,iTE1,2023,Change of Conduction Mechanism in Polymer/Single Wall Carbon Nanotube Composites upon Introduction of Ionic Liquids and Their Investigation by Transient Absorption Spectroscopy: Implication for Thermoelectric Applications,10.1021/acsanm.3c01735,ionic-liquid electrolyte
P00456,iTE1,2022,Self-Healable and Stretchable Ionic-Liquid-Based Thermoelectric Composites with High Ionic Seebeck Coefficient,10.1002/smll.202106937,ionic-liquid electrolyte
P00457,iTE1,2022,Soret Effect of Ionic Liquid Gels for Thermoelectric Conversion,10.1021/acs.jpclett.2c02645,ionic-liquid electrolyte
P00458,iTE1,2024,Electrochemically tuning the thermoelectric performance of flexible polythiophene films by ionic liquid,10.1016/j.electacta.2023.143462,ionic-liquid electrolyte
P00459,iTE1,2022,Mixed ionic-electronic thermoelectric effect of reduced graphene oxide reinforced cement-based composites,10.1016/j.cemconcomp.2022.104442,graphene/graphene-oxide scaffold
P00460,iTE1,2022,Gigantic Effect due to Phase Transition on Thermoelectric Properties of Ionic Sol-Gel Materials,10.1002/adfm.202208286,Li-salt electrolyte
P00461,iTE1,2022,Effects of cation size on thermoelectricity of PEDOT:PSS/ionic liquid hybrid films for wearable thermoelectric generator application,10.1039/d2ta05134f,PEDOT:PSS conductor
P00461,iTE1,2022,Effects of cation size on thermoelectricity of PEDOT:PSS/ionic liquid hybrid films for wearable thermoelectric generator application,10.1039/d2ta05134f,ionic-liquid electrolyte
P00462,iTE1,2026,Confinement-induced giant ionic thermovoltage at minimal temperature gradients via series-integrated micro-thermoelectric cells in hierarchical hydrogels,10.1093/nsr/nwag296,PVA polymer matrix
P00463,iTE1,2026,Ionic Coordination and Hierarchical Architecture Enable Record n-Type Thermoelectric Efficiency in Soft Hydrogels,10.1002/anie.4172130,PVA polymer matrix
P00463,iTE1,2026,Ionic Coordination and Hierarchical Architecture Enable Record n-Type Thermoelectric Efficiency in Soft Hydrogels,10.1002/anie.4172130,PEDOT:PSS conductor
P00463,iTE1,2026,Ionic Coordination and Hierarchical Architecture Enable Record n-Type Thermoelectric Efficiency in Soft Hydrogels,10.1002/anie.4172130,ionic-liquid electrolyte
P00464,iTE1,2026,Thermoelectric composite hydrogels with ionic-electronic transport for bioactive energy harvesting and sensing,10.1016/j.nanoen.2026.111940,gelatin matrix
P00464,iTE1,2026,Thermoelectric composite hydrogels with ionic-electronic transport for bioactive energy harvesting and sensing,10.1016/j.nanoen.2026.111940,carbon nanotube scaffold
P00465,iTE1,2022,Anion Size Effect of Ionic Liquids in Tuning the Thermoelectric and Mechanical Properties of PEDOT:PSS Films through a Counterion Exchange Strategy,10.1021/acsami.2c05591,PEDOT:PSS conductor
P00465,iTE1,2022,Anion Size Effect of Ionic Liquids in Tuning the Thermoelectric and Mechanical Properties of PEDOT:PSS Films through a Counterion Exchange Strategy,10.1021/acsami.2c05591,ionic-liquid electrolyte
P00466,iTE1,2026,Low ion concentration ionic liquid enable drastically improvement in liquid thermoelectric performance,10.1016/j.renene.2026.125493,ionic-liquid electrolyte
P00467,iTE1,2026,Investigation of the Impact of the Anionic Moiety of Imidazolium-Based Ionic Liquids on the Thermoelectric Properties of Polypyrrole,10.1007/s11664-026-12764-7,ionic-liquid electrolyte
P00468,iTE1,2026,Ionic liquid-modified thermoelectric and conductive composites for fabricating all fluorine rubber-based flexible generators,10.1016/j.polymer.2026.130011,carbon nanotube scaffold
P00468,iTE1,2026,Ionic liquid-modified thermoelectric and conductive composites for fabricating all fluorine rubber-based flexible generators,10.1016/j.polymer.2026.130011,ionic-liquid electrolyte
P00469,iTE1,2026,Alkyl chain length-engineered electric double layer for enhanced thermoelectric modulation in SWCNTs via ionic liquid gating,10.1007/s10853-026-12370-2,carbon nanotube scaffold
P00469,iTE1,2026,Alkyl chain length-engineered electric double layer for enhanced thermoelectric modulation in SWCNTs via ionic liquid gating,10.1007/s10853-026-12370-2,ionic-liquid electrolyte
P00471,iTE1,2022,Thermoelectric Properties of Conductive Freestanding Films Prepared from PEDOT:PSS Aqueous Dispersion and Ionic Liquids,10.1021/acsami.2c16903,PEDOT:PSS conductor
P00471,iTE1,2022,Thermoelectric Properties of Conductive Freestanding Films Prepared from PEDOT:PSS Aqueous Dispersion and Ionic Liquids,10.1021/acsami.2c16903,ionic-liquid electrolyte
P00472,iTE1,2021,Mechanically Robust and Flexible Films of Ionic Liquid-Modulated Polymer Thermoelectric Composites,10.1002/adfm.202104836,PVA polymer matrix
P00472,iTE1,2021,Mechanically Robust and Flexible Films of Ionic Liquid-Modulated Polymer Thermoelectric Composites,10.1002/adfm.202104836,PEDOT:PSS conductor
P00472,iTE1,2021,Mechanically Robust and Flexible Films of Ionic Liquid-Modulated Polymer Thermoelectric Composites,10.1002/adfm.202104836,carbon nanotube scaffold
P00472,iTE1,2021,Mechanically Robust and Flexible Films of Ionic Liquid-Modulated Polymer Thermoelectric Composites,10.1002/adfm.202104836,ionic-liquid electrolyte
P00473,iTE1,2022,Tuning Electronic and Ionic Transport by Carbon-Based Additives in Polymer Electrolytes for Thermoelectric Applications,10.1002/adfm.202203277,carbon nanotube scaffold
P00473,iTE1,2022,Tuning Electronic and Ionic Transport by Carbon-Based Additives in Polymer Electrolytes for Thermoelectric Applications,10.1002/adfm.202203277,Li-salt electrolyte
P00474,iTE1,2022,Ionic Gelatin-Based Flexible Thermoelectric Generator with Scalability for Human Body Heat Harvesting,10.3390/en15093441,gelatin matrix
P00474,iTE1,2022,Ionic Gelatin-Based Flexible Thermoelectric Generator with Scalability for Human Body Heat Harvesting,10.3390/en15093441,silica/inorganic nanoparticle filler
P00476,iTE1,2020,"Intrinsically self-healable, stretchable thermoelectric materials with a large ionic Seebeck effect",10.1039/c9ee03861b,polyaniline conductor
P00477,iTE1,2022,Enhanced thermoelectric performance of PEDOT: PSS films via ionic liquid post-treatment,10.1088/1674-1056/ac2487,PEDOT:PSS conductor
P00477,iTE1,2022,Enhanced thermoelectric performance of PEDOT: PSS films via ionic liquid post-treatment,10.1088/1674-1056/ac2487,ionic-liquid electrolyte
P00478,iTE1,2021,Origins of Enhanced Thermoelectric Transport in Free-Standing PEDOT Nanowires Film Modulated with Ionic Liquid,10.1021/acsaem.1c00422,ionic-liquid electrolyte
P00479,iTE1,2021,Record high thermoelectric performance of expanded graphite/carbon fiber cement composites enhanced by ionic liquid 1-butyl-3-methylimidazolium bromide for building energy harvesting,10.1039/d0tc05595f,ionic-liquid electrolyte
P00480,iTE1,2021,Anomalous n-type conversion of thermoelectric polarity in ionic hydrogels using PEDOT:PSS electrodes,10.1039/d1tc01385h,PEDOT:PSS conductor
P00480,iTE1,2021,Anomalous n-type conversion of thermoelectric polarity in ionic hydrogels using PEDOT:PSS electrodes,10.1039/d1tc01385h,ionic-liquid electrolyte
P00481,iTE1,2021,"Correlation of Thermoelectric Performance, Domain Morphology and Doping Level in PEDOT:PSS Thin Films Post-Treated with Ionic Liquids",10.1002/marc.202100397,PEDOT:PSS conductor
P00481,iTE1,2021,"Correlation of Thermoelectric Performance, Domain Morphology and Doping Level in PEDOT:PSS Thin Films Post-Treated with Ionic Liquids",10.1002/marc.202100397,ionic-liquid electrolyte
P00483,iTE1,2021,Ionic Dopant-Induced Ordering Enhances the Thermoelectric Properties of a Polythiophene-Based Block Copolymer,10.1002/adfm.202106991,Li-salt electrolyte
P00486,iTE1,2021,Postdeposition Processing Influences the Relative Contributions of Electronic and Ionic Seebeck Effects in the Thermoelectric Response of Conducting Polymers,10.1021/acs.jpcc.1c01399,PEDOT:PSS conductor
P00486,iTE1,2021,Postdeposition Processing Influences the Relative Contributions of Electronic and Ionic Seebeck Effects in the Thermoelectric Response of Conducting Polymers,10.1021/acs.jpcc.1c01399,polyaniline conductor
P00487,iTE1,2021,Structural modulation induced by cobalt-based ionic liquids for enhanced thermoelectric transport in PEDOT:PSS,10.1002/asia.202100720,PEDOT:PSS conductor
P00487,iTE1,2021,Structural modulation induced by cobalt-based ionic liquids for enhanced thermoelectric transport in PEDOT:PSS,10.1002/asia.202100720,ionic-liquid electrolyte
P00488,iTE1,2020,Improved Thermoelectric Properties and Environmental Stability of Conducting PEDOT:PSS Films Post-treated With Imidazolium Ionic Liquids,10.3389/fchem.2019.00870,PEDOT:PSS conductor
P00488,iTE1,2020,Improved Thermoelectric Properties and Environmental Stability of Conducting PEDOT:PSS Films Post-treated With Imidazolium Ionic Liquids,10.3389/fchem.2019.00870,ionic-liquid electrolyte
P00489,iTE1,2019,Synergistic enhancement of thermoelectric and mechanical performances of ionic liquid LiTFSI modulated PEDOT flexible films,10.1039/c9tc00310j,PEDOT:PSS conductor
P00489,iTE1,2019,Synergistic enhancement of thermoelectric and mechanical performances of ionic liquid LiTFSI modulated PEDOT flexible films,10.1039/c9tc00310j,Li-salt electrolyte
P00492,iTE1,2025,Bio-inspired thermoelectric cement with interfacial selective immobilization towards self-powered buildings,10.1016/j.scib.2025.03.032,PVA polymer matrix
P00494,iTE1,2025,A Mixed Ion/Electron Thermoelectric Generator with Ultrahigh Steady Thermopower by Exploring Both the Hole Tunneling and Ion Accumulations,10.1002/aenm.202404522,graphene/graphene-oxide scaffold
P00495,iTE1,2025,Dual-Cation Doping Thermoelectric PVA Hydrogel for Self-Powered Strain Sensors,10.1021/acsapm.5c00177,PVA polymer matrix
P00495,iTE1,2025,Dual-Cation Doping Thermoelectric PVA Hydrogel for Self-Powered Strain Sensors,10.1021/acsapm.5c00177,Na-salt electrolyte
P00496,iTE1,2025,Enhancing the Thermoelectric Performance of Sustainable Cellulose-Based Ionogels Through Water Content Regulation,10.1002/smll.202412336,cellulose nanofiber matrix
P00497,iTE1,2019,Role of Heat Expansion with a Series of Ionic Liquids: The Case for Isochoric Thermoelectric Generators and Minimal Steric Repulsion,10.3390/e21111086,ionic-liquid electrolyte
P00499,iTE1,2018,Thermoelectric Generators Based on Ionic Liquids,10.1007/s11664-018-6175-z,ionic-liquid electrolyte
P00500,iTE1,2024,Metal-Halogen Interactions Inducing Phase Separation for Self-Healing and Tough Ionogels with Tunable Thermoelectric Performance,10.1002/adma.202402386,Li-salt electrolyte
P00500,iTE1,2024,Metal-Halogen Interactions Inducing Phase Separation for Self-Healing and Tough Ionogels with Tunable Thermoelectric Performance,10.1002/adma.202402386,ionic-liquid electrolyte
P00501,iTE1,2024,"Stable, Self-Adhesive, and High-Performance Graphene-Oxide-Modified Flexible Ionogel Thermoelectric Films",10.1002/adfm.202402823,graphene/graphene-oxide scaffold
P00505,iTE1,2025,"A bio-based alginate hydrogel with considerable thermoelectric performance, mechanical strength and flame retardancy for ultra-fast and sustained early fire-alarm system",10.1016/j.ijbiomac.2025.140324,PAM/polyacrylamide matrix
P00505,iTE1,2025,"A bio-based alginate hydrogel with considerable thermoelectric performance, mechanical strength and flame retardancy for ultra-fast and sustained early fire-alarm system",10.1016/j.ijbiomac.2025.140324,alginate matrix
P00505,iTE1,2025,"A bio-based alginate hydrogel with considerable thermoelectric performance, mechanical strength and flame retardancy for ultra-fast and sustained early fire-alarm system",10.1016/j.ijbiomac.2025.140324,glycerol organohydrogel
P00506,iTE1,2016,Aspects of Protonic Ionic Liquid as Electrolyte in Thermoelectric Generators,10.1007/s11664-016-4526-1,ionic-liquid electrolyte
P00507,iTE1,2016,N-type organic thermoelectric materials based on polyaniline doped with the aprotic ionic liquid 1-ethyl-3-methylimidazolium ethyl sulfate,10.1039/c6ra02334g,polyaniline conductor
P00507,iTE1,2016,N-type organic thermoelectric materials based on polyaniline doped with the aprotic ionic liquid 1-ethyl-3-methylimidazolium ethyl sulfate,10.1039/c6ra02334g,ionic-liquid electrolyte
P00508,iTE1,2024,Enlightening thermoelectric mastery: Bio-inspired cellulose gel containing eco-friendly deep eutectic solvents,10.1016/j.cej.2024.149344,cellulose nanofiber matrix
P00508,iTE1,2024,Enlightening thermoelectric mastery: Bio-inspired cellulose gel containing eco-friendly deep eutectic solvents,10.1016/j.cej.2024.149344,deep-eutectic electrolyte
P00509,iTE1,2024,A double network facilitated ion-electron conductor for thermoelectric harvesting with high energy density,10.1016/j.cej.2024.150307,PEDOT:PSS conductor
P00509,iTE1,2024,A double network facilitated ion-electron conductor for thermoelectric harvesting with high energy density,10.1016/j.cej.2024.150307,Li-salt electrolyte
P00510,iTE1,2025,Enhanced Thermoelectric Performance of PVA-Based Ionogels: Tailoring Crystallinity via Additives for Advanced Waste Heat Recovery,10.1021/acsami.5c08724,PVA polymer matrix
P00510,iTE1,2025,Enhanced Thermoelectric Performance of PVA-Based Ionogels: Tailoring Crystallinity via Additives for Advanced Waste Heat Recovery,10.1021/acsami.5c08724,ionic-liquid electrolyte
P00514,iTE1,2025,Advancing the Mechanical and Thermoelectric Properties of Geopolymers for Sustainable Architectureh,10.1002/smll.202408048,PEDOT:PSS conductor
P00514,iTE1,2025,Advancing the Mechanical and Thermoelectric Properties of Geopolymers for Sustainable Architectureh,10.1002/smll.202408048,graphene/graphene-oxide scaffold
P00516,iTE1,2016,Thermoelectric Power in Bilayer Graphene Device with Ionic Liquid Gating,10.1038/srep20402,graphene/graphene-oxide scaffold
P00517,iTE1,2025,Mechanically Robust Thermoelectric Hydrogel with Superior Thermoelectricity for Low-Grade Thermal Energy Harvesting and Overheating Warning,10.1021/acsami.5c06208,PVA polymer matrix
P00517,iTE1,2025,Mechanically Robust Thermoelectric Hydrogel with Superior Thermoelectricity for Low-Grade Thermal Energy Harvesting and Overheating Warning,10.1021/acsami.5c06208,alginate matrix
P00517,iTE1,2025,Mechanically Robust Thermoelectric Hydrogel with Superior Thermoelectricity for Low-Grade Thermal Energy Harvesting and Overheating Warning,10.1021/acsami.5c06208,ferri/ferrocyanide electrolyte
P00517,iTE1,2025,Mechanically Robust Thermoelectric Hydrogel with Superior Thermoelectricity for Low-Grade Thermal Energy Harvesting and Overheating Warning,10.1021/acsami.5c06208,Na-salt electrolyte
P00519,iTE1,2024,Bacterial Cellulose-Based ionogels with synergistically enhanced mechanical and thermoelectric performances for low-grade heat harvesting,10.1016/j.cej.2024.150638,cellulose nanofiber matrix
P00519,iTE1,2024,Bacterial Cellulose-Based ionogels with synergistically enhanced mechanical and thermoelectric performances for low-grade heat harvesting,10.1016/j.cej.2024.150638,Na-salt electrolyte
P00520,iTE1,2016,"Solid-state, individual dispersion of single-walled carbon nanotubes in ionic liquid-derived polymers and its impact on thermoelectric properties",10.1039/c5ra25490f,carbon nanotube scaffold
P00521,iTE1,2016,Enhanced thermoelectric power of single-wall carbon nanotube film blended with ionic liquid,10.7567/JJAP.55.03DC01,carbon nanotube scaffold
P00521,iTE1,2016,Enhanced thermoelectric power of single-wall carbon nanotube film blended with ionic liquid,10.7567/JJAP.55.03DC01,ionic-liquid electrolyte
P00522,iTE1,2025,Electron-ion coupling enables ionic hydrogel with high thermopower for low-grade heat harvest and sensitive fire warning,10.1039/d5ta05571g,PEDOT:PSS conductor
P00522,iTE1,2025,Electron-ion coupling enables ionic hydrogel with high thermopower for low-grade heat harvest and sensitive fire warning,10.1039/d5ta05571g,Na-salt electrolyte
