concept_id,domain,label,definition,aliases,roles,mention_ids,normalization_status,decision_group,normalization_reason,claim_count,paper_ids,source_document_count
iTE:C508becadcc8675,iTE,Rather large magnetic moments,,"[""Rather large magnetic moments""]","[""quantity""]","[""iTE:P1928:n4""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1928""]",1
iTE:C508e7a6df928f3,iTE,Li p-type dopant,,"[""Li p-type dopant""]","[""material_entity""]","[""iTE:P1657:n3""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1657""]",1
iTE:C5096068218095f,iTE,ZT = 1,,"[""ZT = 1""]","[""quantity""]","[""iTE:P0983:zt""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0983""]",1
iTE:C5098e8b619f965,iTE,Superionic dynamics,,"[""Superionic dynamics""]","[""mechanism_process""]","[""iTE:P1446:dyn""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1446""]",1
iTE:C509a1948a7699a,iTE,Lattice thermal conductivity around 0.5 W m−1 K−1,,"[""Lattice thermal conductivity around 0.5 W m−1 K−1""]","[""quantity""]","[""iTE:P1690:q""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1690""]",1
iTE:C509c240d8990a5,iTE,LixCu12Sb4S13 (0 ≤ x ≤ 3),,"[""LixCu12Sb4S13 (0 ≤ x ≤ 3)""]","[""material_entity""]","[""iTE:P1229:m""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1229""]",1
iTE:C50a0d7cdcf9417,iTE,PEDOT:PSS/SWCNT composite film,,"[""PEDOT:PSS/SWCNT composite film""]","[""material_entity""]","[""iTE:P1146:film""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P1146""]",1
iTE:C50a7ddaa539b0a,iTE,p-type Mg2X with studied dopants,,"[""p-type Mg2X with studied dopants""]","[""material_entity""]","[""iTE:P1124:mg""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1124""]",1
iTE:C50a9c0b3ca81a7,iTE,Power factor of 3.28 mu Wm-1 K-2,,"[""Power factor of 3.28 mu Wm-1 K-2""]","[""quantity""]","[""iTE:P0539:pf""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0539""]",1
iTE:C50ad45e73cab06,iTE,Water splitting into hydrogen at ambient temperatures,,"[""Water splitting into hydrogen at ambient temperatures""]","[""application""]","[""iTE:P1862:hydrogen""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1862""]",1
iTE:C50ad69e5619a74,iTE,OH- stabilization at the hot side,,"[""OH- stabilization at the hot side""]","[""state_structure""]","[""iTE:P0541:oh""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0541""]",1
iTE:C50b1db76e2d831,iTE,TlPbF3,,"[""TlPbF3""]","[""material_entity""]","[""iTE:P1094:pb""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1094""]",1
iTE:C50b9fe9aad8849,iTE,Desorption temperature within optimal range,,"[""Desorption temperature within optimal range""]","[""performance_function""]","[""iTE:P1450:topt""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1450""]",1
iTE:C50c1080a405767,iTE,Strong visible and NIR absorption,,"[""Strong visible and NIR absorption""]","[""performance_function""]","[""iTE:P1942:abs""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1942""]",1
iTE:C50c188a324763b,iTE,Mixed ion-electron thermoelectric generator (activated-carbon ionogel),A mixed ion-electron thermoelectric generator using an ionogel embedded with activated carbon particles.,"[""Mixed ion-electron thermoelectric generator (MTEG)""]","[""material_entity""]","[""iTE:P0519:dev""]",model_kept_separate,g0284,The mention identifies a particular generator implementation with activated-carbon active material.,4,"[""P0519""]",1
iTE:C50c5b866e3d26c,iTE,Rapid initial response,,"[""Rapid initial response""]","[""performance_function""]","[""iTE:P0720:rapid""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0720""]",1
iTE:C50d0490c1667b3,iTE,Electric double-layer capacitor gating of semiconducting SWCNT sheets,,"[""Electric double-layer capacitor gating of semiconducting SWCNT sheets""]","[""design_strategy""]","[""iTE:P0832:gate""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0832""]",1
iTE:C50d08398f38993,iTE,Peak ZT 0.96,,"[""Peak ZT 0.96""]","[""performance_function""]","[""iTE:P1266:zt""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1266""]",1
iTE:C50d0bb1f8ff525,iTE,Low-melting alpha and high-melting gamma element selection,,"[""Low-melting alpha and high-melting gamma element selection""]","[""design_strategy""]","[""iTE:P1735:n11""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1735""]",1
iTE:C50d6e71ebadea0,iTE,Ethylmethylimidazolium dicyanamide ionic liquid,,"[""Ethylmethylimidazolium dicyanamide ionic liquid""]","[""material_entity""]","[""iTE:P0402:n3""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0402""]",1
iTE:C50daa1ed7b6ce0,iTE,CNF/DES thermoelectric gel,,"[""CNF/DES thermoelectric gel""]","[""material_entity""]","[""iTE:P0509:m""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,9,"[""P0509""]",1
iTE:C50dcd826c197a2,iTE,Elastic stiffness constants,,"[""Elastic stiffness constants""]","[""quantity""]","[""iTE:P1875:elastic""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1875""]",1
iTE:C50dde656502760,iTE,Figure of merit 0.7–0.75 × 10−4 K−1,,"[""Figure of merit 0.7–0.75 × 10−4 K−1""]","[""quantity""]","[""iTE:P1514:z""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1514""]",1
iTE:C50e4747654b85a,iTE,Ionic Seebeck coefficient: 14.8 mV K−1,,"[""Ionic Seebeck coefficient: 14.8 mV K−1""]","[""quantity""]","[""iTE:P0403:n7""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0403""]",1
iTE:C50e7b7e4760941,iTE,Na:DCA doping of PVDF-HFP/EMIM:DCA ionogels,,"[""Na:DCA doping of PVDF-HFP/EMIM:DCA ionogels""]","[""design_strategy""]","[""iTE:P0553:dop""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0553""]",1
iTE:C50e983b10d86c0,iTE,Electron/hole drift,,"[""Electron/hole drift""]","[""mechanism_process""]","[""iTE:P0380:d""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0380""]",1
iTE:C50eca0eb27c946,iTE,ZT approximately 0.75 at 673 K,,"[""ZT approximately 0.75 at 673 K""]","[""performance_function""]","[""iTE:P1176:l""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1176""]",1
iTE:C50f969125732c3,iTE,Transition to a more electrically resistive state,,"[""Transition to a more electrically resistive state""]","[""mechanism_process""]","[""iTE:P0750:res""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0750""]",1
iTE:C50fb1466950a4a,iTE,Thermoelectric efficiency of 24%,,"[""Thermoelectric efficiency of 24%""]","[""performance_function""]","[""iTE:P0740:eg""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0740""]",1
iTE:C50fb30916e5e4f,iTE,Cu1.8Se ionic thermopower of 950 μV/K at 355 K,,"[""Cu1.8Se ionic thermopower of 950 μV/K at 355 K""]","[""quantity""]","[""iTE:P1075:low""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1075""]",1
iTE:C510309b8b34bff,iTE,Photoluminescence emission,,"[""Photoluminescence emission""]","[""performance_function""]","[""iTE:P1952:pl""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1952""]",1
iTE:C5108d329321002,iTE,Brittleness,A predicted mechanical tendency toward fracture with limited plastic deformation.,"[""Brittleness""]","[""descriptor"",""performance_function""]","[""iTE:P0880:n18"",""iTE:P0903:n7"",""iTE:P1092:brittle"",""iTE:P1101:brittle"",""iTE:P1235:brittle"",""iTE:P1304:brittle"",""iTE:P1399:n4"",""iTE:P1610:brittle"",""iTE:P1615:brittle"",""iTE:P1811:brit"",""iTE:P1848:br"",""iTE:P1850:brittle"",""iTE:P1905:brittle""]",model_merged,g0523,"All identify brittle mechanical behavior inferred from computational mechanical analyses; compositions, structures and diagnostic indicators remain claim-specific.",16,"[""P0880"",""P0903"",""P1092"",""P1101"",""P1235"",""P1304"",""P1399"",""P1610"",""P1615"",""P1811"",""P1848"",""P1850"",""P1905""]",13
iTE:C51149dc6dfa00b,iTE,Partial molar enthalpy of component oxygen,,"[""Partial molar enthalpy of component oxygen""]","[""quantity""]","[""iTE:P1781:h""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1781""]",1
iTE:C5114dc0ed30ed3,iTE,Lattice distortion strengthening,,"[""Lattice distortion strengthening""]","[""mechanism_process""]","[""iTE:P1574:strength""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1574""]",1
iTE:C5116a452b9cdca,iTE,High density of states at van Hove singularities,,"[""High density of states at van Hove singularities""]","[""quantity""]","[""iTE:P1813:dos""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1813""]",1
iTE:C51183bae580457,iTE,Thermally activated transport,,"[""Thermally activated transport""]","[""mechanism_process""]","[""iTE:P1940:act""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1940""]",1
iTE:C511b6ac2483009,iTE,Cu7PS6,,"[""Cu7PS6""]","[""material_entity""]","[""iTE:P1499:s""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1499""]",1
iTE:C512825066f8c54,iTE,Wide-gap semiconductor,,"[""Wide-gap semiconductor""]","[""state_structure""]","[""iTE:P1095:semi""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1095""]",1
iTE:C512828435ffea6,iTE,Supramolecular ionic hydrogel dynamic network,,"[""Supramolecular ionic hydrogel dynamic network""]","[""material_entity""]","[""iTE:P0422:n1""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,14,"[""P0422""]",1
iTE:C512b18a0d7216c,iTE,Constitutional Pd vacancies on the Pd sublattice,,"[""Constitutional Pd vacancies on the Pd sublattice""]","[""state_structure""]","[""iTE:P1728:n7""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,4,"[""P1728""]",1
iTE:C512c57604827b3,iTE,NIR-responsive photothermoelectric detector,,"[""NIR-responsive photothermoelectric detector""]","[""application""]","[""iTE:P1780:det""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1780""]",1
iTE:C51301f5f4ac16e,iTE,ZT 0.33,,"[""ZT 0.33""]","[""performance_function""]","[""iTE:P1620:rz""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1620""]",1
iTE:C5130ce484769ef,iTE,Sub-structure engineering,,"[""Sub-structure engineering""]","[""design_strategy""]","[""iTE:P0982:eng""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0982""]",1
iTE:C5132b763bf9b78,iTE,use of ionic polymers or free-standing ionic liquids without additional encapsulation,,"[""use of ionic polymers or free-standing ionic liquids without additional encapsulation""]","[""design_strategy""]","[""iTE:P0920:s2""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0920""]",1
iTE:C51333689c16706,iTE,Directional freezing of cross-linked PEDOT:PSS-coated PVA followed by CuCl2 electrolyte immersion,,"[""Directional freezing of cross-linked PEDOT:PSS-coated PVA followed by CuCl2 electrolyte immersion""]","[""mechanism_process""]","[""iTE:P0413:prep""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0413""]",1
iTE:C513f9066f32a40,iTE,External stress,,"[""External stress""]","[""condition""]","[""iTE:P0434:stress""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0434""]",1
iTE:C5142629c21cf56,iTE,reversible Seebeck coefficient,,"[""reversible Seebeck coefficient""]","[""quantity""]","[""iTE:P0794:q1""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0794""]",1
iTE:C5142df67f3a6ef,iTE,Local strains in La0.5Sr0.5-yBayMnO3,,"[""Local strains in La0.5Sr0.5-yBayMnO3""]","[""state_structure""]","[""iTE:P1853:strain""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1853""]",1
iTE:C5146e3d1e2dc49,iTE,Heat sensors,,"[""Heat sensors""]","[""application""]","[""iTE:P1233:heat""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1233""]",1
iTE:C514ac7f08d069e,iTE,Skin adaptability,,"[""Skin adaptability""]","[""performance_function""]","[""iTE:P0614:p2""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0614""]",1
iTE:C5151ae2f731003,iTE,Electricity generation from human body heat,,"[""Electricity generation from human body heat""]","[""application""]","[""iTE:P1454:body""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1454""]",1
iTE:C51549239a0ba41,iTE,High experimentally measured oxygen mobility,,"[""High experimentally measured oxygen mobility""]","[""quantity""]","[""iTE:P1869:mobility""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1869""]",1
iTE:C5154d7bd3e65f8,iTE,Ga1-alpha3+Fealpha3+[Li0.5(1+)Fex-alpha3+Ga2.5-x+alpha3+]O42-,,"[""Ga1-alpha3+Fealpha3+[Li0.5(1+)Fex-alpha3+Ga2.5-x+alpha3+]O42-""]","[""state_structure""]","[""iTE:P1776:config""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1776""]",1
iTE:C5162a0ecd38373,iTE,Transport properties,,"[""Transport properties""]","[""quantity""]","[""iTE:P1369:transport""]",model_uncertain_retained,g0575,Grain and boundary effects do not specify which transport properties are meant.,1,"[""P1369""]",1
iTE:C516313a3901f7d,iTE,"Wearable electronics, automotive waste heat recovery and industrial thermal management",,"[""Wearable electronics, automotive waste heat recovery and industrial thermal management""]","[""application""]","[""iTE:P0888:apps""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0888""]",1
iTE:C516855ffa5e901,iTE,Deintercalation of excess dopant atoms,,"[""Deintercalation of excess dopant atoms""]","[""mechanism_process""]","[""iTE:P1307:g""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1307""]",1
iTE:C51685f57b061f1,iTE,PEDOT:PSS/LiTFSI/PAMPS-LiCl (PLiP) hydrogels,,"[""PEDOT:PSS/LiTFSI/PAMPS-LiCl (PLiP) hydrogels""]","[""material_entity""]","[""iTE:P0510:m""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,4,"[""P0510""]",1
iTE:C5169c81ac13a31,iTE,Visible-light-driven photocatalysis,,"[""Visible-light-driven photocatalysis""]","[""application""]","[""iTE:P1931:photo""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1931""]",1
iTE:C516c1f776384ba,iTE,Combustion synthesis at 450 °C,,"[""Combustion synthesis at 450 °C""]","[""mechanism_process""]","[""iTE:P1634:synthesis""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1634""]",1
