paper_id,year,title,doi,role,phrase
TG_0290,2018,Quasi-solid-State Electrolytes for Low-Grade Thermal Energy Harvesting using a Cobalt Redox Couple,10.1002/cssc.201800794,material,thermogalvanic electrolyte
TG_0290,2018,Quasi-solid-State Electrolytes for Low-Grade Thermal Energy Harvesting using a Cobalt Redox Couple,10.1002/cssc.201800794,mechanism,porous/redox electrode interface
TG_0290,2018,Quasi-solid-State Electrolytes for Low-Grade Thermal Energy Harvesting using a Cobalt Redox Couple,10.1002/cssc.201800794,mechanism,hydrogel thermocell platform
TG_0291,2023,Experimental Investigation of Coupled Transport Mechanisms in a PEM Based Thermoelectric Energy Converter,10.3390/en16145434,material,porous/redox electrode interface
TG_0291,2023,Experimental Investigation of Coupled Transport Mechanisms in a PEM Based Thermoelectric Energy Converter,10.3390/en16145434,mechanism,porous/redox electrode interface
TG_0291,2023,Experimental Investigation of Coupled Transport Mechanisms in a PEM Based Thermoelectric Energy Converter,10.3390/en16145434,mechanism,redox concentration gradient
TG_0292,2018,Bulk electronic transport impacts on electron transfer at conducting polymer electrode-electrolyte interfaces,10.1073/pnas.1806087115,material,Fe2+/Fe3+ redox hydrogel
TG_0292,2018,Bulk electronic transport impacts on electron transfer at conducting polymer electrode-electrolyte interfaces,10.1073/pnas.1806087115,material,ferri/ferrocyanide redox couple
TG_0292,2018,Bulk electronic transport impacts on electron transfer at conducting polymer electrode-electrolyte interfaces,10.1073/pnas.1806087115,material,PEDOT:PSS redox/electrode system
TG_0292,2018,Bulk electronic transport impacts on electron transfer at conducting polymer electrode-electrolyte interfaces,10.1073/pnas.1806087115,material,porous/redox electrode interface
TG_0292,2018,Bulk electronic transport impacts on electron transfer at conducting polymer electrode-electrolyte interfaces,10.1073/pnas.1806087115,mechanism,PEDOT:PSS redox/electrode system
TG_0293,2013,Carbon Nanotube - Reduced Graphene Oxide Composites for Thermal Energy Harvesting Applications,10.1002/adma.201303295,material,MXene/carbon photothermal scaffold
TG_0293,2013,Carbon Nanotube - Reduced Graphene Oxide Composites for Thermal Energy Harvesting Applications,10.1002/adma.201303295,material,porous/redox electrode interface
TG_0293,2013,Carbon Nanotube - Reduced Graphene Oxide Composites for Thermal Energy Harvesting Applications,10.1002/adma.201303295,material,hydrogel thermocell platform
TG_0293,2013,Carbon Nanotube - Reduced Graphene Oxide Composites for Thermal Energy Harvesting Applications,10.1002/adma.201303295,mechanism,MXene/carbon photothermal scaffold
TG_0293,2013,Carbon Nanotube - Reduced Graphene Oxide Composites for Thermal Energy Harvesting Applications,10.1002/adma.201303295,mechanism,porous/redox electrode interface
TG_0293,2013,Carbon Nanotube - Reduced Graphene Oxide Composites for Thermal Energy Harvesting Applications,10.1002/adma.201303295,mechanism,hydrogel thermocell platform
TG_0294,2023,Thermal Gradient Infrared Spectroscopy for Diffusion in Polymers,10.1021/acs.jpcb.3c04130,mechanism,thermodiffusion/Soret transport
TG_0294,2023,Thermal Gradient Infrared Spectroscopy for Diffusion in Polymers,10.1021/acs.jpcb.3c04130,mechanism,redox concentration gradient
TG_0296,2021,Ionic transport properties and their empirical correlations for thermal-to-electrical energy conversion,10.1016/j.mtphys.2021.100433,material,thermodiffusion/Soret transport
TG_0298,2018,Thermo-electrochemical cells empowered by selective inclusion of redox-active ions by polysaccharides,10.1039/c7se00470b,material,iodide/triiodide redox couple
TG_0298,2018,Thermo-electrochemical cells empowered by selective inclusion of redox-active ions by polysaccharides,10.1039/c7se00470b,mechanism,iodide/triiodide redox couple
TG_0299,2023,High-efficiency zinc thermal charging supercapacitors enabled by hierarchical porous carbon electrodes,10.1016/j.jpowsour.2022.232386,material,MXene/carbon photothermal scaffold
TG_0299,2023,High-efficiency zinc thermal charging supercapacitors enabled by hierarchical porous carbon electrodes,10.1016/j.jpowsour.2022.232386,material,porous/redox electrode interface
TG_0299,2023,High-efficiency zinc thermal charging supercapacitors enabled by hierarchical porous carbon electrodes,10.1016/j.jpowsour.2022.232386,mechanism,MXene/carbon photothermal scaffold
TG_0299,2023,High-efficiency zinc thermal charging supercapacitors enabled by hierarchical porous carbon electrodes,10.1016/j.jpowsour.2022.232386,mechanism,porous/redox electrode interface
TG_0299,2023,High-efficiency zinc thermal charging supercapacitors enabled by hierarchical porous carbon electrodes,10.1016/j.jpowsour.2022.232386,mechanism,hydrogel thermocell platform
TG_0299,2023,High-efficiency zinc thermal charging supercapacitors enabled by hierarchical porous carbon electrodes,10.1016/j.jpowsour.2022.232386,mechanism,ion transport/diffusion/migration
TG_0302,2014,Design and optimization of thermo-electrochemical cells,10.1007/s10800-013-0638-y,material,ferri/ferrocyanide redox couple
TG_0302,2014,Design and optimization of thermo-electrochemical cells,10.1007/s10800-013-0638-y,material,hydrogel thermocell platform
TG_0302,2014,Design and optimization of thermo-electrochemical cells,10.1007/s10800-013-0638-y,mechanism,hydrogel thermocell platform
TG_0303,2015,Thermoelectric energy recovery at ionic-liquid/electrode interface,10.1063/1.4923199,material,ionic liquid electrolyte
TG_0303,2015,Thermoelectric energy recovery at ionic-liquid/electrode interface,10.1063/1.4923199,material,MXene/carbon photothermal scaffold
TG_0303,2015,Thermoelectric energy recovery at ionic-liquid/electrode interface,10.1063/1.4923199,material,porous/redox electrode interface
TG_0303,2015,Thermoelectric energy recovery at ionic-liquid/electrode interface,10.1063/1.4923199,material,selective solvation entropy
TG_0303,2015,Thermoelectric energy recovery at ionic-liquid/electrode interface,10.1063/1.4923199,mechanism,porous/redox electrode interface
TG_0304,2011,Seebeck coefficients in ionic liquids -prospects for thermo-electrochemical cells,10.1039/c1cc11501d,material,thermogalvanic electrolyte
TG_0304,2011,Seebeck coefficients in ionic liquids -prospects for thermo-electrochemical cells,10.1039/c1cc11501d,mechanism,ionic liquid electrolyte
TG_0305,2018,Flexible and non-volatile redox active quasi-solid state ionic liquid based electrolytes for thermal energy harvesting,10.1039/c8se00224j,material,ionic liquid electrolyte
TG_0306,2016,Temperature dependence of the electrode potential of a cobalt-based redox couple in ionic liquid electrolytes for thermal energy harvesting,10.1039/c5fd00238a,material,ionic liquid electrolyte
TG_0306,2016,Temperature dependence of the electrode potential of a cobalt-based redox couple in ionic liquid electrolytes for thermal energy harvesting,10.1039/c5fd00238a,material,MXene/carbon photothermal scaffold
TG_0308,2022,Quantitative visualization of ion and thermal distributions in electrolytes during operation of electrochemical devices by Operando phase-contrast X-ray imaging,10.1557/s43578-022-00581-7,mechanism,hydrogel thermocell platform
TG_0310,2016,The thermoelectrochemistry of lithium-glyme solvate ionic liquids: towards waste heat harvesting,10.1039/c6cp02255c,material,ionic liquid electrolyte
TG_0310,2016,The thermoelectrochemistry of lithium-glyme solvate ionic liquids: towards waste heat harvesting,10.1039/c6cp02255c,material,porous/redox electrode interface
TG_0310,2016,The thermoelectrochemistry of lithium-glyme solvate ionic liquids: towards waste heat harvesting,10.1039/c6cp02255c,mechanism,porous/redox electrode interface
TG_0311,2020,Gas electrodes with nickel based current collectors for molten carbonate electrolyte thermo-electrochemical cells,10.1016/j.jechem.2019.05.001,material,MXene/carbon photothermal scaffold
TG_0311,2020,Gas electrodes with nickel based current collectors for molten carbonate electrolyte thermo-electrochemical cells,10.1016/j.jechem.2019.05.001,material,porous/redox electrode interface
TG_0311,2020,Gas electrodes with nickel based current collectors for molten carbonate electrolyte thermo-electrochemical cells,10.1016/j.jechem.2019.05.001,material,molten carbonate eutectic (Li
TG_0311,2020,Gas electrodes with nickel based current collectors for molten carbonate electrolyte thermo-electrochemical cells,10.1016/j.jechem.2019.05.001,mechanism,MXene/carbon photothermal scaffold
TG_0311,2020,Gas electrodes with nickel based current collectors for molten carbonate electrolyte thermo-electrochemical cells,10.1016/j.jechem.2019.05.001,mechanism,porous/redox electrode interface
TG_0311,2020,Gas electrodes with nickel based current collectors for molten carbonate electrolyte thermo-electrochemical cells,10.1016/j.jechem.2019.05.001,mechanism,hydrogel thermocell platform
TG_0313,2016,The study of electrical conductivity and diffusion behavior of water-based and ferro/ferricyanide-electrolyte-based alumina nanofluids,10.1016/j.jcis.2016.02.001,material,Fe2+/Fe3+ redox hydrogel
TG_0313,2016,The study of electrical conductivity and diffusion behavior of water-based and ferro/ferricyanide-electrolyte-based alumina nanofluids,10.1016/j.jcis.2016.02.001,material,ferri/ferrocyanide redox couple
TG_0314,2018,A supramolecular thermocell consisting of ferrocenecarboxylate and β-cyclodextrin that has a negative Seebeck coefficient,10.1038/s41428-018-0061-7,material,hydrogel thermocell platform
TG_0314,2018,A supramolecular thermocell consisting of ferrocenecarboxylate and β-cyclodextrin that has a negative Seebeck coefficient,10.1038/s41428-018-0061-7,material,host-guest/crown-ether complexation
TG_0314,2018,A supramolecular thermocell consisting of ferrocenecarboxylate and β-cyclodextrin that has a negative Seebeck coefficient,10.1038/s41428-018-0061-7,mechanism,redox entropy engineering
TG_0314,2018,A supramolecular thermocell consisting of ferrocenecarboxylate and β-cyclodextrin that has a negative Seebeck coefficient,10.1038/s41428-018-0061-7,mechanism,host-guest/crown-ether complexation
TG_0315,2012,Nitrogen- and Boron-Doped Carbon Nanotube Electrodes in a Thermo-Electrochemical Cell,10.1149/2.043205jes,material,ferri/ferrocyanide redox couple
TG_0315,2012,Nitrogen- and Boron-Doped Carbon Nanotube Electrodes in a Thermo-Electrochemical Cell,10.1149/2.043205jes,material,MXene/carbon photothermal scaffold
TG_0315,2012,Nitrogen- and Boron-Doped Carbon Nanotube Electrodes in a Thermo-Electrochemical Cell,10.1149/2.043205jes,material,porous/redox electrode interface
TG_0315,2012,Nitrogen- and Boron-Doped Carbon Nanotube Electrodes in a Thermo-Electrochemical Cell,10.1149/2.043205jes,mechanism,hydrogel thermocell platform
TG_0316,2018,Modeling a thermocell with proton exchange membrane and hydrogen electrodes,10.1016/j.ijhydene.2018.09.007,material,porous/redox electrode interface
TG_0316,2018,Modeling a thermocell with proton exchange membrane and hydrogen electrodes,10.1016/j.ijhydene.2018.09.007,material,hydrogel thermocell platform
TG_0316,2018,Modeling a thermocell with proton exchange membrane and hydrogen electrodes,10.1016/j.ijhydene.2018.09.007,mechanism,porous/redox electrode interface
TG_0316,2018,Modeling a thermocell with proton exchange membrane and hydrogen electrodes,10.1016/j.ijhydene.2018.09.007,mechanism,hydrogel thermocell platform
TG_0317,2018,Electrochemical way of converting low-grade heat energy into electricity based on crystalline hydrate melting and crystallization,10.1016/j.ijheatmasstransfer.2018.01.126,material,salting-out/crystallization transition
TG_0317,2018,Electrochemical way of converting low-grade heat energy into electricity based on crystalline hydrate melting and crystallization,10.1016/j.ijheatmasstransfer.2018.01.126,mechanism,salting-out/crystallization transition
TG_0318,2017,Influence of Electrode Gas Flow Rate and Solid Oxide Ratio in Electrolyte on the Seebeck Coefficient of Molten Carbonate Thermocell,10.1149/2.0391708jes,material,MXene/carbon photothermal scaffold
TG_0318,2017,Influence of Electrode Gas Flow Rate and Solid Oxide Ratio in Electrolyte on the Seebeck Coefficient of Molten Carbonate Thermocell,10.1149/2.0391708jes,material,porous/redox electrode interface
TG_0318,2017,Influence of Electrode Gas Flow Rate and Solid Oxide Ratio in Electrolyte on the Seebeck Coefficient of Molten Carbonate Thermocell,10.1149/2.0391708jes,material,molten carbonate eutectic (Li
TG_0318,2017,Influence of Electrode Gas Flow Rate and Solid Oxide Ratio in Electrolyte on the Seebeck Coefficient of Molten Carbonate Thermocell,10.1149/2.0391708jes,mechanism,MXene/carbon photothermal scaffold
TG_0318,2017,Influence of Electrode Gas Flow Rate and Solid Oxide Ratio in Electrolyte on the Seebeck Coefficient of Molten Carbonate Thermocell,10.1149/2.0391708jes,mechanism,porous/redox electrode interface
TG_0318,2017,Influence of Electrode Gas Flow Rate and Solid Oxide Ratio in Electrolyte on the Seebeck Coefficient of Molten Carbonate Thermocell,10.1149/2.0391708jes,mechanism,hydrogel thermocell platform
TG_0319,2017,Analytical Study and Experimental Validation of Copper II Sulfate and Potassium Ferri/Ferrocyanide Thermocells Using Onsager Flux Equations,10.1115/1.4036045,material,ferri/ferrocyanide redox couple
TG_0319,2017,Analytical Study and Experimental Validation of Copper II Sulfate and Potassium Ferri/Ferrocyanide Thermocells Using Onsager Flux Equations,10.1115/1.4036045,material,porous/redox electrode interface
TG_0319,2017,Analytical Study and Experimental Validation of Copper II Sulfate and Potassium Ferri/Ferrocyanide Thermocells Using Onsager Flux Equations,10.1115/1.4036045,material,hydrogel thermocell platform
TG_0319,2017,Analytical Study and Experimental Validation of Copper II Sulfate and Potassium Ferri/Ferrocyanide Thermocells Using Onsager Flux Equations,10.1115/1.4036045,mechanism,porous/redox electrode interface
TG_0320,2018,High Efficiency Graphene Coated Copper Based Thermocells Connected in Series,10.3389/fphy.2018.00035,material,MXene/carbon photothermal scaffold
TG_0320,2018,High Efficiency Graphene Coated Copper Based Thermocells Connected in Series,10.3389/fphy.2018.00035,material,hydrogel thermocell platform
TG_0320,2018,High Efficiency Graphene Coated Copper Based Thermocells Connected in Series,10.3389/fphy.2018.00035,mechanism,MXene/carbon photothermal scaffold
TG_0320,2018,High Efficiency Graphene Coated Copper Based Thermocells Connected in Series,10.3389/fphy.2018.00035,mechanism,porous/redox electrode interface
TG_0323,2017,Sub-zero temperature thermo-electrochemical energy harvesting system using a self-heating negative temperature coefficient CNT-vanadium oxide cathode,10.1007/s10800-016-1010-9,material,MXene/carbon photothermal scaffold
TG_0324,2016,Flexible thermo-electrochemical cells using Iodolyte HI-30 for conversion of low-grade heat to electrical energy,10.1039/c6ra15884f,material,iodide/triiodide redox couple
TG_0324,2016,Flexible thermo-electrochemical cells using Iodolyte HI-30 for conversion of low-grade heat to electrical energy,10.1039/c6ra15884f,material,MXene/carbon photothermal scaffold
TG_0324,2016,Flexible thermo-electrochemical cells using Iodolyte HI-30 for conversion of low-grade heat to electrical energy,10.1039/c6ra15884f,material,selective solvation entropy
TG_0324,2016,Flexible thermo-electrochemical cells using Iodolyte HI-30 for conversion of low-grade heat to electrical energy,10.1039/c6ra15884f,mechanism,iodide/triiodide redox couple
TG_0325,2013,Corrosion of carbon steel in concentrated LiNO3 solution at high temperature,10.1016/j.corsci.2013.05.001,material,MXene/carbon photothermal scaffold
TG_0327,1998,Effect of non-graphitized carbon electrodes on the electrochemical characteristics of a thermocell with a Br2/Br- redox couple,10.1016/S0378-7753(97)02676-1,material,MXene/carbon photothermal scaffold
TG_0327,1998,Effect of non-graphitized carbon electrodes on the electrochemical characteristics of a thermocell with a Br2/Br- redox couple,10.1016/S0378-7753(97)02676-1,material,porous/redox electrode interface
TG_0327,1998,Effect of non-graphitized carbon electrodes on the electrochemical characteristics of a thermocell with a Br2/Br- redox couple,10.1016/S0378-7753(97)02676-1,material,hydrogel thermocell platform
TG_0327,1998,Effect of non-graphitized carbon electrodes on the electrochemical characteristics of a thermocell with a Br2/Br- redox couple,10.1016/S0378-7753(97)02676-1,mechanism,porous/redox electrode interface
TG_0327,1998,Effect of non-graphitized carbon electrodes on the electrochemical characteristics of a thermocell with a Br2/Br- redox couple,10.1016/S0378-7753(97)02676-1,mechanism,hydrogel thermocell platform
TG_0330,1994,GENERATING PERFORMANCE OF THERMOCHARGEABLE GALVANIC CELL USING A REDOX COUPLE OF [FE(CN)(6)](4-/3-),,material,ferri/ferrocyanide redox couple
TG_0330,1994,GENERATING PERFORMANCE OF THERMOCHARGEABLE GALVANIC CELL USING A REDOX COUPLE OF [FE(CN)(6)](4-/3-),,mechanism,ferri/ferrocyanide redox couple
TG_0331,1994,THE INTRODUCTION AND VERIFICATION OF THERMOCHARGEABLE GALVANIC CELL,,material,ferri/ferrocyanide redox couple
