active_mention_ids,aliases,claim_count,concept_id,decision_group,definition,domain,label,mention_ids,normalization_reason,normalization_status,paper_ids,roles,source_document_count
"[""TG:P0008:flex"",""TG:P0032:flexibility"",""TG:P0042:complete_v1_cr002_object"",""TG:P0047:complete_v1_cr003_object"",""TG:P0048:flexible"",""TG:P0062:f"",""TG:P0064:f"",""TG:P0068:flex"",""TG:P0141:flex"",""TG:P0154:flex"",""TG:P0178:n12"",""TG:P0180:n3"",""TG:P0282:complete_v1_cr003_object"",""TG:P0306:n14""]","[""Flexibility""]",13,TG:C3171c6eae2595e,g0006,Ability of a material or device to bend or conform mechanically.,TG,Flexibility,"[""TG:P0008:flex"",""TG:P0032:flexibility"",""TG:P0048:flexible"",""TG:P0062:f"",""TG:P0064:f"",""TG:P0068:flex"",""TG:P0141:flex"",""TG:P0154:flex"",""TG:P0178:n12"",""TG:P0180:n3"",""TG:P0306:n14"",""TG:P0042:complete_v1_cr002_object"",""TG:P0047:complete_v1_cr003_object"",""TG:P0282:complete_v1_cr003_object""]",All explicitly denote mechanical flexibility across different materials and devices; separately mentioned stretchability is not absorbed into this concept.,model_merged,"[""P0008"",""P0032"",""P0042"",""P0047"",""P0048"",""P0062"",""P0064"",""P0141"",""P0154"",""P0178"",""P0180"",""P0282"",""P0306""]","[""descriptor"",""performance_function""]",13
"[""TG:P0289:n4""]","[""High electrochemically accessible surface area""]",1,TG:C318b0ad1166a5f,,,TG,High electrochemically accessible surface area,"[""TG:P0289:n4""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0289""]","[""quantity""]",1
"[""TG:P0076:lowk""]","[""Low aerogel thermal conductivity""]",3,TG:C318c9fa401a4d4,,,TG,Low aerogel thermal conductivity,"[""TG:P0076:lowk""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0076""]","[""quantity""]",1
"[""TG:P0012:transduce""]","[""Self-powered transduction of dynamic gestures into electrical signals""]",1,TG:C318cc26896f57a,,,TG,Self-powered transduction of dynamic gestures into electrical signals,"[""TG:P0012:transduce""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0012""]","[""performance_function""]",1
"[""TG:P0109:n1""]","[""Thermogalvanic cell with internal gas/liquid two-phase system""]",4,TG:C31aed6f30b0000,,,TG,Thermogalvanic cell with internal gas/liquid two-phase system,"[""TG:P0109:n1""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0109""]","[""material_entity""]",1
"[""TG:P0059:tolerance""]","[""Temperature tolerance −80 to 80 °C""]",2,TG:C31c1e22a08dc61,,,TG,Temperature tolerance −80 to 80 °C,"[""TG:P0059:tolerance""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0059""]","[""performance_function""]",1
"[""TG:P0291:complete_v1_cr001_object""]","[""Leakage problems of liquid electrolytes""]",1,TG:C31d5a2ff338b9f,,,TG,Leakage problems of liquid electrolytes,"[""TG:P0291:complete_v1_cr001_object""]",,new_singleton_no_exact_alias_candidate,"[""P0291""]","[""performance_function""]",1
"[""TG:P0317:n2""]","[""Maximum power density of 1461 mW/m²""]",1,TG:C31efee8ce11279,,,TG,Maximum power density of 1461 mW/m²,"[""TG:P0317:n2""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0317""]","[""performance_function""]",1
"[""TG:P0097:n3""]","[""Several investigated iron–ligand systems""]",1,TG:C31f980c7cb3c31,,,TG,Several investigated iron–ligand systems,"[""TG:P0097:n3""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0097""]","[""material_entity""]",1
"[""TG:P0011:complete_v1_cr001_object""]","[""Accurate power output estimation""]",1,TG:C31faf44a3f87e0,,,TG,Accurate power output estimation,"[""TG:P0011:complete_v1_cr001_object""]",,new_singleton_no_exact_alias_candidate,"[""P0011""]","[""performance_function""]",1
"[""TG:P0029:augmentation""]","[""Model augmentation""]",2,TG:C31fc97e4654368,,,TG,Model augmentation,"[""TG:P0029:augmentation""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0029""]","[""mechanism_process""]",1
"[""TG:P0261:architecture""]","[""High-fidelity printed 3D architectures""]",1,TG:C320067fee7c7e7,,,TG,High-fidelity printed 3D architectures,"[""TG:P0261:architecture""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0261""]","[""state_structure""]",1
"[""TG:P0002:entropy""]","[""Entropy change available for electrochemical refrigeration""]",1,TG:C32081d0d30114f,,,TG,Entropy change available for electrochemical refrigeration,"[""TG:P0002:entropy""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0002""]","[""quantity""]",1
"[""TG:P0246:wide""]","[""Operable temperature range of -60 to 80 °C""]",1,TG:C320f83a8a7e2c7,,,TG,Operable temperature range of -60 to 80 °C,"[""TG:P0246:wide""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0246""]","[""performance_function""]",1
"[""TG:P0316:n2""]","[""Boron doping of CNT buckypaper electrodes""]",1,TG:C3214526f18464b,,,TG,Boron doping of CNT buckypaper electrodes,"[""TG:P0316:n2""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0316""]","[""design_strategy""]",1
"[""TG:P0127:n12""]","[""Activation overpotential""]",1,TG:C3216b04b39c7cc,,,TG,Activation overpotential,"[""TG:P0127:n12""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0127""]","[""quantity""]",1
"[""TG:P0173:n8""]","[""Single-cell voltage of 0.71 V""]",3,TG:C3225ea510fe3fe,,,TG,Single-cell voltage of 0.71 V,"[""TG:P0173:n8""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0173""]","[""performance_function""]",1
"[""TG:P0090:h""]","[""Temperature-insensitive power density increase from 0.4 to 1.1 mW K−2 m−2""]",1,TG:C3226fae9661ee5,,,TG,Temperature-insensitive power density increase from 0.4 to 1.1 mW K−2 m−2,"[""TG:P0090:h""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0090""]","[""performance_function""]",1
"[""TG:P0333:entropyconv""]","[""Ag+ entropy calculated from conventional standard molar entropy = 51.78 J K-1 mol(-1)""]",2,TG:C322df86ab6b8a6,,,TG,Ag+ entropy calculated from conventional standard molar entropy = 51.78 J K-1 mol(-1),"[""TG:P0333:entropyconv""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0333""]","[""quantity""]",1
"[""TG:P0277:nt""]","[""n-type character""]",2,TG:C3286b09df3b98c,,,TG,n-type character,"[""TG:P0277:nt""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0277""]","[""descriptor""]",1
"[""TG:P0319:n1""]","[""Thermocell with identical gas electrodes and molten carbonate-based electrolyte""]",2,TG:C32a94d57d11b0d,,,TG,Thermocell with identical gas electrodes and molten carbonate-based electrolyte,"[""TG:P0319:n1""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0319""]","[""material_entity""]",1
"[""TG:P0037:length""]","[""Individual TGC cell length adjustment""]",1,TG:C32ce13394f338c,,,TG,Individual TGC cell length adjustment,"[""TG:P0037:length""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0037""]","[""design_strategy""]",1
"[""TG:P0051:gel""]","[""Thermoelectric DMSO/water organohydrogel""]",7,TG:C32de802bd1ea64,,,TG,Thermoelectric DMSO/water organohydrogel,"[""TG:P0051:gel""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0051""]","[""material_entity""]",1
"[""TG:P0134:tdp""]","[""Thermal diffusion potential""]",1,TG:C32e9375953b991,,,TG,Thermal diffusion potential,"[""TG:P0134:tdp""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0134""]","[""quantity""]",1
"[""TG:P0180:n14""]","[""Ionic capacitor application""]",1,TG:C32f69d28bd87a5,,,TG,Ionic capacitor application,"[""TG:P0180:n14""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0180""]","[""application""]",1
"[""TG:P0062:dop""]","[""Doping additional electrolyte ions""]",2,TG:C3309b74d42f4a6,,,TG,Doping additional electrolyte ions,"[""TG:P0062:dop""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0062""]","[""design_strategy""]",1
"[""TG:P0126:n4""]","[""High and sustained thermogalvanic currents""]",1,TG:C331eade1238805,,,TG,High and sustained thermogalvanic currents,"[""TG:P0126:n4""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0126""]","[""quantity""]",1
"[""TG:P0146:complete_v1_cr001_subject""]","[""Connecting four CHEG thermocells in series""]",1,TG:C33385d018bbb36,,,TG,Connecting four CHEG thermocells in series,"[""TG:P0146:complete_v1_cr001_subject""]",,new_singleton_no_exact_alias_candidate,"[""P0146""]","[""design_strategy""]",1
"[""TG:P0164:device""]","[""Integrated thermoelectric conversion and energy storage device""]",3,TG:C333c2bff7abc56,,,TG,Integrated thermoelectric conversion and energy storage device,"[""TG:P0164:device""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0164""]","[""material_entity""]",1
"[""TG:P0163:channels""]","[""π-type multiple channels containing flowing p/n-type redox electrolytes""]",1,TG:C333eef08788a94,,,TG,π-type multiple channels containing flowing p/n-type redox electrolytes,"[""TG:P0163:channels""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0163""]","[""state_structure""]",1
"[""TG:P0282:layout""]","[""Electrically in series and thermally in parallel""]",1,TG:C334114870ac067,,,TG,Electrically in series and thermally in parallel,"[""TG:P0282:layout""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0282""]","[""state_structure""]",1
"[""TG:P0021:ten""]","[""Tenfold improvement over conventional TGCs""]",1,TG:C3347c06b9a0306,,,TG,Tenfold improvement over conventional TGCs,"[""TG:P0021:ten""]",,new_singleton_no_exact_alias_candidate,"[""P0021""]","[""performance_function""]",1
"[""TG:P0056:asymmetric""]","[""Self-assembled Co2Fe(CN)6/CoO asymmetric electrodes""]",6,TG:C334c13afff22b7,,,TG,Self-assembled Co2Fe(CN)6/CoO asymmetric electrodes,"[""TG:P0056:asymmetric""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0056""]","[""material_entity""]",1
"[""TG:P0067:pvdf""]","[""Implanting a widely microporous PVDF diaphragm in the gel""]",3,TG:C334e68f9682316,,,TG,Implanting a widely microporous PVDF diaphragm in the gel,"[""TG:P0067:pvdf""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0067""]","[""design_strategy""]",1
"[""TG:P0061:b""]","[""Binary H2O/glycerin solvent""]",3,TG:C334f9e1b6a1488,,,TG,Binary H2O/glycerin solvent,"[""TG:P0061:b""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0061""]","[""design_strategy""]",1
"[""TG:P0266:power""]","[""Powering electrical devices""]",1,TG:C3351c78b921df4,,,TG,Powering electrical devices,"[""TG:P0266:power""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0266""]","[""application""]",1
"[""TG:P0013:array""]","[""Self-powered hydrogel array""]",3,TG:C338a39aeed5e02,,,TG,Self-powered hydrogel array,"[""TG:P0013:array""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0013""]","[""material_entity""]",1
"[""TG:P0191:solar""]","[""Solar energy powering miniature sensors""]",1,TG:C338fd7332b624d,,,TG,Solar energy powering miniature sensors,"[""TG:P0191:solar""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0191""]","[""application""]",1
"[""TG:P0202:dt""]","[""Temperature difference of 31.5 K across the thermoelectric module""]",1,TG:C3392ff767317ea,,,TG,Temperature difference of 31.5 K across the thermoelectric module,"[""TG:P0202:dt""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0202""]","[""quantity""]",1
"[""TG:P0171:n17""]","[""DC-to-DC converter activation""]",1,TG:C339b52789e152c,,,TG,DC-to-DC converter activation,"[""TG:P0171:n17""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0171""]","[""application""]",1
"[""TG:P0276:diss""]","[""Fast Na+ and H+ dissociation""]",2,TG:C33f03a59a37b8e,,,TG,Fast Na+ and H+ dissociation,"[""TG:P0276:diss""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0276""]","[""mechanism_process""]",1
"[""TG:P0077:application""]","[""Directly powering electric devices in remote or off-grid regions""]",1,TG:C33fb088f9b12d9,,,TG,Directly powering electric devices in remote or off-grid regions,"[""TG:P0077:application""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0077""]","[""application""]",1
"[""TG:P0107:n6""]","[""Minor power generation improvements""]",1,TG:C342e493779fbc2,,,TG,Minor power generation improvements,"[""TG:P0107:n6""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0107""]","[""performance_function""]",1
"[""TG:P0146:power""]","[""Maximum output power density of 14.3 mW m−2 K−2""]",1,TG:C3436347247b3fa,,,TG,Maximum output power density of 14.3 mW m−2 K−2,"[""TG:P0146:power""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0146""]","[""performance_function""]",1
"[""TG:P0118:n2""]","[""Galvanic currents between nominally identical beam segments""]",2,TG:C344990e8eb9b4d,,,TG,Galvanic currents between nominally identical beam segments,"[""TG:P0118:n2""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0118""]","[""quantity""]",1
"[""TG:P0276:mteg""]","[""Flexible moist-thermoelectric generator""]",4,TG:C345c6cc67d5831,,,TG,Flexible moist-thermoelectric generator,"[""TG:P0276:mteg""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0276""]","[""material_entity""]",1
"[""TG:P0153:agreement""]","[""Satisfactory correlation of experimental and theoretical data""]",1,TG:C347ad8c05e3742,,,TG,Satisfactory correlation of experimental and theoretical data,"[""TG:P0153:agreement""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0153""]","[""performance_function""]",1
"[""TG:P0041:electrostatic""]","[""Molecular electrostatic electrocatalysis""]",2,TG:C347afb6a4401c3,,,TG,Molecular electrostatic electrocatalysis,"[""TG:P0041:electrostatic""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0041""]","[""mechanism_process""]",1
"[""TG:P0019:wear""]","[""Wearable self-powered pressure sensing""]",1,TG:C348415237d6ab8,,,TG,Wearable self-powered pressure sensing,"[""TG:P0019:wear""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0019""]","[""application""]",1
"[""TG:P0137:cell""]","[""Double selective gel ionic thermoelectric cells""]",1,TG:C348605247c8ab2,,,TG,Double selective gel ionic thermoelectric cells,"[""TG:P0137:cell""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0137""]","[""material_entity""]",1
"[""TG:P0279:sheet""]","[""Pyrolytic graphite sheet""]",1,TG:C34a77476e0a3bd,,,TG,Pyrolytic graphite sheet,"[""TG:P0279:sheet""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0279""]","[""material_entity""]",1
"[""TG:P0006:strategy""]","[""FTGA construction strategy""]",3,TG:C34aa4fbb8ae416,,,TG,FTGA construction strategy,"[""TG:P0006:strategy""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0006""]","[""design_strategy""]",1
"[""TG:P0269:wear""]","[""Wearable-device power source""]",1,TG:C34b87e9d854239,,,TG,Wearable-device power source,"[""TG:P0269:wear""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0269""]","[""application""]",1
"[""TG:P0092:l""]","[""Discrepancy between conductive-model estimate and measured reality""]",1,TG:C34b8e7c573c024,,,TG,Discrepancy between conductive-model estimate and measured reality,"[""TG:P0092:l""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0092""]","[""descriptor""]",1
"[""TG:P0155:network""]","[""Robust eutectogel networks""]",2,TG:C34c555275c3fd3,,,TG,Robust eutectogel networks,"[""TG:P0155:network""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0155""]","[""state_structure""]",1
"[""TG:P0322:n1""]","[""Exposure of nickel-aluminum bronze to a time-dependent magnetic field""]",2,TG:C34cf260d728b97,,,TG,Exposure of nickel-aluminum bronze to a time-dependent magnetic field,"[""TG:P0322:n1""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0322""]","[""condition""]",1
"[""TG:P0061:g""]","[""Dual-network PVA/GEL thermogalvanic gel device with Fe(CN)6 3-/4-""]",4,TG:C3513d08fa97d63,,,TG,Dual-network PVA/GEL thermogalvanic gel device with Fe(CN)6 3-/4-,"[""TG:P0061:g""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0061""]","[""material_entity""]",1
