concept_id,domain,display_label,display_label_source,member_count,source_mention_ids,raw_labels,paper_ids,source_roles,canonical_role,role_status,judge_partition_id,normalization_basis,concept_status,acceptance_status,required_human_review,run_id
draft:v2:TG:aacd3f379f98547c58a5,TG,low dielectric and bulky solvents,raw_phrase,1,"[""TG:P0065:n4""]","[""low dielectric and bulky solvents""]","[""P0065""]","[""material_entity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:aae785cda8aacde26380,TG,crystalline hydrate melting at the high temperature or the crystallization at the low temperature,raw_phrase,1,"[""TG:P0318:n1""]","[""crystalline hydrate melting at the high temperature or the crystallization at the low temperature""]","[""P0318""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:aaecb64119f79a1a9193,TG,面积输出功率密度,judge_partition_definition,6,"[""TG:P0077:n2"", ""TG:P0154:n3"", ""TG:P0189:n4"", ""TG:P0199:n3"", ""TG:P0209:n2"", ""TG:P0281:n2""]","[""output"", ""output power"", ""output power density"", ""power density""]","[""P0077"", ""P0154"", ""P0189"", ""P0199"", ""P0209"", ""P0281""]","[""performance_function""]",,source_role_preserved_not_newly_validated,astra:g009:p003,explicit_judge_partition,draft_only,astra_reviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:ab0b0d63b9010c95deeb,TG,entropy changes of lithium iron phosphate,raw_phrase,1,"[""TG:P0212:n2""]","[""entropy changes of lithium iron phosphate""]","[""P0212""]","[""quantity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:ab69ddb1885366b11dc6,TG,dissociation and diffusion of Na+ and H+,raw_phrase,1,"[""TG:P0276:n2""]","[""dissociation and diffusion of Na+ and H+""]","[""P0276""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:abaae2776155f8388c57,TG,电荷转移电阻Rct,judge_partition_definition,2,"[""TG:P0253:n4"", ""TG:P0254:n3""]","[""Rct""]","[""P0253"", ""P0254""]","[""quantity""]",,source_role_preserved_not_newly_validated,astra:g136:p000,explicit_judge_partition,draft_only,astra_reviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:abeae224e937b24955ea,TG,pH,raw_phrase,1,"[""TG:P0153:n1""]","[""pH""]","[""P0153""]","[""condition""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:ac1f013a470387f909ac,TG,water formation driven by a net-zero hydrogen redox process,raw_phrase,1,"[""TG:P0160:n1""]","[""water formation driven by a net-zero hydrogen redox process""]","[""P0160""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:ac9e787920163afd552c,TG,strong hydrogen bonds,raw_phrase,1,"[""TG:P0182:n2""]","[""strong hydrogen bonds""]","[""P0182""]","[""interaction""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:ad2e2bd7075cfd096e6d,TG,interfacial evaporation,raw_phrase,1,"[""TG:P0198:n1""]","[""interfacial evaporation""]","[""P0198""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:ad3d52ec94c449854411,TG,Split P,raw_phrase,1,"[""TG:P0088:n1""]","[""Split P""]","[""P0088""]","[""state_structure""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:ad8319908773fd1e325d,TG,entropically-driven processes,raw_phrase,1,"[""TG:P0065:n3""]","[""entropically-driven processes""]","[""P0065""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:ae08cf508d6be7d740f7,TG,FeCN红氧离子跨膜浓度差,judge_partition_definition,2,"[""TG:P0331:n1"", ""TG:P0332:n1""]","[""concentration difference between the two regions separated by the membrane"", ""concentration differences between the two region separated by the ion-exchange membrane""]","[""P0331"", ""P0332""]","[""quantity""]",,source_role_preserved_not_newly_validated,astra:g045:p002,explicit_judge_partition,draft_only,astra_reviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:ae132c477cdac0d1d535,TG,exchanging electrons between ions and electrodes,raw_phrase,1,"[""TG:P0304:n3""]","[""exchanging electrons between ions and electrodes""]","[""P0304""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:ae49d2097e54129c4a31,TG,selective complexation/desorption of Fe3+ at cold and hot ends,raw_phrase,1,"[""TG:P0137:n5""]","[""selective complexation/desorption of Fe3+ at cold and hot ends""]","[""P0137""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:ae519365563108537eb4,TG,热导率,judge_partition_definition,2,"[""TG:P0067:n3"", ""TG:P0229:n2""]","[""thermal conductivity""]","[""P0067"", ""P0229""]","[""quantity""]",,source_role_preserved_not_newly_validated,astra:g173:p000,explicit_judge_partition,draft_only,astra_reviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:aea35cde64f0160aa4f9,TG,sensing of pressure,raw_phrase,1,"[""TG:P0019:n5""]","[""sensing of pressure""]","[""P0019""]","[""performance_function""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:af01e3b64d9672489e69,TG,thermochromic visualization,raw_phrase,1,"[""TG:P0157:n2""]","[""thermochromic visualization""]","[""P0157""]","[""performance_function""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:af221fcae72c21beda3b,TG,membrane isolating the binding species into an appropriate hot/cold zone,raw_phrase,1,"[""TG:P0223:n3""]","[""membrane isolating the binding species into an appropriate hot/cold zone""]","[""P0223""]","[""material_entity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:af4ab52519cbea53a2ca,TG,crystallization nucleation rates,raw_phrase,1,"[""TG:P0053:n3""]","[""crystallization nucleation rates""]","[""P0053""]","[""quantity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:afad4af1a43bfcca9c00,TG,综述中包含红氧熵与Soret的thermogalvanic广义范围,judge_partition_definition,1,"[""TG:P0201:n2""]","[""thermogalvanic effect""]","[""P0201""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,astra:g020:p002,reviewed_singleton,draft_only,astra_reviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:b05883df50e262a7136d,TG,thermoelectric sensing of body temperature,raw_phrase,1,"[""TG:P0157:n3""]","[""thermoelectric sensing of body temperature""]","[""P0157""]","[""performance_function""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:b08a0eda1efa27b2d618,TG,deprotonation of the n-type redox couple Fe3+/Fe2+,raw_phrase,1,"[""TG:P0139:n5""]","[""deprotonation of the n-type redox couple Fe3+/Fe2+""]","[""P0139""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:b0f7629d5a78aad26724,TG,Acetonitrile,raw_phrase,1,"[""TG:P0250:n1""]","[""Acetonitrile""]","[""P0250""]","[""material_entity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:b102b9ab8bfe1d93163b,TG,RH is raised,raw_phrase,1,"[""TG:P0297:n1""]","[""RH is raised""]","[""P0297""]","[""condition""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:b14e31477abe11fd5cab,TG,thermoelectric measurement technique,raw_phrase,1,"[""TG:P0237:n2""]","[""thermoelectric measurement technique""]","[""P0237""]",[],,deferred,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:b152b7797b1d5065abaa,TG,thermocells electrically parallel and/or in series,raw_phrase,1,"[""TG:P0217:n1""]","[""thermocells electrically parallel and/or in series""]","[""P0217""]","[""state_structure""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:b320269dceafb67b2d9b,TG,increase in current density,raw_phrase,1,"[""TG:P0322:n2""]","[""increase in current density""]","[""P0322""]","[""quantity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:b34b994f2e2d15f7ef08,TG,GaSe clathrate of 4-fold expansion,raw_phrase,1,"[""TG:P0313:n1""]","[""GaSe clathrate of 4-fold expansion""]","[""P0313""]","[""material_entity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:b37d901988ed9191b08e,TG,particle concentration and the applied magnetic field strength and direction,raw_phrase,1,"[""TG:P0224:n5""]","[""particle concentration and the applied magnetic field strength and direction""]","[""P0224""]","[""condition""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:b505f6bb0811c0443aae,TG,mechanical properties,raw_phrase,1,"[""TG:P0023:n3""]","[""mechanical properties""]","[""P0023""]","[""performance_function""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:b55bc2abf573105e1991,TG,spatial resolution,raw_phrase,1,"[""TG:P0158:n3""]","[""spatial resolution""]","[""P0158""]","[""performance_function""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:b575c2ec783f3b03d3d7,TG,eta(r),raw_phrase,1,"[""TG:P0006:n4""]","[""eta(r)""]","[""P0006""]","[""performance_function""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:b588d6cb42ad5db0de92,TG,hybrid structure formed between PEDOT: PSS and SO42-/SO32-ion-promoted crosslinking PVA network,raw_phrase,1,"[""TG:P0062:n1""]","[""hybrid structure formed between PEDOT: PSS and SO42-/SO32-ion-promoted crosslinking PVA network""]","[""P0062""]","[""state_structure""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:b5a5b241ab4cc168ea5e,TG,binary H2O/GL (glycerin) solvent,raw_phrase,1,"[""TG:P0061:n1""]","[""binary H2O/GL (glycerin) solvent""]","[""P0061""]","[""material_entity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:b5fbfc54ec73a92118ce,TG,iodide/triiodide thermogalvanic redox couple,raw_phrase,1,"[""TG:P0119:n1""]","[""iodide/triiodide thermogalvanic redox couple""]","[""P0119""]","[""material_entity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:b6e1eb1a3a27b0f00f42,TG,热到电转换,judge_partition_definition,4,"[""TG:P0047:n2"", ""TG:P0160:n3"", ""TG:P0196:n3"", ""TG:P0203:n2""]","[""conversion to electricity"", ""heat into electrical energy"", ""heat-to-electricity conversion""]","[""P0047"", ""P0160"", ""P0196"", ""P0203""]","[""performance_function""]",,source_role_preserved_not_newly_validated,astra:g061:p000,explicit_judge_partition,draft_only,astra_reviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:b71762d4cc7f24bcf5e8,TG,entropy change available for electrochemical refrigeration,raw_phrase,1,"[""TG:P0002:n3""]","[""entropy change available for electrochemical refrigeration""]","[""P0002""]","[""quantity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:b71e9db2eaf3877ae0bd,TG,transport processes,raw_phrase,1,"[""TG:P0275:n3""]","[""transport processes""]","[""P0275""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:b7a1c4dad59989aff1d3,TG,short-circuit current density,raw_phrase,1,"[""TG:P0025:n4""]","[""short-circuit current density""]","[""P0025""]","[""performance_function""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:b7a84747443dc5f62194,TG,oxidation of pyrogallic acid by Fe(CN)63-,raw_phrase,1,"[""TG:P0191:n1""]","[""oxidation of pyrogallic acid by Fe(CN)63-""]","[""P0191""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:b81c3dc972d8b6ca464d,TG,energy conversion,raw_phrase,1,"[""TG:P0115:n2""]","[""energy conversion""]","[""P0115""]","[""performance_function""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:b828f1b1be2e2e186493,TG,phase transforming electrodes,raw_phrase,1,"[""TG:P0044:n1""]","[""phase transforming electrodes""]","[""P0044""]","[""material_entity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:b85a80b8508a7485f2bd,TG,higher open-circuit voltage than graphite,raw_phrase,1,"[""TG:P0328:n2""]","[""higher open-circuit voltage than graphite""]","[""P0328""]","[""performance_function""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:b889484759d90b85c006,TG,corrosion rates,raw_phrase,1,"[""TG:P0124:n2""]","[""corrosion rates""]","[""P0124""]","[""quantity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:b8a486eb8582ffeb6540,TG,thermoelectric power and efficiency,raw_phrase,1,"[""TG:P0018:n5""]","[""thermoelectric power and efficiency""]","[""P0018""]","[""performance_function""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:b8dfffcc609c5293262c,TG,charge difference accumulation,raw_phrase,1,"[""TG:P0100:n2""]","[""charge difference accumulation""]","[""P0100""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:b9ab07b5d2775bb3addc,TG,performance,judge_partition_definition,1,"[""TG:P0265:n2""]","[""performance""]","[""P0265""]","[""performance_function""]",,source_role_preserved_not_newly_validated,astra:g094:p002,reviewed_singleton,draft_only,astra_reviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:b9ae9974ec7e34eea183,TG,thermogalvanic multicomponent transport,raw_phrase,1,"[""TG:P0216:n1""]","[""thermogalvanic multicomponent transport""]","[""P0216""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:ba272984717213a34a89,TG,热电效应,judge_partition_definition,2,"[""TG:P0012:n1"", ""TG:P0015:n2""]","[""thermoelectric effect"", ""thermoelectricity""]","[""P0012"", ""P0015""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,astra:g176:p000,explicit_judge_partition,draft_only,astra_reviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:TG:ba4502e4ab56e4839265,TG,facial thermoelectric variation,raw_phrase,1,"[""TG:P0168:n3""]","[""facial thermoelectric variation""]","[""P0168""]","[""performance_function""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
