audit_order,candidate_id,evidence_tier,evidence_tier_order,evidence_tier_reason,strict_syntax_supported_side,ite_side_evidence_level,tg_side_evidence_level,evidence_floor,evidence_ceiling,evidence_grade,evidence_grade_order,shared_global_concept_id,shared_label,shared_category,shared_node_focus_eligible,other_endpoints_focus_eligible,focus_eligible,shared_ite_document_frequency,shared_tg_document_frequency,shared_ite_incident_pair_degree,shared_tg_incident_pair_degree,ite_pair_id,ite_pair_key,ite_pair_label,ite_other_global_concept_id,ite_other_label,ite_other_category,ite_pair_paper_count,ite_pair_sentence_count,ite_pair_strict_syntax_relation_paper_count,ite_pair_human_confirmed_relation_paper_count,ite_strict_relation_ids,ite_human_confirmed_relation_ids,ite_authoritative_provenance_fk,tg_pair_id,tg_pair_key,tg_pair_label,tg_other_global_concept_id,tg_other_label,tg_other_category,tg_pair_paper_count,tg_pair_sentence_count,tg_pair_strict_syntax_relation_paper_count,tg_pair_human_confirmed_relation_paper_count,tg_strict_relation_ids,tg_human_confirmed_relation_ids,tg_authoritative_provenance_fk,closure_group_id,cross_endpoint_pair_key,cross_endpoint_pair,cross_endpoint_status_in_iTE,cross_endpoint_status_in_TG,human_relation_review_status,cross_paper_compatibility_status,cross_endpoint_evaluation_status,novelty_status,novelty_claim_allowed,scientific_claim_status,candidate_interpretation,minimum_relation_support,total_relation_support,minimum_human_confirmed_relation_support,total_human_confirmed_relation_support,minimum_pair_paper_count,sum_pair_paper_count,minimum_pair_sentence_count,sum_pair_sentence_count,shared_minimum_document_frequency,closure_path_count,shared_candidate_path_count,within_shared_node_support_rank,within_shared_node_tier_support_rank,focus_within_shared_node_support_rank,focus_within_shared_node_tier_support_rank
7831,TC_7bb6c98d0e61,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,True,True,25,20,41,31,IP_51dea0e2c0f0,GC_21faa67da1fd::GC_a0f6508eebeb,conversion + self healing property,GC_a0f6508eebeb,self healing property,outcome_or_property,1,1,0,0,,,IP_51dea0e2c0f0,TP_8c448d0d2490,GC_21faa67da1fd::GC_3570b0c90433,conversion + thermogalvanic hydrogel,GC_3570b0c90433,thermogalvanic hydrogel,material_or_structure,2,2,0,0,,,TP_8c448d0d2490,CL_ec46acced0ff,GC_3570b0c90433::GC_a0f6508eebeb,self healing property + thermogalvanic hydrogel,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,3,1,3,20,1,1267,94,94,38,38
7832,TC_e6e154d80ec4,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,True,True,25,20,41,31,IP_51dea0e2c0f0,GC_21faa67da1fd::GC_a0f6508eebeb,conversion + self healing property,GC_a0f6508eebeb,self healing property,outcome_or_property,1,1,0,0,,,IP_51dea0e2c0f0,TP_9586c87f186c,GC_21faa67da1fd::GC_8d3dc70bf379,conversion + reaction involving metal ion,GC_8d3dc70bf379,reaction involving metal ion,material_or_structure,1,1,0,0,,,TP_9586c87f186c,CL_dad458347dea,GC_8d3dc70bf379::GC_a0f6508eebeb,self healing property + reaction involving metal ion,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,473,473,215,215
7833,TC_190def154654,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,True,True,25,20,41,31,IP_51dea0e2c0f0,GC_21faa67da1fd::GC_a0f6508eebeb,conversion + self healing property,GC_a0f6508eebeb,self healing property,outcome_or_property,1,1,0,0,,,IP_51dea0e2c0f0,TP_9746eb92b501,GC_21faa67da1fd::GC_f8594c410875,conversion + power density,GC_f8594c410875,power density,outcome_or_property,1,2,0,0,,,TP_9746eb92b501,CL_91dce875e5f9,GC_a0f6508eebeb::GC_f8594c410875,self healing property + power density,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,3,20,2,1267,161,161,84,84
7834,TC_baa7d4b15263,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,True,True,25,20,41,31,IP_51dea0e2c0f0,GC_21faa67da1fd::GC_a0f6508eebeb,conversion + self healing property,GC_a0f6508eebeb,self healing property,outcome_or_property,1,1,0,0,,,IP_51dea0e2c0f0,TP_9cceb4a83439,GC_21faa67da1fd::GC_c04a065f5073,conversion + electric power,GC_c04a065f5073,electric power,outcome_or_property,1,1,0,0,,,TP_9cceb4a83439,CL_d93e2699ee71,GC_a0f6508eebeb::GC_c04a065f5073,self healing property + electric power,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,474,474,216,216
7835,TC_31abbf272def,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_51dea0e2c0f0,GC_21faa67da1fd::GC_a0f6508eebeb,conversion + self healing property,GC_a0f6508eebeb,self healing property,outcome_or_property,1,1,0,0,,,IP_51dea0e2c0f0,TP_a197a1bc591c,GC_21faa67da1fd::GC_2e8e201aef30,conversion + liquid state,GC_2e8e201aef30,liquid state,untyped_extractive_keyword,1,1,0,0,,,TP_a197a1bc591c,CL_a7fe419609fd,GC_2e8e201aef30::GC_a0f6508eebeb,self healing property + liquid state,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,2,1267,475,475,,
7836,TC_be00653e56b6,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,True,True,25,20,41,31,IP_51dea0e2c0f0,GC_21faa67da1fd::GC_a0f6508eebeb,conversion + self healing property,GC_a0f6508eebeb,self healing property,outcome_or_property,1,1,0,0,,,IP_51dea0e2c0f0,TP_a3fa3d7fd3ea,GC_118af0040619::GC_21faa67da1fd,thermopower + conversion,GC_118af0040619,thermopower,outcome_or_property,1,1,0,0,,,TP_a3fa3d7fd3ea,CL_e80500a8a667,GC_118af0040619::GC_a0f6508eebeb,self healing property + thermopower,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,2,1267,476,476,217,217
7837,TC_9a91ca67e1fb,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,True,True,25,20,41,31,IP_51dea0e2c0f0,GC_21faa67da1fd::GC_a0f6508eebeb,conversion + self healing property,GC_a0f6508eebeb,self healing property,outcome_or_property,1,1,0,0,,,IP_51dea0e2c0f0,TP_a9f9e5d14284,GC_21faa67da1fd::GC_40e44ffa83f1,conversion + heat induced temperature difference,GC_40e44ffa83f1,heat induced temperature difference,mechanism_or_process,1,1,0,0,,,TP_a9f9e5d14284,CL_76bd04577508,GC_40e44ffa83f1::GC_a0f6508eebeb,self healing property + heat induced temperature difference,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,477,477,218,218
7838,TC_5b1a7835a78d,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_51dea0e2c0f0,GC_21faa67da1fd::GC_a0f6508eebeb,conversion + self healing property,GC_a0f6508eebeb,self healing property,outcome_or_property,1,1,0,0,,,IP_51dea0e2c0f0,TP_c36cae6a17c2,GC_21faa67da1fd::GC_e7a1ae5c78a8,conversion + single cell,GC_e7a1ae5c78a8,single cell,device_or_context,1,1,0,0,,,TP_c36cae6a17c2,CL_d359736952a2,GC_a0f6508eebeb::GC_e7a1ae5c78a8,self healing property + single cell,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,478,478,,
7839,TC_6b49221b9288,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,True,True,25,20,41,31,IP_51dea0e2c0f0,GC_21faa67da1fd::GC_a0f6508eebeb,conversion + self healing property,GC_a0f6508eebeb,self healing property,outcome_or_property,1,1,0,0,,,IP_51dea0e2c0f0,TP_c79bd258761a,GC_21faa67da1fd::GC_898118d18a47,conversion + environmentally friendly power,GC_898118d18a47,environmentally friendly power,outcome_or_property,1,1,0,0,,,TP_c79bd258761a,CL_5e81b509f2dd,GC_898118d18a47::GC_a0f6508eebeb,self healing property + environmentally friendly power,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,479,479,219,219
7840,TC_0417fa03e634,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_51dea0e2c0f0,GC_21faa67da1fd::GC_a0f6508eebeb,conversion + self healing property,GC_a0f6508eebeb,self healing property,outcome_or_property,1,1,0,0,,,IP_51dea0e2c0f0,TP_cc54634a7958,GC_21faa67da1fd::GC_6466380ecaf4,conversion + sub saharan,GC_6466380ecaf4,sub saharan,untyped_extractive_keyword,1,1,0,0,,,TP_cc54634a7958,CL_a3ff1738bc47,GC_6466380ecaf4::GC_a0f6508eebeb,self healing property + sub saharan,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,480,480,,
7841,TC_9b48a843daf5,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,True,True,25,20,41,31,IP_51dea0e2c0f0,GC_21faa67da1fd::GC_a0f6508eebeb,conversion + self healing property,GC_a0f6508eebeb,self healing property,outcome_or_property,1,1,0,0,,,IP_51dea0e2c0f0,TP_cda5a6969ccd,GC_21faa67da1fd::GC_454c816a133a,conversion + conventional aqueous electrolyte,GC_454c816a133a,conventional aqueous electrolyte,material_or_structure,1,1,0,0,,,TP_cda5a6969ccd,CL_c154aff3646b,GC_454c816a133a::GC_a0f6508eebeb,self healing property + conventional aqueous electrolyte,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,481,481,220,220
7842,TC_37ac241e5a90,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,True,True,25,20,41,31,IP_51dea0e2c0f0,GC_21faa67da1fd::GC_a0f6508eebeb,conversion + self healing property,GC_a0f6508eebeb,self healing property,outcome_or_property,1,1,0,0,,,IP_51dea0e2c0f0,TP_e21c619588a6,GC_21faa67da1fd::GC_b9685da817f9,conversion + utilization rate,GC_b9685da817f9,utilization rate,outcome_or_property,1,1,0,0,,,TP_e21c619588a6,CL_985aa2087b05,GC_a0f6508eebeb::GC_b9685da817f9,self healing property + utilization rate,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,482,482,221,221
7843,TC_f52a792b800e,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_51dea0e2c0f0,GC_21faa67da1fd::GC_a0f6508eebeb,conversion + self healing property,GC_a0f6508eebeb,self healing property,outcome_or_property,1,1,0,0,,,IP_51dea0e2c0f0,TP_e497fea1a5b6,GC_21faa67da1fd::GC_90fc79ec4aa9,conversion + series stacking,GC_90fc79ec4aa9,series stacking,untyped_extractive_keyword,1,1,0,0,,,TP_e497fea1a5b6,CL_3947931ca11a,GC_90fc79ec4aa9::GC_a0f6508eebeb,self healing property + series stacking,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,483,483,,
7844,TC_8d4995a8f2ef,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,True,True,25,20,41,31,IP_51dea0e2c0f0,GC_21faa67da1fd::GC_a0f6508eebeb,conversion + self healing property,GC_a0f6508eebeb,self healing property,outcome_or_property,1,1,0,0,,,IP_51dea0e2c0f0,TP_f14be13a5f43,GC_09a8f01bf0be::GC_21faa67da1fd,sltgs + conversion,GC_09a8f01bf0be,sltgs,literal_formula,1,1,0,0,,,TP_f14be13a5f43,CL_b3a3d37422f9,GC_09a8f01bf0be::GC_a0f6508eebeb,self healing property + sltgs,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,484,484,222,222
7845,TC_5c28ca37bc9a,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,True,True,25,20,41,31,IP_51dea0e2c0f0,GC_21faa67da1fd::GC_a0f6508eebeb,conversion + self healing property,GC_a0f6508eebeb,self healing property,outcome_or_property,1,1,0,0,,,IP_51dea0e2c0f0,TP_fcd5acbf373a,GC_21faa67da1fd::GC_6210b1a22324,conversion + reduced graphene oxide,GC_6210b1a22324,reduced graphene oxide,material_or_structure,1,1,0,0,,,TP_fcd5acbf373a,CL_78e1a8d03fb8,GC_6210b1a22324::GC_a0f6508eebeb,self healing property + reduced graphene oxide,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,485,485,223,223
7846,TC_9fba463c7273,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,True,True,25,20,41,31,IP_51dea0e2c0f0,GC_21faa67da1fd::GC_a0f6508eebeb,conversion + self healing property,GC_a0f6508eebeb,self healing property,outcome_or_property,1,1,0,0,,,IP_51dea0e2c0f0,TP_fddad7aa4159,GC_21faa67da1fd::GC_4a92e5f4fe38,conversion + hydrogel,GC_4a92e5f4fe38,hydrogel,material_or_structure,1,1,0,0,,,TP_fddad7aa4159,CL_ce2908bbcbbd,GC_4a92e5f4fe38::GC_a0f6508eebeb,self healing property + hydrogel,already_observed_in_iTE,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,486,486,224,224
7847,TC_c6f58338efc9,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_5274b9197ddb,GC_21faa67da1fd::GC_26b93ba98a31,conversion + hydrovoltaic generator,GC_26b93ba98a31,hydrovoltaic generator,device_or_context,1,1,0,0,,,IP_5274b9197ddb,TP_09e4ff706edf,GC_09c84fb5d355::GC_21faa67da1fd,maximum power + conversion,GC_09c84fb5d355,maximum power,outcome_or_property,1,1,0,0,,,TP_09e4ff706edf,CL_2e0a050412fc,GC_09c84fb5d355::GC_26b93ba98a31,hydrovoltaic generator + maximum power,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,2,1267,487,487,,
7848,TC_1d30cea7f3bb,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_5274b9197ddb,GC_21faa67da1fd::GC_26b93ba98a31,conversion + hydrovoltaic generator,GC_26b93ba98a31,hydrovoltaic generator,device_or_context,1,1,0,0,,,IP_5274b9197ddb,TP_1782e46fcb4b,GC_21faa67da1fd::GC_937877bfc52b,conversion + cell electrode,GC_937877bfc52b,cell electrode,material_or_structure,1,1,0,0,,,TP_1782e46fcb4b,CL_2ee82602fba7,GC_26b93ba98a31::GC_937877bfc52b,hydrovoltaic generator + cell electrode,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,488,488,,
7849,TC_d770f4ad11d6,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_5274b9197ddb,GC_21faa67da1fd::GC_26b93ba98a31,conversion + hydrovoltaic generator,GC_26b93ba98a31,hydrovoltaic generator,device_or_context,1,1,0,0,,,IP_5274b9197ddb,TP_1e98e4f86a90,GC_21faa67da1fd::GC_ab850e819722,conversion + utilize redox couple ion,GC_ab850e819722,utilize redox couple ion,material_or_structure,1,1,0,0,,,TP_1e98e4f86a90,CL_6352382992db,GC_26b93ba98a31::GC_ab850e819722,hydrovoltaic generator + utilize redox couple ion,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,489,489,,
7850,TC_de14ef4957ad,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_5274b9197ddb,GC_21faa67da1fd::GC_26b93ba98a31,conversion + hydrovoltaic generator,GC_26b93ba98a31,hydrovoltaic generator,device_or_context,1,1,0,0,,,IP_5274b9197ddb,TP_223c396dce0b,GC_21faa67da1fd::GC_6f0f083fb15f,conversion + maximum power density,GC_6f0f083fb15f,maximum power density,outcome_or_property,1,1,0,0,,,TP_223c396dce0b,CL_6f3d77052ad0,GC_26b93ba98a31::GC_6f0f083fb15f,hydrovoltaic generator + maximum power density,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,2,1267,490,490,,
7851,TC_8818db81e09b,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_5274b9197ddb,GC_21faa67da1fd::GC_26b93ba98a31,conversion + hydrovoltaic generator,GC_26b93ba98a31,hydrovoltaic generator,device_or_context,1,1,0,0,,,IP_5274b9197ddb,TP_24860da43400,GC_21faa67da1fd::GC_dad97d797387,conversion + redox reaction,GC_dad97d797387,redox reaction,mechanism_or_process,1,1,0,0,,,TP_24860da43400,CL_87a448d47587,GC_26b93ba98a31::GC_dad97d797387,hydrovoltaic generator + redox reaction,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,491,491,,
7852,TC_2aef25f9470d,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_5274b9197ddb,GC_21faa67da1fd::GC_26b93ba98a31,conversion + hydrovoltaic generator,GC_26b93ba98a31,hydrovoltaic generator,device_or_context,1,1,0,0,,,IP_5274b9197ddb,TP_2ed003920f6e,GC_21faa67da1fd::GC_bf5a88bb8a31,conversion + photo thermal electric,GC_bf5a88bb8a31,photo thermal electric,untyped_extractive_keyword,1,1,0,0,,,TP_2ed003920f6e,CL_8837efbc70d1,GC_26b93ba98a31::GC_bf5a88bb8a31,hydrovoltaic generator + photo thermal electric,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,492,492,,
7853,TC_8393b895183f,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_5274b9197ddb,GC_21faa67da1fd::GC_26b93ba98a31,conversion + hydrovoltaic generator,GC_26b93ba98a31,hydrovoltaic generator,device_or_context,1,1,0,0,,,IP_5274b9197ddb,TP_3261cda2193e,GC_21faa67da1fd::GC_7fd8c2696d32,conversion + solvation,GC_7fd8c2696d32,solvation,mechanism_or_process,1,1,0,0,,,TP_3261cda2193e,CL_459f54f8a9d5,GC_26b93ba98a31::GC_7fd8c2696d32,hydrovoltaic generator + solvation,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,493,493,,
7854,TC_5ecf4ac261ab,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_5274b9197ddb,GC_21faa67da1fd::GC_26b93ba98a31,conversion + hydrovoltaic generator,GC_26b93ba98a31,hydrovoltaic generator,device_or_context,1,1,0,0,,,IP_5274b9197ddb,TP_3c333f1c632d,GC_21faa67da1fd::GC_3ea8786de366,conversion + thermogalvanic cell,GC_3ea8786de366,thermogalvanic cell,device_or_context,3,3,0,0,,,TP_3c333f1c632d,CL_b1b312c4d0f1,GC_26b93ba98a31::GC_3ea8786de366,hydrovoltaic generator + thermogalvanic cell,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,4,1,4,20,2,1267,54,54,,
