pair_id,analysis_layer,pair_key,left_global_concept_id,left_label,right_global_concept_id,right_label,paper_count,sentence_count,strict_syntax_relation_paper_count,first_year,last_year,supporting_paper_ids,supporting_dois,supporting_titles,example_evidence_sentence,example_left_surface,example_right_surface
TP_5f2172c9edb8,TG,GC_02f9c7958495::GC_45caf3e7f1e7,GC_02f9c7958495,non graphitized,GC_45caf3e7f1e7,br2,1,1,0,1998,1998,P0328,10.1016/s0378-7753(97)02676-1,Effect of non-graphitized carbon electrodes on the electrochemical characteristics of a thermocell with a Br2/Br- redox couple,Electrodes made from a non-graphitized carbon (Maxsorb) sheet with a large specific surface area greatly improved the electrochemical characteristics of thermocells with a bromine/bromide-ion redox couple and a KBr aqueous electrolyte saturated with Br2.,non-graphitized,Br2
TP_4c830dcee4a3,TG,GC_02f9c7958495::GC_7fc88d222759,GC_02f9c7958495,non graphitized,GC_7fc88d222759,bromine/bromide ion,1,1,0,1998,1998,P0328,10.1016/s0378-7753(97)02676-1,Effect of non-graphitized carbon electrodes on the electrochemical characteristics of a thermocell with a Br2/Br- redox couple,Electrodes made from a non-graphitized carbon (Maxsorb) sheet with a large specific surface area greatly improved the electrochemical characteristics of thermocells with a bromine/bromide-ion redox couple and a KBr aqueous electrolyte saturated with Br2.,non-graphitized,bromine/bromide-ion
TP_0721a02cab26,TG,GC_030b65626e6d::GC_09c84fb5d355,GC_030b65626e6d,pristine electrolyte,GC_09c84fb5d355,maximum power,1,1,0,2026,2026,P0085,10.1002/adfm.76685,Polymer-Redox Interactions Enhance Ferro/Ferricyanide Thermogalvanic Cells,"Despite a moderate increase in viscosity, an optimized concentration of 8% PAAK achieved a Seebeck coefficient of -2.2 mV K- 1 and a maximum power output twice that of the pristine electrolyte.",pristine electrolyte,maximum power
TP_6998c0404117,TG,GC_030b65626e6d::GC_6cdb23f33c74,GC_030b65626e6d,pristine electrolyte,GC_6cdb23f33c74,seebeck coefficient,1,1,0,2026,2026,P0085,10.1002/adfm.76685,Polymer-Redox Interactions Enhance Ferro/Ferricyanide Thermogalvanic Cells,"Despite a moderate increase in viscosity, an optimized concentration of 8% PAAK achieved a Seebeck coefficient of -2.2 mV K- 1 and a maximum power output twice that of the pristine electrolyte.",pristine electrolyte,Seebeck coefficient
TP_0d385ff1e54e,TG,GC_030e2d8d54dd::GC_4a92e5f4fe38,GC_030e2d8d54dd,double network,GC_4a92e5f4fe38,hydrogel,1,1,0,2025,2025,P0013,10.1039/d5ta00253b,Deep-learning-enabled breathable thermogalvanic hydrogel array for self-powered mental monitoring,"Additionally, the hydrogel leverages a double network structure and phytic acid with rich hydrogen ions, achieving a trade-off between mechanical (1.07 MPa) and electrical (34.4 mS cm-1) properties.",double network,hydrogel
TP_e1477f436d6f,TG,GC_030e2d8d54dd::GC_8dd213ee5b7f,GC_030e2d8d54dd,double network,GC_8dd213ee5b7f,gelatin hydrogel,1,1,0,2026,2026,P0083,10.1002/smll.202514359,Boosting Gel-Based Thermogalvanic Energy Harvesting via Metal Oxide Nanostructured Electrodes,"To address this problem, an effective strategy is developed herein by hydrothermally integrating transition metal oxide nanoparticles (TiO2, WO3, ZnO) onto carbon cloth (CC) electrodes, and combining this with a double-network poly(vinyl alcohol) (PVA)/gelatin hydrogel containing the ferro-/ferricyanide (Fe(CN)6 3-/4-) redox couple.",double-network,gelatin hydrogel
TP_6a92b2f53da6,TG,GC_030e2d8d54dd::GC_a10d7ca8e148,GC_030e2d8d54dd,double network,GC_a10d7ca8e148,integrating transition metal oxide,1,1,0,2026,2026,P0083,10.1002/smll.202514359,Boosting Gel-Based Thermogalvanic Energy Harvesting via Metal Oxide Nanostructured Electrodes,"To address this problem, an effective strategy is developed herein by hydrothermally integrating transition metal oxide nanoparticles (TiO2, WO3, ZnO) onto carbon cloth (CC) electrodes, and combining this with a double-network poly(vinyl alcohol) (PVA)/gelatin hydrogel containing the ferro-/ferricyanide (Fe(CN)6 3-/4-) redox couple.",double-network,integrating transition metal oxide
TP_7d6f01cbedf6,TG,GC_030e2d8d54dd::GC_be2b6a7d2623,GC_030e2d8d54dd,double network,GC_be2b6a7d2623,hydrothermally integrating transition,1,1,0,2026,2026,P0083,10.1002/smll.202514359,Boosting Gel-Based Thermogalvanic Energy Harvesting via Metal Oxide Nanostructured Electrodes,"To address this problem, an effective strategy is developed herein by hydrothermally integrating transition metal oxide nanoparticles (TiO2, WO3, ZnO) onto carbon cloth (CC) electrodes, and combining this with a double-network poly(vinyl alcohol) (PVA)/gelatin hydrogel containing the ferro-/ferricyanide (Fe(CN)6 3-/4-) redox couple.",double-network,hydrothermally integrating transition
TP_f48386d1f32a,TG,GC_030e2d8d54dd::GC_c14f8bf81f41,GC_030e2d8d54dd,double network,GC_c14f8bf81f41,wo3,1,1,0,2026,2026,P0083,10.1002/smll.202514359,Boosting Gel-Based Thermogalvanic Energy Harvesting via Metal Oxide Nanostructured Electrodes,"To address this problem, an effective strategy is developed herein by hydrothermally integrating transition metal oxide nanoparticles (TiO2, WO3, ZnO) onto carbon cloth (CC) electrodes, and combining this with a double-network poly(vinyl alcohol) (PVA)/gelatin hydrogel containing the ferro-/ferricyanide (Fe(CN)6 3-/4-) redox couple.",double-network,WO3
TP_9f219d100109,TG,GC_030e2d8d54dd::GC_c71da9c436c3,GC_030e2d8d54dd,double network,GC_c71da9c436c3,transition metal oxide nanoparticle,1,1,0,2026,2026,P0083,10.1002/smll.202514359,Boosting Gel-Based Thermogalvanic Energy Harvesting via Metal Oxide Nanostructured Electrodes,"To address this problem, an effective strategy is developed herein by hydrothermally integrating transition metal oxide nanoparticles (TiO2, WO3, ZnO) onto carbon cloth (CC) electrodes, and combining this with a double-network poly(vinyl alcohol) (PVA)/gelatin hydrogel containing the ferro-/ferricyanide (Fe(CN)6 3-/4-) redox couple.",double-network,transition metal oxide nanoparticles
TP_93f330e556b9,TG,GC_030e2d8d54dd::GC_d8012e71b53a,GC_030e2d8d54dd,double network,GC_d8012e71b53a,rich hydrogen ion,1,1,0,2025,2025,P0013,10.1039/d5ta00253b,Deep-learning-enabled breathable thermogalvanic hydrogel array for self-powered mental monitoring,"Additionally, the hydrogel leverages a double network structure and phytic acid with rich hydrogen ions, achieving a trade-off between mechanical (1.07 MPa) and electrical (34.4 mS cm-1) properties.",double network,rich hydrogen ions
TP_7235235cc578,TG,GC_034e218cd14b::GC_567144fab9ad,GC_034e218cd14b,salt rejection,GC_567144fab9ad,mechanical stability,1,1,0,2020,2020,P0181,10.1002/adfm.202002867,"Modular Deformable Steam Electricity Cogeneration System with Photothermal, Water, and Electrochemical Tunable Multilayers","Additionally, the self-floating, deformable, modular integral device presents appealing attributes such as salt-rejection for viable seawater desalination, high mechanical stability, and resilience to demanding operating conditions, and configurable on-demand/point-of-use tandem structure to maximize clean water and power generation value per area.",salt-rejection,mechanical stability
TP_fc604cf6dc5b,TG,GC_034e218cd14b::GC_a618cbbeb1d3,GC_034e218cd14b,salt rejection,GC_a618cbbeb1d3,self floating,1,1,0,2020,2020,P0181,10.1002/adfm.202002867,"Modular Deformable Steam Electricity Cogeneration System with Photothermal, Water, and Electrochemical Tunable Multilayers","Additionally, the self-floating, deformable, modular integral device presents appealing attributes such as salt-rejection for viable seawater desalination, high mechanical stability, and resilience to demanding operating conditions, and configurable on-demand/point-of-use tandem structure to maximize clean water and power generation value per area.",salt-rejection,self-floating
TP_198cce61a5cb,TG,GC_03901f4cb195::GC_6b6e58de2327,GC_03901f4cb195,cross linked pva/gelation double network,GC_6b6e58de2327,stretchable gel,1,1,0,2022,2022,P0057,10.1016/j.nanoen.2022.107449,Transparent stretchable thermogalvanic PVA/gelation hydrogel electrolyte for harnessing solar energy enabled by a binary solvent strategy,"Here, we demonstrate a highly transparent, flexible and stretchable gel with the cross-linked PVA/gelation double network frame by introducing DMSO/water binary solvent to suppress the formation of hydrogen bonds along the three dimensional directions, forming numerous microcrystalline regions.",cross-linked PVA/gelation double network,stretchable gel
TP_16657bf85615,TG,GC_03901f4cb195::GC_e89d14e00520,GC_03901f4cb195,cross linked pva/gelation double network,GC_e89d14e00520,cross linked,1,1,0,2022,2022,P0057,10.1016/j.nanoen.2022.107449,Transparent stretchable thermogalvanic PVA/gelation hydrogel electrolyte for harnessing solar energy enabled by a binary solvent strategy,"Here, we demonstrate a highly transparent, flexible and stretchable gel with the cross-linked PVA/gelation double network frame by introducing DMSO/water binary solvent to suppress the formation of hydrogen bonds along the three dimensional directions, forming numerous microcrystalline regions.",cross-linked PVA/gelation double network,cross-linked
TP_1e2dcaa2d215,TG,GC_03901f4cb195::GC_f238311b0c63,GC_03901f4cb195,cross linked pva/gelation double network,GC_f238311b0c63,introducing dmso/water binary solvent,1,1,0,2022,2022,P0057,10.1016/j.nanoen.2022.107449,Transparent stretchable thermogalvanic PVA/gelation hydrogel electrolyte for harnessing solar energy enabled by a binary solvent strategy,"Here, we demonstrate a highly transparent, flexible and stretchable gel with the cross-linked PVA/gelation double network frame by introducing DMSO/water binary solvent to suppress the formation of hydrogen bonds along the three dimensional directions, forming numerous microcrystalline regions.",cross-linked PVA/gelation double network,introducing DMSO/water binary solvent
TP_9a76761577af,TG,GC_039c2f3c56b6::GC_118af0040619,GC_039c2f3c56b6,investigated organic solvent,GC_118af0040619,thermopower,1,1,0,2024,2024,P0270,10.1016/j.cej.2024.152806,Strong concentration gradient effect and weak solvation effect in thermopower enhancement in K 3 Fe(CN) 6 / K 4 Fe(CN) 6 aqueous electrolyte with ethanol addition,"In this paper, we integrate experiments, spectral analysis, and electrochemical theory to demonstrate that the normalized concentration gradient dominates the enhancement of thermopower in the investigated organic solvents, whereas the solvation effect is weak.",investigated organic solvents,thermopower
TP_75cc562d9279,TG,GC_039c2f3c56b6::GC_11f4e0e7dab7,GC_039c2f3c56b6,investigated organic solvent,GC_11f4e0e7dab7,normalized concentration gradient,1,1,0,2024,2024,P0270,10.1016/j.cej.2024.152806,Strong concentration gradient effect and weak solvation effect in thermopower enhancement in K 3 Fe(CN) 6 / K 4 Fe(CN) 6 aqueous electrolyte with ethanol addition,"In this paper, we integrate experiments, spectral analysis, and electrochemical theory to demonstrate that the normalized concentration gradient dominates the enhancement of thermopower in the investigated organic solvents, whereas the solvation effect is weak.",investigated organic solvents,normalized concentration gradient
TP_c0d9a9d13ca2,TG,GC_039c2f3c56b6::GC_7fd8c2696d32,GC_039c2f3c56b6,investigated organic solvent,GC_7fd8c2696d32,solvation,1,1,0,2024,2024,P0270,10.1016/j.cej.2024.152806,Strong concentration gradient effect and weak solvation effect in thermopower enhancement in K 3 Fe(CN) 6 / K 4 Fe(CN) 6 aqueous electrolyte with ethanol addition,"In this paper, we integrate experiments, spectral analysis, and electrochemical theory to demonstrate that the normalized concentration gradient dominates the enhancement of thermopower in the investigated organic solvents, whereas the solvation effect is weak.",investigated organic solvents,solvation
TP_e4a71b2c30f8,TG,GC_03d36ca09f6d::GC_3be2e7216e42,GC_03d36ca09f6d,prepared thermogalvanic gel,GC_3be2e7216e42,self powered,1,1,0,2022,2022,P0061,10.1021/acsami.2c14239,Self-Powered Respiratory Monitoring Strategy Based on Adaptive Dual-Network Thermogalvanic Hydrogels,"The prepared thermogalvanic gel patch is capable of easily converting physiological data into understandable electrical impulses using the temperature difference between the ambient environment and the heat produced by human breathing, realizing a simple self-powered respiratory monitoring strategy for the first time.",prepared thermogalvanic gel,self-powered
TP_6b01e376507f,TG,GC_03d36ca09f6d::GC_d18c91f9affa,GC_03d36ca09f6d,prepared thermogalvanic gel,GC_d18c91f9affa,temperature difference,1,1,0,2022,2022,P0061,10.1021/acsami.2c14239,Self-Powered Respiratory Monitoring Strategy Based on Adaptive Dual-Network Thermogalvanic Hydrogels,"The prepared thermogalvanic gel patch is capable of easily converting physiological data into understandable electrical impulses using the temperature difference between the ambient environment and the heat produced by human breathing, realizing a simple self-powered respiratory monitoring strategy for the first time.",prepared thermogalvanic gel,temperature difference
TP_0f1f948c4d2b,TG,GC_03f3698c1e86::GC_9a9268ba6442,GC_03f3698c1e86,areal power,GC_9a9268ba6442,counter anion,1,1,0,2020,2020,P0285,10.1016/j.electacta.2020.135651,Unravelling ionic speciation and hydration structure of Fe(III/II) redox couples for thermoelectrochemical cells,"Recently, we demonstrated that proper selection of the counter anion of Fe(III)/(II) salts can resolve the aforementioned issue, that n-type (positive S-e) TECs employing the Fe(III)/(II) perchlorate redox couple display unprecedented high areal power densities compared to TECs employing Fe(III)/(II) chloride or Fe(III)/(II) sulfate couple.",areal power,counter anion
TP_c002d70ca21c,TG,GC_03f3698c1e86::GC_b1d3531a9964,GC_03f3698c1e86,areal power,GC_b1d3531a9964,areal power density,1,1,0,2023,2023,P0286,10.3390/nano13091488,Biomass-Derived Sustainable Electrode Material for Low-Grade Heat Harvesting,The areal power density (P) of 193.4 mW m(-2) and P/(?,areal power,areal power density
TP_10a97a58f0e9,TG,GC_03f3698c1e86::GC_c6f96235805f,GC_03f3698c1e86,areal power,GC_c6f96235805f,tecs,1,1,0,2020,2020,P0285,10.1016/j.electacta.2020.135651,Unravelling ionic speciation and hydration structure of Fe(III/II) redox couples for thermoelectrochemical cells,"Recently, we demonstrated that proper selection of the counter anion of Fe(III)/(II) salts can resolve the aforementioned issue, that n-type (positive S-e) TECs employing the Fe(III)/(II) perchlorate redox couple display unprecedented high areal power densities compared to TECs employing Fe(III)/(II) chloride or Fe(III)/(II) sulfate couple.",areal power,TECs
TP_bb3a67cccd43,TG,GC_045710b12140::GC_1b80664c8337,GC_045710b12140,experiment cell,GC_1b80664c8337,stable voltage,1,1,0,1998,1998,P0328,10.1016/s0378-7753(97)02676-1,Effect of non-graphitized carbon electrodes on the electrochemical characteristics of a thermocell with a Br2/Br- redox couple,"An experiment cell with Maxsorb electrodes maintains a stable voltage up to 2.0 mA/cm(2) for over 450 h, even though the cell configuration has still to be optimized.",experiment cell,stable voltage
