pair_evidence_id,pair_id,analysis_layer,pair_key,sentence_pair_id,relation_id,paper_id,source_record_ids,doi,title,abstract_sha256,sentence_id,evidence_sentence,left_global_concept_id,left_surface,left_char_start,left_char_end,right_global_concept_id,right_surface,right_char_start,right_char_end,relation_source_surface,relation_source_char_start,relation_source_char_end,predicate_surface,predicate_char_start,predicate_char_end,relation_target_surface,relation_target_char_start,relation_target_char_end,strict_syntax_eligible,graph_eligible,evidence_scope
PE_76b3e44a36f3,TP_16f0749d53cc,TG,GC_2322abd86aef::GC_69c6592bc943,SP_24a21f463a56,,P0027,TG_0026,10.1016/j.mtener.2024.101546,Extremely large Seebeck coef fi cient of gelatin methacryloyl (GelMA) based thermogalvanic cells by the dual effect of ioninduced crystallization and nanochannel control-,ef252828ef0e1d76754678526b4e0f30bef02a514a936f1c24cfc3f5bbb82a36,5,"Small angle X-ray scattering reveals controlled GelMA hydrogel mesh size adjusting the amount of GdmCl, leading to improved intermolecular interactions between the guanidium cations and GelMA polymer.",GC_2322abd86aef,GelMA polymer,780,793,GC_69c6592bc943,guanidium cations,758,775,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_9dcf0e8d4827,TP_16f2c554b06d,TG,GC_234b2810632d::GC_faa270044b11,SP_b0b84e01ddf0,,P0211,TG_0210,10.1149/1945-7111/acd4ed,Investigation of the Effective Voltage and Performance of Thermocells,d4f81d9ba2a847e8d9690db24cd8086c163d94e2eb33ea609267eb945af426ef,7,We also verified the validity of normalized power density estimated from the open-circuit voltage.,GC_234b2810632d,open-circuit voltage,982,1002,GC_faa270044b11,normalized power,938,954,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_2b4a21a98969,TP_17263d18151e,TG,GC_4a92e5f4fe38::GC_8ad5b453cc37,SP_8a0406f3fc37,,P0046,TG_0045,10.1002/aenm.202404151,High-Performance Quasi-Solid-State Thermogalvanic Cells with Metallized Fibril-Based Textile Electrodes and Structure-Breaking Salts,36a9c03df60aee5efe7b5d4f2d2d0843ea0806d8458c04f84503efa9abb09cef,5,"Meanwhile, the structure-breaking salts facilitate redox reactions and improve ion diffusion by disrupting water structures in the hydrogel electrolyte.",GC_4a92e5f4fe38,hydrogel,912,920,GC_8ad5b453cc37,ion diffusion,860,873,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_d37b52eeb332,TP_1726543cda13,TG,GC_39874facf974::GC_46bb42014996,SP_6dd5cddcc405,,P0045,TG_0044,10.1016/j.nanoen.2024.110329,Thermogalvanic hydrogel with controllable ion confined transportation and its application for self-powered lactic acid sensor,4f066634a88a05d07e1575e1ccd78152b45818f76d484260c8f45a059c4aec45,7,"An open-circuit voltage of 163 mV, a short-current density of 0.7 mA & sdot;m-2 and a maximum power density of 26.7 mu W & sdot;m-2 are achieved at a temperature difference of 30 K.",GC_39874facf974,short-current density,1042,1063,GC_46bb42014996,short-current,1042,1055,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_07f8ee0dbd57,TP_172bdd95b912,TG,GC_40e8be7527e0::GC_bc40ec661b17,SP_a078c7dbe962,,P0229,TG_0228,10.1007/s10973-012-2311-9,Novel carbon materials for thermal energy harvesting,eb1bdad7b5505aea04187c654cbb0f0f79d9a2109219b7aae1e27a205b0dda17,8,"The concentration of 0.4 M K3Fe(CN)(6)/K4Fe(CN)(6) is optimal for thermal harvesting applications using R-GO electrodes due to the synergistic effect of the reduction in thermal flux across the cell and the enhancement of power output, on the overall power conversion efficiency.",GC_40e8be7527e0,overall power conversion,1448,1472,GC_bc40ec661b17,K3Fe,1232,1236,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_c04c567618b4,TP_17376e0ac64e,TG,GC_d3a504edb0cc::GC_fd16c7a7dd86,SP_f1ac133ce26b,,P0081,TG_0080,10.1039/d5ta09239f,Thermally-driven chemical heterogeneity produces large thermopower and multiday operability in a thermogalvanic cell,45a2df599844f57cdccaf5aaa975bf2369a1d072f32b2e22cbfac20b46839c55,2,"Here, we introduce a redox-split thermogalvanic cell in which a temperature gradient drives localized oxidation of a nickel-bipyridine complex at the hot electrode only, creating chemical heterogeneity that augments thermopower via additional concentration gradient effects.",GC_d3a504edb0cc,additional concentration gradient,408,441,GC_fd16c7a7dd86,nickel-bipyridine,293,310,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_5a8f49f1ccc2,TP_174b2582613b,TG,GC_23f7500a3658::GC_cf402379d512,SP_92b1f07b980b,,P0018,TG_0017,10.1016/j.nanoen.2024.110515,Solvent-assisted thermogalvanic cell for enhanced low-grade heat harvesting over an extended temperature range,c3a285770992fab6b579b9db18f1cd012180f02de6a27c2856fe98732f3a947b,2,"To expedite the deployment of TGCs, this study delves into the mechanistic interplay of three crucial determinants: intrinsic temperature coefficient, concentration gradient, and activity coefficient of redox couples, elucidating their impact on TGCs' thermoelectric performance.",GC_23f7500a3658,intrinsic temperature coefficient,368,401,GC_cf402379d512,concentration gradient,403,425,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_473e788c7b16,TP_1758ee18323f,TG,GC_3ea8786de366::GC_c9aa6483bb2b,SP_424c83acf42f,,P0081,TG_0080,10.1039/d5ta09239f,Thermally-driven chemical heterogeneity produces large thermopower and multiday operability in a thermogalvanic cell,45a2df599844f57cdccaf5aaa975bf2369a1d072f32b2e22cbfac20b46839c55,1,"Thermogalvanic cells, which convert low-grade heat into electricity, usually employ chemically-homogeneous electrolytes that limit the Seebeck response to redox entropy alone.",GC_3ea8786de366,Thermogalvanic cells,0,20,GC_c9aa6483bb2b,usually employ chemically-homogeneous electrolytes,69,119,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_77e0b2b4db94,TP_177985e573a2,TG,GC_5f9395c3b80a::GC_ebea89cc3918,SP_209bbb155040,,P0179,TG_0178,10.1126/sciadv.abl5318,High-thermopower polarized electrolytes enabled by methylcellulose for low-grade heat harvesting,c3480090c5ff385b2c9ee50266cee1f1b066d9d1d836a4f40b20bad64199f4c5,6,The giant thermopowers can be attributed to the simultaneously enhanced entropy change and concentration difference of redox couple enabled by the gelation of methylcellulose and KCl-induced complexation.,GC_5f9395c3b80a,entropy,695,702,GC_ebea89cc3918,KCl-induced complexation,802,826,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_73397804ddd7,TP_177c67d19dd3,TG,GC_d7e4ea27d643::GC_dab8e584cff3,SP_f6415f9d9553,,P0199,TG_0198,10.1002/smll.202310777,Synergistic Anisotropic Network and Hierarchical Electrodes Endow Cost-Effective N-Type Quasi-Solid State Thermocell with Boosted Electricity Production,8b7226647db8b2a12671f1d9630875ae113a58463b7300762b4dbeaed8dc1553,3,"Herein, a low-cost, high-power N-type quasi-solid state thermocell employing PVA-CuSO4-Cu is presented, which is enhanced by synergistic engineering of an anisotropic network and hierarchical electrodes.",GC_d7e4ea27d643,quasi-solid,371,382,GC_dab8e584cff3,PVA-CuSO4-Cu,410,422,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_7bf203bacecc,TP_177c67d19dd3,TG,GC_d7e4ea27d643::GC_dab8e584cff3,SP_e64572c874a5,,P0199,TG_0198,10.1002/smll.202310777,Synergistic Anisotropic Network and Hierarchical Electrodes Endow Cost-Effective N-Type Quasi-Solid State Thermocell with Boosted Electricity Production,8b7226647db8b2a12671f1d9630875ae113a58463b7300762b4dbeaed8dc1553,7,The cost-effective N-type quasi-solid state thermocell is fabricated by synergistic kinetic engineering of gel matrix and electrodes in PVA-CuSO4-Cu system.,GC_d7e4ea27d643,quasi-solid,1343,1354,GC_dab8e584cff3,PVA-CuSO4-Cu,1453,1465,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_727668be66a8,TP_1782e46fcb4b,TG,GC_21faa67da1fd::GC_937877bfc52b,SP_7bf1172342d5,,P0076,TG_0075,10.1002/eom2.12302,Regenerable aerogel-based thermogalvanic cells for efficient low-grade heat harvesting from solar radiation and interfacial solar evaporation systems,6a557c65f802c3a994d094e9e4aa2c922b52283684d98b6a2d48f77c14ef0230,2,"For stable heat-to-electricity conversion, maintaining a low-grade heat induced temperature difference between the cell electrodes is essential.",GC_21faa67da1fd,conversion,164,174,GC_937877bfc52b,cell electrodes,248,263,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_cdd1f2bef926,TP_17d422c8d068,TG,GC_4cb36c5d3323::GC_ff0408034f5f,SP_cca15eb12abe,,P0065,TG_0064,10.1039/d2cc05413b,"High Seebeck coefficient thermogalvanic cells via the solvent-sensitive charge additivity of cobalt 1,8-diaminosarcophagine",454ed6237807c4a007897cba5d4fab6b8579ced8b40ec481632c525bcbd5ac36,5,"In water, [Co(SARH(2))](4+/5+) gave a thermogalvanic Seebeck coefficient (S-e) of +0.43 mV K-1, which is entropically consistent with just the Co2+/3+ core valence, whereas DMSO and ionic liquid solvents gave S-e values of +1.84 and +2.04 mV K-1, respectively, in line with the 'Co4+/5+' overall complex.",GC_4cb36c5d3323,Co4+/5+,970,977,GC_ff0408034f5f,thermogalvanic Seebeck coefficient,729,763,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_b31a0d4bba56,TP_17f91fd88209,TG,GC_44f79da9c162::GC_7fd8c2696d32,SP_48503312c3f6,,P0002,TG_0001,10.1016/j.joule.2025.101822,Solvation entropy engineering of thermogalvanic electrolytes for efficient electrochemical refrigeration,d4337559ac522fc27635720153191454498ec687aa55ddc4e4db29fec61a74e8,4,"Here, we report an iron- based electrolyte design strategy by synergistic binary solvent and anion engineering, which rearranges the solvation shell of Fe2+/3+ ions to achieve a high-temperature coefficient of 3.73 mV K-1 with decreased heat capacity.",GC_44f79da9c162,Fe2+/3+ ions,563,575,GC_7fd8c2696d32,solvation,544,553,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_6009b0aba8fe,TP_1823bc72790c,TG,GC_09c84fb5d355::GC_fa33573849df,SP_9bb98fc4c638,,P0081,TG_0080,10.1039/d5ta09239f,Thermally-driven chemical heterogeneity produces large thermopower and multiday operability in a thermogalvanic cell,45a2df599844f57cdccaf5aaa975bf2369a1d072f32b2e22cbfac20b46839c55,3,"We add weakly coordinating anions to stabilize the oxidized species, increase redox entropy change, and balance electrical and thermal transport, and the optimized cell delivers a Seebeck coefficient of 6.44 mV K-1; a maximum power density similar to 8 W m(-2); and similar to 0.5 V (open circuit) at a 75 K gradient.",GC_09c84fb5d355,maximum power,669,682,GC_fa33573849df,redox entropy,529,542,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_0caae5431f9b,TP_182c011ad7a8,TG,GC_28dcc6b5c5f9::GC_2d021adf8e8a,SP_8ffafdea91fa,,P0161,TG_0160,10.1016/j.energy.2025.138779,Experimental investigations on thermally induced energy storage characteristics of hydrogel thermo-electrochemical cells for low-grade heat recovery,5df3620e714541b49233b82292d01e62e28ab47bcc4b6a1c419289c5e4db02b4,6,"We then built a test bench to investigate the energy storage characteristics of hydrogel thermocells under various parametric conditions, including the effects of electrode temperature difference, electrode average temperature, shelving duration, redox pair ion concentration and hydrogel thickness.",GC_28dcc6b5c5f9,redox pair ion,1085,1099,GC_2d021adf8e8a,electrode temperature difference,1001,1033,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_0d0eb16e2644,TP_1853e32b26c2,TG,GC_02c7fa838a39::GC_5335b3692eed,SP_b77f719fb8d3,,P0048,TG_0047,10.1016/j.cej.2023.141274,Robust and flexible bacterial cellulose-based thermogalvanic cells for low-grade heat harvesting in extreme environments,c28109312766ac119b8d017c779778418a4ac0a74931e86c73dc86f3ac1cbb4f,7,"The thermo-electric performance of BC-TGCs was investigated thoroughly, which could generate steady electricity under a small temperature gradient in a wide working range of-50 to 50 degrees C.",GC_02c7fa838a39,small temperature gradient,1101,1127,GC_5335b3692eed,thermo-electric,985,1000,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_5a0e519e5e78,TP_18546db9fc18,TG,GC_234b2810632d::GC_6f0f083fb15f,SP_fabaf31b848a,,P0045,TG_0044,10.1016/j.nanoen.2024.110329,Thermogalvanic hydrogel with controllable ion confined transportation and its application for self-powered lactic acid sensor,4f066634a88a05d07e1575e1ccd78152b45818f76d484260c8f45a059c4aec45,7,"An open-circuit voltage of 163 mV, a short-current density of 0.7 mA & sdot;m-2 and a maximum power density of 26.7 mu W & sdot;m-2 are achieved at a temperature difference of 30 K.",GC_234b2810632d,open-circuit voltage,1008,1028,GC_6f0f083fb15f,maximum power density,1091,1112,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_2d6526fe6ec9,TP_18546db9fc18,TG,GC_234b2810632d::GC_6f0f083fb15f,SP_d7edc374182d,,P0057,TG_0056,10.1016/j.nanoen.2022.107449,Transparent stretchable thermogalvanic PVA/gelation hydrogel electrolyte for harnessing solar energy enabled by a binary solvent strategy,d58ba422e22725aa8b0f185aee66cd1550dbdc6b904cd1a47ee4d5f355583962,4,"When the temperature difference is 40 K, the gel-based thermogalvanic cell achieves an open-circuit voltage of about 63 mV with the maximum power density of about 1.2 mW m(-2).",GC_234b2810632d,open-circuit voltage,730,750,GC_6f0f083fb15f,maximum power density,775,796,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_9047bf2f967e,TP_185897213a66,TG,GC_9516ffbfc5d5::GC_feaad05da6d2,SP_46960e10b746,,P1493,iTE2_0216,10.1021/acsami.1c07266,Rational Design of Thermocells Driven by the Volume Phase Transition of Hydrogel Nanoparticles,b73373e73f2f48449651039e7f2cbb00dd99467f66a76e8ef9d786c06ca0ffe6,4,"Recently, we reported that a liquid-state thermocell driven by the volume phase transition of hydrogel nanoparticles showed highly efficient thermoelectric conversion with Seebeck coefficient (S-e) of -6.7 mV K-1.",GC_9516ffbfc5d5,volume phase transition,493,516,GC_feaad05da6d2,hydrogel nanoparticles,520,542,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_99f3456ee6f9,TP_187624adf1a4,TG,GC_42d5edb3bb99::GC_dfbb24bc654a,SP_9aebbbead675,,P0129,TG_0128,10.1016/0013-4686(94)80106-1,THEORETICAL-STUDY OF THERMOGALVANIC CELLS IN STEADY-STATE,1bdcc7cef8bbe35a6325bc16bbbfa4a73f0d360e4e15e3ffa3e61d4a77abe2f9,4,The diffusion-migration transport for the horizontally arranged cell and the diffusion-convection transport for the vertically arranged cell were studied in detail.,GC_42d5edb3bb99,diffusion-convection transport,386,416,GC_dfbb24bc654a,diffusion-migration,313,332,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_1667644ff297,TP_188cced06f52,TG,GC_2ffc583ec27c::GC_a975cc9b2d20,SP_1bd01823276a,,P0127,TG_0126,10.1149/1.1837047,"Power conversion efficiency, electrode separation, and overpotential in the ferricyanide/ferrocyonide thermogalvanic cell",7f33b224a29a09b281ef0d1814e44ce66c12b08c6d34ee8afe84901ae38186ca,2,"The open-circuit potential difference is almost independent of electrode separation, but the short-circuit current density falls continuously with increasing electrode separation, while the power conversion efficiency increases asymptotically to a plateau value of ca. 0.04% at a separation near 150 cm.",GC_2ffc583ec27c,increasing electrode separation,404,435,GC_a975cc9b2d20,electrode separation,320,340,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_25ecb13e6681,TP_18a1907551e0,TG,GC_b2b6d3a443ba::GC_fccb833c257d,SP_22417b7b6e0d,,P0041,TG_0040,10.1039/d3sc06766a,Self-assembled monolayers for electrostatic electrocatalysis and enhanced electrode stability in thermogalvanic cells,250e9a3a501c0f53d0492e2f956e78bef447ed16932e3f0d87a067cd4299cd3b,2,Thermogalvanic cells (or thermocells) can use the thermoelectrochemical properties of redox couples to achieve this; entropy-driven redox reactions allow them to act as liquid thermoelectrics.,GC_b2b6d3a443ba,entropy-driven redox reactions,304,334,GC_fccb833c257d,entropy-driven,304,318,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_9c290207ddf2,TP_18a3da94fadf,TG,GC_61b90736f5da::GC_7db5cb690dfe,SP_1d901cc5f445,,P0114,TG_0113,10.1016/j.ijhydene.2017.08.111,A solid state thermogalvanic cell harvesting low-grade thermal energy,e2ee5e2cf160daf1fcbe75730548842345c8ef2ac4a8230fc72d8ff5122a23ea,1,"A high performance polymer electrolyte thermogalvanic cell, which converts thermal energy to electrical energy directly, is transformed from a proton exchange membrane fuel cell.",GC_61b90736f5da,polymer electrolyte thermogalvanic cell,19,58,GC_7db5cb690dfe,proton exchange membrane,143,167,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_5561479b409c,TP_18a99dc3c606,TG,GC_3475e9930dce::GC_38c7e198d985,SP_0528c41302d7,,P0087,TG_0086,10.1021/acs.analchem.5c08278,A Thermogalvanic Cell Microneedle Patch for Integrated Diagnosis and Treatment of UV-Induced Early Skin Cancer,6e6870734fd7e02c9719e5168100782edeaee246e982d2a37b08102f5407f6fe,6,"Once captured in the LFIA detection zone by a capture probe, the open-loop PPPA NPs permit surface-enhanced Raman spectroscopy (SERS) detection of 8-OH-dG, enabling dual-mechanism cross-verification.",GC_3475e9930dce,cross-verification,1317,1335,GC_38c7e198d985,Raman spectroscopy,1245,1263,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_476dbd45342a,TP_18f5c887e9f9,TG,GC_65e948f83c63::GC_d62dfbbcde48,SP_c7c17a753718,,P0306,TG_0305,10.1039/c8se00224j,Flexible and non-volatile redox active quasi-solid state ionic liquid based electrolytes for thermal energy harvesting,6823b3941c432a88eb11099a23943315dc76cc2a7bd14222eb92e654022e0a12,4,"Polyvinylidene difluoride (PVDF) or poly(vinylidene fluoride-co-hexafluoropropene) (PVDF-HFP) was added to an ionic liquid electrolyte, consisting of a [Co(bpy)(3)](2+/3+) redox couple in 1-ethyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide ([C(2)mim][NTf2]), to produce either soft gels or free-standing films depending on the polymer content.",GC_65e948f83c63,soft gels,693,702,GC_d62dfbbcde48,free-standing,706,719,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_35dc0dfa1578,TP_19396f67ea8b,TG,GC_0104c59ddc4e::GC_fd642194431f,SP_c663dcd0d782,,P0086,TG_0085,10.1016/j.applthermaleng.2026.130371,Enhanced long-term discharge stability of aqueous thermogalvanic cells through thermal resistance network,d500239f6f0f72f90ecd6831f0cd1193aae0aca56b6b423ffee30949ca5325e1,6,"The presence of natural convection can effectively enhance the heat transfer and mass transport in LTCs, but to some extent induce a significant decrease in Delta T from 10.9 K to 5.9 K due to the increase in effective thermal conductivity from 0.59 to 2.17 W/(m & sdot;K).",GC_0104c59ddc4e,effective thermal conductivity,1530,1560,GC_fd642194431f,LTCs,1420,1424,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_04f9a5897250,TP_1948c64e46fa,TG,GC_4053ed8430c4::GC_bc536166f47d,SP_cf1093a331fe,,P1493,iTE2_0216,10.1021/acsami.1c07266,Rational Design of Thermocells Driven by the Volume Phase Transition of Hydrogel Nanoparticles,b73373e73f2f48449651039e7f2cbb00dd99467f66a76e8ef9d786c06ca0ffe6,7,The figure of merit (ZT) of the thermocell was improved by selecting appropriate electrolyte salt to increase the ionic conductivity and prevent the precipitation of nanoparticles.,GC_4053ed8430c4,selecting appropriate electrolyte,927,960,GC_bc536166f47d,ionic conductivity,982,1000,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_1e68aba33ec5,TP_1949dcfef858,TG,GC_bfa67b12b5ea::GC_cf6fd090c735,SP_21c5420ce5c9,,P0179,TG_0178,10.1126/sciadv.abl5318,High-thermopower polarized electrolytes enabled by methylcellulose for low-grade heat harvesting,c3480090c5ff385b2c9ee50266cee1f1b066d9d1d836a4f40b20bad64199f4c5,8,"This work demonstrates cost-effective, high-thermopower polarized electrolytes for low-grade heat harvesting.",GC_bfa67b12b5ea,cost-effective,1023,1037,GC_cf6fd090c735,polarized electrolytes,1056,1078,,,,,,,,,,False,False,same_sentence_cooccurrence_only
