group_id,left_unit_id,right_unit_id,left_eligible_members,right_eligible_members,candidate_channels,legacy_candidate_ids,explicit_candidate_pairs,possible_member_pairs,all_member_pairs_listed,group_status
group:bb03e90b7355d0cd8c43,iTE:retrieval:1264a899a6dd20,iTE:retrieval:a5ba1693ea4491,1,23,semantic_top10,,3,23,False,retrieval_group_only_no_judgment_propagation
group:d81fb3ec6a61fa8c283f,iTE:retrieval:12a6fb3016d80c,iTE:retrieval:241080c48309c9,1,1,char_ngram_tfidf;semantic_top10,pair:d81fb3ec6a61fa8c,1,1,True,retrieval_group_only_no_judgment_propagation
group:c9dc90027a8bf43167f4,iTE:retrieval:12a6fb3016d80c,iTE:retrieval:39d17bfa44b1c8,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:8eaf1f1ed08cad1e0af0,iTE:retrieval:12a6fb3016d80c,iTE:retrieval:4b1a49a8d0519d,1,1,char_ngram_tfidf,pair:8eaf1f1ed08cad1e,1,1,True,retrieval_group_only_no_judgment_propagation
group:59ef261bda1b549836b7,iTE:retrieval:12a6fb3016d80c,iTE:retrieval:4cccbc287ecc5f,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:cfb9a01aea8e61362ce0,iTE:retrieval:12a6fb3016d80c,iTE:retrieval:574cdf157a3144,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:f0c9ec66ea1cc28bc8bf,iTE:retrieval:12a6fb3016d80c,iTE:retrieval:6b9977c82e4817,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:106268234b54ea3f3852,iTE:retrieval:12a6fb3016d80c,iTE:retrieval:716eff99c59215,1,1,char_ngram_tfidf,pair:106268234b54ea3f,1,1,True,retrieval_group_only_no_judgment_propagation
group:42679600476f2e08ec78,iTE:retrieval:12a6fb3016d80c,iTE:retrieval:743e594e08503d,1,2,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:458e35ef9c61a72d6179,iTE:retrieval:12a6fb3016d80c,iTE:retrieval:8de0b3c47f112c,1,2,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:1335f656577d0fe875e5,iTE:retrieval:12a6fb3016d80c,iTE:retrieval:954de1d44a8541,1,1,char_ngram_tfidf,pair:1335f656577d0fe8,1,1,True,retrieval_group_only_no_judgment_propagation
group:382661af46ba16f09726,iTE:retrieval:12a6fb3016d80c,iTE:retrieval:a743376a01115f,1,1,char_ngram_tfidf,pair:382661af46ba16f0,1,1,True,retrieval_group_only_no_judgment_propagation
group:40006b421e9ddcd36068,iTE:retrieval:12a6fb3016d80c,iTE:retrieval:b2d252967ddd97,1,1,char_ngram_tfidf;historical_comparison,pair:40006b421e9ddcd3,1,1,True,retrieval_group_only_no_judgment_propagation
group:0814de4e4b28e4ce9c9f,iTE:retrieval:12a6fb3016d80c,iTE:retrieval:b46017ef958a1b,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:47ea1184fb577ecde16d,iTE:retrieval:12a6fb3016d80c,iTE:retrieval:baafe561465414,1,2,char_ngram_tfidf,pair:47ea1184fb577ecd,1,2,False,retrieval_group_only_no_judgment_propagation
group:9f8a44966a6cdd283740,iTE:retrieval:12a6fb3016d80c,iTE:retrieval:c422e6d65e231c,1,1,char_ngram_tfidf,pair:9f8a44966a6cdd28,1,1,True,retrieval_group_only_no_judgment_propagation
group:7377dedb26d58f5ddc44,iTE:retrieval:12a6fb3016d80c,iTE:retrieval:c57539962cc172,1,1,char_ngram_tfidf,pair:7377dedb26d58f5d,1,1,True,retrieval_group_only_no_judgment_propagation
group:a47df55d902eb276ce0b,iTE:retrieval:12a6fb3016d80c,iTE:retrieval:d51acb56cf5d9d,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:77ea5f988426f286c5fc,iTE:retrieval:12a6fb3016d80c,iTE:retrieval:d88fe971201f47,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:5f12b86f279d6296e804,iTE:retrieval:12a6fb3016d80c,iTE:retrieval:e053d7759b64d2,1,1,char_ngram_tfidf,pair:5f12b86f279d6296,1,1,True,retrieval_group_only_no_judgment_propagation
group:8f4b9fb4e7c5d6e07cf2,iTE:retrieval:12a6fb3016d80c,iTE:retrieval:f856f2a3100373,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:7ec77f466906fac2911c,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:181efd56be740d,1,1,char_ngram_tfidf,pair:7ec77f466906fac2,1,1,True,retrieval_group_only_no_judgment_propagation
group:d3be361069a4e54956b6,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:19233ddf19475a,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:32eeaa0e4259da2b0536,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:2146b20b246e98,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:fb1c9080c4ba8a5eb8b3,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:23c2ed8303b94f,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:8d2b395747df544713c8,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:250d17a77ed24d,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:b0d6c0822ea0c4cbb604,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:353d04b0e990eb,1,1,char_ngram_tfidf;historical_comparison,pair:b0d6c0822ea0c4cb,1,1,True,retrieval_group_only_no_judgment_propagation
group:3fb746ec8ae08779dea7,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:3ca65ab2ad7ece,1,41,semantic_top10,,1,41,False,retrieval_group_only_no_judgment_propagation
group:10d06de4a54cc45ae250,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:3d570a93415f96,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:57ed45832be2a155ad1b,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:3fd00acb5aa2ea,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:43b714b9bc6cf7dab2a4,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:466012b417853d,1,1,char_ngram_tfidf,pair:43b714b9bc6cf7da,1,1,True,retrieval_group_only_no_judgment_propagation
group:2aff528f39f4616b3807,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:4afee161bae452,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:8452398e72dced4dc506,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:5c286e48296457,1,1,char_ngram_tfidf,pair:8452398e72dced4d,1,1,True,retrieval_group_only_no_judgment_propagation
group:df5ca40c99772ab956ce,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:5c3eb02b37cd53,1,1,char_ngram_tfidf,pair:df5ca40c99772ab9,1,1,True,retrieval_group_only_no_judgment_propagation
group:29545870a25a4d6e1be6,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:5f03b04f06c447,1,1,char_ngram_tfidf,pair:29545870a25a4d6e,1,1,True,retrieval_group_only_no_judgment_propagation
group:7e452126781d78348619,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:6191b5381aad91,1,20,char_ngram_tfidf;historical_comparison;semantic_top10,pair:7e452126781d7834,9,20,False,retrieval_group_only_no_judgment_propagation
group:77fde5acc0a0ce57908c,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:6dd6b12b7ad732,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:c593f94c9ec129263460,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:6ee4a76620e6c7,1,6,char_ngram_tfidf;historical_comparison;semantic_top10,pair:c593f94c9ec12926,3,6,False,retrieval_group_only_no_judgment_propagation
group:7d82c096bf119b03effe,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:73a9ec2472fd66,1,1,char_ngram_tfidf,pair:7d82c096bf119b03,1,1,True,retrieval_group_only_no_judgment_propagation
group:67fb0b408c7a7a71b8d5,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:7cddfb62bba1cb,1,1,char_ngram_tfidf,pair:67fb0b408c7a7a71,1,1,True,retrieval_group_only_no_judgment_propagation
group:d408e27d8022a0e56457,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:80af3814e63493,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:540e8e6135eaccc3443f,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:87441be7b3c3e8,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:0724df3a522a74ecaae2,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:8b7269be9e2e22,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:76d0a69ee6a2868a8804,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:954de1d44a8541,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:472747d3715575dbaeca,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:9a29bc5c357c74,1,1,char_ngram_tfidf,pair:472747d3715575db,1,1,True,retrieval_group_only_no_judgment_propagation
group:41ee09d94179b240a2b6,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:b768e5b7a85ca0,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:58ba61433b600d5ecab1,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:bf0bc601ab042a,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:7812eb8954e6c8293ee6,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:c22d8498b40496,1,2,char_ngram_tfidf;semantic_top10,pair:7812eb8954e6c829,2,2,True,retrieval_group_only_no_judgment_propagation
group:bc530c280d355d54455d,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:c29e879242d620,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:74208c969d409658b544,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:c6d38e57557327,1,5,semantic_top10,,1,5,False,retrieval_group_only_no_judgment_propagation
group:13af838c46106e6dc1bc,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:cffabb3c8bd292,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:87fe41c98bcd19940ea7,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:d20f72d1422e6c,1,1,char_ngram_tfidf,pair:87fe41c98bcd1994,1,1,True,retrieval_group_only_no_judgment_propagation
group:80c06f512bb93c1eb886,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:dec539f43f4f78,1,1,char_ngram_tfidf;semantic_top10,pair:80c06f512bb93c1e,1,1,True,retrieval_group_only_no_judgment_propagation
group:aed41b789c5c1bdfacb9,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:e1cce92f2f7a65,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:e7b9a04771a30b70bd86,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:e4470480d09b20,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:d18adb209d4985cc8a96,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:e7b0a0a8a6726c,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:9f3fb44e590e99626f6e,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:e83e4ef0464529,1,1,char_ngram_tfidf,pair:9f3fb44e590e9962,1,1,True,retrieval_group_only_no_judgment_propagation
group:b1233a4747cfd17a6f1a,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:ea1f53a948d225,1,1,char_ngram_tfidf,pair:b1233a4747cfd17a,1,1,True,retrieval_group_only_no_judgment_propagation
group:01a234c5f487be151590,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:f0a735b2f62041,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:38863e256abe66a902af,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:f2598a16bafa5e,1,1,char_ngram_tfidf,pair:38863e256abe66a9,1,1,True,retrieval_group_only_no_judgment_propagation
group:ac2518d2ce4e4b4bb629,iTE:retrieval:12a706b7d29ef9,iTE:retrieval:f509e0f9bfd650,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:0e54350961766f804bf3,iTE:retrieval:12c3acde6e92a6,iTE:retrieval:1bc4efec9dbe21,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:32e229e12fd452c5b6d3,iTE:retrieval:12c3acde6e92a6,iTE:retrieval:315fd251c675b5,1,1,char_ngram_tfidf,pair:32e229e12fd452c5,1,1,True,retrieval_group_only_no_judgment_propagation
group:037acf87f8cf27b34c6f,iTE:retrieval:12c3acde6e92a6,iTE:retrieval:557749861f2f85,1,1,char_ngram_tfidf,pair:037acf87f8cf27b3,1,1,True,retrieval_group_only_no_judgment_propagation
group:cdcc97ee43a7410308eb,iTE:retrieval:12c3acde6e92a6,iTE:retrieval:5dce4724022bc3,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:072ee683b3b9f5cea872,iTE:retrieval:12c3acde6e92a6,iTE:retrieval:600ac59acbccd8,1,1,char_ngram_tfidf,pair:072ee683b3b9f5ce,1,1,True,retrieval_group_only_no_judgment_propagation
group:790e09e2ca18b4d61f00,iTE:retrieval:12c3acde6e92a6,iTE:retrieval:6acf9891a46e01,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:3a00d04319c492d18034,iTE:retrieval:12c3acde6e92a6,iTE:retrieval:7de1cdbb501d09,1,2,char_ngram_tfidf;historical_comparison,pair:3a00d04319c492d1,1,2,False,retrieval_group_only_no_judgment_propagation
group:7ad5da33a3b665ef6db6,iTE:retrieval:12c3acde6e92a6,iTE:retrieval:8d0a02814a9842,1,1,char_ngram_tfidf,pair:7ad5da33a3b665ef,1,1,True,retrieval_group_only_no_judgment_propagation
group:39d08373b5ec59d3a18c,iTE:retrieval:12c3acde6e92a6,iTE:retrieval:96aaef38a9eb60,1,1,char_ngram_tfidf,pair:39d08373b5ec59d3,1,1,True,retrieval_group_only_no_judgment_propagation
group:2fd6512ff1e4b963f5ff,iTE:retrieval:12c3acde6e92a6,iTE:retrieval:a99aa0f4d236e0,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:07874bee94f477b0299b,iTE:retrieval:12c3acde6e92a6,iTE:retrieval:b58ebb73f17f89,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:24509745918d51c233f2,iTE:retrieval:12c3acde6e92a6,iTE:retrieval:b9d334e21a47b2,1,1,char_ngram_tfidf,pair:24509745918d51c2,1,1,True,retrieval_group_only_no_judgment_propagation
group:b3f72d298f955532ae5a,iTE:retrieval:12c3acde6e92a6,iTE:retrieval:c8464c42914f5c,1,6,semantic_top10,,1,6,False,retrieval_group_only_no_judgment_propagation
group:d52d1d37d741205c743c,iTE:retrieval:12c3acde6e92a6,iTE:retrieval:d10f5c78f3e8ea,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:c0660ac3689f56137698,iTE:retrieval:12c3acde6e92a6,iTE:retrieval:d18eae6d1eef0c,1,2,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:96caf4132deb1dc4c28c,iTE:retrieval:12c3acde6e92a6,iTE:retrieval:e30284367f7464,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:762acfd42adabfd3909c,iTE:retrieval:12c3acde6e92a6,iTE:retrieval:ea8c6d4f250338,1,1,char_ngram_tfidf,pair:762acfd42adabfd3,1,1,True,retrieval_group_only_no_judgment_propagation
group:89581f532fd7fb6239a3,iTE:retrieval:12d9d89260b8da,iTE:retrieval:223b3fff2e4e85,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:9f53f87af4f8a3a40ce4,iTE:retrieval:12d9d89260b8da,iTE:retrieval:39185c64a94432,1,1,char_ngram_tfidf,pair:9f53f87af4f8a3a4,1,1,True,retrieval_group_only_no_judgment_propagation
group:99190a4db18c04e42903,iTE:retrieval:12d9d89260b8da,iTE:retrieval:3af5da6f78ac37,1,1,char_ngram_tfidf;semantic_top10,pair:99190a4db18c04e4,1,1,True,retrieval_group_only_no_judgment_propagation
group:c7326506f3734ebaeab1,iTE:retrieval:12d9d89260b8da,iTE:retrieval:994425c16389ee,1,1,char_ngram_tfidf;semantic_top10,pair:c7326506f3734eba,1,1,True,retrieval_group_only_no_judgment_propagation
group:9681a5df5dbeddfb8aa9,iTE:retrieval:12d9d89260b8da,iTE:retrieval:c5f80ad5f92cb3,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:37c03d36f1de88048928,iTE:retrieval:12d9d89260b8da,iTE:retrieval:c61e0b915cf4bd,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:b80c88c473de768330bd,iTE:retrieval:12d9d89260b8da,iTE:retrieval:cd444098db10a4,1,1,char_ngram_tfidf,pair:b80c88c473de7683,1,1,True,retrieval_group_only_no_judgment_propagation
group:98d95fa8f6198715c0c7,iTE:retrieval:12d9d89260b8da,iTE:retrieval:cdb70b7e41eda9,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:ca67eb5fb5867da7769a,iTE:retrieval:12d9d89260b8da,iTE:retrieval:d093abdcefc9c6,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:e9da63c7130a007aa675,iTE:retrieval:12d9d89260b8da,iTE:retrieval:f3c0e9f6955966,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:4406a12383af30f7cafc,iTE:retrieval:12d9d89260b8da,iTE:retrieval:fe3374d7249d6b,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:63944adaebc594f77f0c,iTE:retrieval:12d9eb6e417e03,iTE:retrieval:1cb17d43b1e6b8,1,1,char_ngram_tfidf,pair:63944adaebc594f7,1,1,True,retrieval_group_only_no_judgment_propagation
group:ca4ef80aef9648952ebc,iTE:retrieval:12d9eb6e417e03,iTE:retrieval:359bea9236ab03,1,1,char_ngram_tfidf,pair:ca4ef80aef964895,1,1,True,retrieval_group_only_no_judgment_propagation
group:923fe3ee7a285ded236b,iTE:retrieval:12d9eb6e417e03,iTE:retrieval:3661dc7e27fec0,1,1,char_ngram_tfidf,pair:923fe3ee7a285ded,1,1,True,retrieval_group_only_no_judgment_propagation
group:0c882e17a85753df9b03,iTE:retrieval:12d9eb6e417e03,iTE:retrieval:5cfefe31eb2200,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:df97df0fb97689de8fec,iTE:retrieval:12d9eb6e417e03,iTE:retrieval:7d6d74dbddba99,1,1,char_ngram_tfidf,pair:df97df0fb97689de,1,1,True,retrieval_group_only_no_judgment_propagation
group:082cd316dc0624852b2f,iTE:retrieval:12d9eb6e417e03,iTE:retrieval:8135dd83e6818a,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:dcc0ffce319439bfc614,iTE:retrieval:12d9eb6e417e03,iTE:retrieval:8c2dcc397c0043,1,1,char_ngram_tfidf;semantic_top10,pair:dcc0ffce319439bf,1,1,True,retrieval_group_only_no_judgment_propagation
group:6ae79e399523e7b57d36,iTE:retrieval:12d9eb6e417e03,iTE:retrieval:a049785c45653d,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:79fb99e0a671ac027af6,iTE:retrieval:12d9eb6e417e03,iTE:retrieval:a6b972fd62eebc,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:bb48474ac10c00197fda,iTE:retrieval:12d9eb6e417e03,iTE:retrieval:af3e5093150bee,1,1,char_ngram_tfidf,pair:bb48474ac10c0019,1,1,True,retrieval_group_only_no_judgment_propagation
group:83139a073051ebcfa17a,iTE:retrieval:12d9eb6e417e03,iTE:retrieval:be970d090a9b0a,1,1,char_ngram_tfidf,pair:83139a073051ebcf,1,1,True,retrieval_group_only_no_judgment_propagation
group:f6a58ad5d5d1bebc0176,iTE:retrieval:12d9eb6e417e03,iTE:retrieval:bed1d197a4f126,1,1,char_ngram_tfidf,pair:f6a58ad5d5d1bebc,1,1,True,retrieval_group_only_no_judgment_propagation
group:626f904174ab66c655cc,iTE:retrieval:12d9eb6e417e03,iTE:retrieval:c896931dcb1fae,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:b29bf9585886d4b4e799,iTE:retrieval:12d9eb6e417e03,iTE:retrieval:de56e13eff0690,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:9724e08f52c71e4b5cfa,iTE:retrieval:12d9eb6e417e03,iTE:retrieval:f4431ab583a55b,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:97dac19f7de8fa7158e6,iTE:retrieval:1306f8f35d686a,iTE:retrieval:1b1b21a6bc62c6,1,1,char_ngram_tfidf,pair:97dac19f7de8fa71,1,1,True,retrieval_group_only_no_judgment_propagation
group:5749268c7a0fefa5c529,iTE:retrieval:1306f8f35d686a,iTE:retrieval:21089b75a963c8,1,1,char_ngram_tfidf,pair:5749268c7a0fefa5,1,1,True,retrieval_group_only_no_judgment_propagation
group:10643af027c8867258a3,iTE:retrieval:1306f8f35d686a,iTE:retrieval:250d17a77ed24d,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:e1553422dfa2de1ab633,iTE:retrieval:1306f8f35d686a,iTE:retrieval:2c633bd8d6a2a3,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:2a1c52de2b14eee6f8ef,iTE:retrieval:1306f8f35d686a,iTE:retrieval:483e67a0602e7a,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:7aec6b3f5ff0f2362fb5,iTE:retrieval:1306f8f35d686a,iTE:retrieval:50c6297b967ffb,1,9,semantic_top10,,1,9,False,retrieval_group_only_no_judgment_propagation
group:be403d70bf90efd9f977,iTE:retrieval:1306f8f35d686a,iTE:retrieval:51efdf6113b4d0,1,1,char_ngram_tfidf,pair:be403d70bf90efd9,1,1,True,retrieval_group_only_no_judgment_propagation
group:6f9ad7bd378476800fd5,iTE:retrieval:1306f8f35d686a,iTE:retrieval:5684e60ae2d4ab,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:dc3645460835cea62c58,iTE:retrieval:1306f8f35d686a,iTE:retrieval:5f4f55b611764f,1,1,char_ngram_tfidf,pair:dc3645460835cea6,1,1,True,retrieval_group_only_no_judgment_propagation
group:b69ee53ac91074d977b0,iTE:retrieval:1306f8f35d686a,iTE:retrieval:60bed60889b634,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:aeacab7ec3d0cdc17bf5,iTE:retrieval:1306f8f35d686a,iTE:retrieval:88ee5ca9a03fc7,1,1,char_ngram_tfidf,pair:aeacab7ec3d0cdc1,1,1,True,retrieval_group_only_no_judgment_propagation
group:f23dadcc0e50be39b45b,iTE:retrieval:1306f8f35d686a,iTE:retrieval:8e568ec1744d94,1,1,char_ngram_tfidf,pair:f23dadcc0e50be39,1,1,True,retrieval_group_only_no_judgment_propagation
group:e1c8d35abfaf98f6b7f0,iTE:retrieval:1306f8f35d686a,iTE:retrieval:a842766968d997,1,1,char_ngram_tfidf,pair:e1c8d35abfaf98f6,1,1,True,retrieval_group_only_no_judgment_propagation
group:884e77bac78ffd8ada79,iTE:retrieval:1306f8f35d686a,iTE:retrieval:b58ebb73f17f89,1,1,char_ngram_tfidf,pair:884e77bac78ffd8a,1,1,True,retrieval_group_only_no_judgment_propagation
group:6e728c5fbb3667079b8b,iTE:retrieval:1306f8f35d686a,iTE:retrieval:b768e5b7a85ca0,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:4420b502b108a730e1bf,iTE:retrieval:1306f8f35d686a,iTE:retrieval:ba6d742c42a7cb,1,1,char_ngram_tfidf;semantic_top10,pair:4420b502b108a730,1,1,True,retrieval_group_only_no_judgment_propagation
group:b5a2a1a57c649c5f9d0d,iTE:retrieval:1306f8f35d686a,iTE:retrieval:bbfda222f52669,1,2,char_ngram_tfidf,pair:b5a2a1a57c649c5f,1,2,False,retrieval_group_only_no_judgment_propagation
