candidate_id,domain,left_concept_id,right_concept_id,left_mention_id,right_mention_id,left_label,right_label,left_role,right_role,group_id,candidate_channels,cosine_similarity,left_to_right_rank,right_to_left_rank,legacy_candidate_ids,historical_comparison_id,historical_original_left,historical_original_right,historical_original_relation,historical_relation_aligned,historical_original_reason,historical_evidence_scope,review_status,human_decision,human_reason,merge_applied
candidate:e8cc60e003d7f67248a4,iTE,iTE:P0406:initial_n1,iTE:P1084:initial_n1,iTE:P0406:n1,iTE:P1084:n1,ion/polymer interaction,interaction of excess Im(+) with anionic poly(styrenesulfonate) (PSS-) groups,interaction,interaction,group:4d9fb207b1a70c870cb4,semantic_top10,0.8797649145126343,,9,,,,,,,,,needs_review_new_candidate,,,False
candidate:3ae69458d2ff6da8089c,iTE,iTE:P0406:initial_n1,iTE:P1084:initial_n2,iTE:P0406:n1,iTE:P1084:n2,ion/polymer interaction,shift in charge carrier populations,interaction,quantity,group:4283c4754b314ce862b0,semantic_top10,0.8873326778411865,9,9,,,,,,,,,needs_review_new_candidate,,,False
candidate:a66a82febe389e9e1aad,iTE,iTE:P0406:initial_n1,iTE:P1315:initial_n1,iTE:P0406:n1,iTE:P1315:n1,ion/polymer interaction,ion-electron interaction,interaction,interaction,group:c4c34c029904cbd564bb,char_ngram_tfidf,0.7915820479393005,,,pair:c4c34c029904cbd5,,,,,,,,needs_review_new_candidate,,,False
candidate:540a8e28052f8f3ad2f3,iTE,iTE:P0406:initial_n1,iTE:P1381:initial_n1,iTE:P0406:n1,iTE:P1381:n1,ion/polymer interaction,permselective polyanion in the electrode,interaction,material_entity,group:f30c166d7331324e3d02,semantic_top10,0.8619846105575562,,3,,,,,,,,,needs_review_new_candidate,,,False
candidate:7a625aac45199f593d15,iTE,iTE:P0406:initial_n1,iTE:P1381:initial_n2,iTE:P0406:n1,iTE:P1381:n2,ion/polymer interaction,cation concentration differences at the electrode/electrolyte interface,interaction,quantity,group:c5eb4adda21a26fabd83,semantic_top10,0.8641952276229858,,10,,,,,,,,,needs_review_new_candidate,,,False
candidate:7a0e6438f26ed66f8646,iTE,iTE:P0406:initial_n1,iTE:P1383:initial_n2,iTE:P0406:n1,iTE:P1383:n2,ion/polymer interaction,direct interaction,interaction,interaction,group:6baddac66a33083c57c4,char_ngram_tfidf,0.7673051357269287,,,pair:6baddac66a33083c,,,,,,,,needs_review_new_candidate,,,False
candidate:1d4d745391f9eabe00ad,iTE,iTE:P0406:initial_n1,iTE:P1404:initial_n4,iTE:P0406:n1,iTE:P1404:n4,ion/polymer interaction,polymer network,interaction,state_structure,group:3bb785c996abe627077d,char_ngram_tfidf,0.8479386568069458,,,pair:3bb785c996abe627,,,,,,,,needs_review_new_candidate,,,False
candidate:34d87f27053bb61d7801,iTE,iTE:P0406:initial_n1,iTE:P1408:initial_n1,iTE:P0406:n1,iTE:P1408:n1,ion/polymer interaction,interaction between the polymer network and ES,interaction,interaction,group:1a2290e8abd0b480e39e,char_ngram_tfidf,0.822972297668457,,,pair:1a2290e8abd0b480,,,,,,,,needs_review_new_candidate,,,False
candidate:7c58824fe5821cd6b1ac,iTE,iTE:P0406:initial_n1,iTE:P1899:initial_n1,iTE:P0406:n1,iTE:P1899:n1,ion/polymer interaction,fast diffusion at high spin state,interaction,mechanism_process,group:16caf60d5cd80e538c03,semantic_top10,0.8272729516029358,,6,,,,,,,,,needs_review_new_candidate,,,False
candidate:0fbcaa9fc29fd5770b08,iTE,iTE:P0406:initial_n2,iTE:P0406:initial_n3,iTE:P0406:n2,iTE:P0406:n3,mobility of the ions,Seebeck coefficient,quantity,performance_function,group:fa93e5f6aa3614981ea9,semantic_top10,0.8960720300674438,4,,,,,,,,,,needs_review_new_candidate,,,False
candidate:6f1d028f36250637376d,iTE,iTE:P0406:initial_n2,iTE:P0408:initial_n1,iTE:P0406:n2,iTE:P0408:n1,mobility of the ions,covalent cross-linked polymer network,quantity,state_structure,group:180c6f444371ae38a7ed,semantic_top10,0.8788020610809326,,10,,,,,,,,,needs_review_new_candidate,,,False
candidate:2b1981cf8b0fe7dcc7d8,iTE,iTE:P0406:initial_n2,iTE:P0408:initial_n3,iTE:P0406:n2,iTE:P0408:n3,mobility of the ions,rapid transport of the cations,quantity,mechanism_process,group:0de4fce79c3cc16b6973,semantic_top10,0.9032191038131714,3,6,,,,,,,,,needs_review_new_candidate,,,False
candidate:394fbb9a894de51e7b76,iTE,iTE:P0406:initial_n2,iTE:P0408:initial_n4,iTE:P0406:n2,iTE:P0408:n4,mobility of the ions,ion concentration difference,quantity,quantity,group:1f5d40bde4494e7535a7,semantic_top10,0.8883510828018188,5,,,,,,,,,,needs_review_new_candidate,,,False
candidate:284f7d518babc9dd9279,iTE,iTE:P0406:initial_n2,iTE:P0408:initial_n5,iTE:P0406:n2,iTE:P0408:n5,mobility of the ions,ionic Seebeck coefficient,quantity,performance_function,group:b56b246c5cbfa3d40aea,semantic_top10,0.9078871011734009,2,,,,,,,,,,needs_review_new_candidate,,,False
candidate:f1532175610bc5d4cadc,iTE,iTE:P0406:initial_n2,iTE:P0413:initial_n2,iTE:P0406:n2,iTE:P0413:n2,mobility of the ions,mobile Cl- ions,quantity,material_entity,group:2e960eddbe7504941e41,char_ngram_tfidf,0.8148926496505737,,,pair:2e960eddbe750494,,,,,,,,needs_review_new_candidate,,,False
candidate:74b823eae6b41f2aa6d0,iTE,iTE:P0406:initial_n2,iTE:P0467:initial_n2,iTE:P0406:n2,iTE:P0467:n2,mobility of the ions,ion mobility,quantity,quantity,group:0d24685125d5d79bd2d1,char_ngram_tfidf;semantic_top10,0.8872807025909424,6,6,pair:0d24685125d5d79b,,,,,,,,needs_review_new_candidate,,,False
candidate:1576e434a678692e0d29,iTE,iTE:P0406:initial_n2,iTE:P0467:initial_n3,iTE:P0406:n2,iTE:P0467:n3,mobility of the ions,mobility difference between cations and anions,quantity,quantity,group:04eea41430b4bb476bb9,semantic_top10,0.8848273158073425,7,6,,,,,,,,,needs_review_new_candidate,,,False
candidate:e13a68accab8ad7cf844,iTE,iTE:P0406:initial_n2,iTE:P0495:initial_n2,iTE:P0406:n2,iTE:P0495:n2,mobility of the ions,Soret effect of the ions,quantity,mechanism_process,group:2b908cc5e73215a38db6,char_ngram_tfidf,0.7764663696289062,,,pair:2b908cc5e73215a3,,,,,,,,needs_review_new_candidate,,,False
candidate:6ca6a9a9448f54e5192c,iTE,iTE:P0406:initial_n2,iTE:P0520:initial_n2,iTE:P0406:n2,iTE:P0520:n2,mobility of the ions,mobility difference between anions and cations,quantity,quantity,group:639609a76037a03d1279,semantic_top10,0.8824828863143921,9,,,,,,,,,,needs_review_new_candidate,,,False
candidate:b6ee3991b09f8335ae06,iTE,iTE:P0406:initial_n2,iTE:P0600:initial_n1,iTE:P0406:n2,iTE:P0600:n1,mobility of the ions,ion-polymer matrix interaction,quantity,interaction,group:9490dcee106ffd0be170,semantic_top10,0.8826930522918701,8,,,,,,,,,,needs_review_new_candidate,,,False
candidate:be38ecb7955cf29004b2,iTE,iTE:P0406:initial_n2,iTE:P0605:initial_n2,iTE:P0406:n2,iTE:P0605:n2,mobility of the ions,mobility of polymer chains,quantity,quantity,group:ef1541acf05a8872ec9e,char_ngram_tfidf,0.844403862953186,,,pair:ef1541acf05a8872,,,,,,,,needs_review_new_candidate,,,False
candidate:9262a90ec299b57b988f,iTE,iTE:P0406:initial_n2,iTE:P0634:initial_n1,iTE:P0406:n2,iTE:P0634:n1,mobility of the ions,anions of the ILs,quantity,material_entity,group:55242621fb30de06e730,char_ngram_tfidf,0.7995753884315491,,,pair:55242621fb30de06,,,,,,,,needs_review_new_candidate,,,False
candidate:58192e4716423f221725,iTE,iTE:P0406:initial_n2,iTE:P0635:initial_n2,iTE:P0406:n2,iTE:P0635:n2,mobility of the ions,velocity of the anions,quantity,quantity,group:9009adcbaad0becbdf10,char_ngram_tfidf,0.8117045164108276,,,pair:9009adcbaad0becb,,,,,,,,needs_review_new_candidate,,,False
candidate:31ff8f42fe8fda433416,iTE,iTE:P0406:initial_n2,iTE:P0685:initial_n2,iTE:P0406:n2,iTE:P0685:n2,mobility of the ions,ionic mobility,quantity,quantity,group:321fa9b43eeded93ead6,semantic_top10,0.8801243901252747,10,,,,,,,,,,needs_review_new_candidate,,,False
candidate:cfc5a5a717546f46472b,iTE,iTE:P0406:initial_n2,iTE:P1294:initial_n1,iTE:P0406:n2,iTE:P1294:n1,mobility of the ions,high mobility of carriers,quantity,quantity,group:c735b4b7d8d800670192,char_ngram_tfidf,0.781427264213562,,,pair:c735b4b7d8d80067,,,,,,,,needs_review_new_candidate,,,False
candidate:fc3d4d285e297c549c6b,iTE,iTE:P0406:initial_n2,iTE:P1316:initial_n4,iTE:P0406:n2,iTE:P1316:n4,mobility of the ions,relaxation time of the ions,quantity,quantity,group:79fc7ec14abf28e9dc22,char_ngram_tfidf,0.7743402123451233,,,pair:79fc7ec14abf28e9,,,,,,,,needs_review_new_candidate,,,False
candidate:dcabc141f1e7ef3cee8b,iTE,iTE:P0406:initial_n2,iTE:P1346:initial_n1,iTE:P0406:n2,iTE:P1346:n1,mobility of the ions,mobile ion hopping,quantity,mechanism_process,group:d21a265b469dbe4544d7,char_ngram_tfidf,0.7959249019622803,,,pair:d21a265b469dbe45,,,,,,,,needs_review_new_candidate,,,False
candidate:c5c2fe63617522484cde,iTE,iTE:P0406:initial_n2,iTE:P1354:initial_n2,iTE:P0406:n2,iTE:P1354:n2,mobility of the ions,mobility,quantity,quantity,group:fd1f60e02931e34950af,char_ngram_tfidf;historical_comparison,0.8195654153823853,,,pair:fd1f60e02931e349,N1614,iTE:P1354:n2,iTE:P0406:n2,broader_than,narrower_than,mobility 未限定载流实体，mobility of the ions 是离子迁移率特例。,full_original_quotes_read,reuse_model_proposal_pending_human,,,False
candidate:217b8e882ead2512f1ec,iTE,iTE:P0406:initial_n2,iTE:P1414:initial_n2,iTE:P0406:n2,iTE:P1414:n2,mobility of the ions,mobility of e(g) electrons,quantity,quantity,group:b58c60a9fe18477aa47e,char_ngram_tfidf,0.8026033043861389,,,pair:b58c60a9fe18477a,,,,,,,,needs_review_new_candidate,,,False
candidate:216ccb733523d3d6e0d7,iTE,iTE:P0406:initial_n2,iTE:P1612:initial_n3,iTE:P0406:n2,iTE:P1612:n3,mobility of the ions,mobile zinc ions,quantity,material_entity,group:d8db803fc81caf7be093,char_ngram_tfidf,0.7651373147964478,,,pair:d8db803fc81caf7b,,,,,,,,needs_review_new_candidate,,,False
candidate:e4d2bd3ffcd28509d3ab,iTE,iTE:P0406:initial_n2,iTE:P1624:initial_n3,iTE:P0406:n2,iTE:P1624:n3,mobility of the ions,solubility of Cu,quantity,quantity,group:1ca117a1bd2d6d87cd8a,char_ngram_tfidf,0.7449743151664734,,,pair:1ca117a1bd2d6d87,,,,,,,,needs_review_new_candidate,,,False
candidate:f3c926963f8c35daa31c,iTE,iTE:P0406:initial_n2,iTE:P1669:initial_n3,iTE:P0406:n2,iTE:P1669:n3,mobility of the ions,mobility of Ca2+ and Li+ ions,quantity,quantity,group:bd0fe8f936f432f89733,char_ngram_tfidf,0.810600757598877,,,pair:bd0fe8f936f432f8,,,,,,,,needs_review_new_candidate,,,False
candidate:e7eb9e3106b666930194,iTE,iTE:P0406:initial_n2,iTE:P1731:initial_n4,iTE:P0406:n2,iTE:P1731:n4,mobility of the ions,decrease in the mobility of e(g) electrons,quantity,quantity,group:45ef02dcc2a12cc28b54,char_ngram_tfidf,0.7637558579444885,,,pair:45ef02dcc2a12cc2,,,,,,,,needs_review_new_candidate,,,False
candidate:b11093e21e89defe550a,iTE,iTE:P0406:initial_n2,iTE:P1758:initial_n3,iTE:P0406:n2,iTE:P1758:n3,mobility of the ions,conductivity and mobility of the charge carriers,quantity,quantity,group:14df4e7da80c1c49d90b,char_ngram_tfidf,0.8249010443687439,,,pair:14df4e7da80c1c49,,,,,,,,needs_review_new_candidate,,,False
candidate:dcfb89d4b194e01c19f1,iTE,iTE:P0406:initial_n2,iTE:P1851:initial_n2,iTE:P0406:n2,iTE:P1851:n2,mobility of the ions,ion transport,quantity,mechanism_process,group:e247b46a0980bdd6e49a,semantic_top10,0.847097635269165,,6,,,,,,,,,needs_review_new_candidate,,,False
candidate:11ea54507308724786c1,iTE,iTE:P0406:initial_n2,iTE:P1879:initial_n1,iTE:P0406:n2,iTE:P1879:n1,mobility of the ions,ions in the electrolyte are accumulated on the surface of the samples,quantity,mechanism_process,group:05e672967a2b46783f5e,semantic_top10,0.8299978375434875,,9,,,,,,,,,needs_review_new_candidate,,,False
candidate:f28ae7be5b0a609a5090,iTE,iTE:P0406:initial_n2,iTE:P1899:initial_n1,iTE:P0406:n2,iTE:P1899:n1,mobility of the ions,fast diffusion at high spin state,quantity,mechanism_process,group:2af7fe2ebfd11c56e64d,semantic_top10,0.8413221836090088,,2,,,,,,,,,needs_review_new_candidate,,,False
candidate:269af57d1a6f2f5bfbda,iTE,iTE:P0406:initial_n3,iTE:P0408:initial_n5,iTE:P0406:n3,iTE:P0408:n5,Seebeck coefficient,ionic Seebeck coefficient,performance_function,performance_function,group:7e93a73dc1a349d2246f,semantic_top10,0.9035512804985046,10,,,,,,,,,,needs_review_new_candidate,,,False
candidate:8a7f2cc25cd1384ec051,iTE,iTE:P0406:initial_n3,iTE:P0414:initial_n3,iTE:P0406:n3,iTE:P0414:n3,Seebeck coefficient,Seebeck coefficient,performance_function,performance_function,group:d3d5638df8ed8135a849,semantic_top10,0.8948289155960083,,9,,,,,,,,,needs_review_new_candidate,,,False
candidate:45ddae69812843a6d330,iTE,iTE:P0406:initial_n3,iTE:P0415:initial_n1,iTE:P0406:n3,iTE:P0415:n1,Seebeck coefficient,ionic thermoelectric gating,performance_function,mechanism_process,group:6c064e3ac8f084381038,semantic_top10,0.8845119476318359,,4,,,,,,,,,needs_review_new_candidate,,,False
candidate:a426a1066cb16490440c,iTE,iTE:P0406:initial_n3,iTE:P0415:initial_n3,iTE:P0406:n3,iTE:P0415:n3,Seebeck coefficient,temperature sensing amplification,performance_function,performance_function,group:c9ff3dceb6e87c468cc8,semantic_top10,0.880172848701477,,3,,,,,,,,,needs_review_new_candidate,,,False
candidate:2198cbb19b88d16d90b8,iTE,iTE:P0406:initial_n3,iTE:P0419:initial_n1,iTE:P0406:n3,iTE:P0419:n1,Seebeck coefficient,ionic Peltier effect,performance_function,mechanism_process,group:aed10528827b943d5305,semantic_top10,0.8524645566940308,,6,,,,,,,,,needs_review_new_candidate,,,False
candidate:d3728b208050d5b5ac76,iTE,iTE:P0406:initial_n3,iTE:P0419:initial_n2,iTE:P0406:n3,iTE:P0419:n2,Seebeck coefficient,cooling power,performance_function,performance_function,group:8bbc0610e4c04c51bc78,semantic_top10,0.8520690202713013,,8,,,,,,,,,needs_review_new_candidate,,,False
candidate:39abaaab654ad17f4586,iTE,iTE:P0406:initial_n3,iTE:P0447:initial_n2,iTE:P0406:n3,iTE:P0447:n2,Seebeck coefficient,conversion of heat into stored charge,performance_function,performance_function,group:10bc79f4e2aed91edf79,semantic_top10,0.8749257326126099,,6,,,,,,,,,needs_review_new_candidate,,,False
candidate:95687c70a438d585a065,iTE,iTE:P0406:initial_n3,iTE:P0451:initial_n3,iTE:P0406:n3,iTE:P0451:n3,Seebeck coefficient,ionic Seebeck coefficient,performance_function,performance_function,group:7e93a73dc1a349d2246f,semantic_top10,0.8989033699035645,,7,,,,,,,,,needs_review_new_candidate,,,False
candidate:75be9271500b6cabc4b9,iTE,iTE:P0406:initial_n3,iTE:P0458:initial_n2,iTE:P0406:n3,iTE:P0458:n2,Seebeck coefficient,voltage between the two electrodes,performance_function,performance_function,group:d8d430aa81738ad77c7c,semantic_top10,0.875400722026825,,10,,,,,,,,,needs_review_new_candidate,,,False
candidate:3a1ac64180971e314c6f,iTE,iTE:P0406:initial_n3,iTE:P0542:initial_n2,iTE:P0406:n3,iTE:P0542:n2,Seebeck coefficient,Seebeck coefficient,performance_function,performance_function,group:d3d5638df8ed8135a849,semantic_top10,0.8988159894943237,,9,,,,,,,,,needs_review_new_candidate,,,False
candidate:256ce351c1a6ba06a255,iTE,iTE:P0406:initial_n3,iTE:P0547:initial_n3,iTE:P0406:n3,iTE:P0547:n3,Seebeck coefficient,Seebeck coefficient,performance_function,performance_function,group:d3d5638df8ed8135a849,semantic_top10,0.8921959400177002,,10,,,,,,,,,needs_review_new_candidate,,,False
candidate:9d032ed09d25feac79bd,iTE,iTE:P0406:initial_n3,iTE:P0564:initial_n1,iTE:P0406:n3,iTE:P0564:n1,Seebeck coefficient,ion steric effect,performance_function,mechanism_process,group:1dfc4b60d59547253dc3,semantic_top10,0.8771898150444031,,3,,,,,,,,,needs_review_new_candidate,,,False
candidate:18a539d1d7e40ada68f2,iTE,iTE:P0406:initial_n3,iTE:P0564:initial_n2,iTE:P0406:n3,iTE:P0564:n2,Seebeck coefficient,ion thermodiffusion in electric double layers,performance_function,mechanism_process,group:e24d5799711a18025385,semantic_top10,0.8684465885162354,,5,,,,,,,,,needs_review_new_candidate,,,False
candidate:27fed5d6528d98692ea1,iTE,iTE:P0406:initial_n3,iTE:P0564:initial_n3,iTE:P0406:n3,iTE:P0564:n3,Seebeck coefficient,thermoelectric response,performance_function,performance_function,group:1a67deaecdbda7355e41,semantic_top10,0.8808807730674744,,4,,,,,,,,,needs_review_new_candidate,,,False
candidate:d4bccfec4f41b8b34768,iTE,iTE:P0406:initial_n3,iTE:P0575:initial_n2,iTE:P0406:n3,iTE:P0575:n2,Seebeck coefficient,giant Seebeck coefficient,performance_function,performance_function,group:d90f634b8d8ea9a44b9c,semantic_top10,0.9099450707435608,5,4,,,,,,,,,needs_review_new_candidate,,,False
candidate:840756422cfb7739a2a1,iTE,iTE:P0406:initial_n3,iTE:P0577:initial_n2,iTE:P0406:n3,iTE:P0577:n2,Seebeck coefficient,Seebeck coefficient,performance_function,performance_function,group:d3d5638df8ed8135a849,semantic_top10,0.9169267416000366,1,6,,,,,,,,,needs_review_new_candidate,,,False
candidate:c1af120db6b31814a393,iTE,iTE:P0406:initial_n3,iTE:P0615:initial_n2,iTE:P0406:n3,iTE:P0615:n2,Seebeck coefficient,ionic Seebeck coefficient,performance_function,performance_function,group:7e93a73dc1a349d2246f,semantic_top10,0.904299795627594,9,,,,,,,,,,needs_review_new_candidate,,,False
candidate:40aba279a5b98fd3a64e,iTE,iTE:P0406:initial_n3,iTE:P0617:initial_n2,iTE:P0406:n3,iTE:P0617:n2,Seebeck coefficient,Seebeck coefficient,performance_function,performance_function,group:d3d5638df8ed8135a849,semantic_top10,0.9097117781639099,6,2,,,,,,,,,needs_review_new_candidate,,,False
candidate:cb46cc9a1fd4c5cedd5f,iTE,iTE:P0406:initial_n3,iTE:P0704:initial_n1,iTE:P0406:n3,iTE:P0704:n1,Seebeck coefficient,MAPbI3,performance_function,material_entity,group:9db6d570958a07b7883c,semantic_top10,0.8690197467803955,,2,,,,,,,,,needs_review_new_candidate,,,False
candidate:1a111ca2fc983c38f796,iTE,iTE:P0406:initial_n3,iTE:P0704:initial_n2,iTE:P0406:n3,iTE:P0704:n2,Seebeck coefficient,Seebeck coefficient,performance_function,performance_function,group:d3d5638df8ed8135a849,semantic_top10,0.9138209819793701,2,2,,,,,,,,,needs_review_new_candidate,,,False
candidate:ed263af85a340fd81842,iTE,iTE:P0406:initial_n3,iTE:P0729:initial_n2,iTE:P0406:n3,iTE:P0729:n2,Seebeck coefficient,thermoelectric power,performance_function,performance_function,group:3206532a9a4cf95e6c37,semantic_top10,0.8788227438926697,,2,,,,,,,,,needs_review_new_candidate,,,False
candidate:42c6279dd0fbe2d38a34,iTE,iTE:P0406:initial_n3,iTE:P0743:initial_n1,iTE:P0406:n3,iTE:P0743:n1,Seebeck coefficient,thermoelectric diffusion field and electrostatic field,performance_function,quantity,group:e02a7f93576b65285828,semantic_top10,0.8883589506149292,,10,,,,,,,,,needs_review_new_candidate,,,False
candidate:77139421132948af182b,iTE,iTE:P0406:initial_n3,iTE:P0743:initial_n2,iTE:P0406:n3,iTE:P0743:n2,Seebeck coefficient,Seebeck coefficient,performance_function,performance_function,group:d3d5638df8ed8135a849,semantic_top10,0.9120194911956787,3,,,,,,,,,,needs_review_new_candidate,,,False
candidate:65b8b9233e5a00f21225,iTE,iTE:P0406:initial_n3,iTE:P0757:initial_n2,iTE:P0406:n3,iTE:P0757:n2,Seebeck coefficient,ionic Seebeck coefficient,performance_function,performance_function,group:7e93a73dc1a349d2246f,semantic_top10,0.8784379959106445,,3,,,,,,,,,needs_review_new_candidate,,,False
candidate:23365426dc253be5fe1b,iTE,iTE:P0406:initial_n3,iTE:P0782:initial_n2,iTE:P0406:n3,iTE:P0782:n2,Seebeck coefficient,Seebeck coefficient,performance_function,performance_function,group:d3d5638df8ed8135a849,semantic_top10,0.9014221429824829,,5,,,,,,,,,needs_review_new_candidate,,,False
candidate:dc7f4c69a00486f2f12b,iTE,iTE:P0406:initial_n3,iTE:P0906:initial_n2,iTE:P0406:n3,iTE:P0906:n2,Seebeck coefficient,electrochemical Seebeck coefficients,performance_function,performance_function,group:9e89753e576e9cb33f3c,semantic_top10,0.8854832649230957,,7,,,,,,,,,needs_review_new_candidate,,,False
candidate:5e55d769b09dd332a14a,iTE,iTE:P0406:initial_n3,iTE:P0964:initial_n2,iTE:P0406:n3,iTE:P0964:n2,Seebeck coefficient,Seebeck coefficient,performance_function,performance_function,group:d3d5638df8ed8135a849,semantic_top10,0.9119349718093872,4,4,,,,,,,,,needs_review_new_candidate,,,False
candidate:c3ba1c8d0f52c191c06f,iTE,iTE:P0406:initial_n3,iTE:P0972:initial_n2,iTE:P0406:n3,iTE:P0972:n2,Seebeck coefficient,high ionic Seebeck effect,performance_function,performance_function,group:4bbb9f5f6fd62bd11074,semantic_top10,0.9023648500442505,,3,,,,,,,,,needs_review_new_candidate,,,False
