candidate_id,domain,left_unit_id,right_unit_id,left_label,right_label,left_paper_support,right_paper_support,candidate_channels,char_ngram_cosine,structural_jaccard,literal_key_equal,decision_status,concept_relation,human_reason,defer_reason
pair:207c1ebc6f642576,iTE,iTE:retrieval:1c78a3ae57bc27,iTE:retrieval:a5828fe7ef501e,high ionic conductivity and chemical stability,high ionic mobility,1,1,char_ngram_tfidf,0.455216,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:127367c33080679e,iTE,iTE:retrieval:60ed880ac621c9,iTE:retrieval:ec58631aa4c8dc,electrochemical Seebeck effect,electrochemical treatment,1,1,char_ngram_tfidf,0.454264,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:0059cf7309ad647d,iTE,iTE:retrieval:5a03e05c9f44ae,iTE:retrieval:f524d4b7ce05c4,ionic liquids,kinetics of ionic liquid,1,1,char_ngram_tfidf,0.453643,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:cd1efb7164e21441,iTE,iTE:retrieval:65f9054e2a5168,iTE:retrieval:e1ecf6b84e327b,strong lattice anharmonicity and dynamic disorder,strong phonon anharmonicity,1,2,char_ngram_tfidf,0.452146,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:84828a1e24f3be67,iTE,iTE:retrieval:185a4441baaf57,iTE:retrieval:b979b1711e1f58,steady state difference between concentrations,diffusion difference between cations and anions,1,1,char_ngram_tfidf,0.45138,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:4b0d773fe7c4fe47,iTE,iTE:retrieval:4612a29a08eaa9,iTE:retrieval:d2b49b56bea46d,ionic wind generator,electricity generator,1,1,char_ngram_tfidf,0.451375,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:8dd38ae92b1c13f7,iTE,iTE:retrieval:8b45ef5352aa70,iTE:retrieval:90cf626f0b1df8,anharmonicity and disorder,anharmonic bonding,1,1,char_ngram_tfidf,0.450861,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:8edbf8b1af0b57c4,iTE,iTE:retrieval:76c4de7e8f4d49,iTE:retrieval:a3a949c443f770,ionic Seebeck coefficient,large values of the Seebeck coefficient and low electrical resistivity,9,1,char_ngram_tfidf,0.450051,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:04778b84fbfb4b3b,iTE,iTE:retrieval:06cf8ae0b1c560,iTE:retrieval:f86a15d5892b50,transport properties at low T,thermoelectric transport property,1,1,char_ngram_tfidf,0.449078,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:5153d6246237acc3,iTE,iTE:retrieval:509a16f5eab3b7,iTE:retrieval:c01ccf23b5c860,photothermoelectric effect,photothermal conversion,1,1,char_ngram_tfidf,0.44807,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:dabdbac347e70678,iTE,iTE:retrieval:0bf4ad7ff6e72e,iTE:retrieval:8b45ef5352aa70,copper mobility and disordering,anharmonicity and disorder,1,1,char_ngram_tfidf,0.44745,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:82226edc61d82300,iTE,iTE:retrieval:509a16f5eab3b7,iTE:retrieval:f1c96a08a78093,photothermoelectric effect,optical absorption and thermoelectric effect,1,1,char_ngram_tfidf,0.446879,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:bface9fc0a1aea56,iTE,iTE:retrieval:a3a949c443f770,iTE:retrieval:b99fead199ac03,large values of the Seebeck coefficient and low electrical resistivity,Seebeck coefficients,1,8,char_ngram_tfidf,0.446691,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:cc14b2ee1b8ba687,iTE,iTE:retrieval:1f77c42f14d663,iTE:retrieval:4fac28495c1f0d,carrier transport characteristics,n-type semiconducting characteristics,1,1,char_ngram_tfidf,0.445689,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:e543cf5c9824f591,iTE,iTE:retrieval:113ee0f74fb18c,iTE:retrieval:3428a37d329148,electronic thermoelectric power,p-type ionic thermoelectric effect,1,1,char_ngram_tfidf,0.444523,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:362a9fa0b34f9ace,iTE,iTE:retrieval:199545de4b59d8,iTE:retrieval:3a83713deddd32,weak ionic bonding,"lone-pair electrons, weak interactions, and ionic bonding",1,1,char_ngram_tfidf,0.44401,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:8c353e20646780d2,iTE,iTE:retrieval:06225aaab2666e,iTE:retrieval:603185ba98ba5b,higher carrier mobility,ordered conductive domains and carrier mobility,1,1,char_ngram_tfidf,0.44262,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:f13a691cf0f3bdf5,iTE,iTE:retrieval:44ca1aa51771df,iTE:retrieval:61aa736ef45d5a,thermoelectric power and the charge separation effects,thermoelectric effect,1,1,char_ngram_tfidf,0.442456,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:6d26139fb354f258,iTE,iTE:retrieval:73dcd6b58c70aa,iTE:retrieval:f4ad3bfafd37c5,unidirectional orientation of ionic conductivity,ionic conductivity,1,23,char_ngram_tfidf,0.442356,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:ad76683cac472028,iTE,iTE:retrieval:5dcd6f46b12666,iTE:retrieval:80b1fc0098f080,ionic thermoelectric gelatin material,ionic thermoelectric effect,1,2,char_ngram_tfidf,0.442093,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:d0435a91d051dd67,iTE,iTE:retrieval:1c78a3ae57bc27,iTE:retrieval:4306f790b68fbd,high ionic conductivity and chemical stability,high conductivity,1,1,char_ngram_tfidf,0.442034,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:a2984125362dfd32,iTE,iTE:retrieval:992ed87024469e,iTE:retrieval:e4a88e29a51ea1,conductivity and mobility of the charge carriers,stability and conductivity,1,1,char_ngram_tfidf,0.441647,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:830702a796038e84,iTE,iTE:retrieval:a01fb778dcb200,iTE:retrieval:e69ec37c2be39c,Atomic disordering,high atomic density and strong structural disorder,1,1,char_ngram_tfidf,0.441642,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:e704a3c473b7e246,iTE,iTE:retrieval:0c6b6132d13dd5,iTE:retrieval:6eed0890587881,strong structural anharmonicity,"local structural distortion, weak bonding environment, and strong lattice anharmonicity",1,1,char_ngram_tfidf,0.440887,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:9caf718e0a7a97af,iTE,iTE:retrieval:b5f337289b7921,iTE:retrieval:eec75113bbd0a5,electric double layer (EDL) strength,ion thermodiffusion in electric double layers,1,1,char_ngram_tfidf,0.44001,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:884a8889c30a0980,iTE,iTE:retrieval:113ee0f74fb18c,iTE:retrieval:7568da01eb789d,electronic thermoelectric power,areal thermoelectric output power,1,1,char_ngram_tfidf,0.439859,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:408920ecb3f933df,iTE,iTE:retrieval:33606936fb7276,iTE:retrieval:8bb88b6d425e76,thermoelectric power of the SWCNTs,Thermoelectric power of high-temperature region,1,1,char_ngram_tfidf,0.439515,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:2d65ae17c19a8be0,iTE,iTE:retrieval:113ee0f74fb18c,iTE:retrieval:44ca1aa51771df,electronic thermoelectric power,thermoelectric power and the charge separation effects,1,1,char_ngram_tfidf,0.439389,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:991bc17a57e7a1b3,iTE,iTE:retrieval:2a2bd10b94e93a,iTE:retrieval:b557051a72985e,thermoelectric chip,thermoelectric property,1,2,char_ngram_tfidf,0.439091,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:40933f00d9edde89,iTE,iTE:retrieval:2a2bd10b94e93a,iTE:retrieval:50c6297b967ffb,thermoelectric chip,thermoelectric properties,1,9,char_ngram_tfidf,0.438917,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:763aad83c1e9eb1a,iTE,iTE:retrieval:8af06e952b5596,iTE:retrieval:942285fd38e662,Activation energy and thermoelectric coefficient values,activation energy barrier,1,1,char_ngram_tfidf,0.437926,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:104d62a7ebda36eb,iTE,iTE:retrieval:35242df890d139,iTE:retrieval:fd6e818a2e03c1,power conversion efficiency,redox reaction efficiency,1,1,char_ngram_tfidf,0.437919,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:cbe81cffd1ffaad5,iTE,iTE:retrieval:863c43d8ea737b,iTE:retrieval:875000bc0cea5d,small polaron hopping among molybdenum sites,small polaron hopping (SPH) model,1,1,char_ngram_tfidf,0.43787,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:bc950ca36ac3553b,iTE,iTE:retrieval:a3a949c443f770,iTE:retrieval:e1c8ecaef3e7f3,large values of the Seebeck coefficient and low electrical resistivity,ionic Seebeck coefficients,1,1,char_ngram_tfidf,0.437562,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:e3d0efe1c497d386,iTE,iTE:retrieval:2fd02c7595d9d8,iTE:retrieval:c974e17b8e7321,gate voltage,gate,1,1,char_ngram_tfidf,0.437329,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:92b35ab9fbcce2de,iTE,iTE:retrieval:3fa9d69269c3c7,iTE:retrieval:7851c903cb27b4,nearly isotropic structural and thermal properties,nearly isotropic three-dimensional bonding network,1,1,char_ngram_tfidf,0.436991,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:3897fa67afc7156a,iTE,iTE:retrieval:bb90e77c49fc24,iTE:retrieval:cd9f7d93f6fbce,phase transition,phase transition and the variation of interplanar spacing,1,1,char_ngram_tfidf,0.435961,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:211ad9bdc8d33c08,iTE,iTE:retrieval:4fcb8c7b7ba271,iTE:retrieval:8af06e952b5596,activation energy for the electrical conductivity,Activation energy and thermoelectric coefficient values,1,1,char_ngram_tfidf,0.435881,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:871e49362819a4f9,iTE,iTE:retrieval:c1d2ccf6d59cc6,iTE:retrieval:f7b500bbdc3141,electrical conductivity and thermal conductivity,"Electrical conductivity, thermoelectric power, and chemical diffusivity",2,1,char_ngram_tfidf,0.43485,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:b348a0c5e33b5598,iTE,iTE:retrieval:0cb71f6c6d6bad,iTE:retrieval:90cf626f0b1df8,extreme phonon anharmonicity and weak bonding,anharmonic bonding,1,1,char_ngram_tfidf,0.434705,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:c865a1c05a2cc443,iTE,iTE:retrieval:6bafa5ee4269c1,iTE:retrieval:a400a9f5286a49,soft covalent bonds and ionic layers,covalent bonding,1,2,char_ngram_tfidf,0.433971,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:8fa6a51d7df589ae,iTE,iTE:retrieval:c278a24343d78f,iTE:retrieval:e4a88e29a51ea1,thermal conductivity,stability and conductivity,21,1,char_ngram_tfidf,0.432989,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:ded5383faf44a509,iTE,iTE:retrieval:d0a5a2f70ceb67,iTE:retrieval:e4a88e29a51ea1,Thermal conductivity,stability and conductivity,1,1,char_ngram_tfidf,0.432989,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:7ac071e7a6c48657,iTE,iTE:retrieval:914db303f77572,iTE:retrieval:e8ffd932883291,phonon group velocities,low acoustic mode group velocity and strong three-phonon scattering,1,1,char_ngram_tfidf,0.432983,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:7bc7eee285833d10,iTE,iTE:retrieval:8af06e952b5596,iTE:retrieval:fc4b5a0896f1df,Activation energy and thermoelectric coefficient values,activation energies,1,4,char_ngram_tfidf,0.431903,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:108a230b51f8f7d5,iTE,iTE:retrieval:44ca1aa51771df,iTE:retrieval:d92448da5643fe,thermoelectric power and the charge separation effects,thermoelectric power factor,1,3,char_ngram_tfidf,0.430899,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:53cec9e64c8baad2,iTE,iTE:retrieval:33606936fb7276,iTE:retrieval:44ca1aa51771df,thermoelectric power of the SWCNTs,thermoelectric power and the charge separation effects,1,1,char_ngram_tfidf,0.430753,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:26ce622033054129,iTE,iTE:retrieval:1ae82537a54d46,iTE:retrieval:fc1fe2b7c4a48b,larger scattering rates,phonon scattering processes and scattering rate,1,1,char_ngram_tfidf,0.430455,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:a7417ff3ba9c30e2,iTE,iTE:retrieval:1c78a3ae57bc27,iTE:retrieval:43e279218956cc,high ionic conductivity and chemical stability,thermal stability,1,1,char_ngram_tfidf,0.430186,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:4ccbfe36e62bbeb1,iTE,iTE:retrieval:2ac766faab628b,iTE:retrieval:ef7365486e2ecc,ion mobility,thermal mobility of ions,1,1,char_ngram_tfidf,0.430011,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:bab8a39447d41509,iTE,iTE:retrieval:8bb88b6d425e76,iTE:retrieval:a88beeb82a7840,Thermoelectric power of high-temperature region,high-temperature cubic phase,1,1,char_ngram_tfidf,0.429934,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:d8d5108f981f8539,iTE,iTE:retrieval:40ce407c39a9b6,iTE:retrieval:8b45ef5352aa70,cations disorder,anharmonicity and disorder,1,1,char_ngram_tfidf,0.429864,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:34dfc985e3e2ca5a,iTE,iTE:retrieval:18358bd99c3cc9,iTE:retrieval:65f9054e2a5168,enhance anharmonicity,strong lattice anharmonicity and dynamic disorder,1,1,char_ngram_tfidf,0.429538,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:9fb102a312e2d6f8,iTE,iTE:retrieval:113ee0f74fb18c,iTE:retrieval:dc10ab1b41d782,electronic thermoelectric power,thermoelectric power of Na-K mixture,1,1,char_ngram_tfidf,0.42896,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:d3a1f4b3e2911588,iTE,iTE:retrieval:861fcbefb0bf2e,iTE:retrieval:e4a88e29a51ea1,electric conductivity,stability and conductivity,1,1,char_ngram_tfidf,0.42804,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:e3e0d3c15a00b37c,iTE,iTE:retrieval:6311aaf9a0c389,iTE:retrieval:fc1fe2b7c4a48b,scattering phonons,phonon scattering processes and scattering rate,1,1,char_ngram_tfidf,0.427769,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:129f5289a9d1c858,iTE,iTE:retrieval:08e15ea886ddb0,iTE:retrieval:80b1fc0098f080,thermoelectric effect of free co- and counterions,ionic thermoelectric effect,1,2,char_ngram_tfidf,0.427513,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:8f39d7b01ecc06c5,iTE,iTE:retrieval:2eb2a25603dfde,iTE:retrieval:7e7f44faa5b7ef,polymer network,hydrophobic polymer network and hydrophobic ionic liquid (IL),1,1,char_ngram_tfidf,0.426919,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:a0fb4659f9ee9df2,iTE,iTE:retrieval:0bf4ad7ff6e72e,iTE:retrieval:a01fb778dcb200,copper mobility and disordering,Atomic disordering,1,1,char_ngram_tfidf,0.426773,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:8f9fcba7654d4159,iTE,iTE:retrieval:064eca1373ac82,iTE:retrieval:18a0dd3865ee2e,diffusion difference,electric potential difference,1,1,char_ngram_tfidf,0.42676,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:d6eaba1ba07563f8,iTE,iTE:retrieval:03621b04fc2fb5,iTE:retrieval:fc1fe2b7c4a48b,redistribution-dominated four-phonon scattering process,phonon scattering processes and scattering rate,1,1,char_ngram_tfidf,0.426589,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:ce9bf824b220a8cb,iTE,iTE:retrieval:d324c9b7437b95,iTE:retrieval:f39b420b73533f,"structural complexity, variations in bond strengths, and high lattice anharmonicity",lattice anharmonicity,1,1,char_ngram_tfidf,0.426168,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:4ce05d08a35a6aca,iTE,iTE:retrieval:4298c018e3a20c,iTE:retrieval:e4a88e29a51ea1,ionic conductivity and thermal diffusivity,stability and conductivity,1,1,char_ngram_tfidf,0.426065,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:0916f8235c8f8bb9,iTE,iTE:retrieval:63783c214b3ab3,iTE:retrieval:cd9f7d93f6fbce,phase transitions,phase transition and the variation of interplanar spacing,1,1,char_ngram_tfidf,0.42592,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:8630248e6de8d364,iTE,iTE:retrieval:ed500ead9db2dc,iTE:retrieval:fd6e818a2e03c1,thermoelectric efficiency,redox reaction efficiency,3,1,char_ngram_tfidf,0.425892,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:1eb735efd94cadf5,iTE,iTE:retrieval:624e51042faec0,iTE:retrieval:c6d38e57557327,thermoelectric paper chips,thermoelectric power,1,5,char_ngram_tfidf,0.425865,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:24a707bba31bf7b9,iTE,iTE:retrieval:0d31299f3ba4e7,iTE:retrieval:d0a5a2f70ceb67,conduction band activity,Thermal conductivity,1,1,char_ngram_tfidf,0.425851,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:c857493d8fe15dab,iTE,iTE:retrieval:0d31299f3ba4e7,iTE:retrieval:c278a24343d78f,conduction band activity,thermal conductivity,1,21,char_ngram_tfidf,0.425851,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:76d4817d587a4f0c,iTE,iTE:retrieval:2a2bd10b94e93a,iTE:retrieval:69a60adb03910f,thermoelectric chip,thermoelectric voltage,1,3,char_ngram_tfidf,0.425044,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:74a3eabb0ed1c4a9,iTE,iTE:retrieval:43e279218956cc,iTE:retrieval:ef7365486e2ecc,thermal stability,thermal mobility of ions,1,1,char_ngram_tfidf,0.424651,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:3162849cebefe729,iTE,iTE:retrieval:7acc6966af1b10,iTE:retrieval:e4a88e29a51ea1,ionic conductivity and lattice thermal conductivity,stability and conductivity,1,1,char_ngram_tfidf,0.423701,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:c71142f0f14bf8c6,iTE,iTE:retrieval:1c78a3ae57bc27,iTE:retrieval:8be8e9f158796e,high ionic conductivity and chemical stability,mechanical stability,1,1,char_ngram_tfidf,0.422911,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:625c75c1543e8236,iTE,iTE:retrieval:c6d38e57557327,iTE:retrieval:f7b500bbdc3141,thermoelectric power,"Electrical conductivity, thermoelectric power, and chemical diffusivity",5,1,char_ngram_tfidf,0.422741,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:d5d85ca4f908ea37,iTE,iTE:retrieval:0003db55410eeb,iTE:retrieval:df2e5b666b02a7,thermoelectric conversion system,thermo-osmotic conversion,1,1,char_ngram_tfidf,0.421805,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
