pair_id,domain_layer,pair_key,source_node_id,source_role,node_a_label,target_node_id,target_role,node_b_label,pair_type,paper_count,exclusive_layer_paper_count,shared_corpus_paper_count,first_year,last_year,supporting_paper_ids,supporting_dois,supporting_titles,node_a_domain_df,node_b_domain_df,historical_graph_eligible,pair_evidence_strength
TP_bafdc2f90ad9,iTE|TG,TC_bc3c262c803f::TC_c889e0f92f27,TC_bc3c262c803f,structure_state,increases polymer entropy elasticity,TC_c889e0f92f27,mechanism,selective solvation,structure_state__mechanism,1,1,1,2021,2021,P0182,10.1002/adfm.202104071,Stretchable and Freeze-Tolerant Organohydrogel Thermocells with Enhanced Thermoelectric Performance Continually Working at Subzero Temperatures,1,6,False,0.3869
TP_71c12c4249a3,iTE|TG,TC_f104995fe14f::TC_902956facbd0,TC_f104995fe14f,structure_state,anti-freezing organohydrogel design,TC_902956facbd0,mechanism,hydrogen bonding,structure_state__mechanism,1,1,1,2021,2021,P0182,10.1002/adfm.202104071,Stretchable and Freeze-Tolerant Organohydrogel Thermocells with Enhanced Thermoelectric Performance Continually Working at Subzero Temperatures,5,3,True,0.3869
TP_8da2f0ff3810,iTE|TG,TC_f104995fe14f::TC_c889e0f92f27,TC_f104995fe14f,structure_state,anti-freezing organohydrogel design,TC_c889e0f92f27,mechanism,selective solvation,structure_state__mechanism,1,1,1,2021,2021,P0182,10.1002/adfm.202104071,Stretchable and Freeze-Tolerant Organohydrogel Thermocells with Enhanced Thermoelectric Performance Continually Working at Subzero Temperatures,5,6,True,0.3869
TP_72fa7857717c,iTE|TG,TC_0236b13298dd::TC_3cf38e4b2576,TC_0236b13298dd,material_system,FeCN4-,TC_3cf38e4b2576,mechanism,charge-transfer resistance engineering,material_system__mechanism,1,1,1,2022,2022,P0169,10.1002/aenm.202103666,3D Hierarchical Electrodes Boosting Ultrahigh Power Output for Gelatin-KCl-FeCN4-/3- Ionic Thermoelectric Cells,2,5,True,0.3869
TP_61ec782bdf4a,iTE|TG,TC_0236b13298dd::TC_5602130a9488,TC_0236b13298dd,material_system,FeCN4-,TC_5602130a9488,mechanism,porous-electrode area enhancement,material_system__mechanism,1,1,1,2022,2022,P0169,10.1002/aenm.202103666,3D Hierarchical Electrodes Boosting Ultrahigh Power Output for Gelatin-KCl-FeCN4-/3- Ionic Thermoelectric Cells,2,1,False,0.3869
TP_71e03006d92e,iTE|TG,TC_0236b13298dd::TC_75a3132af38d,TC_0236b13298dd,material_system,FeCN4-,TC_75a3132af38d,mechanism,reduce charge-transfer resistance for high body-heat power output,material_system__mechanism,1,1,1,2022,2022,P0169,10.1002/aenm.202103666,3D Hierarchical Electrodes Boosting Ultrahigh Power Output for Gelatin-KCl-FeCN4-/3- Ionic Thermoelectric Cells,2,1,False,0.3869
TP_e6e03adfb0ec,iTE|TG,TC_0236b13298dd::TC_9e6cc03c1f1f,TC_0236b13298dd,material_system,FeCN4-,TC_9e6cc03c1f1f,mechanism,charge-transfer resistance reduction,material_system__mechanism,1,1,1,2022,2022,P0169,10.1002/aenm.202103666,3D Hierarchical Electrodes Boosting Ultrahigh Power Output for Gelatin-KCl-FeCN4-/3- Ionic Thermoelectric Cells,2,1,False,0.3869
TP_46b713b9eb2d,iTE|TG,TC_0236b13298dd::TC_cef3a97d1e69,TC_0236b13298dd,material_system,FeCN4-,TC_cef3a97d1e69,mechanism,hierarchical porous electrode interface,material_system__mechanism,1,1,1,2022,2022,P0169,10.1002/aenm.202103666,3D Hierarchical Electrodes Boosting Ultrahigh Power Output for Gelatin-KCl-FeCN4-/3- Ionic Thermoelectric Cells,2,1,False,0.3869
TP_e0c2aa0aa6ad,iTE|TG,TC_0236b13298dd::TC_ebbe1e10d667,TC_0236b13298dd,material_system,FeCN4-,TC_ebbe1e10d667,mechanism,interfacial charge transfer,material_system__mechanism,1,1,1,2022,2022,P0169,10.1002/aenm.202103666,3D Hierarchical Electrodes Boosting Ultrahigh Power Output for Gelatin-KCl-FeCN4-/3- Ionic Thermoelectric Cells,2,4,True,0.3869
TP_25db1bc5e39b,iTE|TG,TC_7fa10a6f5ac8::TC_3cf38e4b2576,TC_7fa10a6f5ac8,material_system,gelatin,TC_3cf38e4b2576,mechanism,charge-transfer resistance engineering,material_system__mechanism,1,1,1,2022,2022,P0169,10.1002/aenm.202103666,3D Hierarchical Electrodes Boosting Ultrahigh Power Output for Gelatin-KCl-FeCN4-/3- Ionic Thermoelectric Cells,6,5,True,0.3869
TP_9e63e2ed914a,iTE|TG,TC_7fa10a6f5ac8::TC_5602130a9488,TC_7fa10a6f5ac8,material_system,gelatin,TC_5602130a9488,mechanism,porous-electrode area enhancement,material_system__mechanism,1,1,1,2022,2022,P0169,10.1002/aenm.202103666,3D Hierarchical Electrodes Boosting Ultrahigh Power Output for Gelatin-KCl-FeCN4-/3- Ionic Thermoelectric Cells,6,1,False,0.3869
TP_9546bf9d5ef4,iTE|TG,TC_7fa10a6f5ac8::TC_75a3132af38d,TC_7fa10a6f5ac8,material_system,gelatin,TC_75a3132af38d,mechanism,reduce charge-transfer resistance for high body-heat power output,material_system__mechanism,1,1,1,2022,2022,P0169,10.1002/aenm.202103666,3D Hierarchical Electrodes Boosting Ultrahigh Power Output for Gelatin-KCl-FeCN4-/3- Ionic Thermoelectric Cells,6,1,False,0.3869
TP_27b3285ff869,iTE|TG,TC_7fa10a6f5ac8::TC_9e6cc03c1f1f,TC_7fa10a6f5ac8,material_system,gelatin,TC_9e6cc03c1f1f,mechanism,charge-transfer resistance reduction,material_system__mechanism,1,1,1,2022,2022,P0169,10.1002/aenm.202103666,3D Hierarchical Electrodes Boosting Ultrahigh Power Output for Gelatin-KCl-FeCN4-/3- Ionic Thermoelectric Cells,6,1,False,0.3869
TP_3ab70e315d07,iTE|TG,TC_7fa10a6f5ac8::TC_cef3a97d1e69,TC_7fa10a6f5ac8,material_system,gelatin,TC_cef3a97d1e69,mechanism,hierarchical porous electrode interface,material_system__mechanism,1,1,1,2022,2022,P0169,10.1002/aenm.202103666,3D Hierarchical Electrodes Boosting Ultrahigh Power Output for Gelatin-KCl-FeCN4-/3- Ionic Thermoelectric Cells,6,1,False,0.3869
TP_3ecba390e9b1,iTE|TG,TC_7fa10a6f5ac8::TC_ebbe1e10d667,TC_7fa10a6f5ac8,material_system,gelatin,TC_ebbe1e10d667,mechanism,interfacial charge transfer,material_system__mechanism,1,1,1,2022,2022,P0169,10.1002/aenm.202103666,3D Hierarchical Electrodes Boosting Ultrahigh Power Output for Gelatin-KCl-FeCN4-/3- Ionic Thermoelectric Cells,6,4,True,0.3869
TP_fac81af39e38,iTE|TG,TC_c0591a33971d::TC_575b8475e747,TC_c0591a33971d,material_system,ionic liquid,TC_575b8475e747,mechanism,ionic thermodiffusion (Soret effect),material_system__mechanism,1,1,1,2022,2022,P0220,10.1016/j.electacta.2021.139640,Exploiting low-grade waste heat to produce electricity through supercapacitor containing carbon electrodes and ionic liquid electrolytes,8,21,True,0.3869
TP_263bf3151cf9,iTE|TG,TC_c45d20184f79::TC_575b8475e747,TC_c45d20184f79,material_system,imidazolium ionic-liquid phase transition electrolyte,TC_575b8475e747,mechanism,ionic thermodiffusion (Soret effect),material_system__mechanism,1,1,1,2022,2022,P0220,10.1016/j.electacta.2021.139640,Exploiting low-grade waste heat to produce electricity through supercapacitor containing carbon electrodes and ionic liquid electrolytes,7,21,True,0.3869
TP_038c9624a73b,iTE|TG,TC_2409154b4352::TC_125db93329fb,TC_2409154b4352,material_system,SO32-,TC_125db93329fb,mechanism,thermogalvanic redox conversion,material_system__mechanism,1,1,1,2023,2023,P0062,10.1016/j.nanoen.2022.108077,Thermogalvanic hydrogel electrolyte for harvesting biothermal energy enabled by a novel redox couple of SO4/3 2-ions,2,30,True,0.3869
TP_f458f26ddea2,iTE|TG,TC_31600703982e::TC_3cc3f4ae2196,TC_31600703982e,material_system,[Fe(CN)6]4-/3-,TC_3cc3f4ae2196,mechanism,cation-anion thermodiffusion asymmetry,material_system__mechanism,1,1,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2,11,True,0.3869
TP_8b62c52261d8,iTE|TG,TC_31600703982e::TC_7d742e209761,TC_31600703982e,material_system,[Fe(CN)6]4-/3-,TC_7d742e209761,mechanism,4-/3-. li2so4 thermodiffusion,material_system__mechanism,1,1,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2,1,False,0.3869
TP_a7c808719e3b,iTE|TG,TC_4f82a6a840d2::TC_125db93329fb,TC_4f82a6a840d2,material_system,PEDOT:PSS,TC_125db93329fb,mechanism,thermogalvanic redox conversion,material_system__mechanism,1,1,1,2023,2023,P0062,10.1016/j.nanoen.2022.108077,Thermogalvanic hydrogel electrolyte for harvesting biothermal energy enabled by a novel redox couple of SO4/3 2-ions,2,30,True,0.3869
TP_32cdf9e69f22,iTE|TG,TC_4f82a6a840d2::TC_6320028a47d7,TC_4f82a6a840d2,material_system,PEDOT:PSS,TC_6320028a47d7,mechanism,molecular-chaperone redox-gradient stabilization,material_system__mechanism,1,1,1,2023,2023,P0062,10.1016/j.nanoen.2022.108077,Thermogalvanic hydrogel electrolyte for harvesting biothermal energy enabled by a novel redox couple of SO4/3 2-ions,2,2,True,0.3869
TP_02991c893c5b,iTE|TG,TC_6d3814acb95f::TC_7d742e209761,TC_6d3814acb95f,material_system,hydrogel,TC_7d742e209761,mechanism,4-/3-. li2so4 thermodiffusion,material_system__mechanism,1,1,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,23,1,False,0.3869
TP_c9f7c63befad,iTE|TG,TC_6d3814acb95f::TC_d0a37a92a174,TC_6d3814acb95f,material_system,hydrogel,TC_d0a37a92a174,mechanism,phase transition,material_system__mechanism,1,1,1,2023,2023,P0015,10.1002/adma.202300696,Strong Tough Thermogalvanic Hydrogel Thermocell With Extraordinarily High Thermoelectric Performance,23,2,True,0.3869
TP_ab455d2b37c9,iTE|TG,TC_8630a7a80369::TC_3cc3f4ae2196,TC_8630a7a80369,material_system,polyacrylamide (PAM),TC_3cc3f4ae2196,mechanism,cation-anion thermodiffusion asymmetry,material_system__mechanism,1,1,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,5,11,True,0.3869
TP_c4705c0b7121,iTE|TG,TC_8630a7a80369::TC_575b8475e747,TC_8630a7a80369,material_system,polyacrylamide (PAM),TC_575b8475e747,mechanism,ionic thermodiffusion (Soret effect),material_system__mechanism,1,1,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,5,21,True,0.3869
TP_77f47ba1f0be,iTE|TG,TC_8630a7a80369::TC_7d742e209761,TC_8630a7a80369,material_system,polyacrylamide (PAM),TC_7d742e209761,mechanism,4-/3-. li2so4 thermodiffusion,material_system__mechanism,1,1,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,5,1,False,0.3869
TP_5bdfbcbca0e7,iTE|TG,TC_a3d6bb3e8d3e::TC_3cc3f4ae2196,TC_a3d6bb3e8d3e,material_system,cellulose,TC_3cc3f4ae2196,mechanism,cation-anion thermodiffusion asymmetry,material_system__mechanism,1,1,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2,11,True,0.3869
TP_d775b84a29d1,iTE|TG,TC_a3d6bb3e8d3e::TC_575b8475e747,TC_a3d6bb3e8d3e,material_system,cellulose,TC_575b8475e747,mechanism,ionic thermodiffusion (Soret effect),material_system__mechanism,1,1,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2,21,True,0.3869
TP_50263f35b3eb,iTE|TG,TC_a3d6bb3e8d3e::TC_7d742e209761,TC_a3d6bb3e8d3e,material_system,cellulose,TC_7d742e209761,mechanism,4-/3-. li2so4 thermodiffusion,material_system__mechanism,1,1,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2,1,False,0.3869
TP_895ab427419a,iTE|TG,TC_a4ac4943d6c2::TC_125db93329fb,TC_a4ac4943d6c2,material_system,Li2SO4,TC_125db93329fb,mechanism,thermogalvanic redox conversion,material_system__mechanism,1,1,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,1,30,False,0.3869
TP_645839503149,iTE|TG,TC_a4ac4943d6c2::TC_3cc3f4ae2196,TC_a4ac4943d6c2,material_system,Li2SO4,TC_3cc3f4ae2196,mechanism,cation-anion thermodiffusion asymmetry,material_system__mechanism,1,1,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,1,11,False,0.3869
TP_397726f0bbe2,iTE|TG,TC_a4ac4943d6c2::TC_575b8475e747,TC_a4ac4943d6c2,material_system,Li2SO4,TC_575b8475e747,mechanism,ionic thermodiffusion (Soret effect),material_system__mechanism,1,1,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,1,21,False,0.3869
TP_ef53ebc11cbd,iTE|TG,TC_a4ac4943d6c2::TC_7d742e209761,TC_a4ac4943d6c2,material_system,Li2SO4,TC_7d742e209761,mechanism,4-/3-. li2so4 thermodiffusion,material_system__mechanism,1,1,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,1,1,False,0.3869
TP_2b3459ac85c2,iTE|TG,TC_a4ac4943d6c2::TC_d51141fbc0ae,TC_a4ac4943d6c2,material_system,Li2SO4,TC_d51141fbc0ae,mechanism,ferri/ferrocyanide redox chemistry,material_system__mechanism,1,1,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,1,14,False,0.3869
TP_6c1bcae8fa0e,iTE|TG,TC_ad35598616a1::TC_575b8475e747,TC_ad35598616a1,material_system,effects heat-flux definition controls interpretation of interfacial heat,TC_575b8475e747,mechanism,ionic thermodiffusion (Soret effect),material_system__mechanism,1,1,1,2023,2023,P0060,10.1063/5.0131731,"Seebeck, Peltier, and Soret effects: On different formalisms for transport equations in thermogalvanic cells",1,21,False,0.3869
TP_b8f804d9c68e,iTE|TG,TC_b713a196469a::TC_3cc3f4ae2196,TC_b713a196469a,material_system,ferri/ferrocyanide,TC_3cc3f4ae2196,mechanism,cation-anion thermodiffusion asymmetry,material_system__mechanism,1,1,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,12,11,True,0.3869
TP_863314a08203,iTE|TG,TC_b713a196469a::TC_7d742e209761,TC_b713a196469a,material_system,ferri/ferrocyanide,TC_7d742e209761,mechanism,4-/3-. li2so4 thermodiffusion,material_system__mechanism,1,1,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,12,1,False,0.3869
TP_1111545418d7,iTE|TG,TC_c8efd3db5897::TC_6320028a47d7,TC_c8efd3db5897,material_system,poly(vinyl alcohol) (PVA),TC_6320028a47d7,mechanism,molecular-chaperone redox-gradient stabilization,material_system__mechanism,1,1,1,2023,2023,P0062,10.1016/j.nanoen.2022.108077,Thermogalvanic hydrogel electrolyte for harvesting biothermal energy enabled by a novel redox couple of SO4/3 2-ions,9,2,True,0.3869
TP_026a980a4e92,iTE|TG,TC_c8efd3db5897::TC_d0a37a92a174,TC_c8efd3db5897,material_system,poly(vinyl alcohol) (PVA),TC_d0a37a92a174,mechanism,phase transition,material_system__mechanism,1,1,1,2023,2023,P0015,10.1002/adma.202300696,Strong Tough Thermogalvanic Hydrogel Thermocell With Extraordinarily High Thermoelectric Performance,9,2,True,0.3869
TP_4ef91faa84aa,iTE|TG,TC_d86f1bd465ef::TC_125db93329fb,TC_d86f1bd465ef,material_system,ionogel,TC_125db93329fb,mechanism,thermogalvanic redox conversion,material_system__mechanism,1,1,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2,30,True,0.3869
TP_063940558352,iTE|TG,TC_d86f1bd465ef::TC_3cc3f4ae2196,TC_d86f1bd465ef,material_system,ionogel,TC_3cc3f4ae2196,mechanism,cation-anion thermodiffusion asymmetry,material_system__mechanism,1,1,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2,11,True,0.3869
TP_bc3b7485286f,iTE|TG,TC_d86f1bd465ef::TC_575b8475e747,TC_d86f1bd465ef,material_system,ionogel,TC_575b8475e747,mechanism,ionic thermodiffusion (Soret effect),material_system__mechanism,1,1,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2,21,True,0.3869
TP_fc17e6fd7ef6,iTE|TG,TC_d86f1bd465ef::TC_7d742e209761,TC_d86f1bd465ef,material_system,ionogel,TC_7d742e209761,mechanism,4-/3-. li2so4 thermodiffusion,material_system__mechanism,1,1,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2,1,False,0.3869
TP_aef889755f44,iTE|TG,TC_d86f1bd465ef::TC_d51141fbc0ae,TC_d86f1bd465ef,material_system,ionogel,TC_d51141fbc0ae,mechanism,ferri/ferrocyanide redox chemistry,material_system__mechanism,1,1,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2,14,True,0.3869
TP_b73a09470071,iTE|TG,TC_dc4f455d7ac6::TC_125db93329fb,TC_dc4f455d7ac6,material_system,SO42-,TC_125db93329fb,mechanism,thermogalvanic redox conversion,material_system__mechanism,1,1,1,2023,2023,P0062,10.1016/j.nanoen.2022.108077,Thermogalvanic hydrogel electrolyte for harvesting biothermal energy enabled by a novel redox couple of SO4/3 2-ions,2,30,True,0.3869
TP_ab8c3385b1a9,iTE|TG,TC_ee0a98d9cc93::TC_6320028a47d7,TC_ee0a98d9cc93,material_system,PEDOT,TC_6320028a47d7,mechanism,molecular-chaperone redox-gradient stabilization,material_system__mechanism,1,1,1,2023,2023,P0062,10.1016/j.nanoen.2022.108077,Thermogalvanic hydrogel electrolyte for harvesting biothermal energy enabled by a novel redox couple of SO4/3 2-ions,3,2,True,0.3869
TP_8693e53eec54,iTE|TG,TC_31600703982e::TC_07500f5feb43,TC_31600703982e,material_system,[Fe(CN)6]4-/3-,TC_07500f5feb43,structure_state,dynamic crosslinked gel network,material_system__structure_state,1,1,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2,5,True,0.3869
TP_eed57820936e,iTE|TG,TC_31600703982e::TC_2c5557073ad9,TC_31600703982e,material_system,[Fe(CN)6]4-/3-,TC_2c5557073ad9,structure_state,cellulose nanofiber scaffold,material_system__structure_state,1,1,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2,2,True,0.3869
TP_d0cc5a399aef,iTE|TG,TC_31600703982e::TC_38b40867b616,TC_31600703982e,material_system,[Fe(CN)6]4-/3-,TC_38b40867b616,structure_state,double-network hydrogel,material_system__structure_state,1,1,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2,2,True,0.3869
TP_8c05dbafbf80,iTE|TG,TC_31600703982e::TC_4b2db7e72622,TC_31600703982e,material_system,[Fe(CN)6]4-/3-,TC_4b2db7e72622,structure_state,gel-confined redox transport,material_system__structure_state,1,1,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2,20,True,0.3869
TP_2a5c9192bdf2,iTE|TG,TC_31600703982e::TC_689df3ab56f2,TC_31600703982e,material_system,[Fe(CN)6]4-/3-,TC_689df3ab56f2,structure_state,coupling-enhanced hydrogel thermoelectric effect,material_system__structure_state,1,1,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2,1,False,0.3869
