link_id,tg_pair_id,ite_pair_id,link_type,bridge_score,shared_or_family_tg_node_id,shared_or_family_tg_label,shared_or_family_ite_node_id,shared_or_family_ite_label,bridge_role,shared_endpoint_tg_df,endpoint_match,endpoint_string_similarity,ite_other_node_id,ite_other_label,ite_other_role,tg_other_node_id,tg_other_label,tg_other_role,ite_pair_type,tg_pair_type,ite_pair_paper_count,tg_pair_paper_count,ite_supporting_paper_ids,tg_supporting_paper_ids,program_id,program_title_cn,program_candidate_status,target_redox_family,program_source_paper_ids,ite_aligned_supporting_paper_ids,ite_source_alignment,evidence_scope,ite_node_a_label,ite_node_a_role,ite_node_b_label,ite_node_b_role,ite_first_year,ite_supporting_titles,tg_node_a_label,tg_node_a_role,tg_node_b_label,tg_node_b_role,tg_first_year,tg_supporting_titles,ite_pair_label,tg_pair_label,proposed_closure_source_label,proposed_closure_source_role,proposed_closure_target_label,proposed_closure_target_role,temporal_alignment,C1_anchor,C2_directional_rule,C3_role_logic,C4_ite_evidence,C5_tg_grounding,C6_independent_support,hub_penalty,transfer_score,score_cap_reason,inference_status,novelty_status
XL_5c136e147ba3,TP_b00daa94e507,IP_17f197dc89f9,curated_program_bridge,0.9613,,,TC_01d8240c9e35,water assisted proton transport,intervention_to_TG_pair,,curated_transfer_rule,,TC_87e040977b41,ion diffusion,mechanism,,,,intervention__mechanism,material_system__mechanism,1,3,P0392,P0032; P0034; P0049,PRG_08afbdcdbb17,把水热扩散驱动的质子定向输运叠加到 Q/HQ 热电化学反应,direct_TG_precedent_upgrade_candidate,quinone_hydroquinone,P0385; P0392; P0557,P0392,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,water assisted proton transport,intervention,ion diffusion,mechanism,2021,Embedding Aligned Graphene Oxides in Polyelectrolytes to Facilitate Thermo-Diffusion of Protons for High Ionic Thermoelectric Figure-of-Merit,hydroquinone/benzoquinone,material_system,organic redox molecular design,mechanism,2024,Material recognition and spatial thermal sensation enabled by organic thermogalvanic hydrogels; Realizing a high-performance n-type thermogalvanic cell by tailoring the thermodynamic equilibrium; Boosting Thermogalvanic Cell Performance through Synergistic Redox and Thermogalvanic Corrosion,water assisted proton transport  +  ion diffusion,hydroquinone/benzoquinone  +  organic redox molecular design,water assisted proton transport,intervention,hydroquinone/benzoquinone,material_system,iTE_precedes_or_same_year,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_4882a8d73c74,TP_b00daa94e507,IP_3b3e2603c5c0,curated_program_bridge,0.9613,,,TC_01d8240c9e35,water assisted proton transport,intervention_to_TG_pair,,curated_transfer_rule,,TC_be57b88ac710,moisture-gradient ion transport,mechanism,,,,intervention__mechanism,material_system__mechanism,1,3,P0392,P0032; P0034; P0049,PRG_08afbdcdbb17,把水热扩散驱动的质子定向输运叠加到 Q/HQ 热电化学反应,direct_TG_precedent_upgrade_candidate,quinone_hydroquinone,P0385; P0392; P0557,P0392,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,water assisted proton transport,intervention,moisture-gradient ion transport,mechanism,2021,Embedding Aligned Graphene Oxides in Polyelectrolytes to Facilitate Thermo-Diffusion of Protons for High Ionic Thermoelectric Figure-of-Merit,hydroquinone/benzoquinone,material_system,organic redox molecular design,mechanism,2024,Material recognition and spatial thermal sensation enabled by organic thermogalvanic hydrogels; Realizing a high-performance n-type thermogalvanic cell by tailoring the thermodynamic equilibrium; Boosting Thermogalvanic Cell Performance through Synergistic Redox and Thermogalvanic Corrosion,water assisted proton transport  +  moisture-gradient ion transport,hydroquinone/benzoquinone  +  organic redox molecular design,water assisted proton transport,intervention,hydroquinone/benzoquinone,material_system,iTE_precedes_or_same_year,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_d10338e197f9,TP_b00daa94e507,IP_685f0e0fc2ea,curated_program_bridge,0.9613,,,TC_01d8240c9e35,water assisted proton transport,intervention_to_TG_pair,,curated_transfer_rule,,TC_525335db36fb,nanochannel-confined ion transport,mechanism,,,,intervention__mechanism,material_system__mechanism,1,3,P0385,P0032; P0034; P0049,PRG_08afbdcdbb17,把水热扩散驱动的质子定向输运叠加到 Q/HQ 热电化学反应,direct_TG_precedent_upgrade_candidate,quinone_hydroquinone,P0385; P0392; P0557,P0385,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,water assisted proton transport,intervention,nanochannel-confined ion transport,mechanism,2023,Ionic Thermoelectric Properties of Reconstructed Lamellar Vanadium Pentoxide Membranes,hydroquinone/benzoquinone,material_system,organic redox molecular design,mechanism,2024,Material recognition and spatial thermal sensation enabled by organic thermogalvanic hydrogels; Realizing a high-performance n-type thermogalvanic cell by tailoring the thermodynamic equilibrium; Boosting Thermogalvanic Cell Performance through Synergistic Redox and Thermogalvanic Corrosion,water assisted proton transport  +  nanochannel-confined ion transport,hydroquinone/benzoquinone  +  organic redox molecular design,water assisted proton transport,intervention,hydroquinone/benzoquinone,material_system,iTE_precedes_or_same_year,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_0e05f590717b,TP_b00daa94e507,IP_7b7be19bb95a,curated_program_bridge,0.9513,,,TC_600a5610ff74,ph or protonation switch,intervention_to_TG_pair,,curated_transfer_rule,,TC_07500f5feb43,dynamic crosslinked gel network,structure_state,,,,intervention__structure_state,material_system__mechanism,1,3,P0677,P0032; P0034; P0049,PRG_3680dde71847,用 pH 响应两性离子凝胶放大并可逆切换 Q/HQ TG 极性,new_cross_mechanism_hypothesis,quinone_hydroquinone,P0677,P0677,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,ph or protonation switch,intervention,dynamic crosslinked gel network,structure_state,2024,A pH-Sensitive Stretchable Zwitterionic Hydrogel with Bipolar Thermoelectricity,hydroquinone/benzoquinone,material_system,organic redox molecular design,mechanism,2024,Material recognition and spatial thermal sensation enabled by organic thermogalvanic hydrogels; Realizing a high-performance n-type thermogalvanic cell by tailoring the thermodynamic equilibrium; Boosting Thermogalvanic Cell Performance through Synergistic Redox and Thermogalvanic Corrosion,ph or protonation switch  +  dynamic crosslinked gel network,hydroquinone/benzoquinone  +  organic redox molecular design,ph or protonation switch,intervention,hydroquinone/benzoquinone,material_system,iTE_precedes_or_same_year,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_82191353805a,TP_b00daa94e507,IP_7d63c0bd2d3e,curated_program_bridge,0.9513,,,TC_600a5610ff74,ph or protonation switch,intervention_to_TG_pair,,curated_transfer_rule,,TC_38b40867b616,double-network hydrogel,structure_state,,,,intervention__structure_state,material_system__mechanism,1,3,P0677,P0032; P0034; P0049,PRG_3680dde71847,用 pH 响应两性离子凝胶放大并可逆切换 Q/HQ TG 极性,new_cross_mechanism_hypothesis,quinone_hydroquinone,P0677,P0677,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,ph or protonation switch,intervention,double-network hydrogel,structure_state,2024,A pH-Sensitive Stretchable Zwitterionic Hydrogel with Bipolar Thermoelectricity,hydroquinone/benzoquinone,material_system,organic redox molecular design,mechanism,2024,Material recognition and spatial thermal sensation enabled by organic thermogalvanic hydrogels; Realizing a high-performance n-type thermogalvanic cell by tailoring the thermodynamic equilibrium; Boosting Thermogalvanic Cell Performance through Synergistic Redox and Thermogalvanic Corrosion,ph or protonation switch  +  double-network hydrogel,hydroquinone/benzoquinone  +  organic redox molecular design,ph or protonation switch,intervention,hydroquinone/benzoquinone,material_system,iTE_precedes_or_same_year,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_e04a0ee5c8e2,TP_b00daa94e507,IP_8eff651e1877,curated_program_bridge,0.9513,,,TC_600a5610ff74,ph or protonation switch,intervention_to_TG_pair,,curated_transfer_rule,,TC_b2d1806de346,double-network hydrogel mechanics,structure_state,,,,intervention__structure_state,material_system__mechanism,1,3,P0677,P0032; P0034; P0049,PRG_3680dde71847,用 pH 响应两性离子凝胶放大并可逆切换 Q/HQ TG 极性,new_cross_mechanism_hypothesis,quinone_hydroquinone,P0677,P0677,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,ph or protonation switch,intervention,double-network hydrogel mechanics,structure_state,2024,A pH-Sensitive Stretchable Zwitterionic Hydrogel with Bipolar Thermoelectricity,hydroquinone/benzoquinone,material_system,organic redox molecular design,mechanism,2024,Material recognition and spatial thermal sensation enabled by organic thermogalvanic hydrogels; Realizing a high-performance n-type thermogalvanic cell by tailoring the thermodynamic equilibrium; Boosting Thermogalvanic Cell Performance through Synergistic Redox and Thermogalvanic Corrosion,ph or protonation switch  +  double-network hydrogel mechanics,hydroquinone/benzoquinone  +  organic redox molecular design,ph or protonation switch,intervention,hydroquinone/benzoquinone,material_system,iTE_precedes_or_same_year,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_9b2aaea0141e,TP_b00daa94e507,IP_9a7bc704869c,curated_program_bridge,0.9613,,,TC_600a5610ff74,ph or protonation switch,intervention_to_TG_pair,,curated_transfer_rule,,TC_5a56f0fb9770,dynamic crosslinked gel network,mechanism,,,,intervention__mechanism,material_system__mechanism,1,3,P0677,P0032; P0034; P0049,PRG_3680dde71847,用 pH 响应两性离子凝胶放大并可逆切换 Q/HQ TG 极性,new_cross_mechanism_hypothesis,quinone_hydroquinone,P0677,P0677,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,ph or protonation switch,intervention,dynamic crosslinked gel network,mechanism,2024,A pH-Sensitive Stretchable Zwitterionic Hydrogel with Bipolar Thermoelectricity,hydroquinone/benzoquinone,material_system,organic redox molecular design,mechanism,2024,Material recognition and spatial thermal sensation enabled by organic thermogalvanic hydrogels; Realizing a high-performance n-type thermogalvanic cell by tailoring the thermodynamic equilibrium; Boosting Thermogalvanic Cell Performance through Synergistic Redox and Thermogalvanic Corrosion,ph or protonation switch  +  dynamic crosslinked gel network,hydroquinone/benzoquinone  +  organic redox molecular design,ph or protonation switch,intervention,hydroquinone/benzoquinone,material_system,iTE_precedes_or_same_year,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_9a79b1b1269a,TP_b00daa94e507,IP_bae4adcbbe5e,curated_program_bridge,0.9613,,,TC_600a5610ff74,ph or protonation switch,intervention_to_TG_pair,,curated_transfer_rule,,TC_f429ef95c544,double-network hydrogel mechanics,mechanism,,,,intervention__mechanism,material_system__mechanism,1,3,P0677,P0032; P0034; P0049,PRG_3680dde71847,用 pH 响应两性离子凝胶放大并可逆切换 Q/HQ TG 极性,new_cross_mechanism_hypothesis,quinone_hydroquinone,P0677,P0677,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,ph or protonation switch,intervention,double-network hydrogel mechanics,mechanism,2024,A pH-Sensitive Stretchable Zwitterionic Hydrogel with Bipolar Thermoelectricity,hydroquinone/benzoquinone,material_system,organic redox molecular design,mechanism,2024,Material recognition and spatial thermal sensation enabled by organic thermogalvanic hydrogels; Realizing a high-performance n-type thermogalvanic cell by tailoring the thermodynamic equilibrium; Boosting Thermogalvanic Cell Performance through Synergistic Redox and Thermogalvanic Corrosion,ph or protonation switch  +  double-network hydrogel mechanics,hydroquinone/benzoquinone  +  organic redox molecular design,ph or protonation switch,intervention,hydroquinone/benzoquinone,material_system,iTE_precedes_or_same_year,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_4c762dbd7c31,TP_b00daa94e507,IP_c0e6ab0a02ae,curated_program_bridge,0.9613,,,TC_01d8240c9e35,water assisted proton transport,intervention_to_TG_pair,,curated_transfer_rule,,TC_b93fc7829d13,ion-selectivity membrane transport,mechanism,,,,intervention__mechanism,material_system__mechanism,1,3,P0385,P0032; P0034; P0049,PRG_08afbdcdbb17,把水热扩散驱动的质子定向输运叠加到 Q/HQ 热电化学反应,direct_TG_precedent_upgrade_candidate,quinone_hydroquinone,P0385; P0392; P0557,P0385,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,water assisted proton transport,intervention,ion-selectivity membrane transport,mechanism,2023,Ionic Thermoelectric Properties of Reconstructed Lamellar Vanadium Pentoxide Membranes,hydroquinone/benzoquinone,material_system,organic redox molecular design,mechanism,2024,Material recognition and spatial thermal sensation enabled by organic thermogalvanic hydrogels; Realizing a high-performance n-type thermogalvanic cell by tailoring the thermodynamic equilibrium; Boosting Thermogalvanic Cell Performance through Synergistic Redox and Thermogalvanic Corrosion,water assisted proton transport  +  ion-selectivity membrane transport,hydroquinone/benzoquinone  +  organic redox molecular design,water assisted proton transport,intervention,hydroquinone/benzoquinone,material_system,iTE_precedes_or_same_year,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_fd82c5838e46,TP_b00daa94e507,IP_c19c40dc2960,curated_program_bridge,0.9613,,,TC_600a5610ff74,ph or protonation switch,intervention_to_TG_pair,,curated_transfer_rule,,TC_49101044dd05,double-network hydrogel,mechanism,,,,intervention__mechanism,material_system__mechanism,1,3,P0677,P0032; P0034; P0049,PRG_3680dde71847,用 pH 响应两性离子凝胶放大并可逆切换 Q/HQ TG 极性,new_cross_mechanism_hypothesis,quinone_hydroquinone,P0677,P0677,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,ph or protonation switch,intervention,double-network hydrogel,mechanism,2024,A pH-Sensitive Stretchable Zwitterionic Hydrogel with Bipolar Thermoelectricity,hydroquinone/benzoquinone,material_system,organic redox molecular design,mechanism,2024,Material recognition and spatial thermal sensation enabled by organic thermogalvanic hydrogels; Realizing a high-performance n-type thermogalvanic cell by tailoring the thermodynamic equilibrium; Boosting Thermogalvanic Cell Performance through Synergistic Redox and Thermogalvanic Corrosion,ph or protonation switch  +  double-network hydrogel,hydroquinone/benzoquinone  +  organic redox molecular design,ph or protonation switch,intervention,hydroquinone/benzoquinone,material_system,iTE_precedes_or_same_year,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_e052b60bea74,TP_b00daa94e507,IP_c6e5f0e02caa,curated_program_bridge,0.9613,,,TC_01d8240c9e35,water assisted proton transport,intervention_to_TG_pair,,curated_transfer_rule,,TC_575b8475e747,ionic thermodiffusion (Soret effect),mechanism,,,,intervention__mechanism,material_system__mechanism,1,3,P0392,P0032; P0034; P0049,PRG_08afbdcdbb17,把水热扩散驱动的质子定向输运叠加到 Q/HQ 热电化学反应,direct_TG_precedent_upgrade_candidate,quinone_hydroquinone,P0385; P0392; P0557,P0392,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,water assisted proton transport,intervention,ionic thermodiffusion (Soret effect),mechanism,2021,Embedding Aligned Graphene Oxides in Polyelectrolytes to Facilitate Thermo-Diffusion of Protons for High Ionic Thermoelectric Figure-of-Merit,hydroquinone/benzoquinone,material_system,organic redox molecular design,mechanism,2024,Material recognition and spatial thermal sensation enabled by organic thermogalvanic hydrogels; Realizing a high-performance n-type thermogalvanic cell by tailoring the thermodynamic equilibrium; Boosting Thermogalvanic Cell Performance through Synergistic Redox and Thermogalvanic Corrosion,water assisted proton transport  +  ionic thermodiffusion (Soret effect),hydroquinone/benzoquinone  +  organic redox molecular design,water assisted proton transport,intervention,hydroquinone/benzoquinone,material_system,iTE_precedes_or_same_year,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_488e0635da34,TP_b00daa94e507,IP_d5383eef2244,curated_program_bridge,0.9613,,,TC_600a5610ff74,ph or protonation switch,intervention_to_TG_pair,,curated_transfer_rule,,TC_98fc53e305cd,double/interpenetrating network,mechanism,,,,intervention__mechanism,material_system__mechanism,1,3,P0677,P0032; P0034; P0049,PRG_3680dde71847,用 pH 响应两性离子凝胶放大并可逆切换 Q/HQ TG 极性,new_cross_mechanism_hypothesis,quinone_hydroquinone,P0677,P0677,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,ph or protonation switch,intervention,double/interpenetrating network,mechanism,2024,A pH-Sensitive Stretchable Zwitterionic Hydrogel with Bipolar Thermoelectricity,hydroquinone/benzoquinone,material_system,organic redox molecular design,mechanism,2024,Material recognition and spatial thermal sensation enabled by organic thermogalvanic hydrogels; Realizing a high-performance n-type thermogalvanic cell by tailoring the thermodynamic equilibrium; Boosting Thermogalvanic Cell Performance through Synergistic Redox and Thermogalvanic Corrosion,ph or protonation switch  +  double/interpenetrating network,hydroquinone/benzoquinone  +  organic redox molecular design,ph or protonation switch,intervention,hydroquinone/benzoquinone,material_system,iTE_precedes_or_same_year,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
