pair_id,domain_layer,pair_key,source_node_id,source_role,node_a_label,target_node_id,target_role,node_b_label,pair_type,paper_count,exclusive_layer_paper_count,shared_corpus_paper_count,first_year,last_year,supporting_paper_ids,supporting_dois,supporting_titles,node_a_domain_df,node_b_domain_df,historical_graph_eligible,pair_evidence_strength
TP_f2e9a9d0201d,TG,TC_2e0bab4f91c8::TC_3cc3f4ae2196,TC_2e0bab4f91c8,material_system,[Fe(CN)6]3-/4-,TC_3cc3f4ae2196,mechanism,cation-anion thermodiffusion asymmetry,material_system__mechanism,1,1,0,2023,2023,P0043,10.1016/j.nanoen.2023.108612,Self-powered information conversion based on thermogalvanic hydrogel with interpenetrating networks for nursing aphasic patients,13,16,True,0.3869
TP_43094c8d7c37,TG,TC_2e0bab4f91c8::TC_575b8475e747,TC_2e0bab4f91c8,material_system,[Fe(CN)6]3-/4-,TC_575b8475e747,mechanism,ionic thermodiffusion (Soret effect),material_system__mechanism,1,1,0,2023,2023,P0043,10.1016/j.nanoen.2023.108612,Self-powered information conversion based on thermogalvanic hydrogel with interpenetrating networks for nursing aphasic patients,13,38,True,0.3869
TP_05fa6b834cce,TG,TC_2e0bab4f91c8::TC_9a488c8761cc,TC_2e0bab4f91c8,material_system,[Fe(CN)6]3-/4-,TC_9a488c8761cc,mechanism,kcl supports thermodiffusion for self-powered morse-code information conversion,material_system__mechanism,1,1,0,2023,2023,P0043,10.1016/j.nanoen.2023.108612,Self-powered information conversion based on thermogalvanic hydrogel with interpenetrating networks for nursing aphasic patients,13,1,False,0.3869
TP_f458f26ddea2,TG,TC_31600703982e::TC_3cc3f4ae2196,TC_31600703982e,material_system,[Fe(CN)6]4-/3-,TC_3cc3f4ae2196,mechanism,cation-anion thermodiffusion asymmetry,material_system__mechanism,1,0,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,5,16,True,0.3869
TP_8b62c52261d8,TG,TC_31600703982e::TC_7d742e209761,TC_31600703982e,material_system,[Fe(CN)6]4-/3-,TC_7d742e209761,mechanism,4-/3-. li2so4 thermodiffusion,material_system__mechanism,1,0,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,5,1,False,0.3869
TP_a5ba11a76e35,TG,TC_385ec1869ee3::TC_7cd71e740c61,TC_385ec1869ee3,material_system,graphene,TC_7cd71e740c61,mechanism,thermal-gradient heat-transfer control,material_system__mechanism,1,1,0,2023,2023,P0076,10.1002/eom2.12302,Regenerable aerogel-based thermogalvanic cells for efficient low-grade heat harvesting from solar radiation and interfacial solar evaporation systems,9,17,True,0.3869
TP_a7c808719e3b,TG,TC_4f82a6a840d2::TC_125db93329fb,TC_4f82a6a840d2,material_system,PEDOT:PSS,TC_125db93329fb,mechanism,thermogalvanic redox conversion,material_system__mechanism,1,0,1,2023,2023,P0062,10.1016/j.nanoen.2022.108077,Thermogalvanic hydrogel electrolyte for harvesting biothermal energy enabled by a novel redox couple of SO4/3 2-ions,3,90,True,0.3869
TP_32cdf9e69f22,TG,TC_4f82a6a840d2::TC_6320028a47d7,TC_4f82a6a840d2,material_system,PEDOT:PSS,TC_6320028a47d7,mechanism,molecular-chaperone redox-gradient stabilization,material_system__mechanism,1,0,1,2023,2023,P0062,10.1016/j.nanoen.2022.108077,Thermogalvanic hydrogel electrolyte for harvesting biothermal energy enabled by a novel redox couple of SO4/3 2-ions,3,3,True,0.3869
TP_b2c902e26d10,TG,TC_525f6618560b::TC_05b13e14979f,TC_525f6618560b,material_system,porous carbon,TC_05b13e14979f,mechanism,carbon electrode,material_system__mechanism,1,1,0,2023,2023,P0286,10.3390/nano13091488,Biomass-Derived Sustainable Electrode Material for Low-Grade Heat Harvesting,4,2,True,0.3869
TP_d222e37cdc51,TG,TC_525f6618560b::TC_2ce4cbd269e4,TC_525f6618560b,material_system,porous carbon,TC_2ce4cbd269e4,mechanism,biomass-derived porous carbon electrode,material_system__mechanism,1,1,0,2023,2023,P0286,10.3390/nano13091488,Biomass-Derived Sustainable Electrode Material for Low-Grade Heat Harvesting,4,1,False,0.3869
TP_e80d157d06aa,TG,TC_525f6618560b::TC_829132b72f8a,TC_525f6618560b,material_system,porous carbon,TC_829132b72f8a,mechanism,porous/pin-electrode thermal-gradient architecture,material_system__mechanism,1,1,0,2023,2023,P0211,10.1149/1945-7111/acd4ed,Investigation of the Effective Voltage and Performance of Thermocells,4,1,False,0.3869
TP_b4197525b3f8,TG,TC_525f6618560b::TC_87e040977b41,TC_525f6618560b,material_system,porous carbon,TC_87e040977b41,mechanism,ion diffusion,material_system__mechanism,1,1,0,2023,2023,P0300,10.1016/j.jpowsour.2022.232386,High-efficiency zinc thermal charging supercapacitors enabled by hierarchical porous carbon electrodes,4,7,True,0.3869
TP_e118949d8ebc,TG,TC_577742254212::TC_76f3fa388a4d,TC_577742254212,material_system,platinum electrode,TC_76f3fa388a4d,mechanism,fenc accelerates inner-sphere redox kinetics at low cost,material_system__mechanism,1,1,0,2023,2023,P0277,10.1002/adfm.202304067,FeNC Electrocatalyst for Enhancing Fe(II)/Fe(III) Redox Kinetics in Thermo-Electrochemical Cells,11,1,False,0.3869
TP_c3eaa3e03e6f,TG,TC_577742254212::TC_e2a3f0650eaa,TC_577742254212,material_system,platinum electrode,TC_e2a3f0650eaa,mechanism,solvation-shell remodeling,material_system__mechanism,1,1,0,2023,2023,P0277,10.1002/adfm.202304067,FeNC Electrocatalyst for Enhancing Fe(II)/Fe(III) Redox Kinetics in Thermo-Electrochemical Cells,11,8,True,0.3869
TP_b42e78ef9698,TG,TC_5f0137727388::TC_d51141fbc0ae,TC_5f0137727388,material_system,lithium bromide (LiBr),TC_d51141fbc0ae,mechanism,ferri/ferrocyanide redox chemistry,material_system__mechanism,1,1,0,2023,2023,P0048,10.1016/j.cej.2023.141274,Robust and flexible bacterial cellulose-based thermogalvanic cells for low-grade heat harvesting in extreme environments,10,71,True,0.3869
TP_02991c893c5b,TG,TC_6d3814acb95f::TC_7d742e209761,TC_6d3814acb95f,material_system,hydrogel,TC_7d742e209761,mechanism,4-/3-. li2so4 thermodiffusion,material_system__mechanism,1,0,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,79,1,False,0.3869
TP_43de3caf848f,TG,TC_6d3814acb95f::TC_9a488c8761cc,TC_6d3814acb95f,material_system,hydrogel,TC_9a488c8761cc,mechanism,kcl supports thermodiffusion for self-powered morse-code information conversion,material_system__mechanism,1,1,0,2023,2023,P0043,10.1016/j.nanoen.2023.108612,Self-powered information conversion based on thermogalvanic hydrogel with interpenetrating networks for nursing aphasic patients,79,1,False,0.3869
TP_907a476354f2,TG,TC_6d3814acb95f::TC_b28e1b95180d,TC_6d3814acb95f,material_system,hydrogel,TC_b28e1b95180d,mechanism,colligative effects suppress ice crystallization,material_system__mechanism,1,1,0,2023,2023,P0193,10.1039/d2ta09385e,Aqueous eutectic hydrogel electrolytes enable flexible thermocells with a wide operating temperature range,79,1,False,0.3869
TP_e2a412a5919d,TG,TC_6dc811e342b4::TC_8b10aeaf0f23,TC_6dc811e342b4,material_system,[Fe(CN)6]3-/,TC_8b10aeaf0f23,mechanism,carbon-electrode redox interface,material_system__mechanism,1,1,0,2023,2023,P0056,10.1002/aenm.202302011,Self-Assembled Asymmetric Electrodes for High-Efficiency Thermogalvanic Cells,1,14,False,0.3869
TP_9da6f4fb83af,TG,TC_6dc811e342b4::TC_d51141fbc0ae,TC_6dc811e342b4,material_system,[Fe(CN)6]3-/,TC_d51141fbc0ae,mechanism,ferri/ferrocyanide redox chemistry,material_system__mechanism,1,1,0,2023,2023,P0056,10.1002/aenm.202302011,Self-Assembled Asymmetric Electrodes for High-Efficiency Thermogalvanic Cells,1,71,False,0.3869
TP_356feb405e16,TG,TC_7b5ce2f4d18d::TC_5bcfefdb9413,TC_7b5ce2f4d18d,material_system,increasing redox entropy,TC_5bcfefdb9413,mechanism,redox reaction entropy,material_system__mechanism,1,1,0,2023,2023,P0065,10.1039/d2cc05413b,"High Seebeck coefficient thermogalvanic cells via the solvent-sensitive charge additivity of cobalt 1,8-diaminosarcophagine",1,31,False,0.3869
TP_732fc2ca9572,TG,TC_7b5ce2f4d18d::TC_c889e0f92f27,TC_7b5ce2f4d18d,material_system,increasing redox entropy,TC_c889e0f92f27,mechanism,selective solvation,material_system__mechanism,1,1,0,2023,2023,P0065,10.1039/d2cc05413b,"High Seebeck coefficient thermogalvanic cells via the solvent-sensitive charge additivity of cobalt 1,8-diaminosarcophagine",1,18,False,0.3869
TP_77f47ba1f0be,TG,TC_8630a7a80369::TC_7d742e209761,TC_8630a7a80369,material_system,polyacrylamide (PAM),TC_7d742e209761,mechanism,4-/3-. li2so4 thermodiffusion,material_system__mechanism,1,0,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,12,1,False,0.3869
TP_6f0120225908,TG,TC_8b05ca0d07fa::TC_125db93329fb,TC_8b05ca0d07fa,material_system,dmso-water hydrogen bonding gives anti-freezing,TC_125db93329fb,mechanism,thermogalvanic redox conversion,material_system__mechanism,1,1,0,2023,2023,P0054,10.1016/j.compscitech.2023.110077,A self-powered thermogalvanic organohydrogel-based touch-to-speech Braille transmission interface with temperature resistance and stretchability,1,90,False,0.3869
TP_c11ae6e1e621,TG,TC_8b05ca0d07fa::TC_902956facbd0,TC_8b05ca0d07fa,material_system,dmso-water hydrogen bonding gives anti-freezing,TC_902956facbd0,mechanism,hydrogen bonding,material_system__mechanism,1,1,0,2023,2023,P0054,10.1016/j.compscitech.2023.110077,A self-powered thermogalvanic organohydrogel-based touch-to-speech Braille transmission interface with temperature resistance and stretchability,1,15,False,0.3869
TP_50f86c887aae,TG,TC_90ff89e1ab95::TC_7114c80249db,TC_90ff89e1ab95,material_system,TiO2,TC_7114c80249db,mechanism,Li-ion TREC electrode-selection thermodynamics,material_system__mechanism,1,1,0,2023,2023,P0089,10.1021/acs.chemmater.3c01129,Rational Material Selection for Li-Ion-Based Thermogalvanic Harvesting Devices,4,1,False,0.3869
TP_c5896247def2,TG,TC_960aa8748e0f::TC_8b10aeaf0f23,TC_960aa8748e0f,material_system,[Fe(CN)6]4-,TC_8b10aeaf0f23,mechanism,carbon-electrode redox interface,material_system__mechanism,1,1,0,2023,2023,P0056,10.1002/aenm.202302011,Self-Assembled Asymmetric Electrodes for High-Efficiency Thermogalvanic Cells,1,14,False,0.3869
TP_f9dc95b42090,TG,TC_960aa8748e0f::TC_d51141fbc0ae,TC_960aa8748e0f,material_system,[Fe(CN)6]4-,TC_d51141fbc0ae,mechanism,ferri/ferrocyanide redox chemistry,material_system__mechanism,1,1,0,2023,2023,P0056,10.1002/aenm.202302011,Self-Assembled Asymmetric Electrodes for High-Efficiency Thermogalvanic Cells,1,71,False,0.3869
TP_242232c5f07f,TG,TC_9c6f3b5eb6c6::TC_38b23ede2d79,TC_9c6f3b5eb6c6,material_system,LiMn2O4,TC_38b23ede2d79,mechanism,redox-kinetics enhancement,material_system__mechanism,1,1,0,2023,2023,P0089,10.1021/acs.chemmater.3c01129,Rational Material Selection for Li-Ion-Based Thermogalvanic Harvesting Devices,1,11,False,0.3869
TP_19f94fe1e9ce,TG,TC_9c6f3b5eb6c6::TC_3cf38e4b2576,TC_9c6f3b5eb6c6,material_system,LiMn2O4,TC_3cf38e4b2576,mechanism,charge-transfer resistance engineering,material_system__mechanism,1,1,0,2023,2023,P0089,10.1021/acs.chemmater.3c01129,Rational Material Selection for Li-Ion-Based Thermogalvanic Harvesting Devices,1,19,False,0.3869
TP_7cf61b6cbd0e,TG,TC_9c6f3b5eb6c6::TC_7114c80249db,TC_9c6f3b5eb6c6,material_system,LiMn2O4,TC_7114c80249db,mechanism,Li-ion TREC electrode-selection thermodynamics,material_system__mechanism,1,1,0,2023,2023,P0089,10.1021/acs.chemmater.3c01129,Rational Material Selection for Li-Ion-Based Thermogalvanic Harvesting Devices,1,1,False,0.3869
TP_1f994748a582,TG,TC_9c6f3b5eb6c6::TC_844ce408aa9c,TC_9c6f3b5eb6c6,material_system,LiMn2O4,TC_844ce408aa9c,mechanism,temperature-dependent electrode potential,material_system__mechanism,1,1,0,2023,2023,P0089,10.1021/acs.chemmater.3c01129,Rational Material Selection for Li-Ion-Based Thermogalvanic Harvesting Devices,1,3,False,0.3869
TP_065eb89c5424,TG,TC_9c6f3b5eb6c6::TC_a65746235f21,TC_9c6f3b5eb6c6,material_system,LiMn2O4,TC_a65746235f21,mechanism,thermally regenerative electrochemical cycle,material_system__mechanism,1,1,0,2023,2023,P0089,10.1021/acs.chemmater.3c01129,Rational Material Selection for Li-Ion-Based Thermogalvanic Harvesting Devices,1,14,False,0.3869
TP_88642acbe8e4,TG,TC_9f13acbae86e::TC_5931ff52db8a,TC_9f13acbae86e,material_system,polymer electrolyte,TC_5931ff52db8a,mechanism,PEM proton-coupled thermoelectrochemical converter,material_system__mechanism,1,1,0,2023,2023,P0292,10.3390/en16145434,Experimental Investigation of Coupled Transport Mechanisms in a PEM Based Thermoelectric Energy Converter,4,1,False,0.3869
TP_5bdfbcbca0e7,TG,TC_a3d6bb3e8d3e::TC_3cc3f4ae2196,TC_a3d6bb3e8d3e,material_system,cellulose,TC_3cc3f4ae2196,mechanism,cation-anion thermodiffusion asymmetry,material_system__mechanism,1,0,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,7,16,True,0.3869
TP_d775b84a29d1,TG,TC_a3d6bb3e8d3e::TC_575b8475e747,TC_a3d6bb3e8d3e,material_system,cellulose,TC_575b8475e747,mechanism,ionic thermodiffusion (Soret effect),material_system__mechanism,1,0,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,7,38,True,0.3869
TP_e4b688b3b253,TG,TC_a3d6bb3e8d3e::TC_7cd71e740c61,TC_a3d6bb3e8d3e,material_system,cellulose,TC_7cd71e740c61,mechanism,thermal-gradient heat-transfer control,material_system__mechanism,1,1,0,2023,2023,P0076,10.1002/eom2.12302,Regenerable aerogel-based thermogalvanic cells for efficient low-grade heat harvesting from solar radiation and interfacial solar evaporation systems,7,17,True,0.3869
TP_50263f35b3eb,TG,TC_a3d6bb3e8d3e::TC_7d742e209761,TC_a3d6bb3e8d3e,material_system,cellulose,TC_7d742e209761,mechanism,4-/3-. li2so4 thermodiffusion,material_system__mechanism,1,0,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,7,1,False,0.3869
TP_895ab427419a,TG,TC_a4ac4943d6c2::TC_125db93329fb,TC_a4ac4943d6c2,material_system,Li2SO4,TC_125db93329fb,mechanism,thermogalvanic redox conversion,material_system__mechanism,1,0,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,1,90,False,0.3869
TP_645839503149,TG,TC_a4ac4943d6c2::TC_3cc3f4ae2196,TC_a4ac4943d6c2,material_system,Li2SO4,TC_3cc3f4ae2196,mechanism,cation-anion thermodiffusion asymmetry,material_system__mechanism,1,0,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,1,16,False,0.3869
TP_397726f0bbe2,TG,TC_a4ac4943d6c2::TC_575b8475e747,TC_a4ac4943d6c2,material_system,Li2SO4,TC_575b8475e747,mechanism,ionic thermodiffusion (Soret effect),material_system__mechanism,1,0,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,1,38,False,0.3869
TP_ef53ebc11cbd,TG,TC_a4ac4943d6c2::TC_7d742e209761,TC_a4ac4943d6c2,material_system,Li2SO4,TC_7d742e209761,mechanism,4-/3-. li2so4 thermodiffusion,material_system__mechanism,1,0,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,1,1,False,0.3869
TP_2b3459ac85c2,TG,TC_a4ac4943d6c2::TC_d51141fbc0ae,TC_a4ac4943d6c2,material_system,Li2SO4,TC_d51141fbc0ae,mechanism,ferri/ferrocyanide redox chemistry,material_system__mechanism,1,0,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,1,71,False,0.3869
TP_6c1bcae8fa0e,TG,TC_ad35598616a1::TC_575b8475e747,TC_ad35598616a1,material_system,effects heat-flux definition controls interpretation of interfacial heat,TC_575b8475e747,mechanism,ionic thermodiffusion (Soret effect),material_system__mechanism,1,0,1,2023,2023,P0060,10.1063/5.0131731,"Seebeck, Peltier, and Soret effects: On different formalisms for transport equations in thermogalvanic cells",1,38,False,0.3869
TP_59d469d27739,TG,TC_b67db95f7040::TC_57af6fd6cf1e,TC_b67db95f7040,material_system,[Fe(CN)6],TC_57af6fd6cf1e,mechanism,biphase-solvation liquid thermocell,material_system__mechanism,1,1,0,2023,2023,P0278,10.1016/j.cej.2023.142018,Aqueous biphase-boosted liquid-state thermocell for continuous low-grade heat harvesting,11,3,True,0.3869
TP_14cff4911dd9,TG,TC_b67db95f7040::TC_7fde3f018306,TC_b67db95f7040,material_system,[Fe(CN)6],TC_7fde3f018306,mechanism,convection and mass transport,material_system__mechanism,1,1,0,2023,2023,P0278,10.1016/j.cej.2023.142018,Aqueous biphase-boosted liquid-state thermocell for continuous low-grade heat harvesting,11,20,True,0.3869
TP_863314a08203,TG,TC_b713a196469a::TC_7d742e209761,TC_b713a196469a,material_system,ferri/ferrocyanide,TC_7d742e209761,mechanism,4-/3-. li2so4 thermodiffusion,material_system__mechanism,1,0,1,2023,2023,P0180,10.1016/j.mtsust.2022.100293,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,47,1,False,0.3869
TP_3d9faf472f2d,TG,TC_b713a196469a::TC_9a488c8761cc,TC_b713a196469a,material_system,ferri/ferrocyanide,TC_9a488c8761cc,mechanism,kcl supports thermodiffusion for self-powered morse-code information conversion,material_system__mechanism,1,1,0,2023,2023,P0043,10.1016/j.nanoen.2023.108612,Self-powered information conversion based on thermogalvanic hydrogel with interpenetrating networks for nursing aphasic patients,47,1,False,0.3869
TP_6795884c0218,TG,TC_c0591a33971d::TC_a65746235f21,TC_c0591a33971d,material_system,ionic liquid,TC_a65746235f21,mechanism,thermally regenerative electrochemical cycle,material_system__mechanism,1,1,0,2023,2023,P0213,10.1016/j.nanoen.2022.108022,Thermoresponsive ionic liquid for electrochemical low-grade heat harvesting,15,14,True,0.3869
TP_dab3582c9022,TG,TC_c0591a33971d::TC_c889e0f92f27,TC_c0591a33971d,material_system,ionic liquid,TC_c889e0f92f27,mechanism,selective solvation,material_system__mechanism,1,1,0,2023,2023,P0065,10.1039/d2cc05413b,"High Seebeck coefficient thermogalvanic cells via the solvent-sensitive charge additivity of cobalt 1,8-diaminosarcophagine",15,18,True,0.3869
TP_2fbca245328b,TG,TC_c0591a33971d::TC_df760ca566ae,TC_c0591a33971d,material_system,ionic liquid,TC_df760ca566ae,mechanism,hexacyanoferrate redox electrode,material_system__mechanism,1,1,0,2023,2023,P0213,10.1016/j.nanoen.2022.108022,Thermoresponsive ionic liquid for electrochemical low-grade heat harvesting,15,5,True,0.3869
TP_cc627c7ac457,TG,TC_c45d20184f79::TC_a65746235f21,TC_c45d20184f79,material_system,imidazolium ionic-liquid phase transition electrolyte,TC_a65746235f21,mechanism,thermally regenerative electrochemical cycle,material_system__mechanism,1,1,0,2023,2023,P0213,10.1016/j.nanoen.2022.108022,Thermoresponsive ionic liquid for electrochemical low-grade heat harvesting,9,14,True,0.3869
TP_7bed54a08001,TG,TC_c45d20184f79::TC_df760ca566ae,TC_c45d20184f79,material_system,imidazolium ionic-liquid phase transition electrolyte,TC_df760ca566ae,mechanism,hexacyanoferrate redox electrode,material_system__mechanism,1,1,0,2023,2023,P0213,10.1016/j.nanoen.2022.108022,Thermoresponsive ionic liquid for electrochemical low-grade heat harvesting,9,5,True,0.3869
TP_a5b7a34f0de7,TG,TC_c6a8d10417ee::TC_45dd74343aef,TC_c6a8d10417ee,material_system,ethylene glycol,TC_45dd74343aef,mechanism,fe3+/fe2+. dmso-eg hydrogen bonding prevents crystallization/evaporation,material_system__mechanism,1,1,0,2023,2023,P0059,10.1021/acsapm.3c00481,Anhydrous Thermogalvanic Gel for Simultaneous Waste Heat Recovery and Thermal Management of Electronics,6,1,False,0.3869
