link_id,tg_pair_id,ite_pair_id,link_type,bridge_score,shared_or_family_tg_node_id,shared_or_family_tg_label,shared_or_family_ite_node_id,shared_or_family_ite_label,bridge_role,shared_endpoint_tg_df,endpoint_match,endpoint_string_similarity,ite_other_node_id,ite_other_label,ite_other_role,tg_other_node_id,tg_other_label,tg_other_role,ite_pair_type,tg_pair_type,ite_pair_paper_count,tg_pair_paper_count,ite_supporting_paper_ids,tg_supporting_paper_ids,program_id,program_title_cn,program_candidate_status,target_redox_family,program_source_paper_ids,ite_aligned_supporting_paper_ids,ite_source_alignment,evidence_scope,ite_node_a_label,ite_node_a_role,ite_node_b_label,ite_node_b_role,ite_first_year,ite_supporting_titles,tg_node_a_label,tg_node_a_role,tg_node_b_label,tg_node_b_role,tg_first_year,tg_supporting_titles,ite_pair_label,tg_pair_label,proposed_closure_source_label,proposed_closure_source_role,proposed_closure_target_label,proposed_closure_target_role,temporal_alignment,C1_anchor,C2_directional_rule,C3_role_logic,C4_ite_evidence,C5_tg_grounding,C6_independent_support,hub_penalty,transfer_score,score_cap_reason,inference_status,novelty_status,rank_within_tg_pair,global_rank
XL_bdbe763b24c4,TP_a56923db90b8,IP_ff581cc72de3,shared_mechanism_completion,0.8808,TC_902956facbd0,hydrogen bonding,TC_902956facbd0,hydrogen bonding,mechanism,15,exact,1.0,TC_6d3814acb95f,hydrogel,material_system,TC_d528eeb45c4d,deep-eutectic eutogel electrolyte,material_system,material_system__mechanism,material_system__mechanism,10,1,P0365; P0368; P0379; P0420; P0422; P0423; P0435; P0535; P0578; P1263,P0264,,,,,,,not_applicable,retrieval_bridge_requires_mechanistic_review,hydrogel,material_system,hydrogen bonding,mechanism,2022,"Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors; Conductive ionic thermoelectric hydrogel with negative Seebeck coefficient, self-healing and highly sensitive to temperature for photothermoelectric conversion and non-contact sensing device; Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors; Synergistic dual supramolecular interactions enhance ionic thermoelectric performance in dilute-electrolyte hydrogels; Multifunctional Elastic Supramolecular Hydrogels with Self-Healing, Adhesive, and Ionic Thermoelectric Property for Flexible Sensing and Energy Harvesting",deep-eutectic eutogel electrolyte,material_system,hydrogen bonding,mechanism,2026,Robust thermocells based on deep eutectic solvent-tailored gel electrolytes for low-grade heat harvesting,hydrogel  +  hydrogen bonding,deep-eutectic eutogel electrolyte  +  hydrogen bonding,hydrogel,material_system,deep-eutectic eutogel electrolyte,material_system,iTE_precedes_or_same_year,30,0,15,7,4,5,0,59,topological_hinge_without_directional_rule,topological_retrieval_only,not_assessed,2,397
XL_b75cf57bf254,TP_a89f89942d5a,IP_ff581cc72de3,shared_mechanism_completion,0.8808,TC_902956facbd0,hydrogen bonding,TC_902956facbd0,hydrogen bonding,mechanism,15,exact,1.0,TC_6d3814acb95f,hydrogel,material_system,TC_4bd38733ebee,deep eutectic solvent,material_system,material_system__mechanism,material_system__mechanism,10,1,P0365; P0368; P0379; P0420; P0422; P0423; P0435; P0535; P0578; P1263,P0264,,,,,,,not_applicable,retrieval_bridge_requires_mechanistic_review,hydrogel,material_system,hydrogen bonding,mechanism,2022,"Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors; Conductive ionic thermoelectric hydrogel with negative Seebeck coefficient, self-healing and highly sensitive to temperature for photothermoelectric conversion and non-contact sensing device; Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors; Synergistic dual supramolecular interactions enhance ionic thermoelectric performance in dilute-electrolyte hydrogels; Multifunctional Elastic Supramolecular Hydrogels with Self-Healing, Adhesive, and Ionic Thermoelectric Property for Flexible Sensing and Energy Harvesting",deep eutectic solvent,material_system,hydrogen bonding,mechanism,2026,Robust thermocells based on deep eutectic solvent-tailored gel electrolytes for low-grade heat harvesting,hydrogel  +  hydrogen bonding,deep eutectic solvent  +  hydrogen bonding,hydrogel,material_system,deep eutectic solvent,material_system,iTE_precedes_or_same_year,30,0,15,7,4,5,0,59,topological_hinge_without_directional_rule,topological_retrieval_only,not_assessed,2,398
XL_8dbe5a3fc4a9,TP_a9c01079bac9,IP_ff581cc72de3,shared_mechanism_completion,0.8808,TC_902956facbd0,hydrogen bonding,TC_902956facbd0,hydrogen bonding,mechanism,15,exact,1.0,TC_6d3814acb95f,hydrogel,material_system,TC_8b11eb4d3773,organohydrogel thermocell,structure_state,material_system__mechanism,structure_state__mechanism,10,1,P0365; P0368; P0379; P0420; P0422; P0423; P0435; P0535; P0578; P1263,P0182,,,,,,,not_applicable,retrieval_bridge_requires_mechanistic_review,hydrogel,material_system,hydrogen bonding,mechanism,2022,"Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors; Conductive ionic thermoelectric hydrogel with negative Seebeck coefficient, self-healing and highly sensitive to temperature for photothermoelectric conversion and non-contact sensing device; Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors; Synergistic dual supramolecular interactions enhance ionic thermoelectric performance in dilute-electrolyte hydrogels; Multifunctional Elastic Supramolecular Hydrogels with Self-Healing, Adhesive, and Ionic Thermoelectric Property for Flexible Sensing and Energy Harvesting",organohydrogel thermocell,structure_state,hydrogen bonding,mechanism,2021,Stretchable and Freeze-Tolerant Organohydrogel Thermocells with Enhanced Thermoelectric Performance Continually Working at Subzero Temperatures,hydrogel  +  hydrogen bonding,organohydrogel thermocell  +  hydrogen bonding,hydrogel,material_system,organohydrogel thermocell,structure_state,iTE_observed_after_TG_pair,30,0,15,7,4,5,0,59,topological_hinge_without_directional_rule,topological_retrieval_only,not_assessed,2,399
XL_47f4ea5d18b5,TP_aba2d3dd77aa,IP_ff581cc72de3,shared_mechanism_completion,0.8808,TC_902956facbd0,hydrogen bonding,TC_902956facbd0,hydrogen bonding,mechanism,15,exact,1.0,TC_6d3814acb95f,hydrogel,material_system,TC_854f69487596,chaotropic salts,structure_state,material_system__mechanism,structure_state__mechanism,10,1,P0365; P0368; P0379; P0420; P0422; P0423; P0435; P0535; P0578; P1263,P0139,,,,,,,not_applicable,retrieval_bridge_requires_mechanistic_review,hydrogel,material_system,hydrogen bonding,mechanism,2022,"Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors; Conductive ionic thermoelectric hydrogel with negative Seebeck coefficient, self-healing and highly sensitive to temperature for photothermoelectric conversion and non-contact sensing device; Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors; Synergistic dual supramolecular interactions enhance ionic thermoelectric performance in dilute-electrolyte hydrogels; Multifunctional Elastic Supramolecular Hydrogels with Self-Healing, Adhesive, and Ionic Thermoelectric Property for Flexible Sensing and Energy Harvesting",chaotropic salts,structure_state,hydrogen bonding,mechanism,2025,High-performance p-n Thermocells by Interface Optimization Based on Liquid Metal for Powering Wearable Devices,hydrogel  +  hydrogen bonding,chaotropic salts  +  hydrogen bonding,hydrogel,material_system,chaotropic salts,structure_state,iTE_precedes_or_same_year,30,0,15,7,4,5,0,59,topological_hinge_without_directional_rule,topological_retrieval_only,not_assessed,2,400
XL_711085e17664,TP_aed349d84e41,IP_c469cc1b9c40,shared_mechanism_completion,0.8808,TC_be57b88ac710,moisture-gradient ion transport,TC_be57b88ac710,moisture-gradient ion transport,mechanism,15,exact,1.0,TC_a3d6bb3e8d3e,cellulose,material_system,TC_e077079526c6,chitosan,material_system,material_system__mechanism,material_system__mechanism,10,1,P0341; P0347; P0365; P0444; P0509; P0579; P0608; P0738; P0828; P1476,P0084,,,,,,,not_applicable,retrieval_bridge_requires_mechanistic_review,cellulose,material_system,moisture-gradient ion transport,mechanism,2017,"Self-healing and stretchable tetrameric PVA-CNF-PVP-IL complex ionogel with high-performance ionic thermoelectric properties; Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels; Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors; Ionic thermoelectric paper; Enlightening thermoelectric mastery: Bio-inspired cellulose gel containing eco-friendly deep eutectic solvents",chitosan,material_system,moisture-gradient ion transport,mechanism,2026,Self-powered thermogalvanic cells based on layered double hydroxides cross-linking hydrogel: Enhanced thermoelectric performance and mechanical stretchability for IoT wearable electronics,cellulose  +  moisture-gradient ion transport,chitosan  +  moisture-gradient ion transport,cellulose,material_system,chitosan,material_system,iTE_precedes_or_same_year,30,0,15,7,4,5,0,59,topological_hinge_without_directional_rule,topological_retrieval_only,not_assessed,2,401
XL_d8f1adb88a6f,TP_aed349d84e41,IP_c5361318fa46,shared_mechanism_completion,0.8808,TC_be57b88ac710,moisture-gradient ion transport,TC_be57b88ac710,moisture-gradient ion transport,mechanism,15,exact,1.0,TC_6d3814acb95f,hydrogel,material_system,TC_e077079526c6,chitosan,material_system,material_system__mechanism,material_system__mechanism,10,1,P0365; P0440; P0545; P0613; P0738; P0918; P1468; P1476; P1547; P1614,P0084,,,,,,,not_applicable,retrieval_bridge_requires_mechanistic_review,hydrogel,material_system,moisture-gradient ion transport,mechanism,2022,"Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors; Thermosensitive adhesion boosts low-grade heat harvesting of ionic thermoelectric hydrogels; Ionic thermoelectricity of salt-free PVA-hydrogel; Environmentally Tolerant Ionic Hydrogel with High Power Density for Low-Grade Heat Harvesting; Ionic hydrogels synthesized from ionic liquid/water binary solvent systems: Demonstrating superior antifreeze and moisture retention capabilities for self-powered wearable strain-sensing applications",chitosan,material_system,moisture-gradient ion transport,mechanism,2026,Self-powered thermogalvanic cells based on layered double hydroxides cross-linking hydrogel: Enhanced thermoelectric performance and mechanical stretchability for IoT wearable electronics,hydrogel  +  moisture-gradient ion transport,chitosan  +  moisture-gradient ion transport,hydrogel,material_system,chitosan,material_system,iTE_precedes_or_same_year,30,0,15,7,4,5,0,59,topological_hinge_without_directional_rule,topological_retrieval_only,not_assessed,3,402
XL_f36b14448b40,TP_aed349d84e41,IP_ece9e224cb4a,shared_mechanism_completion,0.8808,TC_be57b88ac710,moisture-gradient ion transport,TC_be57b88ac710,moisture-gradient ion transport,mechanism,15,exact,1.0,TC_2c5557073ad9,cellulose nanofiber scaffold,structure_state,TC_e077079526c6,chitosan,material_system,structure_state__mechanism,material_system__mechanism,10,1,P0341; P0347; P0365; P0444; P0509; P0579; P0608; P0738; P0828; P1476,P0084,,,,,,,not_applicable,retrieval_bridge_requires_mechanistic_review,cellulose nanofiber scaffold,structure_state,moisture-gradient ion transport,mechanism,2017,"Self-healing and stretchable tetrameric PVA-CNF-PVP-IL complex ionogel with high-performance ionic thermoelectric properties; Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels; Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors; Ionic thermoelectric paper; Enlightening thermoelectric mastery: Bio-inspired cellulose gel containing eco-friendly deep eutectic solvents",chitosan,material_system,moisture-gradient ion transport,mechanism,2026,Self-powered thermogalvanic cells based on layered double hydroxides cross-linking hydrogel: Enhanced thermoelectric performance and mechanical stretchability for IoT wearable electronics,cellulose nanofiber scaffold  +  moisture-gradient ion transport,chitosan  +  moisture-gradient ion transport,cellulose nanofiber scaffold,structure_state,chitosan,material_system,iTE_precedes_or_same_year,30,0,15,7,4,5,0,59,topological_hinge_without_directional_rule,topological_retrieval_only,not_assessed,4,403
XL_9f2a5c3ed215,TP_af74691c7e07,IP_c469cc1b9c40,shared_mechanism_completion,0.8808,TC_be57b88ac710,moisture-gradient ion transport,TC_be57b88ac710,moisture-gradient ion transport,mechanism,15,exact,1.0,TC_a3d6bb3e8d3e,cellulose,material_system,TC_d528eeb45c4d,deep-eutectic eutogel electrolyte,material_system,material_system__mechanism,material_system__mechanism,10,1,P0341; P0347; P0365; P0444; P0509; P0579; P0608; P0738; P0828; P1476,P0167,,,,,,,not_applicable,retrieval_bridge_requires_mechanistic_review,cellulose,material_system,moisture-gradient ion transport,mechanism,2017,"Self-healing and stretchable tetrameric PVA-CNF-PVP-IL complex ionogel with high-performance ionic thermoelectric properties; Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels; Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors; Ionic thermoelectric paper; Enlightening thermoelectric mastery: Bio-inspired cellulose gel containing eco-friendly deep eutectic solvents",deep-eutectic eutogel electrolyte,material_system,moisture-gradient ion transport,mechanism,2024,Wearable Device with High Thermoelectric Performance and Long-Lasting Usability Based on Gel-Thermocells for Body Heat Harvesting,cellulose  +  moisture-gradient ion transport,deep-eutectic eutogel electrolyte  +  moisture-gradient ion transport,cellulose,material_system,deep-eutectic eutogel electrolyte,material_system,iTE_precedes_or_same_year,30,0,15,7,4,5,0,59,topological_hinge_without_directional_rule,topological_retrieval_only,not_assessed,2,404
XL_a2718062ad03,TP_af74691c7e07,IP_c5361318fa46,shared_mechanism_completion,0.8808,TC_be57b88ac710,moisture-gradient ion transport,TC_be57b88ac710,moisture-gradient ion transport,mechanism,15,exact,1.0,TC_6d3814acb95f,hydrogel,material_system,TC_d528eeb45c4d,deep-eutectic eutogel electrolyte,material_system,material_system__mechanism,material_system__mechanism,10,1,P0365; P0440; P0545; P0613; P0738; P0918; P1468; P1476; P1547; P1614,P0167,,,,,,,not_applicable,retrieval_bridge_requires_mechanistic_review,hydrogel,material_system,moisture-gradient ion transport,mechanism,2022,"Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors; Thermosensitive adhesion boosts low-grade heat harvesting of ionic thermoelectric hydrogels; Ionic thermoelectricity of salt-free PVA-hydrogel; Environmentally Tolerant Ionic Hydrogel with High Power Density for Low-Grade Heat Harvesting; Ionic hydrogels synthesized from ionic liquid/water binary solvent systems: Demonstrating superior antifreeze and moisture retention capabilities for self-powered wearable strain-sensing applications",deep-eutectic eutogel electrolyte,material_system,moisture-gradient ion transport,mechanism,2024,Wearable Device with High Thermoelectric Performance and Long-Lasting Usability Based on Gel-Thermocells for Body Heat Harvesting,hydrogel  +  moisture-gradient ion transport,deep-eutectic eutogel electrolyte  +  moisture-gradient ion transport,hydrogel,material_system,deep-eutectic eutogel electrolyte,material_system,iTE_precedes_or_same_year,30,0,15,7,4,5,0,59,topological_hinge_without_directional_rule,topological_retrieval_only,not_assessed,3,405
XL_430a6a1020ec,TP_af74691c7e07,IP_ece9e224cb4a,shared_mechanism_completion,0.8808,TC_be57b88ac710,moisture-gradient ion transport,TC_be57b88ac710,moisture-gradient ion transport,mechanism,15,exact,1.0,TC_2c5557073ad9,cellulose nanofiber scaffold,structure_state,TC_d528eeb45c4d,deep-eutectic eutogel electrolyte,material_system,structure_state__mechanism,material_system__mechanism,10,1,P0341; P0347; P0365; P0444; P0509; P0579; P0608; P0738; P0828; P1476,P0167,,,,,,,not_applicable,retrieval_bridge_requires_mechanistic_review,cellulose nanofiber scaffold,structure_state,moisture-gradient ion transport,mechanism,2017,"Self-healing and stretchable tetrameric PVA-CNF-PVP-IL complex ionogel with high-performance ionic thermoelectric properties; Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels; Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors; Ionic thermoelectric paper; Enlightening thermoelectric mastery: Bio-inspired cellulose gel containing eco-friendly deep eutectic solvents",deep-eutectic eutogel electrolyte,material_system,moisture-gradient ion transport,mechanism,2024,Wearable Device with High Thermoelectric Performance and Long-Lasting Usability Based on Gel-Thermocells for Body Heat Harvesting,cellulose nanofiber scaffold  +  moisture-gradient ion transport,deep-eutectic eutogel electrolyte  +  moisture-gradient ion transport,cellulose nanofiber scaffold,structure_state,deep-eutectic eutogel electrolyte,material_system,iTE_precedes_or_same_year,30,0,15,7,4,5,0,59,topological_hinge_without_directional_rule,topological_retrieval_only,not_assessed,4,406
