pair_id,edge_id,edge_type,analysis_layer,pair_key,left_global_concept_id,left_label,left_layer_node_id,right_global_concept_id,right_label,right_layer_node_id,source_node_id,target_node_id,directed,paper_count,sentence_count,strict_syntax_relation_paper_count,first_year,last_year,atomic_evidence_record_count,unique_sentence_support_count,authoritative_provenance_fk,relation_candidate_ids,strict_relation_candidate_ids,semantic_accepted_relation_ids,semantic_rejected_relation_ids,semantic_pending_relation_ids,production_relation_ids,pair_evidence_status,is_direct_exact_pair_overlap,direct_pair_overlap_id,cross_layer_partner_pair_id,observed_evidence,causal_claim,graph_edge_status
TP_a4869039a148,TP_a4869039a148,same_sentence_pair,TG,GC_292e4a9cabfc::GC_fe10ec330398,GC_292e4a9cabfc,temperature insensitive maximum power density,LN_e5ae8bb41e67,GC_fe10ec330398,temperature insensitive,LN_1178e53b2daf,LN_e5ae8bb41e67,LN_1178e53b2daf,False,1,1,0,2025,2025,1,1,TP_a4869039a148,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a4a1d114338b,TP_a4a1d114338b,same_sentence_pair,TG,GC_2d3c6fbbefea::GC_cf97450eea4b,GC_2d3c6fbbefea,electricity conversion,LN_6e37bd7158f9,GC_cf97450eea4b,organic gel,LN_3cf71ca53931,LN_6e37bd7158f9,LN_3cf71ca53931,False,1,1,0,2024,2024,1,1,TP_a4a1d114338b,AR_e198c3a2d451,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a4d85cbf3cc1,TP_a4d85cbf3cc1,same_sentence_pair,TG,GC_6a6ce712fb17::GC_722ada991324,GC_6a6ce712fb17,laser power,LN_13912005e4ae,GC_722ada991324,laser power density,LN_e4b0873e063e,LN_13912005e4ae,LN_e4b0873e063e,False,1,1,0,1993,1993,1,1,TP_a4d85cbf3cc1,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a5089670e80f,TP_a5089670e80f,same_sentence_pair,TG,GC_92827c534c30::GC_b3a9c8f4e067,GC_92827c534c30,hydration number,LN_de31ff1f9482,GC_b3a9c8f4e067,anion coordinated,LN_de1a246ead40,LN_de31ff1f9482,LN_de1a246ead40,False,1,1,0,2020,2020,1,1,TP_a5089670e80f,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a519d6b15cd4,TP_a519d6b15cd4,same_sentence_pair,TG,GC_0877e2b76456::GC_138545480ba1,GC_0877e2b76456,thermo electrochemical cell,LN_535717d87b3a,GC_138545480ba1,thermo electrochemical,LN_4290ff798dad,LN_535717d87b3a,LN_4290ff798dad,False,16,18,0,2010,2025,18,18,TP_a519d6b15cd4,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a524d98283e0,TP_a524d98283e0,same_sentence_pair,TG,GC_c6f96235805f::GC_f7553cd07f36,GC_c6f96235805f,tecs,LN_a5e5c636fd27,GC_f7553cd07f36,hydrogel electrolyte,LN_2c5e4280419c,LN_a5e5c636fd27,LN_2c5e4280419c,False,1,1,0,2023,2023,1,1,TP_a524d98283e0,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a5350cdd3c39,TP_a5350cdd3c39,same_sentence_pair,TG,GC_4b155e3c784d::GC_d18c91f9affa,GC_4b155e3c784d,thermoelectric conversion,LN_5f68d5e6a98a,GC_d18c91f9affa,temperature difference,LN_0f6d9cc28a72,LN_5f68d5e6a98a,LN_0f6d9cc28a72,False,1,1,0,2025,2025,1,1,TP_a5350cdd3c39,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a53e225900e5,TP_a53e225900e5,same_sentence_pair,TG,GC_012c2d26e9ac::GC_1db0c6881d49,GC_012c2d26e9ac,physical mass transport,LN_7e4edca60eb9,GC_1db0c6881d49,electron transfer,LN_f634199f4779,LN_7e4edca60eb9,LN_f634199f4779,False,1,1,0,2019,2019,1,1,TP_a53e225900e5,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a563dc8690fb,TP_a563dc8690fb,same_sentence_pair,TG,GC_41374fb28f21::GC_50c64ed68beb,GC_41374fb28f21,redox ion,LN_235359c120ea,GC_50c64ed68beb,freeze tolerance,LN_1100ecb0f2e7,LN_235359c120ea,LN_1100ecb0f2e7,False,1,1,0,2023,2023,1,1,TP_a563dc8690fb,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a56e5d4081af,TP_a56e5d4081af,same_sentence_pair,TG,GC_028a986f2d99::GC_9b75b319b0a5,GC_028a986f2d99,organic solvent,LN_217b7c1501dd,GC_9b75b319b0a5,fe2+/fe3+,LN_b8d0351492f2,LN_217b7c1501dd,LN_b8d0351492f2,False,1,1,0,2022,2022,1,1,TP_a56e5d4081af,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a579a7a13ebd,TP_a579a7a13ebd,same_sentence_pair,TG,GC_08aa8af9ffa5::GC_c346d734e247,GC_08aa8af9ffa5,cold cell,LN_d5f5a1e568db,GC_c346d734e247,host polymer,LN_add19c328387,LN_d5f5a1e568db,LN_add19c328387,False,1,1,0,2018,2018,1,1,TP_a579a7a13ebd,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a5f5d399eb73,TP_a5f5d399eb73,same_sentence_pair,TG,GC_1e4633c244ec::GC_ce8ce29599c5,GC_1e4633c244ec,coupling,LN_908201705a51,GC_ce8ce29599c5,i3-,LN_2f6ddd265614,LN_908201705a51,LN_2f6ddd265614,False,1,1,0,2024,2024,1,1,TP_a5f5d399eb73,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a60c8602b59c,TP_a60c8602b59c,same_sentence_pair,TG,GC_2e8e201aef30::GC_feaad05da6d2,GC_2e8e201aef30,liquid state,LN_0c2507f1c05b,GC_feaad05da6d2,hydrogel nanoparticle,LN_d4acc3bbaf43,LN_0c2507f1c05b,LN_d4acc3bbaf43,False,1,1,0,2021,2021,1,1,TP_a60c8602b59c,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a6302814bb09,TP_a6302814bb09,same_sentence_pair,TG,GC_0fe733725a97::GC_118af0040619,GC_0fe733725a97,p n pair,LN_6179ef83ab10,GC_118af0040619,thermopower,LN_f53e94117152,LN_6179ef83ab10,LN_f53e94117152,False,1,1,0,2024,2024,1,1,TP_a6302814bb09,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a63fa14aa6ec,TP_a63fa14aa6ec,same_sentence_pair,TG,GC_04e1c31f9190::GC_f7bf76f5e270,GC_04e1c31f9190,nitrile solvent,LN_fffa69ec7cd6,GC_f7bf76f5e270,fe2+/3+-clo4-,LN_c56646b68834,LN_fffa69ec7cd6,LN_c56646b68834,False,1,1,0,2025,2025,1,1,TP_a63fa14aa6ec,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a6585357947e,TP_a6585357947e,same_sentence_pair,TG,GC_3be2e7216e42::GC_4c2d9d7d08ea,GC_3be2e7216e42,self powered,LN_5f312e845fe1,GC_4c2d9d7d08ea,edible thermogalvanic hydrogel,LN_9611735bb743,LN_5f312e845fe1,LN_9611735bb743,False,1,1,0,2024,2024,1,1,TP_a6585357947e,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a65aeb9ed2f8,TP_a65aeb9ed2f8,same_sentence_pair,TG,GC_4a92e5f4fe38::GC_ab34d5c7ced2,GC_4a92e5f4fe38,hydrogel,LN_ce78e7c63303,GC_ab34d5c7ced2,absorption capacity,LN_b1db5e841d94,LN_ce78e7c63303,LN_b1db5e841d94,False,1,1,0,2025,2025,1,1,TP_a65aeb9ed2f8,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a6704a6304d2,TP_a6704a6304d2,same_sentence_pair,TG,GC_09b482352a0a::GC_aba3ccb8601b,GC_09b482352a0a,resulting 36 cell,LN_ef7ee20837ea,GC_aba3ccb8601b,reproducible thermopower,LN_d44e252bc52a,LN_ef7ee20837ea,LN_d44e252bc52a,False,1,1,0,2025,2025,1,1,TP_a6704a6304d2,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a6813ac1cfae,TP_a6813ac1cfae,same_sentence_pair,TG,GC_4a92e5f4fe38::GC_d73905a53f98,GC_4a92e5f4fe38,hydrogel,LN_ce78e7c63303,GC_d73905a53f98,redox pair electrolyte,LN_fff88c120784,LN_ce78e7c63303,LN_fff88c120784,False,1,1,0,2025,2025,1,1,TP_a6813ac1cfae,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a6ad3ade5e21,TP_a6ad3ade5e21,same_sentence_pair,TG,GC_8dd213ee5b7f::GC_be2b6a7d2623,GC_8dd213ee5b7f,gelatin hydrogel,LN_3ce0836e6751,GC_be2b6a7d2623,hydrothermally integrating transition,LN_4fbf0d76f449,LN_3ce0836e6751,LN_4fbf0d76f449,False,1,1,0,2026,2026,1,1,TP_a6ad3ade5e21,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a6bb5fa9b69d,TP_a6bb5fa9b69d,same_sentence_pair,TG,GC_138545480ba1::GC_6990b50b823b,GC_138545480ba1,thermo electrochemical,LN_4290ff798dad,GC_6990b50b823b,generating power,LN_999991ac949d,LN_4290ff798dad,LN_999991ac949d,False,1,1,0,2024,2024,1,1,TP_a6bb5fa9b69d,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a6bdb71e6f27,TP_a6bdb71e6f27,same_sentence_pair,TG,GC_510d3cc7faaa::GC_62155c96f2d6,GC_510d3cc7faaa,n type thermogalvanic cell,LN_8643da3a79c7,GC_62155c96f2d6,judiciously designed anionic polymer,LN_5d8c8cc47503,LN_8643da3a79c7,LN_5d8c8cc47503,False,1,1,0,2024,2024,1,1,TP_a6bdb71e6f27,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a6cdfa8f8c20,TP_a6cdfa8f8c20,same_sentence_pair,TG,GC_0286f23d367f::GC_310802a237e8,GC_0286f23d367f,cuso4 aqueous electrolyte,LN_3bf9e20f3459,GC_310802a237e8,background electrolyte,LN_c18f53c1851c,LN_3bf9e20f3459,LN_c18f53c1851c,False,1,1,0,2014,2014,1,1,TP_a6cdfa8f8c20,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a7067829a140,TP_a7067829a140,same_sentence_pair,TG,GC_3ea8786de366::GC_7abe572670fb,GC_3ea8786de366,thermogalvanic cell,LN_e5b6c67a0e2e,GC_7abe572670fb,output power,LN_6dbfbf8b965d,LN_e5b6c67a0e2e,LN_6dbfbf8b965d,False,1,1,0,2025,2025,1,1,TP_a7067829a140,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a70b24d1fb26,TP_a70b24d1fb26,same_sentence_pair,TG,GC_0877e2b76456::GC_f8594c410875,GC_0877e2b76456,thermo electrochemical cell,LN_535717d87b3a,GC_f8594c410875,power density,LN_78fbc04a7cc8,LN_535717d87b3a,LN_78fbc04a7cc8,False,1,1,0,2023,2023,1,1,TP_a70b24d1fb26,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a727d7e56079,TP_a727d7e56079,same_sentence_pair,TG,GC_c1c27d3e68b4::GC_c2d00d7f1242,GC_c1c27d3e68b4,marginal solvation entropy difference,LN_898a44f3f01e,GC_c2d00d7f1242,ion transport,LN_e02b203feff5,LN_898a44f3f01e,LN_e02b203feff5,False,1,1,0,2026,2026,1,1,TP_a727d7e56079,AR_ed003ed60562,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a741725664fe,TP_a741725664fe,same_sentence_pair,TG,GC_4a92e5f4fe38::GC_8335aa66a8d7,GC_4a92e5f4fe38,hydrogel,LN_ce78e7c63303,GC_8335aa66a8d7,single solvent,LN_535682ce224f,LN_ce78e7c63303,LN_535682ce224f,False,1,1,0,2026,2026,1,1,TP_a741725664fe,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a7452622ed23,TP_a7452622ed23,same_sentence_pair,TG,GC_234b2810632d::GC_82781945e924,GC_234b2810632d,open circuit voltage,LN_e6367d223636,GC_82781945e924,operando uv/vis spectroscopy,LN_b8827e43c2e5,LN_e6367d223636,LN_b8827e43c2e5,False,1,1,0,2019,2019,1,1,TP_a7452622ed23,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a7526592ac8e,TP_a7526592ac8e,same_sentence_pair,TG,GC_010f0f46a3cf::GC_115b5591595d,GC_010f0f46a3cf,copper deposition rate,LN_ceeff38f64d5,GC_115b5591595d,cuprous ion,LN_bccdd61ec070,LN_ceeff38f64d5,LN_bccdd61ec070,False,1,1,0,1993,1993,1,1,TP_a7526592ac8e,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a76c813ba732,TP_a76c813ba732,same_sentence_pair,TG,GC_09c84fb5d355::GC_5aafe90ca0d1,GC_09c84fb5d355,maximum power,LN_6253a6eed55f,GC_5aafe90ca0d1,solar thermal conversion,LN_96b1d7cd25c5,LN_6253a6eed55f,LN_96b1d7cd25c5,False,1,1,0,2020,2020,1,1,TP_a76c813ba732,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a7764ac5442b,TP_a7764ac5442b,same_sentence_pair,TG,GC_6a6ce712fb17::GC_c65198ffc187,GC_6a6ce712fb17,laser power,LN_13912005e4ae,GC_c65198ffc187,corrosion reaction,LN_544511447a70,LN_13912005e4ae,LN_544511447a70,False,1,1,0,1993,1993,1,1,TP_a7764ac5442b,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a7817297f735,TP_a7817297f735,same_sentence_pair,TG,GC_25415cc4c802::GC_aeb7f6435b60,GC_25415cc4c802,sio2 pdms,LN_26283b6d6589,GC_aeb7f6435b60,fe2+/3+,LN_ab5b90be788c,LN_26283b6d6589,LN_ab5b90be788c,False,1,1,0,2023,2023,1,1,TP_a7817297f735,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a78ef05bd289,TP_a78ef05bd289,same_sentence_pair,TG,GC_753211f34d40::GC_f22b98b878db,GC_753211f34d40,redox pair,LN_00578e6ba7b4,GC_f22b98b878db,entropy difference,LN_75d11ad03343,LN_00578e6ba7b4,LN_75d11ad03343,False,1,1,0,2021,2021,1,1,TP_a78ef05bd289,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a7903507d767,TP_a7903507d767,same_sentence_pair,TG,GC_323975aaf6d0::GC_aeb1b00e7079,GC_323975aaf6d0,horizontal electrode,LN_599204f1ce8d,GC_aeb1b00e7079,vertical electrode,LN_ce0e808b800d,LN_599204f1ce8d,LN_ce0e808b800d,False,1,1,0,1995,1995,1,1,TP_a7903507d767,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a7bfe003ab80,TP_a7bfe003ab80,same_sentence_pair,TG,GC_6dd3ba3b6f3d::GC_70fc7c659664,GC_6dd3ba3b6f3d,boosting thermoelectric voltage,LN_3446aebc441c,GC_70fc7c659664,redox species concentration gradient,LN_ad8d93fe2b10,LN_3446aebc441c,LN_ad8d93fe2b10,False,1,1,0,2025,2025,1,1,TP_a7bfe003ab80,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a7d516146c1f,TP_a7d516146c1f,same_sentence_pair,TG,GC_086842cab501::GC_3ea8786de366,GC_086842cab501,cutting edge,LN_cc801c80a0a4,GC_3ea8786de366,thermogalvanic cell,LN_e5b6c67a0e2e,LN_cc801c80a0a4,LN_e5b6c67a0e2e,False,2,2,0,2025,2025,2,2,TP_a7d516146c1f,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a7f5997a7bb5,TP_a7f5997a7bb5,same_sentence_pair,TG,GC_769cbbf1d561::GC_990cb8d78e34,GC_769cbbf1d561,power output stability,LN_9753565a2026,GC_990cb8d78e34,thermal chemical cell,LN_e6b7f736968c,LN_9753565a2026,LN_e6b7f736968c,False,1,1,0,2024,2024,1,1,TP_a7f5997a7bb5,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a81ff5ecd295,TP_a81ff5ecd295,same_sentence_pair,TG,GC_305156d4e2ab::GC_4243f6834d73,GC_305156d4e2ab,mixed il/molecular solvent electrolyte,LN_0ae7f4759209,GC_4243f6834d73,thermoelectrochemical power,LN_c64090314ad3,LN_0ae7f4759209,LN_c64090314ad3,False,1,1,0,2016,2016,1,1,TP_a81ff5ecd295,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a88d060d7155,TP_a88d060d7155,same_sentence_pair,TG,GC_1e8becfd44ef::GC_d18c91f9affa,GC_1e8becfd44ef,peak output power,LN_dc533c3e456e,GC_d18c91f9affa,temperature difference,LN_0f6d9cc28a72,LN_dc533c3e456e,LN_0f6d9cc28a72,False,2,2,0,2024,2025,2,2,TP_a88d060d7155,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a899716e971c,TP_a899716e971c,same_sentence_pair,TG,GC_6eb439c118a7::GC_e89d14e00520,GC_6eb439c118a7,fe2+/fe3+ cross linked alginate hydrogel,LN_3c5402cfba32,GC_e89d14e00520,cross linked,LN_be6b7f3fc957,LN_3c5402cfba32,LN_be6b7f3fc957,False,1,1,0,2026,2026,1,1,TP_a899716e971c,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a8ad36055670,TP_a8ad36055670,same_sentence_pair,TG,GC_09a490defa6c::GC_b9685da817f9,GC_09a490defa6c,crystallization nucleation rate,LN_fbca97a70f9b,GC_b9685da817f9,utilization rate,LN_ab418428dcb5,LN_fbca97a70f9b,LN_ab418428dcb5,False,1,1,0,2024,2024,1,1,TP_a8ad36055670,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a8c83c93a2cc,TP_a8c83c93a2cc,same_sentence_pair,TG,GC_7cb9124c4f12::GC_c6f96235805f,GC_7cb9124c4f12,sub zero,LN_2a915d19dbb2,GC_c6f96235805f,tecs,LN_a5e5c636fd27,LN_2a915d19dbb2,LN_a5e5c636fd27,False,1,2,0,2024,2024,2,2,TP_a8c83c93a2cc,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a8f3e41fa28d,TP_a8f3e41fa28d,same_sentence_pair,TG,GC_1db0c6881d49::GC_38f2f1593a84,GC_1db0c6881d49,electron transfer,LN_f634199f4779,GC_38f2f1593a84,pedot electrode,LN_690f842a2ce3,LN_f634199f4779,LN_690f842a2ce3,False,1,1,0,2018,2018,1,1,TP_a8f3e41fa28d,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a91d6c604439,TP_a91d6c604439,same_sentence_pair,TG,GC_138545480ba1::GC_648654ac5368,GC_138545480ba1,thermo electrochemical,LN_4290ff798dad,GC_648654ac5368,nanotube vanadium,LN_9909831f9fd7,LN_4290ff798dad,LN_9909831f9fd7,False,1,1,0,2017,2017,1,1,TP_a91d6c604439,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a928eafa8963,TP_a928eafa8963,same_sentence_pair,TG,GC_3be2e7216e42::GC_b74f3b2d2a63,GC_3be2e7216e42,self powered,LN_5f312e845fe1,GC_b74f3b2d2a63,human machine,LN_4b27b395efa1,LN_5f312e845fe1,LN_4b27b395efa1,False,2,2,0,2024,2026,2,2,TP_a928eafa8963,,,,,,,same_sentence_cooccurrence_only,True,XO_a928eafa8963,IP_a928eafa8963,True,False,observed_pair_topology_noncausal
TP_a937554022f5,TP_a937554022f5,same_sentence_pair,TG,GC_9774095c7f52::GC_bfa67b12b5ea,GC_9774095c7f52,synergistic anisotropic network,LN_9d0a35bbcfdd,GC_bfa67b12b5ea,cost effective,LN_37f623759849,LN_9d0a35bbcfdd,LN_37f623759849,False,1,1,0,2024,2024,1,1,TP_a937554022f5,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a9619eb6311b,TP_a9619eb6311b,same_sentence_pair,TG,GC_6624fb8cc64b::GC_bfdbe77c3dac,GC_6624fb8cc64b,temperature dependent host guest interaction,LN_a242c5999247,GC_bfdbe77c3dac,host guest,LN_20b02e88422d,LN_a242c5999247,LN_20b02e88422d,False,1,1,0,2016,2016,1,1,TP_a9619eb6311b,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a9ad3a5b4eb8,TP_a9ad3a5b4eb8,same_sentence_pair,TG,GC_21e32521a58d::GC_25415cc4c802,GC_21e32521a58d,sio2 pdms composite film,LN_68ee8cb4e8be,GC_25415cc4c802,sio2 pdms,LN_26283b6d6589,LN_68ee8cb4e8be,LN_26283b6d6589,False,1,1,0,2023,2023,1,1,TP_a9ad3a5b4eb8,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a9dd937454fd,TP_a9dd937454fd,same_sentence_pair,TG,GC_b8bc6d5be518::GC_cdace42dff18,GC_b8bc6d5be518,sthtcs,LN_492f25c7baf3,GC_cdace42dff18,anti freezing stretchable thermogalvanic hydrogel,LN_86cf13eb2c04,LN_492f25c7baf3,LN_86cf13eb2c04,False,1,1,0,2022,2022,1,1,TP_a9dd937454fd,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a9e964416bbe,TP_a9e964416bbe,same_sentence_pair,TG,GC_aeb7f6435b60::GC_ba40bb63c8f0,GC_aeb7f6435b60,fe2+/3+,LN_ab5b90be788c,GC_ba40bb63c8f0,water soluble,LN_06cd67824aee,LN_ab5b90be788c,LN_06cd67824aee,False,1,1,0,2023,2023,1,1,TP_a9e964416bbe,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a9f001d43c88,TP_a9f001d43c88,same_sentence_pair,TG,GC_708a5286c31b::GC_805d81e9242f,GC_708a5286c31b,sno2,LN_2bd6988cd53c,GC_805d81e9242f,sno2 electrode,LN_c5a446c6dbe8,LN_2bd6988cd53c,LN_c5a446c6dbe8,False,1,1,0,2024,2024,1,1,TP_a9f001d43c88,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_a9f9e5d14284,TP_a9f9e5d14284,same_sentence_pair,TG,GC_21faa67da1fd::GC_40e44ffa83f1,GC_21faa67da1fd,conversion,LN_42f3c16c1ea5,GC_40e44ffa83f1,heat induced temperature difference,LN_7c29677c3a81,LN_42f3c16c1ea5,LN_7c29677c3a81,False,1,1,0,2023,2023,1,1,TP_a9f9e5d14284,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_aa1c2654034c,TP_aa1c2654034c,same_sentence_pair,TG,GC_6cdb23f33c74::GC_d90976361cdc,GC_6cdb23f33c74,seebeck coefficient,LN_ccd3eb53d5e7,GC_d90976361cdc,simultaneously balance ion,LN_497d2e8869f2,LN_ccd3eb53d5e7,LN_497d2e8869f2,False,1,1,0,2026,2026,1,1,TP_aa1c2654034c,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_aa2ba82adfa3,TP_aa2ba82adfa3,same_sentence_pair,TG,GC_234b2810632d::GC_a51be089433c,GC_234b2810632d,open circuit voltage,LN_e6367d223636,GC_a51be089433c,maxsorb electrode,LN_4cf61ff0abe3,LN_e6367d223636,LN_4cf61ff0abe3,False,1,1,1,1998,1998,1,1,TP_aa2ba82adfa3,AR_5bd192b94b2b,AR_5bd192b94b2b,,,AR_5bd192b94b2b,,machine_strict_pending_semantic_review,False,,,True,False,observed_pair_topology_noncausal
TP_aa3dbc51dfd3,TP_aa3dbc51dfd3,same_sentence_pair,TG,GC_2c6a749a4891::GC_3be2e7216e42,GC_2c6a749a4891,thermogalvanic gel,LN_b4764ae3f021,GC_3be2e7216e42,self powered,LN_5f312e845fe1,LN_b4764ae3f021,LN_5f312e845fe1,False,1,1,0,2023,2023,1,1,TP_aa3dbc51dfd3,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_aa9b20e41aee,TP_aa9b20e41aee,same_sentence_pair,TG,GC_bc40ec661b17::GC_cac9bef97e3d,GC_bc40ec661b17,k3fe,LN_3c0d5ebfe078,GC_cac9bef97e3d,overall power conversion efficiency,LN_c27a6afd1d50,LN_3c0d5ebfe078,LN_c27a6afd1d50,False,1,1,0,2012,2012,1,1,TP_aa9b20e41aee,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_aac6823221e1,TP_aac6823221e1,same_sentence_pair,TG,GC_a32989140a18::GC_d0a010ad38f2,GC_a32989140a18,carbon nanotube vanadium oxide,LN_fa8e74cb1f55,GC_d0a010ad38f2,self heating,LN_3dd07ed3e148,LN_fa8e74cb1f55,LN_3dd07ed3e148,False,1,1,0,2017,2017,1,1,TP_aac6823221e1,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_ab1089ddc0e9,TP_ab1089ddc0e9,same_sentence_pair,TG,GC_4ee8ca676793::GC_9316ebad870d,GC_4ee8ca676793,dual network,LN_dd5d0adfbd9d,GC_9316ebad870d,h2o/glycerol,LN_a12d47374664,LN_dd5d0adfbd9d,LN_a12d47374664,False,1,1,0,2024,2024,1,1,TP_ab1089ddc0e9,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_ab36f929ea27,TP_ab36f929ea27,same_sentence_pair,TG,GC_d18c91f9affa::GC_e49423da4792,GC_d18c91f9affa,temperature difference,LN_0f6d9cc28a72,GC_e49423da4792,short circuit current,LN_d9788bf895da,LN_0f6d9cc28a72,LN_d9788bf895da,False,1,1,0,2023,2023,1,1,TP_ab36f929ea27,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_ab3cd7e830fb,TP_ab3cd7e830fb,same_sentence_pair,TG,GC_a96e785527e1::GC_cc3a953f7daa,GC_a96e785527e1,electrical energy conversion,LN_adb53f8ad75e,GC_cc3a953f7daa,faradaic redox reaction,LN_eb44fa332f17,LN_adb53f8ad75e,LN_eb44fa332f17,False,1,1,0,2017,2017,1,1,TP_ab3cd7e830fb,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
TP_ab4662540e9b,TP_ab4662540e9b,same_sentence_pair,TG,GC_1e7bbb5384f5::GC_41374fb28f21,GC_1e7bbb5384f5,hydrogel network,LN_3f470274464b,GC_41374fb28f21,redox ion,LN_235359c120ea,LN_3f470274464b,LN_235359c120ea,False,1,1,0,2026,2026,1,1,TP_ab4662540e9b,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
