entry_id,paper_id,source,year,title,doi,role,text,label,x,y
TG_0121_material,TG_0121,TG,2013,Liquid Thermoelectrics: Review of Recent And Limited New Data of Thermogalvanic Cell Experiments,10.1080/15567265.2013.776149,material,aqueous and nonaqueous thermogalvanic redox cells including Cu/CuSO4,aqueous and nonaqueous thermogalvanic red...,17.160982,3.7489166
TG_0121_mechanism,TG_0121,TG,2013,Liquid Thermoelectrics: Review of Recent And Limited New Data of Thermogalvanic Cell Experiments,10.1080/15567265.2013.776149,mechanism,reviewed thermogalvanic systems convert temperature gradients through redox entropy; Cu/CuSO4 follows characteristic Seebeck models,reviewed thermogalvanic systems convert t...,14.458835,0.6968192
TG_0122_material,TG_0122,TG,2012,Thermogalvanic corrosion of Alloy 31 in different heavy brine LiBr solutions,10.1016/j.corsci.2011.10.001,material,Alloy 31 stainless steel electrodes in deaerated LiBr heavy brines,Alloy 31 stainless steel electrodes...,13.765834,1.8898724
TG_0122_mechanism,TG_0122,TG,2012,Thermogalvanic corrosion of Alloy 31 in different heavy brine LiBr solutions,10.1016/j.corsci.2011.10.001,mechanism,"temperature gradient makes cold Alloy 31 anodic to hot electrode, but passive film evolution limits severe thermogalvanic corrosion",temperature gradient makes cold Alloy...,13.769252,0.5206584
TG_0123_material,TG_0123,TG,2012,Thermogalvanic corrosion and galvanic effects of copper and AISI 316L stainless steel pairs in heavy LiBr brines under hydrodynamic conditions,10.1016/j.corsci.2012.04.001,material,"copper/copper, AISI 316L/AISI 316L, and stainless-steel/copper pairs in LiBr brines","copper/copper, AISI 316L/AISI 316L, and...",13.764012,1.8400474
TG_0123_mechanism,TG_0123,TG,2012,Thermogalvanic corrosion and galvanic effects of copper and AISI 316L stainless steel pairs in heavy LiBr brines under hydrodynamic conditions,10.1016/j.corsci.2012.04.001,mechanism,"temperature-dependent electrode potentials create hot or cold cathodes and combined thermogalvanic/galvanic corrosion, especially for copper",temperature-dependent electrode potential...,14.1380825,0.17120042
TG_0124_material,TG_0124,TG,2011,Energy Harvesting and Storage with Lithium-Ion Thermogalvanic Cells,10.1149/1.3568820,material,symmetric Li-ion thermogalvanic cells with LixTiS2 or amorphous LixV2O5 electrodes and alkyl carbonate electrolytes,symmetric Li-ion thermogalvanic cells wit...,15.886733,3.2584074
TG_0124_mechanism,TG_0124,TG,2011,Energy Harvesting and Storage with Lithium-Ion Thermogalvanic Cells,10.1149/1.3568820,mechanism,temperature-gradient charging and subsequent discharge arise from lithium-electrode thermogalvanic dE/dT near 1 mV/K,temperature-gradient charging and subsequ...,14.985687,0.8649082
TG_0125_material,TG_0125,TG,2012,Thermogalvanic effects on the corrosion of copper in heavy brine LiBr solutions,10.1016/j.corsci.2012.06.012,material,copper electrodes in LiBr heavy brine solutions,copper electrodes in LiBr heavy...,13.7292,1.8024123
TG_0125_mechanism,TG_0125,TG,2012,Thermogalvanic effects on the corrosion of copper in heavy brine LiBr solutions,10.1016/j.corsci.2012.06.012,mechanism,temperature gradients form hot-anode Cu thermogalvanic cells; bromide-mediated copper electrodissolution causes sustained corrosion currents,temperature gradients form hot-anode Cu...,13.742453,0.37501168
TG_0126_material,TG_0126,TG,1996,"Power conversion efficiency, electrode separation, and overpotential in the ferricyanide/ferrocyonide thermogalvanic cell",10.1149/1.1837047,material,ferricyanide/ferrocyanide thermogalvanic cell with platinum electrodes and cold-above-hot configuration,ferricyanide/ferrocyanide thermogalvanic...,19.065529,0.41134068
TG_0126_mechanism,TG_0126,TG,1996,"Power conversion efficiency, electrode separation, and overpotential in the ferricyanide/ferrocyonide thermogalvanic cell",10.1149/1.1837047,mechanism,larger electrode separation reduces current but improves efficiency plateau; ohmic overpotential dominates while convection prevents mass-transport limits,larger electrode separation reduces curre...,16.023455,-1.4408017
TG_0127_material,TG_0127,TG,1995,THE POWER CONVERSION EFFICIENCIES OF A THERMOGALVANIC CELL OPERATED IN 3 DIFFERENT ORIENTATIONS,10.1149/1.2048394,material,ferricyanide/ferrocyanide thermogalvanic cell in KCl with platinum electrodes,ferricyanide/ferrocyanide thermogalvanic...,19.054462,0.36804137
TG_0127_mechanism,TG_0127,TG,1995,THE POWER CONVERSION EFFICIENCIES OF A THERMOGALVANIC CELL OPERATED IN 3 DIFFERENT ORIENTATIONS,10.1149/1.2048394,mechanism,"cell orientation controls convection, mass transport, and ohmic limitations, changing power conversion efficiency during continuous operation","cell orientation controls convection, mas...",16.207502,-1.4231312
TG_0128_material,TG_0128,TG,1994,THEORETICAL-STUDY OF THERMOGALVANIC CELLS IN STEADY-STATE,10.1016/0013-4686(94)80106-1,material,"steady-state thermogalvanic cells with diffusion, migration, and convection transport",steady-state thermogalvanic cells with di...,16.362263,-1.3981935
TG_0128_mechanism,TG_0128,TG,1994,THEORETICAL-STUDY OF THERMOGALVANIC CELLS IN STEADY-STATE,10.1016/0013-4686(94)80106-1,mechanism,"mathematical transport/electrode-kinetics model predicts concentration profiles, current-voltage curves, and routes for improving thermogalvanic cells",mathematical transport/electrode-kinetics...,16.061316,0.2779198
TG_0129_material,TG_0129,TG,1994,THERMOELECTRIC EFFECTS IN ELECTROCHEMICAL SYSTEMS - NONCONVENTIONAL THERMOGALVANIC CELLS,10.1016/0378-7753(94)02015-9,material,"nonconventional electrochemical couples: macrocyclic metal complexes, molten-salt metal ions, lithium intercalates, semiconductor/molten-salt systems",nonconventional electrochemical couples...,15.180108,2.9499228
TG_0129_mechanism,TG_0129,TG,1994,THERMOELECTRIC EFFECTS IN ELECTROCHEMICAL SYSTEMS - NONCONVENTIONAL THERMOGALVANIC CELLS,10.1016/0378-7753(94)02015-9,mechanism,"thermoelectric ability depends on Seebeck coefficient, Z-factor, efficiency, and redox/electrode properties of alternative electrochemical systems",thermoelectric ability depends on Seebeck...,14.727985,-0.966839
TG_0130_material,TG_0130,TG,2011,Effect of Temperature on Thermogalvanic Coupling of Alloy 31 in Libr Solutions Studied by Means of Imposed Potential Measurements,,material,"Alloy 31 stainless steel in 400, 700, and 992 g/L LiBr solutions",Alloy 31 stainless steel in...,13.765922,1.9144493
TG_0130_mechanism,TG_0130,TG,2011,Effect of Temperature on Thermogalvanic Coupling of Alloy 31 in Libr Solutions Studied by Means of Imposed Potential Measurements,,mechanism,"higher temperature accelerates anodic/cathodic processes and shifts passive/pitting behavior, generally making the cold electrode the thermogalvanic anode",higher temperature accelerates anodic/cat...,13.618465,0.58415765
TG_0131_material,TG_0131,TG,2003,Thermoelectric power of M-H systems in molten salts and application to M-H thermogalvanic cell,10.1149/1.1580818,material,ZrH0.8 and TiH0.2 metal hydrides in LiCl-KCl eutectic melt containing hydride ion,ZrH0.8 and TiH0.2 metal hydrides...,15.972883,3.4780707
TG_0131_mechanism,TG_0131,TG,2003,Thermoelectric power of M-H systems in molten salts and application to M-H thermogalvanic cell,10.1149/1.1580818,mechanism,metal hydride/H- electrochemical reactions in molten salts produce thermoelectric power for M-H thermogalvanic cells,metal hydride/H- electrochemical reaction...,15.123552,2.6457322
TG_0132_material,TG_0132,TG,1991,EXPERIMENTAL AND THEORETICAL-ANALYSIS OF A THERMOGALVANIC UNDIVIDED FLOW CELL WITH 2 AQUEOUS-ELECTROLYTES AT DIFFERENT TEMPERATURES,10.1007/BF01041456,material,undivided flow thermogalvanic cell with Fe(CN)6 3-/4- in NaOH and two aqueous electrolytes at different temperatures,undivided flow thermogalvanic cell with...,17.983376,3.8829963
TG_0132_mechanism,TG_0132,TG,1991,EXPERIMENTAL AND THEORETICAL-ANALYSIS OF A THERMOGALVANIC UNDIVIDED FLOW CELL WITH 2 AQUEOUS-ELECTROLYTES AT DIFFERENT TEMPERATURES,10.1007/BF01041456,mechanism,separated hot/cold electrolyte streams maintain thermal boundary layers while Butler-Volmer kinetics and mass/charge transfer limit output,separated hot/cold electrolyte streams ma...,15.681981,-1.5745122
TG_0133_material,TG_0133,TG,2004,Hydrovoltaic cells. Part II: Thermogalvanic cells and numerical simulations of thermal diffusion potentials,10.1016/j.jelechem.2003.09.033,material,hydrovoltaic flow thermogalvanic cell with redox electrolyte solutions at different temperatures,hydrovoltaic flow thermogalvanic cell wit...,15.670709,1.503852
TG_0133_mechanism,TG_0133,TG,2004,Hydrovoltaic cells. Part II: Thermogalvanic cells and numerical simulations of thermal diffusion potentials,10.1016/j.jelechem.2003.09.033,mechanism,thermal diffusion potential plus temperature-dependent redox standard potential drives continuous current; finite-element model captures temperature distribution,thermal diffusion potential plus temperat...,14.448747,0.09857161
TG_0134_material,TG_0134,TG,2025,MXene Hollow Microsphere-Boosted Nanocomposite Electrodes for Thermocells with Enhanced Thermal Energy Harvesting Capability,10.1021/acsnano.4c12294,material,Ti3C2Tx MXene hollow microsphere nanocomposite electrodes with Fe2+/3+ n-type thermocells,Ti3C2Tx MXene hollow microsphere nanocomp...,16.81585,1.6429574
TG_0134_mechanism,TG_0134,TG,2025,MXene Hollow Microsphere-Boosted Nanocomposite Electrodes for Thermocells with Enhanced Thermal Energy Harvesting Capability,10.1021/acsnano.4c12294,mechanism,"hollow MXene microspheres reduce restacking, increase active area, add oxygen terminations, and improve Fe2+/3+ redox kinetics",hollow MXene microspheres reduce restacki...,15.355272,-1.817707
TG_0135_material,TG_0135,TG,2025,A Dual-Function Poly(vinyl alcohol) Hydrogel for Solar Water Production and Thermoelectric Energy Generation,10.1021/acssuschemeng.4c10855,material,PVA photothermal hydrogel with Ti2O3 nanoparticles/CNTs and PVA thermoelectric gels soaked with K3/K4[Fe(CN)6],PVA photothermal hydrogel with Ti2O3...,18.791967,4.5113063
TG_0135_mechanism,TG_0135,TG,2025,A Dual-Function Poly(vinyl alcohol) Hydrogel for Solar Water Production and Thermoelectric Energy Generation,10.1021/acssuschemeng.4c10855,mechanism,"photothermal hydrogel generates temperature gradient for solar evaporation, while ferri/ferrocyanide thermogalvanic gels generate electricity",photothermal hydrogel generates temperatu...,17.515507,-0.4086423
TG_0136_material,TG_0136,TG,2024,Double selective ionic gel with excellent thermopower and ultra-high energy density for low-quality thermal energy harvesting,10.1039/d3ee03759b,material,chitosan gel grafted with guanidinium salt ions and melamine containing FeCl3/FeCl2 electrolyte,chitosan gel grafted with guanidinium...,18.422358,3.1658232
TG_0136_mechanism,TG_0136,TG,2024,Double selective ionic gel with excellent thermopower and ultra-high energy density for low-quality thermal energy harvesting,10.1039/d3ee03759b,mechanism,"guanidinium promotes ion thermodiffusion and melamine selectively complexes/desorbs Fe3+, coupling thermodiffusion and thermogalvanic effects",guanidinium promotes ion thermodiffusion...,16.743017,0.57569087
TG_0137_material,TG_0137,TG,2026,A self-powered hydrogel electronic skin with decoupled multimodal sensing for closed-loop human-machine interactions,10.1038/s41467-026-69450-9,material,single-component PVA hydrogel e-skin with prismatic architecture,single-component PVA hydrogel e-skin with...,17.60148,2.7771757
TG_0137_mechanism,TG_0137,TG,2026,A self-powered hydrogel electronic skin with decoupled multimodal sensing for closed-loop human-machine interactions,10.1038/s41467-026-69450-9,mechanism,"integrated thermogalvanic, piezoionic, and diffusion mechanisms decouple skin temperature, pulse, and sweat signals through temporal machine learning","integrated thermogalvanic, piezoionic, an...",17.205013,-1.4563426
TG_0138_material,TG_0138,TG,2025,High-performance p-n Thermocells by Interface Optimization Based on Liquid Metal for Powering Wearable Devices,10.1002/adfm.202417740,material,"p-type [Fe(CN)6]3-/4- and n-type Fe3+/Fe2+ hydrogel thermocells with chaotropic salts, Arrhenius acid, and liquid-metal electrodes",p-type [Fe(CN)6]3-/4- and n-type Fe3+/Fe2...,18.62852,1.5486605
TG_0138_mechanism,TG_0138,TG,2025,High-performance p-n Thermocells by Interface Optimization Based on Liquid Metal for Powering Wearable Devices,10.1002/adfm.202417740,mechanism,salt-modified solvation and acid-stabilized Fe redox improve p/n thermopower while liquid metal lowers deformable electrode interface resistance,salt-modified solvation and acid-stabiliz...,16.341938,-2.1045334
TG_0139_material,TG_0139,TG,2025,Large Temperature Dependence of Redox Potential Driven by Semiclathrate Hydrate Formation for Thermo-Electrochemical Conversion,10.1021/jacs.5c04430,material,ferro/ferricyanide and tetrabutylammonium fluoride electrolyte forming semiclathrate hydrate,ferro/ferricyanide and tetrabutylammonium...,19.279985,0.4477284
TG_0139_mechanism,TG_0139,TG,2025,Large Temperature Dependence of Redox Potential Driven by Semiclathrate Hydrate Formation for Thermo-Electrochemical Conversion,10.1021/jacs.5c04430,mechanism,"semiclathrate hydrate formation/dissociation changes liquid-phase TBAF concentration and ferricyanide-cation ion pairing, boosting temperature coefficient",semiclathrate hydrate formation/dissociat...,14.925475,-0.3750734
TG_0140_material,TG_0140,TG,2024,Ionic thermoelectric materials: Innovations and challenges,10.1016/j.mtphys.2024.101375,material,ionic thermoelectric materials including thermodiffusive and thermogalvanic quasi-solid systems,ionic thermoelectric materials including...,16.688843,4.1163735
TG_0140_mechanism,TG_0140,TG,2024,Ionic thermoelectric materials: Innovations and challenges,10.1016/j.mtphys.2024.101375,mechanism,"reviewed ion thermodiffusion, thermogalvanic redox, polymer networks, and electrode-electrolyte interactions govern ionic Seebeck and energy density","reviewed ion thermodiffusion, thermogalva...",16.65601,0.33332482
TG_0141_material,TG_0141,TG,2025,Solvent Replacement-Driven Ionic Liquid Thermoelectric Gel for Self-Powered Morse Code Communication Assisted by Machine Learning,10.1002/advs.202509400,material,PMAA-based ionic liquid thermoelectric gel with Fe2+/Fe3+ redox couples and carboxyl groups,PMAA-based ionic liquid thermoelectric ge...,17.38276,1.9477711
