paper_id,source_membership,year,title,doi,node_id,node_label,node_role,node_subtype,source_concept_type,provenance,evidence_text,evidence_status,confidence,observed_in_source,document_frequency,historical_graph_eligible,recommendation_target_eligible
P0437,iTE,2026,An n-Type Ionic Thermoelectric Device Enabled by Synergistic Interactions Between Electrodes and PVA Hydrogel,10.3390/ma19102029,TC_6d3814acb95f,hydrogel,material_system,soft material platform,material_system,audited_paper_concept_map,hydrogel,controlled_rule,0.94,True,202,True,True
P0437,iTE,2026,An n-Type Ionic Thermoelectric Device Enabled by Synergistic Interactions Between Electrodes and PVA Hydrogel,10.3390/ma19102029,TC_8c13f1bad786,copper electrode,material_system,electrode material,material_entity,audited_paper_concept_map,copper electrodes,controlled_rule,0.94,True,12,True,True
P0437,iTE,2026,An n-Type Ionic Thermoelectric Device Enabled by Synergistic Interactions Between Electrodes and PVA Hydrogel,10.3390/ma19102029,TC_9b999e2f26c8,suppressing cation thermodiffusion,mechanism,transport mechanism,transport_mechanism,audited_paper_concept_map,"PVA/DMSO/KCl ionic hydrogel with graphite paper or copper electrodes | graphite paper adsorbs K+ through cation-pi interactions, suppressing cation thermodiffusion and enabling Cl--dominated n-type response",domain_curated_rule,0.97,True,1,False,False
P0437,iTE,2026,An n-Type Ionic Thermoelectric Device Enabled by Synergistic Interactions Between Electrodes and PVA Hydrogel,10.3390/ma19102029,TC_a1b3b82d80d4,p/n thermogalvanic series design,device_context,device function,device_function,audited_paper_concept_map,"PVA/DMSO/KCl ionic hydrogel with graphite paper or copper electrodes | graphite paper adsorbs K+ through cation-pi interactions, suppressing cation thermodiffusion and enabling Cl--dominated n-type response",domain_curated_rule,0.97,True,273,True,False
P0437,iTE,2026,An n-Type Ionic Thermoelectric Device Enabled by Synergistic Interactions Between Electrodes and PVA Hydrogel,10.3390/ma19102029,TC_a6ad80f6088e,power density,outcome_property,device metric,property_metric,audited_paper_concept_map,power density,controlled_rule,0.94,True,146,True,False
P0437,iTE,2026,An n-Type Ionic Thermoelectric Device Enabled by Synergistic Interactions Between Electrodes and PVA Hydrogel,10.3390/ma19102029,TC_c56e71f05aa0,thermal charging redox storage,device_context,device function,device_function,audited_paper_concept_map,"PVA/DMSO/KCl ionic hydrogel with graphite paper or copper electrodes | graphite paper adsorbs K+ through cation-pi interactions, suppressing cation thermodiffusion and enabling Cl--dominated n-type response",domain_curated_rule,0.97,True,103,True,False
P0437,iTE,2026,An n-Type Ionic Thermoelectric Device Enabled by Synergistic Interactions Between Electrodes and PVA Hydrogel,10.3390/ma19102029,TC_c8efd3db5897,poly(vinyl alcohol) (PVA),material_system,polymer,material_entity,audited_paper_concept_map,PVA,controlled_rule,0.94,True,77,True,True
P0437,iTE,2026,An n-Type Ionic Thermoelectric Device Enabled by Synergistic Interactions Between Electrodes and PVA Hydrogel,10.3390/ma19102029,TC_cd73158e8b1d,wearable biointerface thermocell,device_context,device function,device_function,audited_paper_concept_map,"PVA/DMSO/KCl ionic hydrogel with graphite paper or copper electrodes | graphite paper adsorbs K+ through cation-pi interactions, suppressing cation thermodiffusion and enabling Cl--dominated n-type response",domain_curated_rule,0.97,True,167,True,False
P0437,iTE,2026,An n-Type Ionic Thermoelectric Device Enabled by Synergistic Interactions Between Electrodes and PVA Hydrogel,10.3390/ma19102029,TC_e03c7cc08b9d,ion migration,mechanism,ionic transport,transport_mechanism,audited_paper_concept_map,ion migration,controlled_rule,0.94,True,51,True,True
P0437,iTE,2026,An n-Type Ionic Thermoelectric Device Enabled by Synergistic Interactions Between Electrodes and PVA Hydrogel,10.3390/ma19102029,TC_fee7213e37fa,dimethyl sulfoxide (DMSO),material_system,solvent/additive,material_entity,audited_paper_concept_map,DMSO,controlled_rule,0.94,True,21,True,True
P0438,iTE,2026,High-thermopower ionic thermoelectric hydrogel with gradient immobilization of anions by polypyrrole,10.1016/j.cej.2026.176570,TC_367b0f56f5f5,cation transport,mechanism,transport mechanism,transport_mechanism,audited_paper_concept_map,cation transport,cleaned_open_concept,0.78,True,7,True,True
P0438,iTE,2026,High-thermopower ionic thermoelectric hydrogel with gradient immobilization of anions by polypyrrole,10.1016/j.cej.2026.176570,TC_4396cd712502,Eastman entropy of transfer,mechanism,ionic thermodynamics,solvation_entropy,audited_paper_concept_map,Eastman entropy,controlled_rule,0.94,True,14,True,True
P0438,iTE,2026,High-thermopower ionic thermoelectric hydrogel with gradient immobilization of anions by polypyrrole,10.1016/j.cej.2026.176570,TC_575b8475e747,ionic thermodiffusion (Soret effect),mechanism,thermodiffusion,transport_mechanism,audited_paper_concept_map,"PVA/PPy/GF@SDBS p-type thermoelectric hydrogel | gradient immobilization restricts anion diffusion and increases Eastman entropy of cation transport, enhancing Soret-effect thermopower",domain_curated_rule,0.97,True,153,True,True
P0438,iTE,2026,High-thermopower ionic thermoelectric hydrogel with gradient immobilization of anions by polypyrrole,10.1016/j.cej.2026.176570,TC_6724673edba3,high-thermopower ionic,outcome_property,property/metric,property_metric,audited_paper_concept_map,high-thermopower ionic,cleaned_open_concept,0.78,True,6,True,False
P0438,iTE,2026,High-thermopower ionic thermoelectric hydrogel with gradient immobilization of anions by polypyrrole,10.1016/j.cej.2026.176570,TC_6d3814acb95f,hydrogel,material_system,soft material platform,material_system,audited_paper_concept_map,hydrogel,controlled_rule,0.94,True,202,True,True
P0438,iTE,2026,High-thermopower ionic thermoelectric hydrogel with gradient immobilization of anions by polypyrrole,10.1016/j.cej.2026.176570,TC_935a2e990708,increases eastman entropy of cation transport,mechanism,transport mechanism,transport_mechanism,audited_paper_concept_map,"PVA/PPy/GF@SDBS p-type thermoelectric hydrogel | gradient immobilization restricts anion diffusion and increases Eastman entropy of cation transport, enhancing Soret-effect thermopower",domain_curated_rule,0.97,True,1,False,False
P0438,iTE,2026,High-thermopower ionic thermoelectric hydrogel with gradient immobilization of anions by polypyrrole,10.1016/j.cej.2026.176570,TC_9c0e8b1c0321,enhancing soret-effect thermopower,mechanism,transport mechanism,transport_mechanism,audited_paper_concept_map,"PVA/PPy/GF@SDBS p-type thermoelectric hydrogel | gradient immobilization restricts anion diffusion and increases Eastman entropy of cation transport, enhancing Soret-effect thermopower",domain_curated_rule,0.97,True,1,False,False
P0438,iTE,2026,High-thermopower ionic thermoelectric hydrogel with gradient immobilization of anions by polypyrrole,10.1016/j.cej.2026.176570,TC_a1b3b82d80d4,p/n thermogalvanic series design,device_context,device function,device_function,audited_paper_concept_map,"PVA/PPy/GF@SDBS p-type thermoelectric hydrogel | gradient immobilization restricts anion diffusion and increases Eastman entropy of cation transport, enhancing Soret-effect thermopower",domain_curated_rule,0.97,True,273,True,False
P0438,iTE,2026,High-thermopower ionic thermoelectric hydrogel with gradient immobilization of anions by polypyrrole,10.1016/j.cej.2026.176570,TC_b3e2c786a6b7,high thermopower,outcome_property,property/metric,property_metric,audited_paper_concept_map,high thermopower,cleaned_open_concept,0.78,True,70,True,False
P0438,iTE,2026,High-thermopower ionic thermoelectric hydrogel with gradient immobilization of anions by polypyrrole,10.1016/j.cej.2026.176570,TC_bbefb53d18ff,thermopower ionic,outcome_property,property/metric,property_metric,audited_paper_concept_map,thermopower ionic,cleaned_open_concept,0.78,True,7,True,False
P0438,iTE,2026,High-thermopower ionic thermoelectric hydrogel with gradient immobilization of anions by polypyrrole,10.1016/j.cej.2026.176570,TC_c8efd3db5897,poly(vinyl alcohol) (PVA),material_system,polymer,material_entity,audited_paper_concept_map,PVA,controlled_rule,0.94,True,77,True,True
P0438,iTE,2026,High-thermopower ionic thermoelectric hydrogel with gradient immobilization of anions by polypyrrole,10.1016/j.cej.2026.176570,TC_dd4634fe263f,Seebeck coefficient/thermopower,outcome_property,thermoelectric metric,property_metric,audited_paper_concept_map,thermopower,controlled_rule,0.94,True,822,True,False
P0438,iTE,2026,High-thermopower ionic thermoelectric hydrogel with gradient immobilization of anions by polypyrrole,10.1016/j.cej.2026.176570,TC_e03c7cc08b9d,ion migration,mechanism,ionic transport,transport_mechanism,audited_paper_concept_map,ion migration,controlled_rule,0.94,True,51,True,True
P0438,iTE,2026,High-thermopower ionic thermoelectric hydrogel with gradient immobilization of anions by polypyrrole,10.1016/j.cej.2026.176570,TC_f1340e9cfd7d,thermopower ionic thermoelectric,outcome_property,property/metric,property_metric,audited_paper_concept_map,thermopower ionic thermoelectric,cleaned_open_concept,0.78,True,4,True,False
P0438,iTE,2026,High-thermopower ionic thermoelectric hydrogel with gradient immobilization of anions by polypyrrole,10.1016/j.cej.2026.176570,TC_fababc7795c1,seebeck coefficient,outcome_property,property/metric,property_metric,audited_paper_concept_map,seebeck coefficient,cleaned_open_concept,0.78,True,593,True,False
P0439,iTE,2026,Conversion of wood into n-type ionic thermoelectric material through CuCl2 treatment and subsequent DES-enabled fibrillation-quaternization,10.1016/j.cej.2026.176400,TC_2c5557073ad9,cellulose nanofiber scaffold,structure_state,soft-material mechanism,gel_microstructure,audited_paper_concept_map,CuCl2-treated balsa wood and DES-fibrillated/quaternized wood | wood heterogeneity confines Cu2+ in hemicellulose/lignin while cellulose nanochannels guide Cl- thermodiffusion; DES quaternization expands channels and preserves cation-binding sites,domain_curated_rule,0.97,True,68,True,True
P0439,iTE,2026,Conversion of wood into n-type ionic thermoelectric material through CuCl2 treatment and subsequent DES-enabled fibrillation-quaternization,10.1016/j.cej.2026.176400,TC_336c7d4ac670,CuCl2,material_system,chemical formula,material_entity,audited_paper_concept_map,CuCl2,chemical_formula_parser,0.9,True,9,True,True
P0439,iTE,2026,Conversion of wood into n-type ionic thermoelectric material through CuCl2 treatment and subsequent DES-enabled fibrillation-quaternization,10.1016/j.cej.2026.176400,TC_3be3c4b11586,ionic conductivity,outcome_property,transport property,property_metric,audited_paper_concept_map,ionic conductivity,controlled_rule,0.94,True,194,True,False
P0439,iTE,2026,Conversion of wood into n-type ionic thermoelectric material through CuCl2 treatment and subsequent DES-enabled fibrillation-quaternization,10.1016/j.cej.2026.176400,TC_3cc3f4ae2196,cation-anion thermodiffusion asymmetry,mechanism,thermodiffusion,transport_mechanism,audited_paper_concept_map,CuCl2-treated balsa wood and DES-fibrillated/quaternized wood | wood heterogeneity confines Cu2+ in hemicellulose/lignin while cellulose nanochannels guide Cl- thermodiffusion; DES quaternization expands channels and preserves cation-binding sites,domain_curated_rule,0.97,True,48,True,True
P0439,iTE,2026,Conversion of wood into n-type ionic thermoelectric material through CuCl2 treatment and subsequent DES-enabled fibrillation-quaternization,10.1016/j.cej.2026.176400,TC_4bd38733ebee,deep eutectic solvent,material_system,electrolyte and solvent,material_system,audited_paper_concept_map,DES,controlled_rule,0.94,True,27,True,True
P0439,iTE,2026,Conversion of wood into n-type ionic thermoelectric material through CuCl2 treatment and subsequent DES-enabled fibrillation-quaternization,10.1016/j.cej.2026.176400,TC_525335db36fb,nanochannel-confined ion transport,mechanism,ionic transport,transport_mechanism,audited_paper_concept_map,CuCl2-treated balsa wood and DES-fibrillated/quaternized wood | wood heterogeneity confines Cu2+ in hemicellulose/lignin while cellulose nanochannels guide Cl- thermodiffusion; DES quaternization expands channels and preserves cation-binding sites,domain_curated_rule,0.97,True,27,True,True
P0439,iTE,2026,Conversion of wood into n-type ionic thermoelectric material through CuCl2 treatment and subsequent DES-enabled fibrillation-quaternization,10.1016/j.cej.2026.176400,TC_575b8475e747,ionic thermodiffusion (Soret effect),mechanism,thermodiffusion,transport_mechanism,audited_paper_concept_map,CuCl2-treated balsa wood and DES-fibrillated/quaternized wood | wood heterogeneity confines Cu2+ in hemicellulose/lignin while cellulose nanochannels guide Cl- thermodiffusion; DES quaternization expands channels and preserves cation-binding sites,domain_curated_rule,0.97,True,153,True,True
P0439,iTE,2026,Conversion of wood into n-type ionic thermoelectric material through CuCl2 treatment and subsequent DES-enabled fibrillation-quaternization,10.1016/j.cej.2026.176400,TC_76960d9c4db3,ionic thermopower,outcome_property,property/metric,property_metric,audited_paper_concept_map,ionic thermopower,cleaned_open_concept,0.78,True,51,True,False
P0439,iTE,2026,Conversion of wood into n-type ionic thermoelectric material through CuCl2 treatment and subsequent DES-enabled fibrillation-quaternization,10.1016/j.cej.2026.176400,TC_a1b3b82d80d4,p/n thermogalvanic series design,device_context,device function,device_function,audited_paper_concept_map,CuCl2-treated balsa wood and DES-fibrillated/quaternized wood | wood heterogeneity confines Cu2+ in hemicellulose/lignin while cellulose nanochannels guide Cl- thermodiffusion; DES quaternization expands channels and preserves cation-binding sites,domain_curated_rule,0.97,True,273,True,False
P0439,iTE,2026,Conversion of wood into n-type ionic thermoelectric material through CuCl2 treatment and subsequent DES-enabled fibrillation-quaternization,10.1016/j.cej.2026.176400,TC_a3d6bb3e8d3e,cellulose,material_system,biopolymer,material_entity,audited_paper_concept_map,cellulose,controlled_rule,0.94,True,56,True,True
P0439,iTE,2026,Conversion of wood into n-type ionic thermoelectric material through CuCl2 treatment and subsequent DES-enabled fibrillation-quaternization,10.1016/j.cej.2026.176400,TC_d528eeb45c4d,deep-eutectic eutogel electrolyte,material_system,material/system,material_system,audited_paper_concept_map,CuCl2-treated balsa wood and DES-fibrillated/quaternized wood | wood heterogeneity confines Cu2+ in hemicellulose/lignin while cellulose nanochannels guide Cl- thermodiffusion; DES quaternization expands channels and preserves cation-binding sites,domain_curated_rule,0.97,True,26,True,True
