relation_id,paper_id,year,source_node_id,source_role,relation_type,target_node_id,target_role,evidence_scope
TR_90879935fa29,P0271,2025,TC_af6bbcaf729f,mechanism,typed_co_reported_in_abstract,TC_6a63fa461f80,outcome_property,same_paper_not_causal
TR_931f20a57d58,P0271,2025,TC_af6bbcaf729f,mechanism,typed_co_reported_in_abstract,TC_a6ad80f6088e,outcome_property,same_paper_not_causal
TR_91c1309876ba,P0271,2025,TC_af6bbcaf729f,mechanism,typed_co_reported_in_abstract,TC_d371be910c4a,outcome_property,same_paper_not_causal
TR_9912af9a9888,P0271,2025,TC_af6bbcaf729f,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_0b1edf353658,P0271,2025,TC_af6bbcaf729f,mechanism,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_577dd9cafd28,P0271,2025,TC_af6bbcaf729f,mechanism,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_09c422cf46aa,P0271,2025,TC_af6bbcaf729f,mechanism,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_866bd7812dfd,P0271,2025,TC_1c0fd710898d,outcome_property,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_8a0a36e1218f,P0271,2025,TC_1c0fd710898d,outcome_property,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_246cca41f377,P0271,2025,TC_3551de0250ed,outcome_property,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_a95e5b1180c3,P0271,2025,TC_3551de0250ed,outcome_property,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_7ea75044ba18,P0271,2025,TC_6a63fa461f80,outcome_property,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_bff756e47b4d,P0271,2025,TC_6a63fa461f80,outcome_property,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_32db59524d81,P0271,2025,TC_a6ad80f6088e,outcome_property,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_f19704415029,P0271,2025,TC_a6ad80f6088e,outcome_property,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_bb5d01b89204,P0271,2025,TC_d371be910c4a,outcome_property,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_dd4443fe006f,P0271,2025,TC_d371be910c4a,outcome_property,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_1c80f38fbbe9,P0271,2025,TC_dd4634fe263f,outcome_property,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_be169f256440,P0271,2025,TC_dd4634fe263f,outcome_property,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_e2d31e184aef,P0271,2025,TC_fababc7795c1,outcome_property,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_4a2aeb331dea,P0271,2025,TC_fababc7795c1,outcome_property,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_074085d878d6,P0273,2025,TC_3cc3f4ae2196,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_49bfcfc90c78,P0273,2025,TC_3cc3f4ae2196,mechanism,typed_co_reported_in_abstract,TC_16f719d4071d,device_context,same_paper_not_causal
TR_ff507f5b2fca,P0273,2025,TC_3cc3f4ae2196,mechanism,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_79504657cb42,P0273,2025,TC_575b8475e747,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_884393a1d419,P0273,2025,TC_575b8475e747,mechanism,typed_co_reported_in_abstract,TC_16f719d4071d,device_context,same_paper_not_causal
TR_e553c97be43e,P0273,2025,TC_575b8475e747,mechanism,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_3556cd663c3e,P0273,2025,TC_d0a37a92a174,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_6f11cdd01df5,P0273,2025,TC_d0a37a92a174,mechanism,typed_co_reported_in_abstract,TC_16f719d4071d,device_context,same_paper_not_causal
TR_87ed828fa142,P0273,2025,TC_d0a37a92a174,mechanism,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_f05a83f90dcf,P0273,2025,TC_dd4634fe263f,outcome_property,typed_co_reported_in_abstract,TC_16f719d4071d,device_context,same_paper_not_causal
TR_4509dc7dc258,P0273,2025,TC_dd4634fe263f,outcome_property,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_92639d358a73,P0275,2024,TC_b713a196469a,material_system,typed_co_reported_in_abstract,TC_5bcfefdb9413,mechanism,same_paper_not_causal
TR_c96433f9e9e0,P0275,2024,TC_b713a196469a,material_system,typed_co_reported_in_abstract,TC_8dea083ebe59,mechanism,same_paper_not_causal
TR_9bba34b16afb,P0275,2024,TC_b713a196469a,material_system,typed_co_reported_in_abstract,TC_c889e0f92f27,mechanism,same_paper_not_causal
TR_46b02595c73a,P0275,2024,TC_b713a196469a,material_system,typed_co_reported_in_abstract,TC_d51141fbc0ae,mechanism,same_paper_not_causal
TR_6fa5015a3564,P0275,2024,TC_b713a196469a,material_system,typed_co_reported_in_abstract,TC_76960d9c4db3,outcome_property,same_paper_not_causal
TR_6a7044e82d5c,P0275,2024,TC_b713a196469a,material_system,typed_co_reported_in_abstract,TC_a6ad80f6088e,outcome_property,same_paper_not_causal
TR_a709540dd65b,P0275,2024,TC_b713a196469a,material_system,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_fb9c06b60063,P0275,2024,TC_b713a196469a,material_system,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_5ab9bdbce6ab,P0275,2024,TC_5bcfefdb9413,mechanism,typed_co_reported_in_abstract,TC_76960d9c4db3,outcome_property,same_paper_not_causal
TR_6010d7cc74b2,P0275,2024,TC_5bcfefdb9413,mechanism,typed_co_reported_in_abstract,TC_a6ad80f6088e,outcome_property,same_paper_not_causal
TR_580fd7790a22,P0275,2024,TC_5bcfefdb9413,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_3905b44a1a7d,P0275,2024,TC_5bcfefdb9413,mechanism,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_d2fe45d56597,P0275,2024,TC_8dea083ebe59,mechanism,typed_co_reported_in_abstract,TC_76960d9c4db3,outcome_property,same_paper_not_causal
TR_ee19403a3bd1,P0275,2024,TC_8dea083ebe59,mechanism,typed_co_reported_in_abstract,TC_a6ad80f6088e,outcome_property,same_paper_not_causal
TR_2db01e5e0771,P0275,2024,TC_8dea083ebe59,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_f5b1918ac574,P0275,2024,TC_8dea083ebe59,mechanism,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_ea74e2c82a18,P0275,2024,TC_c889e0f92f27,mechanism,typed_co_reported_in_abstract,TC_76960d9c4db3,outcome_property,same_paper_not_causal
TR_820b027d69fe,P0275,2024,TC_c889e0f92f27,mechanism,typed_co_reported_in_abstract,TC_a6ad80f6088e,outcome_property,same_paper_not_causal
TR_568b0e00767f,P0275,2024,TC_c889e0f92f27,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_208ebff3da1e,P0275,2024,TC_c889e0f92f27,mechanism,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_a3ca3de1fd88,P0275,2024,TC_d51141fbc0ae,mechanism,typed_co_reported_in_abstract,TC_76960d9c4db3,outcome_property,same_paper_not_causal
TR_fe46c0b3670e,P0275,2024,TC_d51141fbc0ae,mechanism,typed_co_reported_in_abstract,TC_a6ad80f6088e,outcome_property,same_paper_not_causal
TR_05d6b5f16b97,P0275,2024,TC_d51141fbc0ae,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_fd9135309e04,P0275,2024,TC_d51141fbc0ae,mechanism,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_4b7f7c932b42,P0275,2024,TC_76960d9c4db3,outcome_property,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_15c2d6bfb97d,P0275,2024,TC_a6ad80f6088e,outcome_property,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_608b5e4c5401,P0275,2024,TC_dd4634fe263f,outcome_property,typed_co_reported_in_abstract,TC_cd73158e8b1d,device_context,same_paper_not_causal
TR_3ef807809d12,P0276,2023,TC_b93fc7829d13,mechanism,typed_co_reported_in_abstract,TC_a6ad80f6088e,outcome_property,same_paper_not_causal
TR_f1c58e3fcca3,P0276,2023,TC_b93fc7829d13,mechanism,typed_co_reported_in_abstract,TC_16f719d4071d,device_context,same_paper_not_causal
TR_7c2952e02bb5,P0276,2023,TC_a6ad80f6088e,outcome_property,typed_co_reported_in_abstract,TC_16f719d4071d,device_context,same_paper_not_causal
TR_1febc4b997b7,P0277,2023,TC_577742254212,material_system,typed_co_reported_in_abstract,TC_077323f7819d,structure_state,same_paper_not_causal
TR_d4a206e260a2,P0277,2023,TC_577742254212,material_system,typed_co_reported_in_abstract,TC_a9af609cf89a,structure_state,same_paper_not_causal
TR_fa35a3dfdbb9,P0277,2023,TC_577742254212,material_system,typed_co_reported_in_abstract,TC_38b23ede2d79,mechanism,same_paper_not_causal
TR_01e15376ea87,P0277,2023,TC_577742254212,material_system,typed_co_reported_in_abstract,TC_3cf38e4b2576,mechanism,same_paper_not_causal
TR_d0d82a5fb9ac,P0277,2023,TC_577742254212,material_system,typed_co_reported_in_abstract,TC_76f3fa388a4d,mechanism,same_paper_not_causal
TR_53f2312d64b5,P0277,2023,TC_577742254212,material_system,typed_co_reported_in_abstract,TC_af6bbcaf729f,mechanism,same_paper_not_causal
TR_46ebc2937d90,P0277,2023,TC_577742254212,material_system,typed_co_reported_in_abstract,TC_e2a3f0650eaa,mechanism,same_paper_not_causal
TR_58faf826bbb5,P0277,2023,TC_577742254212,material_system,typed_co_reported_in_abstract,TC_ebbe1e10d667,mechanism,same_paper_not_causal
TR_61310bf0f52b,P0277,2023,TC_577742254212,material_system,typed_co_reported_in_abstract,TC_a6ad80f6088e,outcome_property,same_paper_not_causal
TR_c550bb26c120,P0277,2023,TC_577742254212,material_system,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_7e924f58b196,P0277,2023,TC_577742254212,material_system,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_e26104401109,P0277,2023,TC_577742254212,material_system,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_4dd97ae47e58,P0277,2023,TC_077323f7819d,structure_state,typed_co_reported_in_abstract,TC_38b23ede2d79,mechanism,same_paper_not_causal
TR_3eb4583bba21,P0277,2023,TC_077323f7819d,structure_state,typed_co_reported_in_abstract,TC_3cf38e4b2576,mechanism,same_paper_not_causal
TR_9e6cb0e94698,P0277,2023,TC_077323f7819d,structure_state,typed_co_reported_in_abstract,TC_76f3fa388a4d,mechanism,same_paper_not_causal
TR_acfdfc97c73e,P0277,2023,TC_077323f7819d,structure_state,typed_co_reported_in_abstract,TC_af6bbcaf729f,mechanism,same_paper_not_causal
TR_3bbf51a8f6e1,P0277,2023,TC_077323f7819d,structure_state,typed_co_reported_in_abstract,TC_e2a3f0650eaa,mechanism,same_paper_not_causal
TR_722db0681e00,P0277,2023,TC_077323f7819d,structure_state,typed_co_reported_in_abstract,TC_ebbe1e10d667,mechanism,same_paper_not_causal
TR_4abca01235d8,P0277,2023,TC_077323f7819d,structure_state,typed_co_reported_in_abstract,TC_a6ad80f6088e,outcome_property,same_paper_not_causal
TR_64f177633662,P0277,2023,TC_077323f7819d,structure_state,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_484e60d59c4b,P0277,2023,TC_077323f7819d,structure_state,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_51f1c88e1806,P0277,2023,TC_077323f7819d,structure_state,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_4550859e897a,P0277,2023,TC_a9af609cf89a,structure_state,typed_co_reported_in_abstract,TC_38b23ede2d79,mechanism,same_paper_not_causal
TR_d846ca02e91a,P0277,2023,TC_a9af609cf89a,structure_state,typed_co_reported_in_abstract,TC_3cf38e4b2576,mechanism,same_paper_not_causal
TR_2c0b954d4ca6,P0277,2023,TC_a9af609cf89a,structure_state,typed_co_reported_in_abstract,TC_76f3fa388a4d,mechanism,same_paper_not_causal
TR_f49d68877e11,P0277,2023,TC_a9af609cf89a,structure_state,typed_co_reported_in_abstract,TC_af6bbcaf729f,mechanism,same_paper_not_causal
TR_b7ed62a3930b,P0277,2023,TC_a9af609cf89a,structure_state,typed_co_reported_in_abstract,TC_e2a3f0650eaa,mechanism,same_paper_not_causal
TR_c2c587a8b0f6,P0277,2023,TC_a9af609cf89a,structure_state,typed_co_reported_in_abstract,TC_ebbe1e10d667,mechanism,same_paper_not_causal
TR_fc475fb0c86f,P0277,2023,TC_a9af609cf89a,structure_state,typed_co_reported_in_abstract,TC_a6ad80f6088e,outcome_property,same_paper_not_causal
TR_c2442fb33099,P0277,2023,TC_a9af609cf89a,structure_state,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_16681b21c838,P0277,2023,TC_a9af609cf89a,structure_state,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_72e7bd109a3f,P0277,2023,TC_a9af609cf89a,structure_state,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_e82b10ee187b,P0277,2023,TC_38b23ede2d79,mechanism,typed_co_reported_in_abstract,TC_a6ad80f6088e,outcome_property,same_paper_not_causal
TR_1d591aedd407,P0277,2023,TC_38b23ede2d79,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_808eb0ae4219,P0277,2023,TC_38b23ede2d79,mechanism,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_b7ba5f976b27,P0277,2023,TC_38b23ede2d79,mechanism,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_4cb7d1c236d8,P0277,2023,TC_3cf38e4b2576,mechanism,typed_co_reported_in_abstract,TC_a6ad80f6088e,outcome_property,same_paper_not_causal
TR_37561d3f315e,P0277,2023,TC_3cf38e4b2576,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_f7e584a45448,P0277,2023,TC_3cf38e4b2576,mechanism,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_1289891fc7e5,P0277,2023,TC_3cf38e4b2576,mechanism,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_d3ceb02f4b51,P0277,2023,TC_76f3fa388a4d,mechanism,typed_co_reported_in_abstract,TC_a6ad80f6088e,outcome_property,same_paper_not_causal
TR_667087484d6c,P0277,2023,TC_76f3fa388a4d,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_6f9560a50b25,P0277,2023,TC_76f3fa388a4d,mechanism,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_ed50bed06bcc,P0277,2023,TC_76f3fa388a4d,mechanism,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_bd598ec3592a,P0277,2023,TC_af6bbcaf729f,mechanism,typed_co_reported_in_abstract,TC_a6ad80f6088e,outcome_property,same_paper_not_causal
TR_3720b521cef7,P0277,2023,TC_af6bbcaf729f,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_7845fc0ecb96,P0277,2023,TC_af6bbcaf729f,mechanism,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_c2c0a251c635,P0277,2023,TC_af6bbcaf729f,mechanism,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_479b7ec5f76c,P0277,2023,TC_e2a3f0650eaa,mechanism,typed_co_reported_in_abstract,TC_a6ad80f6088e,outcome_property,same_paper_not_causal
TR_a1d99e95fbdc,P0277,2023,TC_e2a3f0650eaa,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_988f951e636a,P0277,2023,TC_e2a3f0650eaa,mechanism,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_ece885b36ea5,P0277,2023,TC_e2a3f0650eaa,mechanism,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_81655501adbb,P0277,2023,TC_ebbe1e10d667,mechanism,typed_co_reported_in_abstract,TC_a6ad80f6088e,outcome_property,same_paper_not_causal
TR_42c8dac2bd4f,P0277,2023,TC_ebbe1e10d667,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_15325636b720,P0277,2023,TC_ebbe1e10d667,mechanism,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_9624de7a460c,P0277,2023,TC_ebbe1e10d667,mechanism,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_26bba7a35ad1,P0277,2023,TC_a6ad80f6088e,outcome_property,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_a26f9308e2bb,P0277,2023,TC_dd4634fe263f,outcome_property,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_10fc8bc6fa8f,P0277,2023,TC_fababc7795c1,outcome_property,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_99782dff5009,P0278,2023,TC_b67db95f7040,material_system,typed_co_reported_in_abstract,TC_57af6fd6cf1e,mechanism,same_paper_not_causal
TR_9df2c5a0f87c,P0278,2023,TC_b67db95f7040,material_system,typed_co_reported_in_abstract,TC_7fde3f018306,mechanism,same_paper_not_causal
TR_dc10347adc26,P0278,2023,TC_b67db95f7040,material_system,typed_co_reported_in_abstract,TC_d51141fbc0ae,mechanism,same_paper_not_causal
TR_4e84f20d8586,P0278,2023,TC_b67db95f7040,material_system,typed_co_reported_in_abstract,TC_29e6f835676f,outcome_property,same_paper_not_causal
TR_57b3b636a300,P0278,2023,TC_b67db95f7040,material_system,typed_co_reported_in_abstract,TC_9f58ed907e7b,outcome_property,same_paper_not_causal
TR_ed24f43bc3de,P0278,2023,TC_b67db95f7040,material_system,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_10df38cb714c,P0278,2023,TC_b67db95f7040,material_system,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_fdec444166f8,P0278,2023,TC_57af6fd6cf1e,mechanism,typed_co_reported_in_abstract,TC_29e6f835676f,outcome_property,same_paper_not_causal
TR_913e5667bf0f,P0278,2023,TC_57af6fd6cf1e,mechanism,typed_co_reported_in_abstract,TC_9f58ed907e7b,outcome_property,same_paper_not_causal
TR_cc8c0a0e1ab1,P0278,2023,TC_57af6fd6cf1e,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_cadbfba6a0b1,P0278,2023,TC_57af6fd6cf1e,mechanism,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_6941ed581469,P0278,2023,TC_7fde3f018306,mechanism,typed_co_reported_in_abstract,TC_29e6f835676f,outcome_property,same_paper_not_causal
TR_47e4e0b73be4,P0278,2023,TC_7fde3f018306,mechanism,typed_co_reported_in_abstract,TC_9f58ed907e7b,outcome_property,same_paper_not_causal
TR_cac153e9b661,P0278,2023,TC_7fde3f018306,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_efc698a07f70,P0278,2023,TC_7fde3f018306,mechanism,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_50c6a892fe32,P0278,2023,TC_d51141fbc0ae,mechanism,typed_co_reported_in_abstract,TC_29e6f835676f,outcome_property,same_paper_not_causal
TR_38dc2d494c92,P0278,2023,TC_d51141fbc0ae,mechanism,typed_co_reported_in_abstract,TC_9f58ed907e7b,outcome_property,same_paper_not_causal
TR_978fc4d91440,P0278,2023,TC_d51141fbc0ae,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_34068613eb9e,P0278,2023,TC_d51141fbc0ae,mechanism,typed_co_reported_in_abstract,TC_fababc7795c1,outcome_property,same_paper_not_causal
TR_0e72a0d9f1b7,P0279,2024,TC_be57b88ac710,mechanism,typed_co_reported_in_abstract,TC_16f719d4071d,device_context,same_paper_not_causal
