pair_id,iTE_claim,TG_claim,iTE_paper,TG_paper,score,endpoint_similarity,relation_lexical_similarity
Xdca55e4704d2,iTE:P1366:r013,TG:P0229:r003,P1366,P0229,0.6035922765731812,0.8186745643615723,0.10173368453979492
X6873eb3b5fac,iTE:P1008:r014,TG:P0277:r006,P1008,P0277,0.6035842299461365,0.843975305557251,0.042671773582696915
X17a79e6759c5,iTE:P1029:r004,TG:P0293:r002,P1029,P0293,0.6035836935043335,0.8473858833312988,0.03471188247203827
X5da8ade36a97,iTE:P0553:r001,TG:P0014:r004,P0553,P0014,0.6035779714584351,0.8075889348983765,0.12755237519741058
X6e9bffd38858,iTE:P0828:r002,TG:P0016:r003,P0828,P0016,0.6035765409469604,0.8135276436805725,0.113690584897995
X640bc38f4a5f,iTE:P0548:r006,TG:P0266:r002,P0548,P0266,0.6035692095756531,0.829375684261322,0.0766875147819519
Xfa0a4adeb5a3,iTE:P1283:r010,TG:P0277:r005,P1283,P0277,0.6035670638084412,0.801201581954956,0.14241990447044373
X3af21c537205,iTE:P1802:r006,TG:P0014:r005,P1802,P0014,0.603564441204071,0.8360412120819092,0.06111857295036316
Xcd112cec7419,iTE:P0945:r009,TG:P0067:r001,P0945,P0067,0.6035618782043457,0.8404858112335205,0.05073947086930275
X71f64edb0987,iTE:P0534:r010,TG:P0153:r003,P0534,P0153,0.6035560369491577,0.8053399920463562,0.13272684812545776
X3df35f006a2c,iTE:P0491:r009,TG:P0178:r003,P0491,P0178,0.6035540699958801,0.8279308080673218,0.08000839501619339
X484972071911,iTE:P1071:r003,TG:P0133:r002,P1071,P0133,0.6035526990890503,0.8429909348487854,0.04486336186528206
X40e1066d28a2,iTE:P1665:r001,TG:P0065:r008,P1665,P0065,0.603547215461731,0.8405748009681702,0.050483040511608124
Xc99c66e6a9f2,iTE:P0574:r010,TG:P0271:r007,P0574,P0271,0.6035453677177429,0.8488976955413818,0.031056644394993782
X5e68e4a539b6,iTE:P0537:r003,TG:P0223:r001,P0537,P0223,0.6035401225090027,0.8532336354255676,0.02092207781970501
Xae7c2b1d3c39,iTE:P0920:audit_v1_a002,TG:P0306:r004,P0920,P0306,0.6035375595092773,0.8334349989891052,0.0671103298664093
X0a828e8cc9aa,iTE:P1863:r027,TG:P0178:r003,P1863,P0178,0.6035347580909729,0.8056104183197021,0.1320248544216156
X2ddef42dc993,iTE:P0842:r003,TG:P0004:r003,P0842,P0004,0.6035329103469849,0.8202673196792603,0.09781941771507263
Xef8de184befc,iTE:P1608:r013,TG:P0320:r008,P1608,P0320,0.6035295724868774,0.7481377124786377,0.2661106288433075
X100c4f37acca,iTE:P1959:r017,TG:P0310:r002,P1959,P0310,0.6035233736038208,0.83126300573349,0.07213094085454941
X3116905be0b4,iTE:P0585:r005,TG:P0172:r008,P0585,P0172,0.6035213470458984,0.8348569869995117,0.06373821198940277
X67ab244476c2,iTE:P0553:r009,TG:P0291:r002,P0553,P0291,0.6035153865814209,0.8178951740264893,0.10329578816890717
X0921ffbd2ccc,iTE:P0821:r006,TG:P0054:r003,P0821,P0054,0.6035134196281433,0.8485580682754517,0.031742580235004425
Xcf196704acd5,iTE:P0931:r002,TG:P0084:r011,P0931,P0084,0.6035093665122986,0.8479577302932739,0.03312986344099045
X7abf3e0b243a,iTE:P0403:r003,TG:P0039:r001,P0403,P0039,0.6035008430480957,0.799850583076477,0.14535148441791534
X63c8ff1030fd,iTE:P1545:r002,TG:P0260:r005,P1545,P0260,0.6034995913505554,0.8373270034790039,0.05790233239531517
Xc9ef8bf8b0db,iTE:P0685:r004,TG:P0288:r002,P0685,P0288,0.6034955382347107,0.8575478792190552,0.010706706903874874
X179972a05a8c,iTE:P0530:r015,TG:P0235:r007,P0530,P0235,0.6034910678863525,0.7243236303329468,0.3215484321117401
X3a674472462e,iTE:P1069:r005,TG:P0320:r008,P1069,P0320,0.6034855842590332,0.8330649137496948,0.06780055910348892
X5e3472c25975,iTE:P0964:r011,TG:P0072:r007,P0964,P0072,0.6034818291664124,0.8302332162857056,0.07439529895782471
X507f142ab622,iTE:P0439:r009,TG:P0272:r001,P0439,P0272,0.6034809350967407,0.828990638256073,0.07729171961545944
X46685e97c135,iTE:P1473:r002,TG:P0061:r003,P1473,P0061,0.6034764051437378,0.8343381285667419,0.06479901820421219
Xb00eff4c99a3,iTE:P0401:r004,TG:P0030:r004,P0401,P0030,0.6034677028656006,0.8240800499916077,0.08870568126440048
Xd040d5fd87c4,iTE:P0974:r012,TG:P0027:r007,P0974,P0027,0.6034653782844543,0.7729694843292236,0.20795582234859467
X5e08ef175732,iTE:P1121:r001,TG:P0014:r001,P1121,P0014,0.6034650802612305,0.824993371963501,0.08656582981348038
Xb669504f03fb,iTE:P0818:r008,TG:P0018:r001,P0818,P0018,0.6034623980522156,0.8507248163223267,0.02651679329574108
Xbae327c757f9,iTE:P1398:r006,TG:P0053:r009,P1398,P0053,0.6034621000289917,0.8069522380828857,0.12865184247493744
X7e66dc0653a3,iTE:P0720:r007,TG:P0072:r007,P0720,P0072,0.603458046913147,0.8263330459594727,0.08341655135154724
Xc6bed06d3f6a,iTE:P0489:r003,TG:P0014:r005,P0489,P0014,0.6034571528434753,0.8382465839385986,0.055615104734897614
X2620006808a9,iTE:P0451:r003,TG:P0013:r004,P0451,P0013,0.6034375429153442,0.8537976145744324,0.019264111295342445
Xb49548e36296,iTE:P1176:r007,TG:P0072:r007,P1176,P0072,0.603434681892395,0.8486285209655762,0.03131570667028427
Xca2b02464e1b,iTE:P1151:r010,TG:P0112:r003,P1151,P0112,0.6034292578697205,0.8446040153503418,0.04068811982870102
Xb5f493467d3f,iTE:P0690:r003,TG:P0226:r001,P0690,P0226,0.6034271717071533,0.8164700865745544,0.10632707178592682
Xd7c81102549b,iTE:P1482:r006,TG:P0014:r001,P1482,P0014,0.6034241318702698,0.8294373750686646,0.07605989277362823
Xa47adbd8804c,iTE:P1013:r011,TG:P0216:r002,P1013,P0216,0.6034234166145325,0.8542722463607788,0.0181093979626894
X18ff5e5c79ed,iTE:P1342:r008,TG:P0014:r001,P1342,P0014,0.6034209728240967,0.8268795609474182,0.08201756328344345
Xb002e71bc990,iTE:P0652:r004,TG:P0218:r005,P0652,P0218,0.6034175753593445,0.847685694694519,0.033458635210990906
Xb7d849fe0cf4,iTE:P1247:r002,TG:P0070:r004,P1247,P0070,0.6034172773361206,0.8187621831893921,0.10094577074050903
X5f531cc341a6,iTE:P0815:r004,TG:P0014:r001,P0815,P0014,0.603416919708252,0.8083066940307617,0.12534083425998688
X2bb30917788f,iTE:P1332:r006,TG:P0245:r005,P1332,P0245,0.6034117341041565,0.7995866537094116,0.1456703245639801
Xbdeb76f2c09a,iTE:P1345:r011,TG:P0161:r002,P1345,P0161,0.6034106016159058,0.8497689366340637,0.028574535623192787
X155748161d23,iTE:P0795:r002,TG:P0317:r004,P0795,P0317,0.6034092903137207,0.830238938331604,0.07414021342992783
Xc8d83612568d,iTE:P1475:r004,TG:P0053:r009,P1475,P0053,0.6034091711044312,0.8179187774658203,0.10288678109645844
X2de36db67184,iTE:P0696:r002,TG:P0273:r005,P0696,P0273,0.6034089922904968,0.8508217334747314,0.026112645864486694
X741ca789ba1d,iTE:P0638:r010,TG:P0171:r006,P0638,P0171,0.6034071445465088,0.8472150564193726,0.03452203795313835
X27e55764e070,iTE:P1271:r002,TG:P0184:r003,P1271,P0184,0.6034047603607178,0.8490071296691895,0.03033251129090786
Xba7412f6d6d1,iTE:P0792:r001,TG:P0207:r002,P0792,P0207,0.6034011244773865,0.843512773513794,0.043140675872564316
Xfb1632048dbe,iTE:P0934:r005,TG:P0259:r007,P0934,P0259,0.6033931374549866,0.8489363193511963,0.030459102243185043
Xb49ed314b7e0,iTE:P1171:r014,TG:P0119:r002,P1171,P0119,0.6033924221992493,0.8197981119155884,0.0984458476305008
Xada843981b57,iTE:P1813:r008,TG:P0102:r004,P1813,P0102,0.6033870577812195,0.8318009972572327,0.07042128592729568
X0495415e14c5,iTE:P0541:r002,TG:P0045:r003,P0541,P0045,0.6033836007118225,0.8526191711425781,0.021834000945091248
X1c1d17ba1c86,iTE:P1128:r012,TG:P0178:r004,P1128,P0178,0.6033804416656494,0.7819355726242065,0.1867518573999405
X5c2b47044be5,iTE:P1919:r010,TG:P0154:r006,P1919,P0154,0.603373646736145,0.8283188343048096,0.07850158959627151
Xb40134c8c3a9,iTE:P0923:r010,TG:P0245:r005,P0923,P0245,0.6033692955970764,0.8493361473083496,0.029446767643094063
Xbf3afea3291f,iTE:P1566:r010,TG:P0165:r004,P1566,P0165,0.6033678650856018,0.8567852973937988,0.012060627341270447
X793602c18e53,iTE:P1566:r011,TG:P0283:r001,P1566,P0283,0.6033656001091003,0.8531935214996338,0.020433776080608368
X04b017004e02,iTE:P1676:r015,TG:P0310:r013,P1676,P0310,0.6033636927604675,0.839655876159668,0.05201539397239685
Xbc7530103fcc,iTE:P0945:r005,TG:P0112:r003,P0945,P0112,0.6033631563186646,0.8619474172592163,0.0
X13303715d5e8,iTE:P1719:r003,TG:P0014:r003,P1719,P0014,0.6033603549003601,0.8519507050514221,0.02331613563001156
Xebae0225da94,iTE:P1704:r010,TG:P0277:r006,P1704,P0277,0.6033551096916199,0.8334606885910034,0.06644216179847717
Xa878df152b9b,iTE:P0814:r002,TG:P0226:r001,P0814,P0226,0.603352963924408,0.8396462202072144,0.05200203135609627
X82cb4bda29ad,iTE:P0408:r023,TG:P0138:r001,P0408,P0138,0.6033501625061035,0.8519447445869446,0.023295985534787178
X30cb6da3251f,iTE:P0976:r001,TG:P0273:r002,P0976,P0273,0.6033449769020081,0.8496919870376587,0.02853541634976864
X6ddc537c15ac,iTE:P1013:r010,TG:P0123:r003,P1013,P0123,0.6033428311347961,0.8102010488510132,0.12067385762929916
X4d61fb307ef1,iTE:P0435:r001,TG:P0016:r002,P0435,P0016,0.6033403277397156,0.854907751083374,0.016349753364920616
X6e1f89d69afc,iTE:P0749:r004,TG:P0245:r005,P0749,P0245,0.603338897228241,0.8529741764068604,0.020856628194451332
X651132f63d5d,iTE:P0377:r008,TG:P0207:r002,P0377,P0207,0.6033381819725037,0.8504723906517029,0.026691658422350883
X2e34d118a5ae,iTE:P0550:r002,TG:P0120:r002,P0550,P0120,0.6033356785774231,0.839951753616333,0.05123161897063255
Xc2ca6f05c5fa,iTE:P0478:r004,TG:P0014:r005,P0478,P0014,0.6033340692520142,0.8536803722381592,0.019192656502127647
Xfaf27fe4336c,iTE:P1137:r008,TG:P0288:r002,P1137,P0288,0.6033317446708679,0.8470993041992188,0.0345408096909523
X4abb22f77d4a,iTE:P0598:r004,TG:P0084:r009,P0598,P0084,0.6033259034156799,0.8220270872116089,0.09302323311567307
X6f0c71dc8099,iTE:P1313:r004,TG:P0311:r005,P1313,P0311,0.6033207774162292,0.7896991968154907,0.16843776404857635
X036132e050ea,iTE:P1314:r011,TG:P0229:r003,P1314,P0229,0.6033178567886353,0.8076144456863403,0.12662585079669952
Xd968eccc60ea,iTE:P1818:r010,TG:P0002:r001,P1818,P0002,0.6033148765563965,0.8574361801147461,0.01036516297608614
X023af0fae603,iTE:P1553:r004,TG:P0014:r002,P1553,P0014,0.6033093929290771,0.8550348281860352,0.01594999060034752
X8cb6cc0492d2,iTE:P1632:r004,TG:P0299:r009,P1632,P0299,0.6033079028129578,0.8208494186401367,0.09571122378110886
X6fa31508838a,iTE:P1547:r004,TG:P0161:r002,P1547,P0161,0.6033015251159668,0.8158007264137268,0.10747014731168747
X1340440144af,iTE:P1034:r011,TG:P0226:r002,P1034,P0226,0.6032983064651489,0.8291072845458984,0.07641084492206573
X93abbd29e4b6,iTE:P1548:r001,TG:P0223:r004,P1548,P0223,0.60328608751297,0.8189775943756104,0.10000590234994888
Xcca84cc76b9d,iTE:P0352:r001,TG:P0259:r007,P0352,P0259,0.6032850742340088,0.857386589050293,0.010381617583334446
X99eda23c606b,iTE:P0928:r010,TG:P0045:r004,P0928,P0045,0.6032822728157043,0.8344975709915161,0.06377995014190674
X2cd71f637334,iTE:P1614:r006,TG:P0056:r002,P1614,P0056,0.6032811999320984,0.8066901564598083,0.12866036593914032
X14fa160e52c2,iTE:P0788:r002,TG:P0317:r004,P0788,P0317,0.6032805442810059,0.8453035354614258,0.038560207933187485
Xed0ef183f9cf,iTE:P0842:r007,TG:P0132:r003,P0842,P0132,0.6032789349555969,0.8193485736846924,0.09911665320396423
X21785cdd5802,iTE:P1601:r007,TG:P0329:r002,P1601,P0329,0.6032774448394775,0.7519053220748901,0.2564791142940521
Xe1ed851f50c4,iTE:P0945:r008,TG:P0018:r010,P0945,P0018,0.6032742261886597,0.8404055833816528,0.049967680126428604
Xecbce0aa7ff4,iTE:P1572:r013,TG:P0167:r011,P1572,P0167,0.6032730340957642,0.7892541885375977,0.16931705176830292
Xa8b816ac253e,iTE:P1479:r016,TG:P0105:r004,P1479,P0105,0.6032711267471313,0.8188591599464417,0.10023242980241776
X3a16d5f6cbc2,iTE:P1813:r007,TG:P0102:r003,P1813,P0102,0.6032633781433105,0.8062313199043274,0.1296713948249817
Xe172c07ed2db,iTE:P1459:r013,TG:P0226:r002,P1459,P0226,0.6032631993293762,0.8410056829452515,0.048530638217926025
X19ac4f9017b5,iTE:P0423:r001,TG:P0045:r003,P0423,P0045,0.6032559275627136,0.7778136730194092,0.19595472514629364
Xcf82cae5de89,iTE:P0744:r011,TG:P0312:r002,P0744,P0312,0.6032531261444092,0.8381509780883789,0.05515807867050171
Xcaab166d2de7,iTE:P1553:r007,TG:P0014:r002,P1553,P0014,0.6032516360282898,0.8429851531982422,0.04387340322136879
X40400a431d23,iTE:P0729:r006,TG:P0245:r006,P0729,P0245,0.6032510995864868,0.8174237012863159,0.10351501405239105
Xd93a59aa0f84,iTE:P0618:r003,TG:P0014:r004,P0618,P0014,0.6032488942146301,0.8521127700805664,0.02256646938621998
X40b0ae46440a,iTE:P0495:r003,TG:P0271:r001,P0495,P0271,0.6032465696334839,0.799754798412323,0.14472731947898865
X3e0d40f029a3,iTE:P0685:r006,TG:P0099:r003,P0685,P0099,0.6032444834709167,0.845720648765564,0.03746693953871727
X2cf4da2c130b,iTE:P1084:r003,TG:P0014:r001,P1084,P0014,0.6032439470291138,0.8339458703994751,0.06493935734033585
X2aa3b96fba9c,iTE:P0442:r002,TG:P0331:r006,P0442,P0331,0.6032426357269287,0.8357911109924316,0.06062964349985123
X43972401756b,iTE:P0337:r004,TG:P0299:r006,P0337,P0299,0.6032412052154541,0.842732846736908,0.044427402317523956
Xe2979adf2224,iTE:P0782:r003,TG:P0283:r001,P0782,P0283,0.6032376289367676,0.8419973850250244,0.046131689101457596
Xb0bd79a3460f,iTE:P0633:r002,TG:P0022:r003,P0633,P0022,0.603237509727478,0.8152652978897095,0.10850610584020615
X8770e318fe44,iTE:P0721:r003,TG:P0133:r002,P0721,P0133,0.603234052658081,0.8409902453422546,0.04846975952386856
X85fc10b9e604,iTE:P1176:r006,TG:P0022:r003,P1176,P0022,0.603234052658081,0.8098632097244263,0.12109925597906113
Xfaf048fa2fe8,iTE:P0815:r002,TG:P0306:r001,P0815,P0306,0.603233814239502,0.8468044996261597,0.034902285784482956
Xe89eedd4085f,iTE:P1076:r004,TG:P0119:r004,P1076,P0119,0.6032295227050781,0.847151517868042,0.03407812863588333
X2cfa6e8c783b,iTE:P1520:r008,TG:P0255:r002,P1520,P0255,0.60322505235672,0.799620509147644,0.14496906101703644
Xed3b2b2fb810,iTE:P1304:r021,TG:P0120:r001,P1304,P0120,0.6032150387763977,0.8080224990844727,0.1253310590982437
X55bd16a792e0,iTE:P0638:r007,TG:P0288:r001,P0638,P0288,0.603214681148529,0.8336014747619629,0.06564562022686005
X1141759086a1,iTE:P1035:r001,TG:P0306:r004,P1035,P0306,0.6032126545906067,0.8344165086746216,0.06373710185289383
X292b14339bd7,iTE:P1156:r009,TG:P0333:r003,P1156,P0333,0.6032103300094604,0.7951370477676392,0.15538127720355988
X1682ba30cb7c,iTE:P0741:r001,TG:P0085:r002,P0741,P0085,0.6031997799873352,0.7766762971878052,0.19842126965522766
X1ba34387c238,iTE:P0344:r008,TG:P0027:r007,P0344,P0027,0.6031961441040039,0.8468438386917114,0.034684985876083374
X3bb116d70c67,iTE:P0381:r003,TG:P0262:r008,P0381,P0262,0.603193461894989,0.8419347405433655,0.046130355447530746
X9aaf3451f467,iTE:P0479:r012,TG:P0053:r005,P0479,P0053,0.603187620639801,0.7725280523300171,0.20806002616882324
X97e89107181b,iTE:P0478:r001,TG:P0014:r001,P0478,P0014,0.6031872630119324,0.8300070762634277,0.07394110411405563
X1a488e455c5d,iTE:P1285:r012,TG:P0302:r005,P1285,P0302,0.6031834483146667,0.807568371295929,0.1262853443622589
X7e5ee8b1a06e,iTE:P1632:r004,TG:P0312:r006,P1632,P0312,0.6031804084777832,0.8327257633209229,0.06757456809282303
X20a1fd99feba,iTE:P0735:r009,TG:P0186:r004,P0735,P0186,0.6031761169433594,0.8256565928459167,0.08405506610870361
X28b0129f63eb,iTE:P0681:r003,TG:P0161:r002,P0681,P0161,0.6031705737113953,0.8484166860580444,0.03092973493039608
X19b15043e56f,iTE:P1562:r009,TG:P0104:r006,P1562,P0104,0.603161096572876,0.8616587519645691,0.0
X524bafc62af6,iTE:P1659:r009,TG:P0255:r005,P1659,P0255,0.603161096572876,0.8410649299621582,0.0480523444712162
Xb0ee84765247,iTE:P0430:r002,TG:P0167:r010,P0430,P0167,0.6031567454338074,0.8013027310371399,0.14081625640392303
Xf1ab3935911e,iTE:P0586:r002,TG:P0200:r002,P0586,P0200,0.603156566619873,0.8381373882293701,0.054868023842573166
X051dcf641000,iTE:P0436:r001,TG:P0310:r006,P0436,P0310,0.6031545400619507,0.8319979310035706,0.06918671727180481
X9dc0ceb97cf1,iTE:P0408:r004,TG:P0074:r001,P0408,P0074,0.6031526923179626,0.8402077555656433,0.05002409219741821
X5a2ce20d08e3,iTE:P1722:r006,TG:P0119:r004,P1722,P0119,0.6031520366668701,0.8418770432472229,0.046127114444971085
Xbbdfc7637a9b,iTE:P1468:r007,TG:P0045:r004,P1468,P0045,0.6031500101089478,0.8551992177963257,0.015035268850624561
X92fba2ea47d7,iTE:P0515:r003,TG:P0216:r001,P0515,P0216,0.603149950504303,0.857104480266571,0.010589429177343845
Xb186fbadcaf3,iTE:P1292:r017,TG:P0014:r001,P1292,P0014,0.6031465530395508,0.8440459966659546,0.04104791209101677
Xbe4df8d953d9,iTE:P0406:r006,TG:P0216:r001,P0406,P0216,0.6031455993652344,0.8499180674552917,0.027343185618519783
Xa0cf7d5aaf98,iTE:P0530:r017,TG:P0126:r006,P0530,P0126,0.6031455397605896,0.7998210191726685,0.1442360281944275
X11b723d6c46d,iTE:P0334:r005,TG:P0277:r006,P0334,P0277,0.6031439304351807,0.8425326347351074,0.04457041621208191
X73b86ecad6cd,iTE:P0590:r006,TG:P0273:r005,P0590,P0273,0.6031426191329956,0.8444697856903076,0.04004591330885887
X631c768b1c95,iTE:P0878:r009,TG:P0245:r006,P0878,P0245,0.6031402945518494,0.8196825385093689,0.09787492454051971
Xa3fdc6e5e072,iTE:P0679:r015,TG:P0016:r006,P0679,P0016,0.603134274482727,0.8009494543075562,0.14156568050384521
Xb874b8f6745b,iTE:P1797:r001,TG:P0155:r003,P1797,P0155,0.6031255722045898,0.8263874053955078,0.08218129724264145
Xc95cb14eac08,iTE:P0470:r004,TG:P0288:r005,P0470,P0288,0.6031237244606018,0.8025166392326355,0.1378736048936844
X01600941cfa3,iTE:P0717:r003,TG:P0132:r004,P0717,P0132,0.6031221151351929,0.8219178915023804,0.09259866178035736
X85d15d673bad,iTE:P1035:r001,TG:P0306:r009,P1035,P0306,0.6031187772750854,0.8386034965515137,0.0536545030772686
Xd332bea254d4,iTE:P1899:r004,TG:P0192:r001,P1899,P0192,0.6031168103218079,0.8412842154502869,0.04739284887909889
X3d2ddd783fbb,iTE:P0537:r007,TG:P0014:r005,P0537,P0014,0.6031135320663452,0.8330907225608826,0.06650012731552124
Xcd415aded8eb,iTE:P0400:r009,TG:P0154:r006,P0400,P0154,0.6031101942062378,0.8173125982284546,0.10330459475517273
X4f8197dec182,iTE:P0525:r002,TG:P0161:r002,P0525,P0161,0.6031064987182617,0.8615807294845581,0.0
X2e65193ba4e2,iTE:P1045:r001,TG:P0260:r005,P1045,P0260,0.6031022667884827,0.861574649810791,0.0
X9a4c4838b9c0,iTE:P1468:r003,TG:P0045:r004,P1468,P0045,0.6030998229980469,0.8567212820053101,0.01131663378328085
X7e544a201e15,iTE:P0443:r001,TG:P0138:r003,P0443,P0138,0.6030972599983215,0.816448450088501,0.1052779108285904
Xc1b05c357add,iTE:P0839:r005,TG:P0245:r006,P0839,P0245,0.6030965447425842,0.8549922108650208,0.015339983627200127
X59b13e7d9606,iTE:P0381:r003,TG:P0262:r009,P0381,P0262,0.6030920147895813,0.8414368033409119,0.04695413261651993
Xc4df609a9b29,iTE:P0581:r002,TG:P0039:r006,P0581,P0039,0.603081464767456,0.8487687110900879,0.029811237007379532
Xdb6aa067aee7,iTE:P0641:r007,TG:P0027:r007,P0641,P0027,0.6030795574188232,0.8341736793518066,0.06385993212461472
Xd9415aad7d51,iTE:P1670:r009,TG:P0054:r005,P1670,P0054,0.6030749082565308,0.8305216431617737,0.07236582040786743
Xaf8face2314d,iTE:P1121:r006,TG:P0014:r001,P1121,P0014,0.6030712127685547,0.8063833713531494,0.12867628037929535
X03eb8c1711e6,iTE:P0345:r005,TG:P0132:r004,P0345,P0132,0.6030709147453308,0.788370668888092,0.17070499062538147
Xdf2bdb059eb9,iTE:P1383:r003,TG:P0240:r006,P1383,P0240,0.6030583381652832,0.7870769500732422,0.17368154227733612
Xc870124d8667,iTE:P0656:r004,TG:P0293:r002,P0656,P0293,0.603050947189331,0.8274593353271484,0.07943139225244522
X90073427f7b2,iTE:P1797:r003,TG:P0200:r003,P1797,P0200,0.6030491590499878,0.8055341243743896,0.130584254860878
X30b0b7c92d69,iTE:P1511:r009,TG:P0302:r005,P1511,P0302,0.6030473709106445,0.7694008350372314,0.21488916873931885
Xdc506ce59542,iTE:P1276:r002,TG:P0126:r006,P1276,P0126,0.6030470728874207,0.7620401978492737,0.2320631891489029
Xa57ab29253bd,iTE:P0679:r002,TG:P0167:r009,P0679,P0167,0.6030470132827759,0.7929092645645142,0.16003505885601044
Xe7880424e577,iTE:P0377:r003,TG:P0178:r007,P0377,P0178,0.6030434370040894,0.826701283454895,0.08117516338825226
Xdd0e216ea3c5,iTE:P0653:r015,TG:P0063:r004,P0653,P0063,0.6030386686325073,0.8298435211181641,0.07382738590240479
X9f2c24a24ed0,iTE:P0408:r005,TG:P0068:r003,P0408,P0068,0.6030344367027283,0.8241907358169556,0.08700306713581085
Xe84a12f1a867,iTE:P0542:r002,TG:P0016:r001,P0542,P0016,0.6030337810516357,0.8122453093528748,0.11487360298633575
X3c6820e8bf07,iTE:P0430:r010,TG:P0093:r005,P0430,P0093,0.6030250191688538,0.7531536221504211,0.25272491574287415
X3d3b61155924,iTE:P0377:r009,TG:P0179:r003,P0377,P0179,0.6030235886573792,0.7650736570358276,0.22490687668323517
X3b6377164030,iTE:P0722:r011,TG:P0018:r001,P0722,P0018,0.6030219793319702,0.8391571044921875,0.05203995108604431
X2e62de73b0ca,iTE:P1415:r005,TG:P0076:r001,P1415,P0076,0.6030179262161255,0.830501914024353,0.07222188264131546
X19b34a1d972c,iTE:P0430:r012,TG:P0167:r010,P0430,P0167,0.6030112504959106,0.813508152961731,0.11185184121131897
X9081480a4037,iTE:P0514:r012,TG:P0210:r007,P0514,P0210,0.6030097007751465,0.8614424467086792,0.0
Xd9b015df647d,iTE:P0991:r017,TG:P0214:r002,P0991,P0214,0.6030078530311584,0.7793793678283691,0.19147442281246185
X5de67a4e5757,iTE:P1780:r008,TG:P0154:r003,P1780,P0154,0.6030031442642212,0.8017138242721558,0.13934502005577087
X7d1b649c697e,iTE:P0602:r001,TG:P0014:r004,P0602,P0014,0.6029924750328064,0.8366786241531372,0.05772493779659271
X2a364b628b33,iTE:P0788:r012,TG:P0272:r008,P0788,P0272,0.6029921770095825,0.8005009293556213,0.14213836193084717
X58e6b02ebd06,iTE:P1872:r007,TG:P0058:r002,P1872,P0058,0.6029918193817139,0.8417015075683594,0.04600261524319649
X18f5c3870576,iTE:P1810:r009,TG:P0273:r007,P1810,P0273,0.6029884219169617,0.8160766363143921,0.10578245669603348
Xe8f6d2ac8311,iTE:P0430:r007,TG:P0058:r002,P0430,P0058,0.6029646396636963,0.8369381427764893,0.05702653527259827
Xa1205fc75609,iTE:P0553:r009,TG:P0067:r005,P0553,P0067,0.6029627323150635,0.8434237241744995,0.041887156665325165
