retrieval_unit_id,mention_id,paper_id,domain
iTE:retrieval:7554abb77c260e,iTE:P1037:n2,P1037,iTE
iTE:retrieval:d3f0e844567952,iTE:P0833:n2,P0833,iTE
iTE:retrieval:72eb79e711f674,iTE:P0971:n2,P0971,iTE
iTE:retrieval:72eb79e711f674,iTE:P1294:n2,P1294,iTE
iTE:retrieval:781f63dd43aedc,iTE:P0405:n2,P0405,iTE
iTE:retrieval:7aa959fa8afa79,iTE:P0788:n3,P0788,iTE
iTE:retrieval:252ffd220fd340,iTE:P0479:n3,P0479,iTE
iTE:retrieval:77f19d717a11bd,iTE:P0641:n3,P0641,iTE
iTE:retrieval:7a8f9274d436c3,iTE:P0639:n2,P0639,iTE
iTE:retrieval:389fbb4cb20367,iTE:P0866:n3,P0866,iTE
iTE:retrieval:24ff610dfb3de8,iTE:P0566:n2,P0566,iTE
iTE:retrieval:ed2599806712ef,iTE:P0888:n2,P0888,iTE
iTE:retrieval:ead8411ec70410,iTE:P1929:n2,P1929,iTE
iTE:retrieval:b99fead199ac03,iTE:P0334:n3,P0334,iTE
iTE:retrieval:b99fead199ac03,iTE:P0753:n4,P0753,iTE
iTE:retrieval:b99fead199ac03,iTE:P0993:n2,P0993,iTE
iTE:retrieval:b99fead199ac03,iTE:P1444:n1,P1444,iTE
iTE:retrieval:b99fead199ac03,iTE:P1472:n2,P1472,iTE
iTE:retrieval:b99fead199ac03,iTE:P1475:n2,P1475,iTE
iTE:retrieval:b99fead199ac03,iTE:P1479:n1,P1479,iTE
iTE:retrieval:b99fead199ac03,iTE:P1492:n4,P1492,iTE
iTE:retrieval:7ac8f452d7676d,iTE:P0541:n3,P0541,iTE
iTE:retrieval:7ac8f452d7676d,iTE:P0549:n1,P0549,iTE
iTE:retrieval:3300f32adac966,iTE:P1451:n3,P1451,iTE
iTE:retrieval:6290e6ba609f36,iTE:P0355:n3,P0355,iTE
iTE:retrieval:b8873bb25bd559,iTE:P0979:n2,P0979,iTE
iTE:retrieval:580e33c2bc039d,iTE:P0366:n4,P0366,iTE
iTE:retrieval:8f5f5e0879ccc6,iTE:P1324:n2,P1324,iTE
iTE:retrieval:a651a060d82ec6,iTE:P1126:n1,P1126,iTE
iTE:retrieval:2643b7fed32e66,iTE:P0681:n3,P0681,iTE
iTE:retrieval:02929a251d4080,iTE:P0412:n1,P0412,iTE
iTE:retrieval:37a8dc7720a957,iTE:P0398:n1,P0398,iTE
iTE:retrieval:2cffd656e9a4a1,iTE:P1605:n1,P1605,iTE
iTE:retrieval:798744b2e972a2,iTE:P0723:n1,P0723,iTE
iTE:retrieval:48483fe7799619,iTE:P0486:n2,P0486,iTE
iTE:retrieval:3124127ee0bdf9,iTE:P1966:n1,P1966,iTE
iTE:retrieval:f781ca12361b7f,iTE:P0914:n1,P0914,iTE
iTE:retrieval:d04593ec35ee08,iTE:P1941:n1,P1941,iTE
iTE:retrieval:824b3375cd4a02,iTE:P0649:n1,P0649,iTE
iTE:retrieval:b47de0109677d7,iTE:P0789:n1,P0789,iTE
iTE:retrieval:71283b9e30aa9b,iTE:P0579:n1,P0579,iTE
iTE:retrieval:c8464c42914f5c,iTE:P0458:n1,P0458,iTE
iTE:retrieval:c8464c42914f5c,iTE:P0479:n2,P0479,iTE
iTE:retrieval:c8464c42914f5c,iTE:P0494:n1,P0494,iTE
iTE:retrieval:c8464c42914f5c,iTE:P0828:n1,P0828,iTE
iTE:retrieval:c8464c42914f5c,iTE:P0938:n5,P0938,iTE
iTE:retrieval:c8464c42914f5c,iTE:P1180:n1,P1180,iTE
iTE:retrieval:6386bbd9c284cf,iTE:P0637:n1,P0637,iTE
iTE:retrieval:6f5c029ba1b98d,iTE:P0557:n1,P0557,iTE
iTE:retrieval:07dbbb73229d31,iTE:P0604:n1,P0604,iTE
iTE:retrieval:13842128079863,iTE:P0495:n2,P0495,iTE
iTE:retrieval:13842128079863,iTE:P0519:n1,P0519,iTE
iTE:retrieval:13842128079863,iTE:P0680:n2,P0680,iTE
iTE:retrieval:13842128079863,iTE:P1029:n2,P1029,iTE
iTE:retrieval:2f39178b84a88a,iTE:P1474:n2,P1474,iTE
iTE:retrieval:cf68ad92d2e229,iTE:P1658:n1,P1658,iTE
iTE:retrieval:37143c65d3c451,iTE:P0808:n1,P0808,iTE
iTE:retrieval:16ddfa339723c7,iTE:P0905:n1,P0905,iTE
iTE:retrieval:5684e60ae2d4ab,iTE:P0394:n2,P0394,iTE
iTE:retrieval:3a409858101939,iTE:P0537:n1,P0537,iTE
iTE:retrieval:b1a1974a8c76c7,iTE:P1354:n1,P1354,iTE
iTE:retrieval:475b0211eb7d54,iTE:P0969:n1,P0969,iTE
iTE:retrieval:38b019c8bfaed0,iTE:P1506:n1,P1506,iTE
iTE:retrieval:b138284782d5c4,iTE:P0709:n1,P0709,iTE
iTE:retrieval:d83c8e380bf18d,iTE:P1385:n2,P1385,iTE
iTE:retrieval:a496a4a9b5c480,iTE:P1219:n2,P1219,iTE
iTE:retrieval:82964dbf75ee17,iTE:P1372:n1,P1372,iTE
iTE:retrieval:f95b5a2344602a,iTE:P0519:n3,P0519,iTE
iTE:retrieval:41bbd7895090e3,iTE:P1712:n1,P1712,iTE
iTE:retrieval:a1b71a6ca9a70b,iTE:P0452:n2,P0452,iTE
iTE:retrieval:a1b71a6ca9a70b,iTE:P1029:n3,P1029,iTE
iTE:retrieval:91eb3b859e6757,iTE:P0449:n2,P0449,iTE
iTE:retrieval:aa894cfe63aa53,iTE:P0688:n3,P0688,iTE
iTE:retrieval:75e5e1aaa6f2c4,iTE:P0739:n2,P0739,iTE
iTE:retrieval:7f928ac05cc53b,iTE:P0515:n2,P0515,iTE
iTE:retrieval:2ceda35a1db6bd,iTE:P1089:n2,P1089,iTE
iTE:retrieval:2ceda35a1db6bd,iTE:P1163:n2,P1163,iTE
iTE:retrieval:d3a5ac35db7ae2,iTE:P1461:n2,P1461,iTE
iTE:retrieval:18619b39d2e6ff,iTE:P0660:n1,P0660,iTE
iTE:retrieval:3d1ba83091a993,iTE:P0855:n2,P0855,iTE
iTE:retrieval:396a4e933a29be,iTE:P0818:n2,P0818,iTE
iTE:retrieval:dd3a87cc3134c4,iTE:P0456:n1,P0456,iTE
iTE:retrieval:5c9ec7fe41cc26,iTE:P1722:n1,P1722,iTE
iTE:retrieval:31306f422d50a9,iTE:P1972:n1,P1972,iTE
iTE:retrieval:7c8c50b3ad4092,iTE:P1185:n1,P1185,iTE
iTE:retrieval:fb58125d4850ae,iTE:P1234:n1,P1234,iTE
iTE:retrieval:83439458749bd8,iTE:P1104:n1,P1104,iTE
iTE:retrieval:d0a5a2f70ceb67,iTE:P1062:n2,P1062,iTE
iTE:retrieval:d5e684addd57e6,iTE:P1692:n2,P1692,iTE
iTE:retrieval:695a17a31b9f7e,iTE:P1707:n1,P1707,iTE
iTE:retrieval:4a433cd3371aae,iTE:P0675:n2,P0675,iTE
iTE:retrieval:4c6176a4160039,iTE:P1558:n1,P1558,iTE
iTE:retrieval:8bb88b6d425e76,iTE:P0499:n2,P0499,iTE
iTE:retrieval:353d04b0e990eb,iTE:P1487:n3,P1487,iTE
iTE:retrieval:e883b2a8d5bc23,iTE:P1572:n1,P1572,iTE
iTE:retrieval:f54d5939bdcb05,iTE:P1270:n1,P1270,iTE
iTE:retrieval:215ca278560b90,iTE:P1793:n2,P1793,iTE
iTE:retrieval:950702a148f134,iTE:P1062:n1,P1062,iTE
iTE:retrieval:ce6bfdbac0c744,iTE:P1469:n1,P1469,iTE
iTE:retrieval:662f9d59fb217a,iTE:P0991:n1,P0991,iTE
iTE:retrieval:943f1ffd149ec3,iTE:P0898:n1,P0898,iTE
iTE:retrieval:e57161849c9f60,iTE:P1697:n3,P1697,iTE
iTE:retrieval:d7c0723111b0be,iTE:P1581:n1,P1581,iTE
iTE:retrieval:1faec71fef0285,iTE:P1695:n1,P1695,iTE
iTE:retrieval:de5a6f78116eca,iTE:P1704:n1,P1704,iTE
iTE:retrieval:5cf1817152d04d,iTE:P0621:n3,P0621,iTE
iTE:retrieval:0bef266e3d1dfc,iTE:P1845:n1,P1845,iTE
iTE:retrieval:24ce5dd6eab079,iTE:P1083:n2,P1083,iTE
iTE:retrieval:a89f783f189a2f,iTE:P1123:n1,P1123,iTE
iTE:retrieval:936f59d3a1b83a,iTE:P1656:n2,P1656,iTE
iTE:retrieval:2ba81527c98481,iTE:P1134:n2,P1134,iTE
iTE:retrieval:9deeff77a918aa,iTE:P1857:n1,P1857,iTE
iTE:retrieval:5fcdb93a830579,iTE:P1804:n1,P1804,iTE
iTE:retrieval:6380e03a08cd0a,iTE:P1840:n1,P1840,iTE
iTE:retrieval:e14dc67a690f13,iTE:P1769:n1,P1769,iTE
iTE:retrieval:3fd76f58bc6292,iTE:P1752:n1,P1752,iTE
iTE:retrieval:f87223c1630c4c,iTE:P1455:n2,P1455,iTE
iTE:retrieval:301b98f48c5568,iTE:P1858:n1,P1858,iTE
iTE:retrieval:9bc6026a6b8d3b,iTE:P0746:n1,P0746,iTE
iTE:retrieval:b15173f3e20ee8,iTE:P1791:n1,P1791,iTE
iTE:retrieval:7869e096e98050,iTE:P0556:n1,P0556,iTE
iTE:retrieval:4881e0e39e2e29,iTE:P1008:n2,P1008,iTE
iTE:retrieval:4881e0e39e2e29,iTE:P1133:n2,P1133,iTE
iTE:retrieval:4881e0e39e2e29,iTE:P1459:n3,P1459,iTE
iTE:retrieval:12c3acde6e92a6,iTE:P0494:n3,P0494,iTE
iTE:retrieval:fc948aabd2f7c4,iTE:P1069:n1,P1069,iTE
iTE:retrieval:2c0b4d36b6e3e9,iTE:P1568:n1,P1568,iTE
iTE:retrieval:f6e97af5ae4293,iTE:P0809:n1,P0809,iTE
iTE:retrieval:dae6d46d859352,iTE:P0809:n3,P0809,iTE
iTE:retrieval:f094efafc20224,iTE:P0666:n1,P0666,iTE
iTE:retrieval:d10f5c78f3e8ea,iTE:P1641:n2,P1641,iTE
iTE:retrieval:ef2b3d80d5ab72,iTE:P0630:n1,P0630,iTE
iTE:retrieval:ffc2797af6d555,iTE:P0666:n2,P0666,iTE
iTE:retrieval:212776048c2367,iTE:P1361:n1,P1361,iTE
iTE:retrieval:f208ca5ebe4e03,iTE:P0652:n1,P0652,iTE
iTE:retrieval:94a8b2080c7dcb,iTE:P1604:n1,P1604,iTE
iTE:retrieval:6027a7496aa94b,iTE:P0581:n1,P0581,iTE
iTE:retrieval:5e117676046873,iTE:P1824:n1,P1824,iTE
iTE:retrieval:4ae618736afabf,iTE:P1777:n1,P1777,iTE
iTE:retrieval:1046a8c31e9a08,iTE:P1956:n1,P1956,iTE
iTE:retrieval:cc3a69c9dc5142,iTE:P0578:n1,P0578,iTE
iTE:retrieval:48d52af219e2c5,iTE:P0700:n1,P0700,iTE
iTE:retrieval:2519b44ca2877e,iTE:P1717:n2,P1717,iTE
iTE:retrieval:5c264d920e5de8,iTE:P1138:n1,P1138,iTE
iTE:retrieval:c109bd2f4d4017,iTE:P1035:n1,P1035,iTE
iTE:retrieval:5b4181883ab42c,iTE:P0731:n2,P0731,iTE
iTE:retrieval:5a5147723c7e2c,iTE:P0365:n3,P0365,iTE
iTE:retrieval:b24b38b33555b6,iTE:P0518:n1,P0518,iTE
iTE:retrieval:8f4aa76667813c,iTE:P1554:n2,P1554,iTE
iTE:retrieval:be345b1b86dfaf,iTE:P1407:n2,P1407,iTE
iTE:retrieval:b5bc26b1e546f9,iTE:P0607:n2,P0607,iTE
iTE:retrieval:7c723b3309551a,iTE:P1134:n1,P1134,iTE
iTE:retrieval:5dce4724022bc3,iTE:P1335:n1,P1335,iTE
iTE:retrieval:c6205cd45d0c81,iTE:P0937:n4,P0937,iTE
iTE:retrieval:802c7a56e44f8b,iTE:P0826:n1,P0826,iTE
iTE:retrieval:54040da6199e39,iTE:P1389:n1,P1389,iTE
iTE:retrieval:e6265709d84d30,iTE:P1266:n1,P1266,iTE
iTE:retrieval:aa39dfb0f375ef,iTE:P1326:n2,P1326,iTE
iTE:retrieval:e8872e39012476,iTE:P0945:n1,P0945,iTE
iTE:retrieval:3c4eb6e3145ccd,iTE:P1273:n2,P1273,iTE
iTE:retrieval:bc68a911b8f3da,iTE:P0839:n2,P0839,iTE
iTE:retrieval:fc4b5a0896f1df,iTE:P0876:n2,P0876,iTE
iTE:retrieval:fc4b5a0896f1df,iTE:P1033:n2,P1033,iTE
iTE:retrieval:fc4b5a0896f1df,iTE:P1706:n3,P1706,iTE
iTE:retrieval:fc4b5a0896f1df,iTE:P1708:n3,P1708,iTE
iTE:retrieval:bbfda222f52669,iTE:P0550:n1,P0550,iTE
iTE:retrieval:bbfda222f52669,iTE:P1209:n2,P1209,iTE
iTE:retrieval:4141497faca928,iTE:P0842:n2,P0842,iTE
iTE:retrieval:942285fd38e662,iTE:P1556:n4,P1556,iTE
iTE:retrieval:36b909068ce44a,iTE:P1548:n2,P1548,iTE
iTE:retrieval:4fcb8c7b7ba271,iTE:P1563:n3,P1563,iTE
iTE:retrieval:202150d14301db,iTE:P0717:n2,P0717,iTE
iTE:retrieval:d69c6dd745f2f2,iTE:P1955:n1,P1955,iTE
iTE:retrieval:e6713c46a65f30,iTE:P1624:n2,P1624,iTE
iTE:retrieval:5eabf8765e6842,iTE:P1122:n2,P1122,iTE
iTE:retrieval:fb19e101a71047,iTE:P0607:n1,P0607,iTE
iTE:retrieval:aaba5e0bd00763,iTE:P1608:n1,P1608,iTE
iTE:retrieval:e64322faf764f5,iTE:P1093:n1,P1093,iTE
iTE:retrieval:c74aad68e01597,iTE:P1784:n1,P1784,iTE
iTE:retrieval:c0ea471e6c892d,iTE:P0908:n1,P0908,iTE
iTE:retrieval:c0ea471e6c892d,iTE:P0959:n1,P0959,iTE
iTE:retrieval:48545e77a5e21c,iTE:P1229:n1,P1229,iTE
iTE:retrieval:5691c20ce9cb25,iTE:P0962:n1,P0962,iTE
iTE:retrieval:6da908abc86841,iTE:P1682:n1,P1682,iTE
iTE:retrieval:5556a932e59b7c,iTE:P1873:n1,P1873,iTE
iTE:retrieval:2492e3f47052eb,iTE:P1845:n2,P1845,iTE
iTE:retrieval:a9a544ab8d9dfa,iTE:P0386:n2,P0386,iTE
iTE:retrieval:1d7412b4855e6c,iTE:P1403:n1,P1403,iTE
iTE:retrieval:bf08cb04bea7f9,iTE:P0511:n1,P0511,iTE
iTE:retrieval:7ef14564ff627e,iTE:P1026:n2,P1026,iTE
iTE:retrieval:dfc8e156fe4a35,iTE:P0684:n1,P0684,iTE
iTE:retrieval:f9fea7482043e4,iTE:P0434:n2,P0434,iTE
iTE:retrieval:9a1ebc6dd34101,iTE:P0391:n2,P0391,iTE
iTE:retrieval:63ae6ee6efcbd3,iTE:P0439:n3,P0439,iTE
iTE:retrieval:c6b01c89c3dd3e,iTE:P1735:n1,P1735,iTE
iTE:retrieval:c8d042a6592023,iTE:P1521:n1,P1521,iTE
iTE:retrieval:1cad44e1a0246f,iTE:P1612:n2,P1612,iTE
iTE:retrieval:0592f11b4f0c05,iTE:P1871:n2,P1871,iTE
iTE:retrieval:f82c5fabb3e248,iTE:P1041:n1,P1041,iTE
iTE:retrieval:b0fe1862871b3c,iTE:P1273:n1,P1273,iTE
iTE:retrieval:f4a849a35516e6,iTE:P0565:n3,P0565,iTE
iTE:retrieval:8d9ef3f231d8de,iTE:P0598:n1,P0598,iTE
iTE:retrieval:2ed49ff425a85a,iTE:P1283:n1,P1283,iTE
iTE:retrieval:259d17b73f8d2e,iTE:P0783:n1,P0783,iTE
iTE:retrieval:974b059d9908f2,iTE:P0790:n1,P0790,iTE
iTE:retrieval:75cd356185ff45,iTE:P1865:n1,P1865,iTE
iTE:retrieval:8ed3f6ad685b95,iTE:P0931:n2,P0931,iTE
iTE:retrieval:8ed3f6ad685b95,iTE:P1503:n2,P1503,iTE
iTE:retrieval:612b68f52a1b0e,iTE:P0487:n1,P0487,iTE
iTE:retrieval:c5d68c14bcc3a9,iTE:P0373:n2,P0373,iTE
iTE:retrieval:def28977c28d4a,iTE:P1785:n1,P1785,iTE
iTE:retrieval:174e97d9f12004,iTE:P0402:n2,P0402,iTE
iTE:retrieval:6ab4bb68cdd22b,iTE:P1007:n1,P1007,iTE
iTE:retrieval:e018ec2bf25646,iTE:P0472:n1,P0472,iTE
iTE:retrieval:8b73bbfdedec67,iTE:P0895:n1,P0895,iTE
iTE:retrieval:0b42c074a726cb,iTE:P1829:n2,P1829,iTE
iTE:retrieval:2833e8a0c38ce7,iTE:P1823:n1,P1823,iTE
iTE:retrieval:cc57f5b6585be4,iTE:P1764:n2,P1764,iTE
iTE:retrieval:2146b20b246e98,iTE:P1518:n2,P1518,iTE
iTE:retrieval:80cd14b93e586e,iTE:P1595:n1,P1595,iTE
iTE:retrieval:90cf626f0b1df8,iTE:P1671:n1,P1671,iTE
iTE:retrieval:187d8b1504b2e6,iTE:P1836:n2,P1836,iTE
iTE:retrieval:a8070ed6b621d0,iTE:P0929:n1,P0929,iTE
iTE:retrieval:a8070ed6b621d0,iTE:P1421:n2,P1421,iTE
iTE:retrieval:8b45ef5352aa70,iTE:P1341:n1,P1341,iTE
iTE:retrieval:dca5edc7c20d98,iTE:P1334:n1,P1334,iTE
iTE:retrieval:1a4122951dd4d9,iTE:P0367:n2,P0367,iTE
iTE:retrieval:1a4122951dd4d9,iTE:P0438:n2,P0438,iTE
iTE:retrieval:707c1a6d6dc777,iTE:P1556:n3,P1556,iTE
iTE:retrieval:2cac27d452d67d,iTE:P1499:n2,P1499,iTE
iTE:retrieval:d8635d605b9e52,iTE:P0527:n1,P0527,iTE
iTE:retrieval:82a58b4c14866f,iTE:P0888:n1,P0888,iTE
iTE:retrieval:28a21db0827937,iTE:P1627:n4,P1627,iTE
iTE:retrieval:a4502285b559aa,iTE:P0864:n2,P0864,iTE
iTE:retrieval:3cb16d23a63482,iTE:P0537:n2,P0537,iTE
iTE:retrieval:51dc432626696c,iTE:P1390:n1,P1390,iTE
iTE:retrieval:7f0d3b6f4f8f45,iTE:P0724:n1,P0724,iTE
iTE:retrieval:a806993cb014fe,iTE:P0441:n2,P0441,iTE
iTE:retrieval:42b4375f1828a4,iTE:P0364:n1,P0364,iTE
iTE:retrieval:a576d2693074f4,iTE:P1143:n2,P1143,iTE
iTE:retrieval:90711f2ed73bc5,iTE:P0634:n1,P0634,iTE
iTE:retrieval:1a82eaaadd809a,iTE:P1276:n1,P1276,iTE
iTE:retrieval:366ecde4e3accf,iTE:P1019:n1,P1019,iTE
iTE:retrieval:90ee3b65514ece,iTE:P1803:n1,P1803,iTE
iTE:retrieval:1c62f6aba87056,iTE:P1019:n2,P1019,iTE
iTE:retrieval:e432c24d2a45f1,iTE:P0896:n2,P0896,iTE
iTE:retrieval:d977f780fa0db1,iTE:P1846:n1,P1846,iTE
iTE:retrieval:b37490cc177430,iTE:P1293:n2,P1293,iTE
iTE:retrieval:36aaa6f84eab38,iTE:P0791:n2,P0791,iTE
iTE:retrieval:83a43f3fb21fa2,iTE:P0805:n3,P0805,iTE
iTE:retrieval:df90156dcef020,iTE:P1321:n2,P1321,iTE
iTE:retrieval:a6d86f3cc83dec,iTE:P1948:n2,P1948,iTE
iTE:retrieval:de7905dd8812c2,iTE:P1311:n2,P1311,iTE
iTE:retrieval:fb3bceb2d62c93,iTE:P1365:n2,P1365,iTE
iTE:retrieval:9c08fbbb91fe3f,iTE:P1864:n2,P1864,iTE
iTE:retrieval:07a1f88ecb5689,iTE:P1715:n1,P1715,iTE
iTE:retrieval:ec36ad0dbf9906,iTE:P0787:n2,P0787,iTE
iTE:retrieval:50ddb1edcdd056,iTE:P1846:n2,P1846,iTE
iTE:retrieval:becf944e368d2c,iTE:P1087:n1,P1087,iTE
iTE:retrieval:a56959a75e219c,iTE:P1667:n1,P1667,iTE
iTE:retrieval:0d27f76680ffe8,iTE:P1566:n1,P1566,iTE
iTE:retrieval:7568da01eb789d,iTE:P1356:n2,P1356,iTE
iTE:retrieval:f11c7dbbc029b4,iTE:P1607:n1,P1607,iTE
iTE:retrieval:6732d36d772a45,iTE:P1397:n1,P1397,iTE
iTE:retrieval:98bdbe2df9c882,iTE:P0585:n3,P0585,iTE
iTE:retrieval:9acc8716af28b5,iTE:P0972:n1,P0972,iTE
iTE:retrieval:a251a49b38b14f,iTE:P0795:n2,P0795,iTE
iTE:retrieval:eeba9905b805e2,iTE:P0881:n2,P0881,iTE
iTE:retrieval:45f4d96fc3a0d4,iTE:P1247:n1,P1247,iTE
iTE:retrieval:43e94896329de7,iTE:P1907:n2,P1907,iTE
iTE:retrieval:be18c984f2a0a7,iTE:P1607:n2,P1607,iTE
iTE:retrieval:241080c48309c9,iTE:P1323:n2,P1323,iTE
iTE:retrieval:ec161f7d7eae5a,iTE:P1605:n2,P1605,iTE
iTE:retrieval:e51f76d4a5e851,iTE:P1583:n2,P1583,iTE
iTE:retrieval:c9bf5db258c0f9,iTE:P0937:n3,P0937,iTE
iTE:retrieval:701719765b2f87,iTE:P0538:n1,P0538,iTE
iTE:retrieval:b53647a5e49e9a,iTE:P1424:n2,P1424,iTE
iTE:retrieval:dfa8a71575d2bf,iTE:P1958:n1,P1958,iTE
iTE:retrieval:a4dd2b67395d89,iTE:P0901:n1,P0901,iTE
iTE:retrieval:6ca7934bdb843d,iTE:P1693:n2,P1693,iTE
iTE:retrieval:dbdc0cb470a4e0,iTE:P1538:n2,P1538,iTE
iTE:retrieval:d2c6a06990684b,iTE:P0710:n3,P0710,iTE
iTE:retrieval:1e2998e8d654c4,iTE:P1193:n2,P1193,iTE
iTE:retrieval:1e2998e8d654c4,iTE:P1761:n2,P1761,iTE
iTE:retrieval:202ff6dc2e221c,iTE:P1587:n2,P1587,iTE
iTE:retrieval:c3f44aa4671082,iTE:P1125:n2,P1125,iTE
iTE:retrieval:dff3d988955927,iTE:P0639:n1,P0639,iTE
iTE:retrieval:f5d015c9cc72e1,iTE:P1140:n2,P1140,iTE
iTE:retrieval:39f8ca9d213e05,iTE:P1538:n3,P1538,iTE
iTE:retrieval:ea8c6d4f250338,iTE:P0967:n2,P0967,iTE
iTE:retrieval:34861205fa78bc,iTE:P1757:n2,P1757,iTE
iTE:retrieval:2f385279eb8021,iTE:P1666:n3,P1666,iTE
iTE:retrieval:bc1bf62acd3608,iTE:P0713:n3,P0713,iTE
iTE:retrieval:d6e6250326f626,iTE:P1891:n2,P1891,iTE
iTE:retrieval:1089f4de2dc2c1,iTE:P0588:n2,P0588,iTE
iTE:retrieval:71ae9494507dae,iTE:P1216:n1,P1216,iTE
iTE:retrieval:dc8ffe63f6235f,iTE:P1919:n2,P1919,iTE
iTE:retrieval:1126335852ea5c,iTE:P1613:n4,P1613,iTE
iTE:retrieval:d949a7ee305197,iTE:P0790:n2,P0790,iTE
iTE:retrieval:befebf28573300,iTE:P0830:n2,P0830,iTE
iTE:retrieval:0d51191e7276d8,iTE:P1203:n2,P1203,iTE
iTE:retrieval:ae5009878c26fc,iTE:P0773:n2,P0773,iTE
iTE:retrieval:7d8c522d67c260,iTE:P1066:n2,P1066,iTE
iTE:retrieval:d4dc9c934aed42,iTE:P1497:n1,P1497,iTE
iTE:retrieval:b0c56c2aeed474,iTE:P1779:n1,P1779,iTE
iTE:retrieval:07a7ff13266a0c,iTE:P0851:n1,P0851,iTE
iTE:retrieval:39f7c064ccd482,iTE:P1420:n1,P1420,iTE
iTE:retrieval:2bda86aadc6120,iTE:P1091:n2,P1091,iTE
iTE:retrieval:e83e4ef0464529,iTE:P0837:n2,P0837,iTE
iTE:retrieval:0d4b1ccd3e7f77,iTE:P0750:n2,P0750,iTE
iTE:retrieval:0d4b1ccd3e7f77,iTE:P0781:n2,P0781,iTE
iTE:retrieval:7185e1889b0838,iTE:P1146:n1,P1146,iTE
iTE:retrieval:e1a24a76996d5e,iTE:P1895:n2,P1895,iTE
iTE:retrieval:d29e0587313e18,iTE:P1082:n1,P1082,iTE
iTE:retrieval:2266f24a762298,iTE:P1618:n1,P1618,iTE
iTE:retrieval:c0e3b7b295c336,iTE:P0596:n2,P0596,iTE
iTE:retrieval:cd82f998508126,iTE:P1229:n2,P1229,iTE
iTE:retrieval:b3e91634364907,iTE:P1729:n2,P1729,iTE
iTE:retrieval:b534169b966b15,iTE:P0610:n1,P0610,iTE
iTE:retrieval:aa31d2f362ad23,iTE:P1820:n1,P1820,iTE
iTE:retrieval:054865cd4d1e83,iTE:P1760:n1,P1760,iTE
iTE:retrieval:c3768a34f0b8e7,iTE:P0951:n2,P0951,iTE
iTE:retrieval:5595aafffaef3a,iTE:P1378:n2,P1378,iTE
iTE:retrieval:34064d916a12b2,iTE:P1253:n1,P1253,iTE
iTE:retrieval:10905f5a96e36a,iTE:P1660:n2,P1660,iTE
iTE:retrieval:889422b0f0279d,iTE:P0650:n1,P0650,iTE
iTE:retrieval:e57711d51c2b9d,iTE:P1566:n2,P1566,iTE
iTE:retrieval:388cf535ebe418,iTE:P1710:n2,P1710,iTE
iTE:retrieval:7bfe585dd9e5ca,iTE:P0955:n1,P0955,iTE
iTE:retrieval:9c290dc6391c10,iTE:P1737:n1,P1737,iTE
iTE:retrieval:9f821a768a4c86,iTE:P0589:n1,P0589,iTE
iTE:retrieval:46d6f7ea159c95,iTE:P1620:n3,P1620,iTE
iTE:retrieval:46d6f7ea159c95,iTE:P1752:n2,P1752,iTE
iTE:retrieval:48a3c92e2855f6,iTE:P0882:n1,P0882,iTE
iTE:retrieval:594d4f973c8452,iTE:P0889:n1,P0889,iTE
iTE:retrieval:3647d4b73c7665,iTE:P1401:n1,P1401,iTE
iTE:retrieval:74badef58b2f2c,iTE:P0345:n5,P0345,iTE
iTE:retrieval:5ded30ef698637,iTE:P1413:n2,P1413,iTE
iTE:retrieval:a99aa0f4d236e0,iTE:P1641:n4,P1641,iTE
iTE:retrieval:15eb7d610803d3,iTE:P0345:n2,P0345,iTE
iTE:retrieval:07ab8ce3a9d618,iTE:P0954:n2,P0954,iTE
iTE:retrieval:9a84d25fbb0237,iTE:P0368:n1,P0368,iTE
iTE:retrieval:5cebc7553a3cf1,iTE:P0371:n1,P0371,iTE
iTE:retrieval:b0d7b2f7a44534,iTE:P1175:n1,P1175,iTE
iTE:retrieval:20e40959a97cde,iTE:P1590:n1,P1590,iTE
iTE:retrieval:520699f6e0a0c3,iTE:P0436:n2,P0436,iTE
iTE:retrieval:b10e99f565405f,iTE:P0426:n2,P0426,iTE
iTE:retrieval:b10e99f565405f,iTE:P0582:n2,P0582,iTE
iTE:retrieval:b10e99f565405f,iTE:P0742:n2,P0742,iTE
iTE:retrieval:b10e99f565405f,iTE:P0832:n2,P0832,iTE
iTE:retrieval:b10e99f565405f,iTE:P1039:n2,P1039,iTE
iTE:retrieval:b10e99f565405f,iTE:P1049:n2,P1049,iTE
iTE:retrieval:b10e99f565405f,iTE:P1157:n2,P1157,iTE
iTE:retrieval:b10e99f565405f,iTE:P1171:n2,P1171,iTE
iTE:retrieval:b10e99f565405f,iTE:P1487:n1,P1487,iTE
iTE:retrieval:b10e99f565405f,iTE:P1968:n2,P1968,iTE
iTE:retrieval:3312060884f30a,iTE:P0847:n2,P0847,iTE
iTE:retrieval:3312060884f30a,iTE:P1103:n1,P1103,iTE
iTE:retrieval:fd2dd66777c026,iTE:P1150:n2,P1150,iTE
iTE:retrieval:a7942cb5531c1e,iTE:P0768:n2,P0768,iTE
iTE:retrieval:7c705fa97ad040,iTE:P0500:n2,P0500,iTE
iTE:retrieval:55266623a8627f,iTE:P0606:n3,P0606,iTE
iTE:retrieval:55266623a8627f,iTE:P0845:n4,P0845,iTE
iTE:retrieval:55266623a8627f,iTE:P1514:n2,P1514,iTE
iTE:retrieval:55266623a8627f,iTE:P1632:n2,P1632,iTE
