retrieval_unit_id,domain,label,mention_count,paper_support,representative_mention_ids,unit_status
iTE:retrieval:cba6100f788fd2,iTE,Mn atom in cubic CeMnNi4,1,1,iTE:P1702:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:53a1adcfd76222,iTE,Mn-d states at the Fermi level,1,1,iTE:P1633:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:43ffdf429c826f,iTE,Mn3+ in the Mn4+ matrix,1,1,iTE:P0898:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:57f5f7902a472f,iTE,Mn3+-O-Mn4+ double-exchange mechanism,1,1,iTE:P1801:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:d0e454199607d2,iTE,Mono-Si,1,1,iTE:P1868:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:bdb03759e376e4,iTE,Mott's model of phonon-assisted polaronic hopping,1,1,iTE:P1874:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:289781f622d89d,iTE,N-type thermoelectric mechanism,1,1,iTE:P0583:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:a0fc040b9923e9,iTE,N/W ratio,1,1,iTE:P1426:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:af328d40d74b5f,iTE,N5,1,1,iTE:P1579:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:6f37f639796f75,iTE,NCS/ACC electrodes,1,1,iTE:P1271:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:a04944a36cb693,iTE,NCp layer,1,1,iTE:P0996:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:2b712032ac0086,iTE,NIR response,1,1,iTE:P1942:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:edbe919d884b21,iTE,NPs' Eastman entropy of transfer,1,1,iTE:P0653:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:aeeb074af846d5,iTE,Na+ intercalation/deintercalation,1,1,iTE:P1562:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:b59ecbd00d7e84,iTE,Na+ ions,1,1,iTE:P1077:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:d0afa1ad88b042,iTE,Na+/Cl- ionic shielding effects,1,1,iTE:P1903:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:671f1e3fc68e5c,iTE,Na-Se ionic bond,1,1,iTE:P1470:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:1e38ce12b9109d,iTE,Na2PdCl6,1,1,iTE:P1610:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:814cec859e00e8,iTE,Na3SCl,1,1,iTE:P1200:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:dbcd6d34e827bc,iTE,NaCl,1,1,iTE:P0390:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:29b1a7b9129a01,iTE,NaOH instead of HNO3,1,1,iTE:P1541:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:696322e6d0a49a,iTE,Nanoscale dimensions in the radial direction,1,1,iTE:P1265:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:d21b3ae25de16f,iTE,Nanowires or hollow nanostructures,1,1,iTE:P1119:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:3e0fef3cdf792a,iTE,Nb,1,1,iTE:P1688:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:ae63e22e4871aa,iTE,Nb doping,1,1,iTE:P1171:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:a017d0c9ff1a93,iTE,Nb-4d/O-2p donor states,1,1,iTE:P1688:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:49991e0c147037,iTE,Nb/Ta-d states,1,1,iTE:P1364:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:c07bb457a8b2a8,iTE,Nd density of only similar to 0.1%,1,1,iTE:P1567:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:b545af5dfd5a08,iTE,Ni (or Pt) d-Zr d hybridization,1,1,iTE:P1651:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:171e1006b8318c,iTE,Ni contents,1,1,iTE:P1763:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:75020e2d319060,iTE,Ni doping,1,1,iTE:P1459:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:35c1f38e99e354,iTE,NiO and NiO:Li films,1,1,iTE:P1034:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:9e8e47cea6f73e,iTE,O and Ga atoms,1,1,iTE:P1837:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:1f983757522237,iTE,O vacancies,1,1,iTE:P1187:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:5b6df257165bf0,iTE,O-2,1,1,iTE:P0544:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:9932bf4c22b647,iTE,O-2(-) ions vacancy,1,1,iTE:P0491:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:f54e227ff78a48,iTE,O-N bonds break,1,1,iTE:P0673:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:5302f339f10e18,iTE,O-v-Mn2O3@rGO/CNTs composite,1,1,iTE:P1880:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:b1b530263d8e73,iTE,OC (27.3% carboxyl content),1,1,iTE:P1818:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:c30278a6a82836,iTE,OH- and/or H2O coordination to Fe3+,1,1,iTE:P0931:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:1fe97fadca0cbd,iTE,Oftedal plots,1,1,iTE:P0857:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:37a7d6b57afe12,iTE,Ordered superlattice structures,1,1,iTE:P1623:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:74e6560db37635,iTE,Ostwald ripening,1,1,iTE:P0702:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:60ff102c0dec9b,iTE,P(O-2),1,1,iTE:P1747:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:86808d2ed625d9,iTE,P-induced variations on the ionic conductivity,1,1,iTE:P0633:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:933d1bd013438a,iTE,P/D/ED film,1,1,iTE:P0890:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:bb814e73da3b80,iTE,P3HT,1,1,iTE:P0887:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:2b77962b2a4e34,iTE,PANI@CWF electrode,1,1,iTE:P0381:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:96eee41d99d42c,iTE,PB-G electrode,1,1,iTE:P0396:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:faafd7eb7d8c5a,iTE,PBE-D3 dispersion correction,1,1,iTE:P1211:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:9c5a844cedd9cd,iTE,PCE losses,1,1,iTE:P0849:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:57c1bb7760d0ed,iTE,PCGTxLy,1,1,iTE:P1476:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:564257546d6ca1,iTE,PCMs (synthesized ILs) container cell and a commercial thermoelectric generator (TEG),1,1,iTE:P1028:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:4acbd15ed18690,iTE,PDES gel,1,1,iTE:P0577:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:87441be7b3c3e8,iTE,PE-induced internal electric field,1,1,iTE:P0503:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:05d6bda88048fc,iTE,PEDOT conformation from benzoid to quinoid,1,1,iTE:P1959:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:c544a67c3381a6,iTE,PEDOT doping level,1,1,iTE:P0454:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:35f867d99ab060,iTE,PEDOT:PSS conductivity,1,1,iTE:P0932:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:8084fc0896bb43,iTE,PEDOT:PSS/DES,1,1,iTE:P1900:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:bc38e4cd3af7b5,iTE,PEG and Na+ ions,1,1,iTE:P0681:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:b3868fdc0e5aaa,iTE,PEG-coated [NiO NPs + IL] nanocomposites,1,1,iTE:P0471:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:82cedb1154a1ee,iTE,PF,2,2,iTE:P0484:n3;iTE:P0976:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:de56e13eff0690,iTE,PGTS,1,1,iTE:P0841:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:3de2b459611431,iTE,PMF,1,1,iTE:P1775:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:4106719389babd,iTE,POSS cages,1,1,iTE:P0928:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:fce7ff71efe2a7,iTE,PPBI,1,1,iTE:P0539:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:67a19a082bbfd6,iTE,PPy/LCM40 weight percent nano composites,1,1,iTE:P1964:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:e63980bdc67132,iTE,PS20-2@PE4/6,1,1,iTE:P0738:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:455f791c54ccca,iTE,PSS separation from PEDOT,1,1,iTE:P0932:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:c564bd5fc275f0,iTE,PT to hexagonal phase,1,1,iTE:P1160:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:e26ac0faad27bb,iTE,PTA,1,1,iTE:P0407:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:4a85eaf73b915d,iTE,PTC capability of spinel-type coating,1,1,iTE:P1046:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:fd522d4f11905b,iTE,PU ionogels,1,1,iTE:P0599:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:3505637ded7fc0,iTE,PV effect,1,1,iTE:P1368:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:aec042048435dc,iTE,PVA,1,1,iTE:P0407:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:51a87cc9afa4f4,iTE,Paddle wheel mechanism,1,1,iTE:P0850:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:a64b018098d1f5,iTE,Pauli paramagnetic,1,1,iTE:P1685:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:f0a8769ea1297f,iTE,Pb doping,1,1,iTE:P1492:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:18ec4b9cf32373,iTE,Pb substitution in the Bi site,1,1,iTE:P1729:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:1316c24dc417cc,iTE,Pb under-potential deposition,1,1,iTE:P1113:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:c109b7e4d1ceff,iTE,Pb-CTBs,1,1,iTE:P1264:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:0700a7f6600865,iTE,PbSe films,1,1,iTE:P1224:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:ea47f951c9572a,iTE,PbTe,1,1,iTE:P1058:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:b70aac37882e7e,iTE,Peltier coefficient,1,1,iTE:P0806:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:c8e1cf8bd5cc9c,iTE,Phonon scattering by elastic strain field due to ionic radii mismatch,1,1,iTE:P1419:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:563ec1ffc5b403,iTE,Photothermal (PT) conversion properties,1,1,iTE:P0368:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:943693dd3d340f,iTE,Poisson ratio,2,2,iTE:P1458:n1;iTE:P1699:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:1f8407f9eeb112,iTE,Pressure,1,1,iTE:P1587:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:d1bb4ea74112f4,iTE,Proton carriers in the temperature gradient,1,1,iTE:P1676:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:b371cbcf98ab2e,iTE,Pt/NbO2 interfacial bonds of metallic and partly covalent character,1,1,iTE:P1220:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:c107ec78989b4d,iTE,PtOS and PtOSe,1,1,iTE:P0897:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:4997f5acf514dd,iTE,Q/E-a,1,1,iTE:P0778:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:7f6d520fd580ce,iTE,Quasi-frozen ionic carriers,1,1,iTE:P0615:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:c40f77cb39fcd0,iTE,R-1ct and Rdif-1,1,1,iTE:P1188:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:4ba9e6d804f5a5,iTE,R-s,1,1,iTE:P1190:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:bd9788187ee453,iTE,R-s and R-dif,1,1,iTE:P1116:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:ebbc9034f2124d,iTE,R3+ ionic size,1,1,iTE:P1475:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:2491c56cf2584b,iTE,RE ionic radius,1,1,iTE:P1308:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:4c47387d4e7058,iTE,RbCu3SnSe4,1,1,iTE:P0531:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:ec3eda40bb66b3,iTE,RbRhF3 and RbIrF3,1,1,iTE:P1018:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:ad3eeaf60c32ae,iTE,Rh substitution,1,1,iTE:P1078:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:8de0b3c47f112c,iTE,S,2,2,iTE:P0921:n3;iTE:P1412:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:081e0610c84a65,iTE,S values,1,1,iTE:P1194:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:483e67a0602e7a,iTE,S-EC in solid,1,1,iTE:P1770:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:03738f6ea10675,iTE,S-T,1,1,iTE:P1584:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:315fd251c675b5,iTE,S-e values,1,1,iTE:P0660:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:49283fa5e0947d,iTE,S-opt in the range of 130-187 mu V/K,1,1,iTE:P0796:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:360bf3a8254ab9,iTE,SA,1,1,iTE:P0555:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:14275af1f6355b,iTE,SA-Ca2+ crosslinking,1,1,iTE:P0523:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:0dd81c377695d0,iTE,SHS under a high-gravity field technique,1,1,iTE:P0756:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:072f005fc3f2a4,iTE,SW,1,1,iTE:P0427:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:ef7ac10702fcf0,iTE,SWCNT dispersion,1,1,iTE:P0858:n4,retrieval_group_only_no_semantic_merge
iTE:retrieval:6f70594300e5a4,iTE,SWCNTs net into polymer matrix alongside gold chloride doping and chemical post-treatment,1,1,iTE:P1073:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:83b598dd20fb3a,iTE,Sb,1,1,iTE:P1324:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:37e19dee258df6,iTE,Sb-Sb bonds,1,1,iTE:P1582:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:61ef69118898de,iTE,Sb-Zn and Sb-Cd bonds,1,1,iTE:P1582:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:48548cd2f55beb,iTE,Scanning the potential negatively,1,1,iTE:P1336:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:b204d9d0fede06,iTE,Se,1,1,iTE:P1493:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:cba0113725aacd,iTE,Se based compounds,1,1,iTE:P1101:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:0f624b84b796ac,iTE,Se defects,1,1,iTE:P1606:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:79bd15c8fc31ef,iTE,Se doping,1,1,iTE:P0623:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:648b955eb8bc2f,iTE,Se/S substitution for Te,1,1,iTE:P1080:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:e1525be46af2fa,iTE,Seebeck,1,1,iTE:P1210:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:09fd1f02ad5e1d,iTE,Seebeck coefficient,58,58,iTE:P0344:n4;iTE:P0345:n3;iTE:P0352:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:7554abb77c260e,iTE,Seebeck coefficient (S),3,3,iTE:P0364:n4;iTE:P0913:n2;iTE:P1037:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:d3f0e844567952,iTE,Seebeck coefficient S,1,1,iTE:P0833:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:72eb79e711f674,iTE,Seebeck coefficient and electrical conductivity,2,2,iTE:P0971:n2;iTE:P1294:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:781f63dd43aedc,iTE,Seebeck coefficient and figure of merit,1,1,iTE:P0405:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:7aa959fa8afa79,iTE,Seebeck coefficient and the figure of merit,1,1,iTE:P0788:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:252ffd220fd340,iTE,Seebeck coefficient enhancement,1,1,iTE:P0479:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:77f19d717a11bd,iTE,Seebeck coefficient of 3DMG,1,1,iTE:P0641:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:7a8f9274d436c3,iTE,Seebeck coefficient of Cu2Se,1,1,iTE:P0639:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:389fbb4cb20367,iTE,Seebeck coefficient of the PANI,1,1,iTE:P0866:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:24ff610dfb3de8,iTE,Seebeck coefficient of the nanotube networks,1,1,iTE:P0566:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:ed2599806712ef,iTE,Seebeck coefficient reversibly transitions from +43 to -45 mu V/K,1,1,iTE:P0888:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:ead8411ec70410,iTE,Seebeck coefficient value of 373 & mu;V/K,1,1,iTE:P1929:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:b99fead199ac03,iTE,Seebeck coefficients,8,8,iTE:P0334:n3;iTE:P0753:n4;iTE:P0993:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:7ac8f452d7676d,iTE,Seebeck effect,2,2,iTE:P0541:n3;iTE:P0549:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:3300f32adac966,iTE,Seebeck performance,1,1,iTE:P1451:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:6290e6ba609f36,iTE,Selective migration of conducting ions down thermal gradients,1,1,iTE:P0355:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:b8873bb25bd559,iTE,Short phonon lifetime,1,1,iTE:P0979:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:580e33c2bc039d,iTE,Si of MMT,1,1,iTE:P0366:n4,retrieval_group_only_no_semantic_merge
iTE:retrieval:8f5f5e0879ccc6,iTE,Si sites,1,1,iTE:P1324:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:a651a060d82ec6,iTE,SiC nanoparticles,1,1,iTE:P1126:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:2643b7fed32e66,iTE,SiO2 nanoparticles,1,1,iTE:P0681:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:02929a251d4080,iTE,"SiO2, modified graphene (mG), and Ti3C2Tx",1,1,iTE:P0412:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:37a8dc7720a957,iTE,SiO2-nps,1,1,iTE:P0398:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:2cffd656e9a4a1,iTE,Sin/Sout= 3:1,1,1,iTE:P1605:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:798744b2e972a2,iTE,Single-ion Soret coefficients,1,1,iTE:P0723:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:48483fe7799619,iTE,Sm-doping,1,1,iTE:P0486:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:3124127ee0bdf9,iTE,Small amounts of Sr-content (5-10%),1,1,iTE:P1966:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:f781ca12361b7f,iTE,Sn,1,1,iTE:P0914:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:d04593ec35ee08,iTE,Sn doping,1,1,iTE:P1941:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:824b3375cd4a02,iTE,Sn-concentration,1,1,iTE:P0649:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:b47de0109677d7,iTE,Sn0.995-x-zKxBazSe,1,1,iTE:P0789:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:71283b9e30aa9b,iTE,Sodium dodecylbenzene sulfonate (NaDBS),1,1,iTE:P0579:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:c8464c42914f5c,iTE,Soret effect,6,6,iTE:P0458:n1;iTE:P0479:n2;iTE:P0494:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:6386bbd9c284cf,iTE,Soret effect is eliminated,1,1,iTE:P0637:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:6f5c029ba1b98d,iTE,Soret effect of protons,1,1,iTE:P0557:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:07dbbb73229d31,iTE,Soret effect of the ionogel,1,1,iTE:P0604:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:13842128079863,iTE,Soret effect of the ions,4,4,iTE:P0495:n2;iTE:P0519:n1;iTE:P0680:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:2f39178b84a88a,iTE,Soret- and thermoelectric -induced transport,1,1,iTE:P1474:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:cf68ad92d2e229,iTE,Sr and Zn substitutions,1,1,iTE:P1658:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:37143c65d3c451,iTE,SrMoN3,1,1,iTE:P0808:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:16ddfa339723c7,iTE,SrS graphene-like,1,1,iTE:P0905:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:5684e60ae2d4ab,iTE,Std,1,1,iTE:P0394:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:3a409858101939,iTE,Strong coordination of lithium ion with ether oxygen,1,1,iTE:P0537:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:b1a1974a8c76c7,iTE,Substituting Eu2+ with the more ionic Sr2+,1,1,iTE:P1354:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:475b0211eb7d54,iTE,Substituting divalent calcium with monovalent sodium,1,1,iTE:P0969:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:38b019c8bfaed0,iTE,Substitution of Se by Te,1,1,iTE:P1506:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:b138284782d5c4,iTE,Super-ionic phases,1,1,iTE:P0709:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:d83c8e380bf18d,iTE,T-P,1,1,iTE:P1385:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:a496a4a9b5c480,iTE,T-c-suppression by Pr-doping,1,1,iTE:P1219:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:82964dbf75ee17,iTE,TE and triboelectric mechanisms,1,1,iTE:P1372:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:f95b5a2344602a,iTE,TE behavior of the MTEGs,1,1,iTE:P0519:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:41bbd7895090e3,iTE,TE effect,1,1,iTE:P1712:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:a1b71a6ca9a70b,iTE,TE performance,2,2,iTE:P0452:n2;iTE:P1029:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:91eb3b859e6757,iTE,TE performance of PEDOT,1,1,iTE:P0449:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:aa894cfe63aa53,iTE,TE performance of PEDOT:PSS films,1,1,iTE:P0688:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:75e5e1aaa6f2c4,iTE,TE polymerization catalysts,1,1,iTE:P0739:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:7f928ac05cc53b,iTE,TE power factors,1,1,iTE:P0515:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:2ceda35a1db6bd,iTE,TE properties,2,2,iTE:P1089:n2;iTE:P1163:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:d3a5ac35db7ae2,iTE,TE transport,1,1,iTE:P1461:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:18619b39d2e6ff,iTE,TEHA TFMS,1,1,iTE:P0660:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:3d1ba83091a993,iTE,TEP measurements,1,1,iTE:P0855:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:396a4e933a29be,iTE,TFM,1,1,iTE:P0818:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:dd3a87cc3134c4,iTE,THTDPCl,1,1,iTE:P0456:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:5c9ec7fe41cc26,iTE,Ta and Gd content,1,1,iTE:P1722:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:31306f422d50a9,iTE,Tb doping,1,1,iTE:P1972:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:7c8c50b3ad4092,iTE,Te-covered Pt,1,1,iTE:P1185:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:fb58125d4850ae,iTE,Te-deficiency,1,1,iTE:P1234:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:83439458749bd8,iTE,Temperature gradients,1,1,iTE:P1104:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:d0a5a2f70ceb67,iTE,Thermal conductivity,1,1,iTE:P1062:n2,retrieval_group_only_no_semantic_merge
