paper_id,source,year,title,doi,concept,concept_type,graph_role
iTE1_0028,iTE1,2025,Bamboo-Like Bio-Derived Carbon Microtubes for High-Performance Ionic Thermoelectric Supercapacitors,10.1021/acssuschemeng.5c10114,performance ionic,material_system,recommendation_candidate
iTE1_0028,iTE1,2025,Bamboo-Like Bio-Derived Carbon Microtubes for High-Performance Ionic Thermoelectric Supercapacitors,10.1021/acssuschemeng.5c10114,ionic thermoelectric supercapacitors,material_system,recommendation_candidate
iTE1_0028,iTE1,2025,Bamboo-Like Bio-Derived Carbon Microtubes for High-Performance Ionic Thermoelectric Supercapacitors,10.1021/acssuschemeng.5c10114,ionic power,material_system,recommendation_candidate
iTE1_0028,iTE1,2025,Bamboo-Like Bio-Derived Carbon Microtubes for High-Performance Ionic Thermoelectric Supercapacitors,10.1021/acssuschemeng.5c10114,thermoelectric conversion efficiency,property_metric,recommendation_candidate
iTE1_0028,iTE1,2025,Bamboo-Like Bio-Derived Carbon Microtubes for High-Performance Ionic Thermoelectric Supercapacitors,10.1021/acssuschemeng.5c10114,ionic power factor,property_metric,recommendation_candidate
iTE1_0028,iTE1,2025,Bamboo-Like Bio-Derived Carbon Microtubes for High-Performance Ionic Thermoelectric Supercapacitors,10.1021/acssuschemeng.5c10114,highest seebeck,property_metric,background
iTE1_0028,iTE1,2025,Bamboo-Like Bio-Derived Carbon Microtubes for High-Performance Ionic Thermoelectric Supercapacitors,10.1021/acssuschemeng.5c10114,highest seebeck coefficient,property_metric,background
iTE1_0028,iTE1,2025,Bamboo-Like Bio-Derived Carbon Microtubes for High-Performance Ionic Thermoelectric Supercapacitors,10.1021/acssuschemeng.5c10114,seebeck coefficient,property_metric,background
iTE1_0028,iTE1,2025,Bamboo-Like Bio-Derived Carbon Microtubes for High-Performance Ionic Thermoelectric Supercapacitors,10.1021/acssuschemeng.5c10114,temperature monitoring,material_system,background
iTE1_0028,iTE1,2025,Bamboo-Like Bio-Derived Carbon Microtubes for High-Performance Ionic Thermoelectric Supercapacitors,10.1021/acssuschemeng.5c10114,performance ionic thermoelectric,material_system,background
iTE1_0029,iTE1,2025,High-thermopower ionic thermoelectric hydrogels for low-grade heat harvesting and intelligent fire protection,10.1039/d5ta04718h,ionic thermoelectric,material_system,background
iTE1_0029,iTE1,2025,High-thermopower ionic thermoelectric hydrogels for low-grade heat harvesting and intelligent fire protection,10.1039/d5ta04718h,seebeck coefficients,property_metric,background
iTE1_0029,iTE1,2025,High-thermopower ionic thermoelectric hydrogels for low-grade heat harvesting and intelligent fire protection,10.1039/d5ta04718h,high thermopower,property_metric,background
iTE1_0029,iTE1,2025,High-thermopower ionic thermoelectric hydrogels for low-grade heat harvesting and intelligent fire protection,10.1039/d5ta04718h,ionic hydrogel,material_system,background
iTE1_0029,iTE1,2025,High-thermopower ionic thermoelectric hydrogels for low-grade heat harvesting and intelligent fire protection,10.1039/d5ta04718h,thermopower ionic,property_metric,recommendation_candidate
iTE1_0029,iTE1,2025,High-thermopower ionic thermoelectric hydrogels for low-grade heat harvesting and intelligent fire protection,10.1039/d5ta04718h,higher seebeck coefficient,property_metric,recommendation_candidate
iTE1_0029,iTE1,2025,High-thermopower ionic thermoelectric hydrogels for low-grade heat harvesting and intelligent fire protection,10.1039/d5ta04718h,higher seebeck,property_metric,recommendation_candidate
iTE1_0029,iTE1,2025,High-thermopower ionic thermoelectric hydrogels for low-grade heat harvesting and intelligent fire protection,10.1039/d5ta04718h,thermal charging,device_function,recommendation_candidate
iTE1_0029,iTE1,2025,High-thermopower ionic thermoelectric hydrogels for low-grade heat harvesting and intelligent fire protection,10.1039/d5ta04718h,seebeck coefficient,property_metric,background
iTE1_0029,iTE1,2025,High-thermopower ionic thermoelectric hydrogels for low-grade heat harvesting and intelligent fire protection,10.1039/d5ta04718h,thermopower ionic thermoelectric,property_metric,background
iTE1_0029,iTE1,2025,High-thermopower ionic thermoelectric hydrogels for low-grade heat harvesting and intelligent fire protection,10.1039/d5ta04718h,radical polymerization,material_system,background
iTE1_0029,iTE1,2025,High-thermopower ionic thermoelectric hydrogels for low-grade heat harvesting and intelligent fire protection,10.1039/d5ta04718h,p-n junction,material_system,background
iTE1_0029,iTE1,2025,High-thermopower ionic thermoelectric hydrogels for low-grade heat harvesting and intelligent fire protection,10.1039/d5ta04718h,high-thermopower ionic,property_metric,background
iTE1_0029,iTE1,2025,High-thermopower ionic thermoelectric hydrogels for low-grade heat harvesting and intelligent fire protection,10.1039/d5ta04718h,ion selectivity,transport_mechanism,background
iTE1_0030,iTE1,2025,Radiation-enhanced and moisture-synergized wearable ionic thermoelectric generator based on adhesive ionic thermoelectric elastomer,10.1016/j.cej.2025.168065,ionic thermoelectric,material_system,background
iTE1_0030,iTE1,2025,Radiation-enhanced and moisture-synergized wearable ionic thermoelectric generator based on adhesive ionic thermoelectric elastomer,10.1016/j.cej.2025.168065,ionic thermoelectric materials,material_system,background
iTE1_0030,iTE1,2025,Radiation-enhanced and moisture-synergized wearable ionic thermoelectric generator based on adhesive ionic thermoelectric elastomer,10.1016/j.cej.2025.168065,ionic thermoelectric material,material_system,recommendation_candidate
iTE1_0030,iTE1,2025,Radiation-enhanced and moisture-synergized wearable ionic thermoelectric generator based on adhesive ionic thermoelectric elastomer,10.1016/j.cej.2025.168065,ionic thermoelectric generator,material_system,recommendation_candidate
iTE1_0030,iTE1,2025,Radiation-enhanced and moisture-synergized wearable ionic thermoelectric generator based on adhesive ionic thermoelectric elastomer,10.1016/j.cej.2025.168065,attracted attention,material_system,recommendation_candidate
iTE1_0030,iTE1,2025,Radiation-enhanced and moisture-synergized wearable ionic thermoelectric generator based on adhesive ionic thermoelectric elastomer,10.1016/j.cej.2025.168065,ionic thermoelectric generators,material_system,background
iTE1_0031,iTE1,2026,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,10.1016/j.jobe.2025.114806,ionic thermoelectric,material_system,background
iTE1_0031,iTE1,2026,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,10.1016/j.jobe.2025.114806,temperature difference,material_system,background
iTE1_0031,iTE1,2026,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,10.1016/j.jobe.2025.114806,seebeck coefficients,property_metric,background
iTE1_0031,iTE1,2026,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,10.1016/j.jobe.2025.114806,high seebeck,property_metric,background
iTE1_0031,iTE1,2026,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,10.1016/j.jobe.2025.114806,high ionic,material_system,background
iTE1_0031,iTE1,2026,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,10.1016/j.jobe.2025.114806,ionic thermoelectric materials,material_system,background
iTE1_0031,iTE1,2026,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,10.1016/j.jobe.2025.114806,ion transport,transport_mechanism,background
iTE1_0031,iTE1,2026,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,10.1016/j.jobe.2025.114806,high seebeck coefficients,property_metric,recommendation_candidate
iTE1_0031,iTE1,2026,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,10.1016/j.jobe.2025.114806,entropy difference,material_system,recommendation_candidate
iTE1_0031,iTE1,2026,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,10.1016/j.jobe.2025.114806,ionic thermoelectric performance,material_system,recommendation_candidate
iTE1_0031,iTE1,2026,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,10.1016/j.jobe.2025.114806,ionic thermoelectric effect,material_system,recommendation_candidate
iTE1_0031,iTE1,2026,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,10.1016/j.jobe.2025.114806,high ionic thermoelectric,material_system,background
iTE1_0031,iTE1,2026,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,10.1016/j.jobe.2025.114806,thermal migration,transport_mechanism,background
iTE1_0031,iTE1,2026,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,10.1016/j.jobe.2025.114806,double-network hydrogel,gel_microstructure,background
iTE1_0032,iTE1,2025,Ionic thermoelectric osmotic energy conversion for harvesting low-grade waste heat from electronic heat sink,10.1016/j.energy.2025.138825,ionic thermoelectric,material_system,background
iTE1_0032,iTE1,2025,Ionic thermoelectric osmotic energy conversion for harvesting low-grade waste heat from electronic heat sink,10.1016/j.energy.2025.138825,power density,property_metric,background
iTE1_0032,iTE1,2025,Ionic thermoelectric osmotic energy conversion for harvesting low-grade waste heat from electronic heat sink,10.1016/j.energy.2025.138825,temperature difference,material_system,background
iTE1_0032,iTE1,2025,Ionic thermoelectric osmotic energy conversion for harvesting low-grade waste heat from electronic heat sink,10.1016/j.energy.2025.138825,energy conversion,material_system,background
iTE1_0032,iTE1,2025,Ionic thermoelectric osmotic energy conversion for harvesting low-grade waste heat from electronic heat sink,10.1016/j.energy.2025.138825,temperature gradient,material_system,background
iTE1_0032,iTE1,2025,Ionic thermoelectric osmotic energy conversion for harvesting low-grade waste heat from electronic heat sink,10.1016/j.energy.2025.138825,thermoelectric conversion,material_system,background
iTE1_0032,iTE1,2025,Ionic thermoelectric osmotic energy conversion for harvesting low-grade waste heat from electronic heat sink,10.1016/j.energy.2025.138825,output power density,property_metric,background
iTE1_0032,iTE1,2025,Ionic thermoelectric osmotic energy conversion for harvesting low-grade waste heat from electronic heat sink,10.1016/j.energy.2025.138825,thermoelectric energy conversion,material_system,recommendation_candidate
iTE1_0032,iTE1,2025,Ionic thermoelectric osmotic energy conversion for harvesting low-grade waste heat from electronic heat sink,10.1016/j.energy.2025.138825,ion concentration,material_system,recommendation_candidate
iTE1_0032,iTE1,2025,Ionic thermoelectric osmotic energy conversion for harvesting low-grade waste heat from electronic heat sink,10.1016/j.energy.2025.138825,ion exchange,material_system,recommendation_candidate
iTE1_0032,iTE1,2025,Ionic thermoelectric osmotic energy conversion for harvesting low-grade waste heat from electronic heat sink,10.1016/j.energy.2025.138825,aqueous solution,material_system,recommendation_candidate
iTE1_0032,iTE1,2025,Ionic thermoelectric osmotic energy conversion for harvesting low-grade waste heat from electronic heat sink,10.1016/j.energy.2025.138825,aqueous solutions,material_system,background
iTE1_0032,iTE1,2025,Ionic thermoelectric osmotic energy conversion for harvesting low-grade waste heat from electronic heat sink,10.1016/j.energy.2025.138825,stable ionic,material_system,background
iTE1_0033,iTE1,2025,Rational Design of Robust and Efficient Natural Leather-Based Ionic Thermoelectric Detectors for Energy-Autonomous and Anti-scalding,10.1007/s42765-025-00529-6,ionic thermoelectric,material_system,background
iTE1_0033,iTE1,2025,Rational Design of Robust and Efficient Natural Leather-Based Ionic Thermoelectric Detectors for Energy-Autonomous and Anti-scalding,10.1007/s42765-025-00529-6,energy conversion,material_system,background
iTE1_0033,iTE1,2025,Rational Design of Robust and Efficient Natural Leather-Based Ionic Thermoelectric Detectors for Energy-Autonomous and Anti-scalding,10.1007/s42765-025-00529-6,ionic thermoelectric materials,material_system,background
iTE1_0033,iTE1,2025,Rational Design of Robust and Efficient Natural Leather-Based Ionic Thermoelectric Detectors for Energy-Autonomous and Anti-scalding,10.1007/s42765-025-00529-6,ion transport,transport_mechanism,background
iTE1_0033,iTE1,2025,Rational Design of Robust and Efficient Natural Leather-Based Ionic Thermoelectric Detectors for Energy-Autonomous and Anti-scalding,10.1007/s42765-025-00529-6,conversion efficiency,property_metric,background
