initial_concept_id,domain,label,source_mention_id,legacy_role,semantic_role,normalization_status,semantic_review_status
iTE:P0379:initial_n2,iTE,selective transport of conducting ionic ions,iTE:P0379:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P0379:initial_n3,iTE,Seebeck coefficient,iTE:P0379:n3,performance,,unmerged_initialization,not_reviewed
iTE:P0380:initial_n1,iTE,thermodiffusion of ions,iTE:P0380:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P0380:initial_n2,iTE,electric field,iTE:P0380:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0380:initial_n3,iTE,Electrons/holes can drift,iTE:P0380:n3,mechanism,,unmerged_initialization,not_reviewed
iTE:P0380:initial_n4,iTE,electrical current that can pass through the external circuit,iTE:P0380:n4,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0381:initial_n1,iTE,PANI@CWF electrode,iTE:P0381:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0381:initial_n2,iTE,current density output,iTE:P0381:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0382:initial_n1,iTE,ITE,iTE:P0382:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0382:initial_n2,iTE,excellent air stability,iTE:P0382:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0383:initial_n1,iTE,micellization of the amphiphilic DBS-,iTE:P0383:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P0383:initial_n2,iTE,porous structure,iTE:P0383:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0383:initial_n3,iTE,DBS- micelles are almost immobile as compared with Na+,iTE:P0383:n3,mechanism,,unmerged_initialization,not_reviewed
iTE:P0384:initial_n1,iTE,IL,iTE:P0384:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0384:initial_n2,iTE,nucleating agent for polymer crystallization,iTE:P0384:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P0385:initial_n1,iTE,temperature gradient-induced unidirectional transport of protons,iTE:P0385:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P0385:initial_n2,iTE,percolated network of 2D nanofluidic channels,iTE:P0385:n2,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0385:initial_n3,iTE,Seebeck coefficient,iTE:P0385:n3,performance,,unmerged_initialization,not_reviewed
iTE:P0386:initial_n1,iTE,temperature difference,iTE:P0386:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0386:initial_n2,iTE,additional voltage difference,iTE:P0386:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0386:initial_n3,iTE,power density and efficiency,iTE:P0386:n3,performance,,unmerged_initialization,not_reviewed
iTE:P0387:initial_n1,iTE,mobile anion-generating species,iTE:P0387:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0387:initial_n2,iTE,negative Seebeck coefficient,iTE:P0387:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0387:initial_n3,iTE,cation-generating species,iTE:P0387:n3,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0387:initial_n4,iTE,positive Seebeck coefficient,iTE:P0387:n4,performance,,unmerged_initialization,not_reviewed
iTE:P0388:initial_n1,iTE,external load always connected,iTE:P0388:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0388:initial_n2,iTE,continuous operation of ITECs,iTE:P0388:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0389:initial_n1,iTE,confinement of ILs,iTE:P0389:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P0389:initial_n2,iTE,electric conductivity,iTE:P0389:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0390:initial_n1,iTE,NaCl,iTE:P0390:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0390:initial_n2,iTE,ionic thermoelectric properties,iTE:P0390:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0391:initial_n1,iTE,BF4--based MADQUAT and PF6--based PDADMAC,iTE:P0391:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0391:initial_n2,iTE,air stability,iTE:P0391:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0392:initial_n1,iTE,thermo-diffusion of water,iTE:P0392:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P0392:initial_n2,iTE,proton transport,iTE:P0392:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P0392:initial_n3,iTE,unidirectional migration of protons from a hotter to colder side,iTE:P0392:n3,mechanism,,unmerged_initialization,not_reviewed
iTE:P0392:initial_n4,iTE,ionic thermopower,iTE:P0392:n4,performance,,unmerged_initialization,not_reviewed
iTE:P0393:initial_n1,iTE,ions in the pore solution,iTE:P0393:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0393:initial_n2,iTE,ionic thermoelectric effect,iTE:P0393:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0394:initial_n1,iTE,ionic Eastman entropies,iTE:P0394:n1,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0394:initial_n2,iTE,Std,iTE:P0394:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0394:initial_n3,iTE,ionic diffusion coefficients,iTE:P0394:n3,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0394:initial_n4,iTE,speed of the voltage to reach the steady state,iTE:P0394:n4,performance,,unmerged_initialization,not_reviewed
iTE:P0395:initial_n1,iTE,temperature,iTE:P0395:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0395:initial_n2,iTE,thermal conductivity of the polymer i-TE films,iTE:P0395:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0396:initial_n1,iTE,PB-G electrode,iTE:P0396:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0396:initial_n2,iTE,specific capacitance,iTE:P0396:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0397:initial_n1,iTE,highly-coordinated configuration of Cu2+ - Cl-,iTE:P0397:n1,interaction,,unmerged_initialization,not_reviewed
iTE:P0397:initial_n2,iTE,higher ion transport heat of [CuCl4](2-) anion,iTE:P0397:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0397:initial_n3,iTE,thermally generated voltage,iTE:P0397:n3,performance,,unmerged_initialization,not_reviewed
iTE:P0398:initial_n1,iTE,SiO2-nps,iTE:P0398:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0398:initial_n2,iTE,mobile proton concentration,iTE:P0398:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0398:initial_n3,iTE,ionic TE properties,iTE:P0398:n3,performance,,unmerged_initialization,not_reviewed
iTE:P0399:initial_n1,iTE,Lignin-based hydrogels,iTE:P0399:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0399:initial_n2,iTE,ionic Seebeck coefficients,iTE:P0399:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0399:initial_n3,iTE,conductivity,iTE:P0399:n3,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0400:initial_n1,iTE,Donnan exclusive effect,iTE:P0400:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P0400:initial_n2,iTE,polyanions in the PEDOT:PSS electrodes,iTE:P0400:n2,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0400:initial_n3,iTE,negative sign of the S-eff,iTE:P0400:n3,performance,,unmerged_initialization,not_reviewed
iTE:P0401:initial_n1,iTE,counterion condensation,iTE:P0401:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P0401:initial_n2,iTE,immobilizes cations,iTE:P0401:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P0401:initial_n3,iTE,ion-thermal migration rate disparity,iTE:P0401:n3,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0401:initial_n4,iTE,thermopower,iTE:P0401:n4,performance,,unmerged_initialization,not_reviewed
iTE:P0402:initial_n1,iTE,CO2-derived polycarbonate,iTE:P0402:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0402:initial_n2,iTE,amorphous region of the PEO matrix,iTE:P0402:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0402:initial_n3,iTE,ion-polymer interaction,iTE:P0402:n3,interaction,,unmerged_initialization,not_reviewed
iTE:P0403:initial_n1,iTE,ionogels made of ionic liquids and SiO2 nanoparticles,iTE:P0403:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0403:initial_n2,iTE,high thermovoltage,iTE:P0403:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0403:initial_n3,iTE,ionic conductivity,iTE:P0403:n3,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0404:initial_n1,iTE,cation-enriched surface of hydrogel,iTE:P0404:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0404:initial_n2,iTE,induction charges,iTE:P0404:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0404:initial_n3,iTE,output of the TENG,iTE:P0404:n3,performance,,unmerged_initialization,not_reviewed
iTE:P0405:initial_n1,iTE,"secondary doping, dedoping engineering, and ionic energy filtering",iTE:P0405:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P0405:initial_n2,iTE,Seebeck coefficient and figure of merit,iTE:P0405:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0406:initial_n1,iTE,ion/polymer interaction,iTE:P0406:n1,interaction,,unmerged_initialization,not_reviewed
iTE:P0406:initial_n2,iTE,mobility of the ions,iTE:P0406:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0406:initial_n3,iTE,Seebeck coefficient,iTE:P0406:n3,performance,,unmerged_initialization,not_reviewed
iTE:P0407:initial_n1,iTE,PTA,iTE:P0407:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0407:initial_n2,iTE,coordination interaction with cations,iTE:P0407:n2,interaction,,unmerged_initialization,not_reviewed
iTE:P0407:initial_n3,iTE,PVA,iTE:P0407:n3,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0407:initial_n4,iTE,paths for anions,iTE:P0407:n4,mechanism,,unmerged_initialization,not_reviewed
iTE:P0408:initial_n1,iTE,covalent cross-linked polymer network,iTE:P0408:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0408:initial_n2,iTE,electrode-dependent effect,iTE:P0408:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P0408:initial_n3,iTE,rapid transport of the cations,iTE:P0408:n3,mechanism,,unmerged_initialization,not_reviewed
iTE:P0408:initial_n4,iTE,ion concentration difference,iTE:P0408:n4,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0408:initial_n5,iTE,ionic Seebeck coefficient,iTE:P0408:n5,performance,,unmerged_initialization,not_reviewed
iTE:P0409:initial_n1,iTE,phase separation and structural rearrangement of the polymer chains,iTE:P0409:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P0409:initial_n2,iTE,ILs,iTE:P0409:n2,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0409:initial_n3,iTE,charge carrier mobility,iTE:P0409:n3,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0409:initial_n4,iTE,electrical conductivity,iTE:P0409:n4,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0410:initial_n1,iTE,charging efficiency of the ITESC,iTE:P0410:n1,performance,,unmerged_initialization,not_reviewed
iTE:P0410:initial_n2,iTE,figure of merit ZT(i),iTE:P0410:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0411:initial_n1,iTE,phase separation,iTE:P0411:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P0411:initial_n2,iTE,construction of conductive networks,iTE:P0411:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0411:initial_n3,iTE,transition from ionic to electronic TEMs,iTE:P0411:n3,mechanism,,unmerged_initialization,not_reviewed
iTE:P0412:initial_n1,iTE,"SiO2, modified graphene (mG), and Ti3C2Tx",iTE:P0412:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0412:initial_n2,iTE,crystallinity,iTE:P0412:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0412:initial_n3,iTE,interfacial phonon scattering,iTE:P0412:n3,mechanism,,unmerged_initialization,not_reviewed
iTE:P0412:initial_n4,iTE,hydrogen bonding,iTE:P0412:n4,interaction,,unmerged_initialization,not_reviewed
iTE:P0412:initial_n5,iTE,thermoelectric and mechanical performance,iTE:P0412:n5,performance,,unmerged_initialization,not_reviewed
iTE:P0413:initial_n1,iTE,chemical coordination between the polymer matrix and Cu2+ ions,iTE:P0413:n1,interaction,,unmerged_initialization,not_reviewed
iTE:P0413:initial_n2,iTE,mobile Cl- ions,iTE:P0413:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P0413:initial_n3,iTE,ultrahigh alpha,iTE:P0413:n3,performance,,unmerged_initialization,not_reviewed
iTE:P0414:initial_n1,iTE,selective solvation effects between ionic liquids and solvents,iTE:P0414:n1,interaction,,unmerged_initialization,not_reviewed
iTE:P0414:initial_n2,iTE,electrical conductivity,iTE:P0414:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0414:initial_n3,iTE,Seebeck coefficient,iTE:P0414:n3,performance,,unmerged_initialization,not_reviewed
iTE:P0415:initial_n1,iTE,ionic thermoelectric gating,iTE:P0415:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P0415:initial_n2,iTE,low-voltage organic transistor,iTE:P0415:n2,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0415:initial_n3,iTE,temperature sensing amplification,iTE:P0415:n3,performance,,unmerged_initialization,not_reviewed
iTE:P0416:initial_n1,iTE,dynamic reconstruction of ion concentration,iTE:P0416:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P0416:initial_n2,iTE,nonlinear feature,iTE:P0416:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0417:initial_n1,iTE,thermally driven ionic modulation,iTE:P0417:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P0417:initial_n2,iTE,pseudocapacitive charge storage,iTE:P0417:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P0417:initial_n3,iTE,ultrathin asymmetric architecture,iTE:P0417:n3,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0419:initial_n1,iTE,ionic Peltier effect,iTE:P0419:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P0419:initial_n2,iTE,cooling power,iTE:P0419:n2,performance,,unmerged_initialization,not_reviewed
iTE:P0420:initial_n1,iTE,host-guest complexation of alpha-cyclodextrin (alpha-CD) with I-3(-) ions,iTE:P0420:n1,interaction,,unmerged_initialization,not_reviewed
iTE:P0420:initial_n2,iTE,hydrogen bonding between polyvinyl alcohol (PVA) polymer chains and I-3(-),iTE:P0420:n2,interaction,,unmerged_initialization,not_reviewed
iTE:P0420:initial_n3,iTE,thermoelectric performance,iTE:P0420:n3,performance,,unmerged_initialization,not_reviewed
iTE:P0422:initial_n1,iTE,"host-guest interaction, hydrogen bonding, and electrostatic interactions",iTE:P0422:n1,interaction,,unmerged_initialization,not_reviewed
iTE:P0422:initial_n2,iTE,ionic hydrogel,iTE:P0422:n2,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0423:initial_n1,iTE,CaCl2 and glycerol,iTE:P0423:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0423:initial_n2,iTE,salting-out effect of Na3Cit,iTE:P0423:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P0425:initial_n1,iTE,ionic liquid concentration in the gel,iTE:P0425:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0425:initial_n2,iTE,redox state of thermoelectric materials,iTE:P0425:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0426:initial_n1,iTE,ionic gating,iTE:P0426:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P0426:initial_n2,iTE,carrier concentration,iTE:P0426:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0426:initial_n3,iTE,carrier transport,iTE:P0426:n3,mechanism,,unmerged_initialization,not_reviewed
iTE:P0427:initial_n1,iTE,SW,iTE:P0427:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0427:initial_n2,iTE,electrical conductivity of K-E@SW/EDTA-F,iTE:P0427:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0428:initial_n1,iTE,I-,iTE:P0428:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0428:initial_n2,iTE,hydrogen-bonding network,iTE:P0428:n2,interaction,,unmerged_initialization,not_reviewed
iTE:P0428:initial_n3,iTE,crystallinity of the PVA matrix,iTE:P0428:n3,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P0429:initial_n1,iTE,ions within the geopolymer matrix,iTE:P0429:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0429:initial_n2,iTE,charge transport,iTE:P0429:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P0430:initial_n1,iTE,MXene nanosheets,iTE:P0430:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P0430:initial_n2,iTE,transformation of bound water to intermediate water,iTE:P0430:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P0430:initial_n3,iTE,dissociation of protons from PSSH,iTE:P0430:n3,mechanism,,unmerged_initialization,not_reviewed
iTE:P0431:initial_n1,iTE,ionic-thermoelectric module with a narrow-bandpass optical filter,iTE:P0431:n1,material_strategy,,unmerged_initialization,not_reviewed
