pair_id,domain,left_mention_id,right_mention_id,left_concept_id,right_concept_id,decision,semantic_relation,reason,review_source,review_status,merge_applied
pair:b178aa5cd69b5b479c65,iTE,iTE:P0377:n3,iTE:P0462:n4,concept:v2:iTE:077f0488c317ddb172d6,concept:v2:iTE:dc45733a6ee9bda13b42,reject,not_equivalent,67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。；左右定义分别为离子电导率 / 电子电导率,equivalent_proposals,astra_adjudicated,False
pair:6fdb8a416fd87b2a7f87,iTE,iTE:P0377:n3,iTE:P1502:n2,concept:v2:iTE:077f0488c317ddb172d6,concept:v2:iTE:dc45733a6ee9bda13b42,reject,not_equivalent,67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。；左右定义分别为离子电导率 / 电子电导率,equivalent_proposals,astra_adjudicated,False
pair:4bb1cecb02e5db2d4fa6,iTE,iTE:P0377:n3,iTE:P1599:n2,concept:v2:iTE:077f0488c317ddb172d6,concept:v2:iTE:cee19bfb12bf74071165,reject,not_equivalent,67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。；左右定义分别为离子电导率 / 混合离子电子总电导率,equivalent_proposals,astra_adjudicated,False
pair:4242588d1dd0802a663e,iTE,iTE:P0377:n3,iTE:P1686:n2,concept:v2:iTE:077f0488c317ddb172d6,concept:v2:iTE:dc45733a6ee9bda13b42,reject,not_equivalent,67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。；左右定义分别为离子电导率 / 电子电导率,equivalent_proposals,astra_adjudicated,False
pair:961c8653d626746b813f,iTE,iTE:P0389:n2,iTE:P0409:n4,concept:v2:iTE:077f0488c317ddb172d6,concept:v2:iTE:dc45733a6ee9bda13b42,reject,not_equivalent,67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。；左右定义分别为离子电导率 / 电子电导率,equivalent_proposals,astra_adjudicated,False
pair:f9e7952a96e8c7458b8b,iTE,iTE:P0389:n2,iTE:P0636:n2,concept:v2:iTE:077f0488c317ddb172d6,concept:v2:iTE:dc45733a6ee9bda13b42,reject,not_equivalent,67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。；左右定义分别为离子电导率 / 电子电导率,equivalent_proposals,astra_adjudicated,False
pair:fce2ea5bd25bce9fe78b,iTE,iTE:P0389:n2,iTE:P0823:n2,concept:v2:iTE:077f0488c317ddb172d6,concept:v2:iTE:077f0488c317ddb172d6,accept,equivalent_to,共同定义：离子电导率。67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。,equivalent_proposals,astra_adjudicated,True
pair:f139e030b85771dc3d4e,iTE,iTE:P0399:n3,iTE:P0518:n4,concept:v2:iTE:077f0488c317ddb172d6,concept:v2:iTE:077f0488c317ddb172d6,accept,equivalent_to,共同定义：离子电导率。67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。,equivalent_proposals,astra_adjudicated,True
pair:f3644877c9d990f4f23d,iTE,iTE:P0399:n3,iTE:P1435:n2,concept:v2:iTE:077f0488c317ddb172d6,concept:v2:iTE:91a8974169bf83e02776,reject,not_equivalent,67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。；左右定义分别为离子电导率 / 混合直流电导率,equivalent_proposals,astra_adjudicated,False
pair:c7d47f36ae53df007693,iTE,iTE:P0399:n3,iTE:P1502:n2,concept:v2:iTE:077f0488c317ddb172d6,concept:v2:iTE:dc45733a6ee9bda13b42,reject,not_equivalent,67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。；左右定义分别为离子电导率 / 电子电导率,equivalent_proposals,astra_adjudicated,False
pair:ab3c71e1514eb9488038,iTE,iTE:P0399:n3,iTE:P1599:n2,concept:v2:iTE:077f0488c317ddb172d6,concept:v2:iTE:cee19bfb12bf74071165,reject,not_equivalent,67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。；左右定义分别为离子电导率 / 混合离子电子总电导率,equivalent_proposals,astra_adjudicated,False
pair:51de81e44b3ea7dbb7ac,iTE,iTE:P0399:n3,iTE:P1686:n2,concept:v2:iTE:077f0488c317ddb172d6,concept:v2:iTE:dc45733a6ee9bda13b42,reject,not_equivalent,67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。；左右定义分别为离子电导率 / 电子电导率,equivalent_proposals,astra_adjudicated,False
pair:b3a28fd6efcc27922e29,iTE,iTE:P0409:n4,iTE:P0414:n2,concept:v2:iTE:dc45733a6ee9bda13b42,concept:v2:iTE:077f0488c317ddb172d6,reject,not_equivalent,67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。；左右定义分别为电子电导率 / 离子电导率,equivalent_proposals,astra_adjudicated,False
pair:7ab9c2e1ce6d15a1dea1,iTE,iTE:P0409:n4,iTE:P0471:n3,concept:v2:iTE:dc45733a6ee9bda13b42,concept:v2:iTE:dc45733a6ee9bda13b42,accept,equivalent_to,共同定义：电子电导率。67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。,equivalent_proposals,astra_adjudicated,True
pair:c06a30b4602e96755b01,iTE,iTE:P0409:n4,iTE:P0533:n2,concept:v2:iTE:dc45733a6ee9bda13b42,concept:v2:iTE:dc45733a6ee9bda13b42,accept,equivalent_to,共同定义：电子电导率。67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。,equivalent_proposals,astra_adjudicated,True
pair:12ac96ebfb0fba68316e,iTE,iTE:P0409:n4,iTE:P0539:n2,concept:v2:iTE:dc45733a6ee9bda13b42,concept:v2:iTE:dc45733a6ee9bda13b42,accept,equivalent_to,共同定义：电子电导率。67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。,equivalent_proposals,astra_adjudicated,True
pair:87584ef619284c050f8a,iTE,iTE:P0409:n4,iTE:P0615:n4,concept:v2:iTE:dc45733a6ee9bda13b42,concept:v2:iTE:dc45733a6ee9bda13b42,accept,equivalent_to,共同定义：电子电导率。67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。,equivalent_proposals,astra_adjudicated,True
pair:59947cc7fb5fa74c2c7c,iTE,iTE:P0409:n4,iTE:P0618:n3,concept:v2:iTE:dc45733a6ee9bda13b42,concept:v2:iTE:dc45733a6ee9bda13b42,accept,equivalent_to,共同定义：电子电导率。67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。,equivalent_proposals,astra_adjudicated,True
pair:f633e24b0008e3c2ba5c,iTE,iTE:P0409:n4,iTE:P0636:n2,concept:v2:iTE:dc45733a6ee9bda13b42,concept:v2:iTE:dc45733a6ee9bda13b42,accept,equivalent_to,共同定义：电子电导率。67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。,equivalent_proposals,astra_adjudicated,True
pair:838a86f3a4cb00c59c47,iTE,iTE:P0409:n4,iTE:P0651:n2,concept:v2:iTE:dc45733a6ee9bda13b42,concept:v2:iTE:dc45733a6ee9bda13b42,accept,equivalent_to,共同定义：电子电导率。67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。,equivalent_proposals,astra_adjudicated,True
pair:3582d95ce09678808230,iTE,iTE:P0409:n4,iTE:P0718:n2,concept:v2:iTE:dc45733a6ee9bda13b42,concept:v2:iTE:dc45733a6ee9bda13b42,accept,equivalent_to,共同定义：电子电导率。67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。,equivalent_proposals,astra_adjudicated,True
pair:bafecfd19736f369f86f,iTE,iTE:P0409:n4,iTE:P0753:n3,concept:v2:iTE:dc45733a6ee9bda13b42,concept:v2:iTE:dc45733a6ee9bda13b42,accept,equivalent_to,共同定义：电子电导率。67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。,equivalent_proposals,astra_adjudicated,True
pair:172c7c3e18b965a594a0,iTE,iTE:P0409:n4,iTE:P0823:n2,concept:v2:iTE:dc45733a6ee9bda13b42,concept:v2:iTE:077f0488c317ddb172d6,reject,not_equivalent,67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。；左右定义分别为电子电导率 / 离子电导率,equivalent_proposals,astra_adjudicated,False
pair:7fa59a9ccd394e3df063,iTE,iTE:P0409:n4,iTE:P0824:n3,concept:v2:iTE:dc45733a6ee9bda13b42,concept:v2:iTE:dc45733a6ee9bda13b42,accept,equivalent_to,共同定义：电子电导率。67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。,equivalent_proposals,astra_adjudicated,True
pair:13d654cf40decd96b08c,iTE,iTE:P0409:n4,iTE:P0899:n2,concept:v2:iTE:dc45733a6ee9bda13b42,concept:v2:iTE:dc45733a6ee9bda13b42,accept,equivalent_to,共同定义：电子电导率。67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。,equivalent_proposals,astra_adjudicated,True
pair:7c47aa25d0b7fde7221f,iTE,iTE:P0409:n4,iTE:P0943:n2,concept:v2:iTE:dc45733a6ee9bda13b42,concept:v2:iTE:cee19bfb12bf74071165,reject,not_equivalent,67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。；左右定义分别为电子电导率 / 混合离子电子总电导率,equivalent_proposals,astra_adjudicated,False
pair:d9453adc223b3d58e56c,iTE,iTE:P0409:n4,iTE:P0959:n2,concept:v2:iTE:dc45733a6ee9bda13b42,concept:v2:iTE:cee19bfb12bf74071165,reject,not_equivalent,67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。；左右定义分别为电子电导率 / 混合离子电子总电导率,equivalent_proposals,astra_adjudicated,False
pair:61741291e31041b1b1b2,iTE,iTE:P0409:n4,iTE:P0994:n2,concept:v2:iTE:dc45733a6ee9bda13b42,concept:v2:iTE:dc45733a6ee9bda13b42,accept,equivalent_to,共同定义：电子电导率。67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。,equivalent_proposals,astra_adjudicated,True
