concept_id,domain,display_label,semantic_role,source_roles,member_count,paper_count,source_mention_ids,paper_ids,normalization_status,human_review_required,concept_type
concept:v2:iTE:1426026f983ec02b665f,iTE,superior mechanical properties,performance_function,"[""performance_function""]",1,1,"[""iTE:P1260:n2""]","[""P1260""]",retained_identity,False,evidence_concept
concept:v2:iTE:144db9c948a29d8dda28,iTE,ultrathin plasmonic nanohole arrays,state_structure,"[""state_structure""]",1,1,"[""iTE:P1191:n1""]","[""P1191""]",retained_identity,False,evidence_concept
concept:v2:iTE:14519049cfa8f0e3a4da,iTE,Dy doping,design_strategy,"[""design_strategy""]",1,1,"[""iTE:P1369:n1""]","[""P1369""]",retained_identity,False,evidence_concept
concept:v2:iTE:1461d1fc8b864a089756,iTE,电子局域化,state_structure,"[""state_structure""]",2,2,"[""iTE:P1291:n1"", ""iTE:P1411:n1""]","[""P1291"", ""P1411""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:14698c3e899e25b4dd17,iTE,strong covalent bond between B-B,interaction,"[""interaction""]",1,1,"[""iTE:P1123:n2""]","[""P1123""]",retained_identity,False,evidence_concept
concept:v2:iTE:14996a038b9dbd3f9af3,iTE,"less compressible, less ionic",quantity,"[""quantity""]",1,1,"[""iTE:P1784:n2""]","[""P1784""]",retained_identity,False,evidence_concept
concept:v2:iTE:149ddd27a9236bab1618,iTE,incorporating crown ether,design_strategy,"[""design_strategy""]",1,1,"[""iTE:P0342:n1""]","[""P0342""]",retained_identity,False,evidence_concept
concept:v2:iTE:14a946ed63131b52c5b5,iTE,large barocaloric effects,performance_function,"[""performance_function""]",1,1,"[""iTE:P0633:n3""]","[""P0633""]",retained_identity,False,evidence_concept
concept:v2:iTE:14d6d2a14bb5b94149d7,iTE,最高性能,performance_function,"[""performance_function""]",1,1,"[""iTE:P1327:n2""]","[""P1327""]",retained_identity,False,evidence_concept
concept:v2:iTE:14e9ff794b985fec83bf,iTE,TE behavior of the MTEGs,performance_function,"[""performance_function""]",1,1,"[""iTE:P0519:n3""]","[""P0519""]",retained_identity,False,evidence_concept
concept:v2:iTE:151fca4885a7be70a682,iTE,Grain boundaries of TiO2,state_structure,"[""state_structure""]",1,1,"[""iTE:P1798:n1""]","[""P1798""]",retained_identity,False,evidence_concept
concept:v2:iTE:1538701b08d17e2dbfb9,iTE,wide bandgap insulator,material_entity,"[""material_entity""]",1,1,"[""iTE:P0812:n2""]","[""P0812""]",retained_identity,False,evidence_concept
concept:v2:iTE:154aa45e78290828be38,iTE,breathing in and out of polymer chains,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0650:n1""]","[""P0650""]",retained_identity,False,evidence_concept
concept:v2:iTE:1566b593f6bc940f6405,iTE,ionic thermoelectric effect,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0393:n2""]","[""P0393""]",retained_identity,False,evidence_concept
concept:v2:iTE:15807fed01552ad4a8b3,iTE,纳米限域效应,mechanism_process,"[""mechanism_process""]",2,2,"[""iTE:P0585:n1"", ""iTE:P1343:n1""]","[""P0585"", ""P1343""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:158c8341537e2c788c38,iTE,3D multijunction multiband photovoltaic,state_structure,"[""state_structure""]",1,1,"[""iTE:P1842:n1""]","[""P1842""]",retained_identity,False,evidence_concept
concept:v2:iTE:15a68b80b02729040a07,iTE,symmetry breaking and lattice-distortion scattering,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0891:n2""]","[""P0891""]",retained_identity,False,evidence_concept
concept:v2:iTE:15c45427514e2d08cfde,iTE,correlations,interaction,"[""interaction""]",1,1,"[""iTE:P1586:n1""]","[""P1586""]",retained_identity,False,evidence_concept
concept:v2:iTE:15dead5dc4440b231124,iTE,"nanofluid volumetric concentrations, inlet temperatures and mass flow rates",condition,"[""condition""]",1,1,"[""iTE:P1546:n1""]","[""P1546""]",retained_identity,False,evidence_concept
concept:v2:iTE:15f4c533281d47d095a9,iTE,电子态密度,quantity,"[""quantity""]",2,2,"[""iTE:P1103:n2"", ""iTE:P1633:n2""]","[""P1103"", ""P1633""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:16052e8c416965bac670,iTE,moderate sample porosity,quantity,"[""quantity""]",1,1,"[""iTE:P0856:n2""]","[""P0856""]",retained_identity,False,evidence_concept
concept:v2:iTE:1615c0a141b01cf4fff7,iTE,Cu离子扩散,mechanism_process,"[""mechanism_process""]",3,3,"[""iTE:P1178:n2"", ""iTE:P1300:n2"", ""iTE:P1533:n1""]","[""P1178"", ""P1300"", ""P1533""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:16316d19c4c97f1d2e19,iTE,assembly temperature and the growth time,condition,"[""condition""]",1,1,"[""iTE:P1607:n1""]","[""P1607""]",retained_identity,False,evidence_concept
concept:v2:iTE:169e18d184f9976b2a3b,iTE,consistency of signals,performance_function,"[""performance_function""]",1,1,"[""iTE:P0505:n2""]","[""P0505""]",retained_identity,False,evidence_concept
concept:v2:iTE:16de8617adbb5564a35e,iTE,hopping sites for ionic conduction,state_structure,"[""state_structure""]",1,1,"[""iTE:P1725:n3""]","[""P1725""]",retained_identity,False,evidence_concept
concept:v2:iTE:1705c42d3c8b30deffcc,iTE,chemicalbond difference between in-plane and out-of-plane directions,interaction,"[""interaction""]",1,1,"[""iTE:P1439:n1""]","[""P1439""]",retained_identity,False,evidence_concept
concept:v2:iTE:1712669f0f3c95b1412d,iTE,ionic-electronic interactions between sodium ions and carboxyl groups on CNT-COOH,interaction,"[""interaction""]",1,1,"[""iTE:P0451:n1""]","[""P0451""]",retained_identity,False,evidence_concept
concept:v2:iTE:1715867038e2fe9ba5b1,iTE,structural rearrangements near the interface,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1367:n1""]","[""P1367""]",retained_identity,False,evidence_concept
concept:v2:iTE:1717853b09cd4d46949f,iTE,disorder of both the anion and the cation sublattices,state_structure,"[""state_structure""]",1,1,"[""iTE:P1592:n2""]","[""P1592""]",retained_identity,False,evidence_concept
concept:v2:iTE:175eaed72080275e855c,iTE,phonon scattering along the boundaries,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0902:n2""]","[""P0902""]",retained_identity,False,evidence_concept
concept:v2:iTE:17658909bea52554c0a3,iTE,ionic radius of Na+ is much larger,quantity,"[""quantity""]",1,1,"[""iTE:P1400:n1""]","[""P1400""]",retained_identity,False,evidence_concept
concept:v2:iTE:177984d7ec0a4ea404e0,iTE,conductivity data,quantity,"[""quantity""]",1,1,"[""iTE:P1874:n2""]","[""P1874""]",retained_identity,False,evidence_concept
concept:v2:iTE:177dd8cd7b27548607e0,iTE,strong interactions within the electron gas,interaction,"[""interaction""]",1,1,"[""iTE:P1919:n1""]","[""P1919""]",retained_identity,False,evidence_concept
concept:v2:iTE:178d868a1a3f64114cd4,iTE,hydration of molecularly thin 2D channels,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0366:n2""]","[""P0366""]",retained_identity,False,evidence_concept
concept:v2:iTE:17b2438194899b6b1ab6,iTE,van der Waals interactions are much weaker compared to ionic bond interactions,interaction,"[""interaction""]",1,1,"[""iTE:P1847:n1""]","[""P1847""]",retained_identity,False,evidence_concept
concept:v2:iTE:17b3ff53b09c96282148,iTE,anionic polymer in the cation-selective hydrogel is attractive to sodium ions,interaction,"[""interaction""]",1,1,"[""iTE:P0364:n1""]","[""P0364""]",retained_identity,False,evidence_concept
concept:v2:iTE:17d3481e0cf7915d98ed,iTE,point defect and local disorder scattering,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1243:n1""]","[""P1243""]",retained_identity,False,evidence_concept
concept:v2:iTE:18084b57fd9a9e8e9364,iTE,intrinsic chemical inhomogeneity,state_structure,"[""state_structure""]",1,1,"[""iTE:P0964:n1""]","[""P0964""]",retained_identity,False,evidence_concept
concept:v2:iTE:18212fe57c7ce245d447,iTE,simultaneous codeposition of binary or ternary compounds,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1360:n2""]","[""P1360""]",retained_identity,False,evidence_concept
concept:v2:iTE:187125f93a472d7a57c5,iTE,interaction of the anisotropic rattling motions of endohedral Sr with Ga atoms,interaction,"[""interaction""]",1,1,"[""iTE:P1286:n1""]","[""P1286""]",retained_identity,False,evidence_concept
concept:v2:iTE:18724660a7e22b3e6a73,iTE,appearance of electrical conductivity,quantity,"[""quantity""]",1,1,"[""iTE:P1846:n2""]","[""P1846""]",retained_identity,False,evidence_concept
concept:v2:iTE:188997d61d4344421050,iTE,smaller sized substituents,material_entity,"[""material_entity""]",1,1,"[""iTE:P0753:n1""]","[""P0753""]",retained_identity,False,evidence_concept
concept:v2:iTE:188aa39aecaae61e7d85,iTE,repeated bends,condition,"[""condition""]",1,1,"[""iTE:P1151:n1""]","[""P1151""]",retained_identity,False,evidence_concept
concept:v2:iTE:189d63eb9f7e2279e542,iTE,electrical properties of non-crystalline ionic conductors,quantity,"[""quantity""]",1,1,"[""iTE:P0907:n2""]","[""P0907""]",retained_identity,False,evidence_concept
concept:v2:iTE:18a862706153be1a2b1f,iTE,Zn doping Mg site,design_strategy,"[""design_strategy""]",1,1,"[""iTE:P0809:n3""]","[""P0809""]",retained_identity,False,evidence_concept
concept:v2:iTE:18aa2c097036b65fad0a,iTE,doping levels and morphology,state_structure,"[""state_structure""]",1,1,"[""iTE:P0449:n1""]","[""P0449""]",retained_identity,False,evidence_concept
concept:v2:iTE:18bfa0806cfbb3b94527,iTE,离子扩散,mechanism_process,"[""mechanism_process""]",4,4,"[""iTE:P0368:n4"", ""iTE:P0497:n4"", ""iTE:P0744:n2"", ""iTE:P1775:n2""]","[""P0368"", ""P0497"", ""P0744"", ""P1775""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:18cc529cf07c92d54c1e,iTE,multivalley effect in M and X points,state_structure,"[""state_structure""]",1,1,"[""iTE:P1525:n1""]","[""P1525""]",retained_identity,False,evidence_concept
concept:v2:iTE:18cd53da9729a9026450,iTE,speed of the voltage to reach the steady state,quantity,"[""quantity""]",1,1,"[""iTE:P0394:n4""]","[""P0394""]",retained_identity,False,evidence_concept
concept:v2:iTE:18d416196d606f23e77e,iTE,lighter alkali-metal element as a guest atom,material_entity,"[""material_entity""]",1,1,"[""iTE:P0551:n1""]","[""P0551""]",retained_identity,False,evidence_concept
concept:v2:iTE:18e39f3b94cf954ddf17,iTE,nucleating agent for polymer crystallization,material_entity,"[""material_entity""]",1,1,"[""iTE:P0384:n2""]","[""P0384""]",retained_identity,False,evidence_concept
concept:v2:iTE:1907890db222af3940a4,iTE,degree of the collective motion in ionic conductors,quantity,"[""quantity""]",1,1,"[""iTE:P0778:n2""]","[""P0778""]",retained_identity,False,evidence_concept
concept:v2:iTE:192c110edd1ecf242257,iTE,dissimilar compatibility factors,quantity,"[""quantity""]",1,1,"[""iTE:P0770:n1""]","[""P0770""]",retained_identity,False,evidence_concept
concept:v2:iTE:1939d51c3db6136dae59,iTE,overall strength,performance_function,"[""performance_function""]",1,1,"[""iTE:P0345:n4""]","[""P0345""]",retained_identity,False,evidence_concept
concept:v2:iTE:1954c4c58cac019e3cec,iTE,pure single crystals of CuCrX2,material_entity,"[""material_entity""]",1,1,"[""iTE:P1815:n2""]","[""P1815""]",retained_identity,False,evidence_concept
concept:v2:iTE:1960d694653a20e74acb,iTE,polymer thermal expansion effect,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0494:n2""]","[""P0494""]",retained_identity,False,evidence_concept
concept:v2:iTE:19669aad1632a70092a6,iTE,thermaL weight Losses,quantity,"[""quantity""]",1,1,"[""iTE:P1956:n2""]","[""P1956""]",retained_identity,False,evidence_concept
concept:v2:iTE:197d89807792c93a1812,iTE,immobilized anions,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1627:n2""]","[""P1627""]",retained_identity,False,evidence_concept
concept:v2:iTE:19cf38144dcb457ff100,iTE,photothermal effect of CNT,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1589:n1""]","[""P1589""]",retained_identity,False,evidence_concept
concept:v2:iTE:1a18e000a571fd8afe0e,iTE,redox ions,material_entity,"[""material_entity""]",1,1,"[""iTE:P0442:n1""]","[""P0442""]",retained_identity,False,evidence_concept
concept:v2:iTE:1a270b22301a978683ec,iTE,温度梯度,condition,"[""condition""]",4,4,"[""iTE:P0608:n1"", ""iTE:P0839:n1"", ""iTE:P1104:n1"", ""iTE:P1617:n3""]","[""P0608"", ""P0839"", ""P1104"", ""P1617""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:1a340166e862347f6f68,iTE,combining two asymmetric gels into a double sandwich structure,design_strategy,"[""design_strategy""]",1,1,"[""iTE:P0351:n1""]","[""P0351""]",retained_identity,False,evidence_concept
concept:v2:iTE:1a45669d94da6693e72c,iTE,mesogen orientation of LCE network,state_structure,"[""state_structure""]",1,1,"[""iTE:P1248:n1""]","[""P1248""]",retained_identity,False,evidence_concept
concept:v2:iTE:1a6f9822e86705229dc2,iTE,"direction-dependent kappa(L)(theta,phi)",quantity,"[""quantity""]",1,1,"[""iTE:P1803:n2""]","[""P1803""]",retained_identity,False,evidence_concept
concept:v2:iTE:1a7ba175b4827e1d807a,iTE,limit of detection of 1.45 x 10(-7) M,performance_function,"[""performance_function""]",1,1,"[""iTE:P1938:n2""]","[""P1938""]",retained_identity,False,evidence_concept
concept:v2:iTE:1a7d6ca00767783ff3c3,iTE,increased phonon scattering by carriers,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1443:n1""]","[""P1443""]",retained_identity,False,evidence_concept
concept:v2:iTE:1a7fdaeb10147834699d,iTE,semiconducting nature with an indirect energy band gap,state_structure,"[""state_structure""]",1,1,"[""iTE:P1030:n2""]","[""P1030""]",retained_identity,False,evidence_concept
concept:v2:iTE:1aa5d954940aa20e1beb,iTE,ordered conductive domains and carrier mobility,state_structure,"[""state_structure""]",1,1,"[""iTE:P1298:n1""]","[""P1298""]",retained_identity,False,evidence_concept
concept:v2:iTE:1abdab56be1a7dbd48c1,iTE,ions within the geopolymer matrix,material_entity,"[""material_entity""]",1,1,"[""iTE:P0429:n1""]","[""P0429""]",retained_identity,False,evidence_concept
concept:v2:iTE:1ac8e11e60a927ba03c2,iTE,charge transfer between the CoO2 and the RS layers,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1083:n1""]","[""P1083""]",retained_identity,False,evidence_concept
concept:v2:iTE:1ad6a4c95f28f9528288,iTE,activate tellurium and form soluble phosphane tellurides,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1273:n2""]","[""P1273""]",retained_identity,False,evidence_concept
concept:v2:iTE:1aed48096a49f031c28e,iTE,transformation of the dominant Fe3+ complex from [FeL6](3+) (L is solvent molecule) to [FeCl4](-),mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1023:n1""]","[""P1023""]",retained_identity,False,evidence_concept
concept:v2:iTE:1af9efda5bc6db907f1d,iTE,flame retardant and cooling properties,performance_function,"[""performance_function""]",1,1,"[""iTE:P0841:n2""]","[""P0841""]",retained_identity,False,evidence_concept
concept:v2:iTE:1b06573e487ee444d245,iTE,induction charges,quantity,"[""quantity""]",1,1,"[""iTE:P0404:n2""]","[""P0404""]",retained_identity,False,evidence_concept
concept:v2:iTE:1b180ea1140a23bbdd05,iTE,Proton carriers in the temperature gradient,material_entity,"[""material_entity""]",1,1,"[""iTE:P1676:n1""]","[""P1676""]",retained_identity,False,evidence_concept
concept:v2:iTE:1b281107768873f5dcf8,iTE,stabilize structure,performance_function,"[""performance_function""]",1,1,"[""iTE:P1737:n2""]","[""P1737""]",retained_identity,False,evidence_concept
concept:v2:iTE:1bab0834a568ab918341,iTE,elastic stability,performance_function,"[""performance_function""]",1,1,"[""iTE:P0880:n2""]","[""P0880""]",retained_identity,False,evidence_concept
concept:v2:iTE:1baef76e57daf9e9eac1,iTE,temperature dependent ionic conductivity,quantity,"[""quantity""]",1,1,"[""iTE:P0474:n2""]","[""P0474""]",retained_identity,False,evidence_concept
concept:v2:iTE:1bbd2e6543b56abad806,iTE,Cl--dominated ion migration,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0437:n4""]","[""P0437""]",retained_identity,False,evidence_concept
concept:v2:iTE:1bdef1bfdb054199cb6b,iTE,large-sized cations (HMIM BF4),material_entity,"[""material_entity""]",1,1,"[""iTE:P0462:n2""]","[""P0462""]",retained_identity,False,evidence_concept
concept:v2:iTE:1be7fa1cc1417fb41a38,iTE,smaller ionic radius at the Ca site,quantity,"[""quantity""]",1,1,"[""iTE:P1296:n1""]","[""P1296""]",retained_identity,False,evidence_concept
concept:v2:iTE:1bef4d5eaceddbd6c3c3,iTE,Electrons/holes can drift,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0380:n3""]","[""P0380""]",retained_identity,False,evidence_concept
concept:v2:iTE:1bff323b6c70b89ee12f,iTE,电子声子散射,mechanism_process,"[""mechanism_process""]",2,2,"[""iTE:P0762:n1"", ""iTE:P1496:n1""]","[""P0762"", ""P1496""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:1c48f87a28411410ddf7,iTE,cationic moving self-enhancement,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0361:n3""]","[""P0361""]",retained_identity,False,evidence_concept
concept:v2:iTE:1c4f810c364b708e8d0b,iTE,in situ ligand-derived organic-inorganic interface,state_structure,"[""state_structure""]",1,1,"[""iTE:P0533:n1""]","[""P0533""]",retained_identity,False,evidence_concept
concept:v2:iTE:1c5f7644a639bc94dff8,iTE,enhanced viscosity near the charged surface,quantity,"[""quantity""]",1,1,"[""iTE:P0530:n1""]","[""P0530""]",retained_identity,False,evidence_concept
concept:v2:iTE:1c7ab3de90ec982f4ac1,iTE,risk of leakage,performance_function,"[""performance_function""]",1,1,"[""iTE:P0920:n3""]","[""P0920""]",retained_identity,False,evidence_concept
concept:v2:iTE:1c7e21e8ce79c3ca9700,iTE,high ionic conductivity and chemical stability,performance_function,"[""performance_function""]",1,1,"[""iTE:P1659:n2""]","[""P1659""]",retained_identity,False,evidence_concept
concept:v2:iTE:1c7f2b3976003f878d1a,iTE,aliovalent ionic substitution of BNT,design_strategy,"[""design_strategy""]",1,1,"[""iTE:P1521:n1""]","[""P1521""]",retained_identity,False,evidence_concept
concept:v2:iTE:1cadb9e3d9e7b2cbf424,iTE,thermopower of CaTiO3,performance_function,"[""performance_function""]",1,1,"[""iTE:P1894:n2""]","[""P1894""]",retained_identity,False,evidence_concept
concept:v2:iTE:1cae55eedc61c99c0bfc,iTE,formation of the valance and conduction bands,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1452:n2""]","[""P1452""]",retained_identity,False,evidence_concept
concept:v2:iTE:1cb8aada7f00edf8c1a4,iTE,insulating state,state_structure,"[""state_structure""]",1,1,"[""iTE:P1586:n2""]","[""P1586""]",retained_identity,False,evidence_concept
concept:v2:iTE:1cc2cab090fea5c04320,iTE,point-defect interactions,interaction,"[""interaction""]",1,1,"[""iTE:P1832:n1""]","[""P1832""]",retained_identity,False,evidence_concept
