mention_id,domain,paper_id,concept_id,previous_concept_id,mapping_action,semantic_role,role_source,raw_label
iTE:P0399:n3,iTE,P0399,concept:v2:iTE:077f0488c317ddb172d6,draft:v2:iTE:077f0488c317ddb172d6,merged_explicitly_reviewed,quantity,preserved_source_model_role,conductivity
iTE:P0414:n2,iTE,P0414,concept:v2:iTE:077f0488c317ddb172d6,draft:v2:iTE:077f0488c317ddb172d6,merged_explicitly_reviewed,quantity,preserved_source_model_role,electrical conductivity
iTE:P0518:n4,iTE,P0518,concept:v2:iTE:077f0488c317ddb172d6,draft:v2:iTE:077f0488c317ddb172d6,merged_explicitly_reviewed,quantity,preserved_source_model_role,conductivity
iTE:P0823:n2,iTE,P0823,concept:v2:iTE:077f0488c317ddb172d6,draft:v2:iTE:077f0488c317ddb172d6,merged_explicitly_reviewed,quantity,preserved_source_model_role,electrical conductivities
iTE:P1639:n2,iTE,P1639,concept:v2:iTE:077f0488c317ddb172d6,draft:v2:iTE:077f0488c317ddb172d6,merged_explicitly_reviewed,quantity,preserved_source_model_role,electrical conductivity
iTE:P1903:n2,iTE,P1903,concept:v2:iTE:077f0488c317ddb172d6,draft:v2:iTE:077f0488c317ddb172d6,merged_explicitly_reviewed,quantity,preserved_source_model_role,conductivity
iTE:P1837:n1,iTE,P1837,concept:v2:iTE:0796e273858b6432f04e,draft:v2:iTE:0796e273858b6432f04e,retained_singleton,material_entity,preserved_source_model_role,O and Ga atoms
iTE:P1677:n2,iTE,P1677,concept:v2:iTE:079c6d52ad5554da9bdd,draft:v2:iTE:079c6d52ad5554da9bdd,retained_singleton,mechanism_process,preserved_source_model_role,chemical reduction from either TBACN or TDAE
iTE:P0887:n2,iTE,P0887,concept:v2:iTE:07a6c9bc9c1968d4acfb,draft:v2:iTE:07a6c9bc9c1968d4acfb,retained_singleton,quantity,preserved_source_model_role,Fermi energy of CNT yarn
iTE:P0799:n1,iTE,P0799,concept:v2:iTE:07abe85a34836f003e6b,draft:v2:iTE:07abe85a34836f003e6b,retained_singleton,material_entity,preserved_source_model_role,inactive elements
iTE:P1272:n2,iTE,P1272,concept:v2:iTE:07b5ee133d14a35db388,draft:v2:iTE:07b5ee133d14a35db388,retained_singleton,mechanism_process,preserved_source_model_role,structure reorganization of PEDOT:PSS
iTE:P0899:n1,iTE,P0899,concept:v2:iTE:07be09d24b9ddbb11889,draft:v2:iTE:07be09d24b9ddbb11889,retained_singleton,mechanism_process,preserved_source_model_role,energy band adjustment
iTE:P0992:n1,iTE,P0992,concept:v2:iTE:07d3a3636c0346541a4f,draft:v2:iTE:07d3a3636c0346541a4f,retained_singleton,material_entity,preserved_source_model_role,Lewis acidic organic ionic liquids
iTE:P0973:n1,iTE,P0973,concept:v2:iTE:0803041801a2a116cb6b,draft:v2:iTE:0803041801a2a116cb6b,retained_singleton,mechanism_process,preserved_source_model_role,cooperative conformational change of the butyl group
iTE:P0486:n1,iTE,P0486,concept:v2:iTE:0812503404338cfaf355,draft:v2:iTE:0812503404338cfaf355,retained_singleton,quantity,preserved_source_model_role,ionic bonding fraction
iTE:P0892:n1,iTE,P0892,concept:v2:iTE:08125440896c3f879e37,draft:v2:iTE:08125440896c3f879e37,retained_singleton,material_entity,preserved_source_model_role,photothermal layer
iTE:P0628:n2,iTE,P0628,concept:v2:iTE:08293bdec223ef98795e,draft:v2:iTE:08293bdec223ef98795e,retained_singleton,mechanism_process,preserved_source_model_role,dedoping
iTE:P1581:n1,iTE,P1581,concept:v2:iTE:083e41379b468890977c,draft:v2:iTE:083e41379b468890977c,merged_explicitly_reviewed,mechanism_process,preserved_source_model_role,Umklapp process
iTE:P1695:n1,iTE,P1695,concept:v2:iTE:083e41379b468890977c,draft:v2:iTE:083e41379b468890977c,merged_explicitly_reviewed,mechanism_process,preserved_source_model_role,Umklapp scattering
iTE:P0955:n1,iTE,P0955,concept:v2:iTE:083f5398955ec18cbafb,draft:v2:iTE:083f5398955ec18cbafb,retained_singleton,material_entity,preserved_source_model_role,bromine as a dopant
iTE:P0349:n1,iTE,P0349,concept:v2:iTE:085305af8e22a51b51e6,draft:v2:iTE:085305af8e22a51b51e6,retained_singleton,material_entity,preserved_source_model_role,Formamide
iTE:P0433:n1,iTE,P0433,concept:v2:iTE:086e6d66dced1d0e5fcf,draft:v2:iTE:086e6d66dced1d0e5fcf,retained_singleton,material_entity,preserved_source_model_role,composite phase-change material
iTE:P1471:n3,iTE,P1471,concept:v2:iTE:08799b340dc1a95a3f9c,draft:v2:iTE:08799b340dc1a95a3f9c,retained_singleton,quantity,preserved_source_model_role,similar carrier mobility
iTE:P0820:n1,iTE,P0820,concept:v2:iTE:088b31541f93eb6ffce1,draft:v2:iTE:088b31541f93eb6ffce1,retained_singleton,design_strategy,preserved_source_model_role,increasing the current pulses
iTE:P0547:n3,iTE,P0547,concept:v2:iTE:08bad0d8741cb2b43914,draft:v2:iTE:08bad0d8741cb2b43914,retained_singleton,performance_function,preserved_source_model_role,Seebeck coefficient
iTE:P0879:n1,iTE,P0879,concept:v2:iTE:08bff29ba4a383c5955c,draft:v2:iTE:08bff29ba4a383c5955c,retained_singleton,interaction,preserved_source_model_role,ionic nature of the Mn-O bonds
iTE:P1553:n2,iTE,P1553,concept:v2:iTE:08ea3dc1a0a181fd4f43,draft:v2:iTE:08ea3dc1a0a181fd4f43,retained_singleton,interaction,preserved_source_model_role,metal binding with polymers
iTE:P1538:n3,iTE,P1538,concept:v2:iTE:08eebbef5ee05f693324,draft:v2:iTE:08eebbef5ee05f693324,retained_singleton,quantity,preserved_source_model_role,bandgap modification
iTE:P1547:n1,iTE,P1547,concept:v2:iTE:08f6ecdeadc11ae46d09,draft:v2:iTE:08f6ecdeadc11ae46d09,retained_singleton,material_entity,preserved_source_model_role,hydrophobic Ecoflex layer
iTE:P0550:n2,iTE,P0550,concept:v2:iTE:08fabdb6dc309d46931b,draft:v2:iTE:08fabdb6dc309d46931b,retained_singleton,mechanism_process,preserved_source_model_role,generation of charge carriers
iTE:P0468:n1,iTE,P0468,concept:v2:iTE:09102b71816dbf0f7b2d,draft:v2:iTE:09102b71816dbf0f7b2d,retained_singleton,material_entity,preserved_source_model_role,EMImFeCl4
iTE:P0398:n1,iTE,P0398,concept:v2:iTE:092efa8945137aacd4c8,draft:v2:iTE:092efa8945137aacd4c8,merged_explicitly_reviewed,material_entity,preserved_source_model_role,SiO2-nps
iTE:P0475:n1,iTE,P0475,concept:v2:iTE:092efa8945137aacd4c8,draft:v2:iTE:092efa8945137aacd4c8,merged_explicitly_reviewed,material_entity,preserved_source_model_role,silica nanoparticles (SiO2 NPs)
iTE:P0681:n3,iTE,P0681,concept:v2:iTE:092efa8945137aacd4c8,draft:v2:iTE:092efa8945137aacd4c8,merged_explicitly_reviewed,material_entity,preserved_source_model_role,SiO2 nanoparticles
iTE:P0430:n1,iTE,P0430,concept:v2:iTE:09332897232078be160f,draft:v2:iTE:09332897232078be160f,retained_singleton,material_entity,preserved_source_model_role,MXene nanosheets
iTE:P0367:n2,iTE,P0367,concept:v2:iTE:093675dd7a15195fb8b0,draft:v2:iTE:093675dd7a15195fb8b0,merged_explicitly_reviewed,mechanism_process,preserved_source_model_role,anion diffusion
iTE:P0438:n2,iTE,P0438,concept:v2:iTE:093675dd7a15195fb8b0,draft:v2:iTE:093675dd7a15195fb8b0,merged_explicitly_reviewed,mechanism_process,preserved_source_model_role,anion diffusion
iTE:P1477:n2,iTE,P1477,concept:v2:iTE:0937fc51867cc546c7d2,draft:v2:iTE:0937fc51867cc546c7d2,retained_singleton,mechanism_process,preserved_source_model_role,generation of oxygen vacancies
iTE:P0576:n3,iTE,P0576,concept:v2:iTE:093cc51774f3833948da,draft:v2:iTE:093cc51774f3833948da,retained_singleton,performance_function,preserved_source_model_role,outstanding performance
iTE:P0897:n2,iTE,P0897,concept:v2:iTE:095499a260070b8e90c3,draft:v2:iTE:095499a260070b8e90c3,retained_singleton,performance_function,preserved_source_model_role,figure of merit close to unity
iTE:P1316:n3,iTE,P1316,concept:v2:iTE:095aff23e1cd862b4e2c,draft:v2:iTE:095aff23e1cd862b4e2c,retained_singleton,mechanism_process,preserved_source_model_role,ion diffusion in large-size clusters
iTE:P1858:n1,iTE,P1858,concept:v2:iTE:09602a78bebc87d4521a,draft:v2:iTE:09602a78bebc87d4521a,retained_singleton,material_entity,preserved_source_model_role,YNiPn compounds
iTE:P1544:n2,iTE,P1544,concept:v2:iTE:096758af311a1cd1e659,draft:v2:iTE:096758af311a1cd1e659,retained_singleton,state_structure,preserved_source_model_role,heavy band at the VBM
iTE:P1223:n1,iTE,P1223,concept:v2:iTE:0997f91febd888400f4a,draft:v2:iTE:0997f91febd888400f4a,retained_singleton,design_strategy,preserved_source_model_role,Double substitution with Gd and W
iTE:P0898:n1,iTE,P0898,concept:v2:iTE:09a61c0ac65d9bac997e,draft:v2:iTE:09a61c0ac65d9bac997e,retained_singleton,design_strategy,preserved_source_model_role,Trivalent doping
iTE:P1393:n2,iTE,P1393,concept:v2:iTE:09ed9280dbb5fbf2aca1,draft:v2:iTE:09ed9280dbb5fbf2aca1,retained_singleton,performance_function,preserved_source_model_role,good TE performance
iTE:P1935:n2,iTE,P1935,concept:v2:iTE:0a11f604c69cdd0f614a,draft:v2:iTE:0a11f604c69cdd0f614a,retained_singleton,quantity,preserved_source_model_role,conductivity plateau
iTE:P1613:n2,iTE,P1613,concept:v2:iTE:0a22c5b89b91a8837d85,draft:v2:iTE:0a22c5b89b91a8837d85,retained_singleton,mechanism_process,preserved_source_model_role,removing the insulating PSS
iTE:P1820:n1,iTE,P1820,concept:v2:iTE:0a375fe750bcb4681a09,draft:v2:iTE:0a375fe750bcb4681a09,retained_singleton,interaction,preserved_source_model_role,bonding within the layer packages
iTE:P1051:n1,iTE,P1051,concept:v2:iTE:0a4ce3bcee97d1e1a51d,draft:v2:iTE:0a4ce3bcee97d1e1a51d,merged_explicitly_reviewed,quantity,preserved_source_model_role,oxygen activity
iTE:P1495:n1,iTE,P1495,concept:v2:iTE:0a4ce3bcee97d1e1a51d,draft:v2:iTE:0a4ce3bcee97d1e1a51d,merged_explicitly_reviewed,quantity,preserved_source_model_role,oxygen activity
iTE:P0400:n2,iTE,P0400,concept:v2:iTE:0a8566b27b0760d32a04,draft:v2:iTE:0a8566b27b0760d32a04,merged_explicitly_reviewed,material_entity,preserved_source_model_role,polyanions in the PEDOT:PSS electrodes
iTE:P1381:n1,iTE,P1381,concept:v2:iTE:0a8566b27b0760d32a04,draft:v2:iTE:0a8566b27b0760d32a04,merged_explicitly_reviewed,material_entity,preserved_source_model_role,permselective polyanion in the electrode
iTE:P0664:n1,iTE,P0664,concept:v2:iTE:0a916c65152086413181,draft:v2:iTE:0a916c65152086413181,retained_singleton,interaction,preserved_source_model_role,long range La-Te ionic interactions
iTE:P0425:n1,iTE,P0425,concept:v2:iTE:0aa3bb964f147f805f77,draft:v2:iTE:0aa3bb964f147f805f77,retained_singleton,quantity,preserved_source_model_role,ionic liquid concentration in the gel
iTE:P0766:n2,iTE,P0766,concept:v2:iTE:0ab43d73302ff10deb0f,draft:v2:iTE:0ab43d73302ff10deb0f,retained_singleton,performance_function,preserved_source_model_role,non-monotonic temperature variation of the Seebeck coefficient
iTE:P0439:n1,iTE,P0439,concept:v2:iTE:0abd91578163ea520c8f,draft:v2:iTE:0abd91578163ea520c8f,retained_singleton,state_structure,preserved_source_model_role,hemicellulose and lignin domains
iTE:P1078:n1,iTE,P1078,concept:v2:iTE:0acc2b823534f2e16e8c,draft:v2:iTE:0acc2b823534f2e16e8c,retained_singleton,design_strategy,preserved_source_model_role,Rh substitution
iTE:P1857:n2,iTE,P1857,concept:v2:iTE:0acf6276641604ab8cfb,draft:v2:iTE:0acf6276641604ab8cfb,retained_singleton,mechanism_process,preserved_source_model_role,low temperature phase transition of La 3 NbO 7
iTE:P1041:n1,iTE,P1041,concept:v2:iTE:0ae13b3de1a4277ed370,draft:v2:iTE:0ae13b3de1a4277ed370,retained_singleton,state_structure,preserved_source_model_role,alkali-metal vacancies
iTE:P0757:n1,iTE,P0757,concept:v2:iTE:0af1382c74588ebb3972,draft:v2:iTE:0af1382c74588ebb3972,retained_singleton,state_structure,preserved_source_model_role,nanochannels
iTE:P0937:n1,iTE,P0937,concept:v2:iTE:0af635dbe8b4b12ab659,draft:v2:iTE:0af635dbe8b4b12ab659,retained_singleton,mechanism_process,preserved_source_model_role,localized and anharmonic vibration of the Sr ions
iTE:P1436:n1,iTE,P1436,concept:v2:iTE:0b02b7d7c7f4d4ff3d73,draft:v2:iTE:0b02b7d7c7f4d4ff3d73,retained_singleton,quantity,preserved_source_model_role,minimum formation energy for a mixed chemical reaction route
iTE:P1534:n4,iTE,P1534,concept:v2:iTE:0b223b42bf27b06f76be,draft:v2:iTE:0b223b42bf27b06f76be,retained_singleton,quantity,preserved_source_model_role,glassy thermal conductivity
iTE:P0717:n1,iTE,P0717,concept:v2:iTE:0b3c921798a46f1051e5,draft:v2:iTE:0b3c921798a46f1051e5,merged_explicitly_reviewed,quantity,preserved_source_model_role,heat of transport
iTE:P0842:n1,iTE,P0842,concept:v2:iTE:0b3c921798a46f1051e5,draft:v2:iTE:0b3c921798a46f1051e5,merged_explicitly_reviewed,quantity,preserved_source_model_role,heat of transport (q*) of Ag+ ion
iTE:P1538:n2,iTE,P1538,concept:v2:iTE:0b4d2e1805e819b22943,draft:v2:iTE:0b4d2e1805e819b22943,retained_singleton,quantity,preserved_source_model_role,band curvature
iTE:P0536:n1,iTE,P0536,concept:v2:iTE:0b5de4e8eedd5bf9340b,draft:v2:iTE:0b5de4e8eedd5bf9340b,retained_singleton,interaction,preserved_source_model_role,synergistic ion-ion/ion-dipole interactions
iTE:P0906:n1,iTE,P0906,concept:v2:iTE:0b93e64f8c8532e32c36,draft:v2:iTE:0b93e64f8c8532e32c36,retained_singleton,state_structure,astra_completion,organic LTE
iTE:P0932:n3,iTE,P0932,concept:v2:iTE:0bcc37e5e6565d392136,draft:v2:iTE:0bcc37e5e6565d392136,merged_explicitly_reviewed,quantity,preserved_source_model_role,PEDOT:PSS conductivity
iTE:P0940:n2,iTE,P0940,concept:v2:iTE:0bcc37e5e6565d392136,draft:v2:iTE:0bcc37e5e6565d392136,merged_explicitly_reviewed,quantity,preserved_source_model_role,conductivity of PEDOT:PSS
iTE:P1542:n2,iTE,P1542,concept:v2:iTE:0be30c2ac450c4614c14,draft:v2:iTE:0be30c2ac450c4614c14,retained_singleton,quantity,preserved_source_model_role,higher charge transfer efficiency
iTE:P1207:n2,iTE,P1207,concept:v2:iTE:0bedef5afb7b9359a276,draft:v2:iTE:0bedef5afb7b9359a276,merged_explicitly_reviewed,quantity,preserved_source_model_role,phase transition temperature
iTE:P1377:n2,iTE,P1377,concept:v2:iTE:0bedef5afb7b9359a276,draft:v2:iTE:0bedef5afb7b9359a276,merged_explicitly_reviewed,quantity,preserved_source_model_role,transition temperature
iTE:P0772:n1,iTE,P0772,concept:v2:iTE:0c1d286722e89d4c5ee5,draft:v2:iTE:0c1d286722e89d4c5ee5,retained_singleton,mechanism_process,preserved_source_model_role,stress-induced disaggregation mechanism
iTE:P1837:n2,iTE,P1837,concept:v2:iTE:0c233e601aa4e475a8bd,draft:v2:iTE:0c233e601aa4e475a8bd,retained_singleton,interaction,preserved_source_model_role,covalent character
iTE:P0436:n2,iTE,P0436,concept:v2:iTE:0c272ed0fdbac9f1963a,draft:v2:iTE:0c272ed0fdbac9f1963a,retained_singleton,state_structure,preserved_source_model_role,carrier (proton) ionization equilibrium
iTE:P0350:n3,iTE,P0350,concept:v2:iTE:0c272eeb9e52fc635e0d,draft:v2:iTE:0c272eeb9e52fc635e0d,retained_singleton,quantity,astra_completion,diffusion difference between cations and anions
iTE:P0948:n1,iTE,P0948,concept:v2:iTE:0c5595ae2e5e462a9031,draft:v2:iTE:0c5595ae2e5e462a9031,merged_explicitly_reviewed,design_strategy,preserved_source_model_role,doping of C and N
iTE:P1009:n1,iTE,P1009,concept:v2:iTE:0c5595ae2e5e462a9031,draft:v2:iTE:0c5595ae2e5e462a9031,merged_explicitly_reviewed,design_strategy,preserved_source_model_role,doping of C and N
iTE:P1221:n2,iTE,P1221,concept:v2:iTE:0c621e16db1052c87133,draft:v2:iTE:0c621e16db1052c87133,retained_singleton,mechanism_process,preserved_source_model_role,electron conduction
iTE:P0933:n2,iTE,P0933,concept:v2:iTE:0c7526f8623778ac22c9,draft:v2:iTE:0c7526f8623778ac22c9,retained_singleton,state_structure,preserved_source_model_role,heavy-light band overlapping
iTE:P1497:n2,iTE,P1497,concept:v2:iTE:0c98fa5d1b4ed5c18cbb,draft:v2:iTE:0c98fa5d1b4ed5c18cbb,retained_singleton,mechanism_process,preserved_source_model_role,electronically driven rectification
iTE:P1952:n2,iTE,P1952,concept:v2:iTE:0cc7f05546b73e0e453b,draft:v2:iTE:0cc7f05546b73e0e453b,retained_singleton,quantity,preserved_source_model_role,dc conductivity
iTE:P1168:n3,iTE,P1168,concept:v2:iTE:0cd218592e98c67218bd,draft:v2:iTE:0cd218592e98c67218bd,retained_singleton,quantity,preserved_source_model_role,enhanced carrier mobility
iTE:P0781:n1,iTE,P0781,concept:v2:iTE:0cfda85aceb086ef7643,draft:v2:iTE:0cfda85aceb086ef7643,retained_singleton,quantity,preserved_source_model_role,strong Berry curvature
iTE:P1029:n3,iTE,P1029,concept:v2:iTE:0d102e4b0426954ebd58,draft:v2:iTE:0d102e4b0426954ebd58,retained_singleton,performance_function,preserved_source_model_role,TE performance
iTE:P0996:n1,iTE,P0996,concept:v2:iTE:0d356540be383dd1419e,draft:v2:iTE:0d356540be383dd1419e,retained_singleton,material_entity,preserved_source_model_role,NCp layer
iTE:P0714:n4,iTE,P0714,concept:v2:iTE:0d35ecf043e8a72662b3,draft:v2:iTE:0d35ecf043e8a72662b3,retained_singleton,material_entity,preserved_source_model_role,ionic conductors
iTE:P1150:n2,iTE,P1150,concept:v2:iTE:0d45c2cde545eaf57a13,draft:v2:iTE:0d45c2cde545eaf57a13,retained_singleton,state_structure,preserved_source_model_role,carrier distribution
iTE:P0644:n1,iTE,P0644,concept:v2:iTE:0d4aef7a93247478135e,draft:v2:iTE:0d4aef7a93247478135e,retained_singleton,interaction,preserved_source_model_role,interactions between PEGDMA monomers and cations and anions of the IL
iTE:P0706:n1,iTE,P0706,concept:v2:iTE:0d6d4a0fc6273d6a83b4,draft:v2:iTE:0d6d4a0fc6273d6a83b4,retained_singleton,material_entity,preserved_source_model_role,individual nanowires
iTE:P0601:n1,iTE,P0601,concept:v2:iTE:0d7e71a81c52d4a2befa,draft:v2:iTE:0d7e71a81c52d4a2befa,retained_singleton,mechanism_process,preserved_source_model_role,localized diffusional jumps of the copper ions within a confined octahedral environment
iTE:P0436:n3,iTE,P0436,concept:v2:iTE:0d876ccd21ad800d2d5c,draft:v2:iTE:0d876ccd21ad800d2d5c,retained_singleton,performance_function,preserved_source_model_role,large ionic thermopower
iTE:P0684:n1,iTE,P0684,concept:v2:iTE:0d957c7639f6b0a89feb,draft:v2:iTE:0d957c7639f6b0a89feb,retained_singleton,state_structure,preserved_source_model_role,aggregate structure
iTE:P1781:n1,iTE,P1781,concept:v2:iTE:0dc97c1868c0407ab8f7,draft:v2:iTE:0dc97c1868c0407ab8f7,retained_singleton,condition,preserved_source_model_role,increasing aO(2)
iTE:P1846:n1,iTE,P1846,concept:v2:iTE:0dd67c35e002a1a7cbd0,draft:v2:iTE:0dd67c35e002a1a7cbd0,retained_singleton,design_strategy,preserved_source_model_role,annealed at different temperatures up to 500 K
iTE:P1966:n2,iTE,P1966,concept:v2:iTE:0dde410c413d3c3ab1b8,draft:v2:iTE:0dde410c413d3c3ab1b8,retained_singleton,performance_function,preserved_source_model_role,macroscopic structural integrity
iTE:P1454:n3,iTE,P1454,concept:v2:iTE:0de2541e8a52ecb8dd32,draft:v2:iTE:0de2541e8a52ecb8dd32,retained_singleton,performance_function,preserved_source_model_role,wear resistance
iTE:P0674:n1,iTE,P0674,concept:v2:iTE:0e1392de01096dbbce96,draft:v2:iTE:0e1392de01096dbbce96,retained_singleton,material_entity,preserved_source_model_role,large rare earth ions
iTE:P0503:n1,iTE,P0503,concept:v2:iTE:0e20c2873f2e23a919a2,draft:v2:iTE:0e20c2873f2e23a919a2,retained_singleton,quantity,preserved_source_model_role,PE-induced internal electric field
iTE:P1947:n2,iTE,P1947,concept:v2:iTE:0e842a277c315dea6658,draft:v2:iTE:0e842a277c315dea6658,retained_singleton,quantity,preserved_source_model_role,reduced in-plane conductivity contribution
iTE:P1132:n2,iTE,P1132,concept:v2:iTE:0e9577318d1092589a5e,draft:v2:iTE:0e9577318d1092589a5e,merged_explicitly_reviewed,mechanism_process,preserved_source_model_role,grain growth
iTE:P1840:n2,iTE,P1840,concept:v2:iTE:0e9577318d1092589a5e,draft:v2:iTE:0e9577318d1092589a5e,merged_explicitly_reviewed,mechanism_process,preserved_source_model_role,grain growth
iTE:P1453:n1,iTE,P1453,concept:v2:iTE:0e97fb01fa489d887082,draft:v2:iTE:0e97fb01fa489d887082,retained_singleton,material_entity,preserved_source_model_role,heavy atom at the center
