concept_u_id,concept_v_id,concept_u,concept_v,u_type,v_type,semantic_similarity,degree_u,degree_v,degree_min,degree_max,document_frequency_u,document_frequency_v,frequency_min,frequency_max,frequency_balance,recent_frequency_u,recent_frequency_v,recent_frequency_sum,trend_u,trend_v,age_u,age_v,common_neighbors,jaccard,adamic_adar,preferential_attachment,shortest_path,same_component,same_type,material_material_pair,material_mechanism_pair,mechanism_mechanism_pair,tg_history_frequency_u,tg_history_frequency_v,tg_history_frequency_sum,tg_both_concepts_seen,cutoff_year,future_window,label
C78D65254F9,CE4B0E242E7,phase transition,interfacial charge transfer,phase_or_species_transition,electrode_interface,0.15270546078681946,15,7,7,15,48,21,21,48,0.4375,17,8,25,1.3333333333333333,1.3333333333333333,19,29,2,0.1,0.9947966893327386,105,1,1,0,0,0,1,5,6,11,1,2022,2023-2023,0
C78D65254F9,CE6FC512ED2,phase transition,dynamic crosslinked gel network,phase_or_species_transition,gel_microstructure,0.1266450583934784,15,13,13,15,48,9,9,48,0.1875,17,7,24,1.3333333333333333,1.6666666666666667,19,3,4,0.16666666666666666,2.0410269246041675,195,1,1,0,0,0,1,5,2,7,1,2022,2023-2023,0
C78D65254F9,CF4A6A0344F,phase transition,ion migration,phase_or_species_transition,transport_mechanism,0.19312822818756104,15,9,9,15,48,17,17,48,0.3541666666666667,17,9,26,1.3333333333333333,2.3333333333333335,19,29,4,0.2,1.8353719069654237,135,1,1,0,0,0,1,5,1,6,1,2022,2023-2023,0
C7932B1CE8C,CE6FC512ED2,chaotropic polymer-water disruption,dynamic crosslinked gel network,gel_microstructure,gel_microstructure,0.4072316586971283,7,13,7,13,4,9,4,9,0.4444444444444444,2,7,9,0.0,1.6666666666666667,4,3,3,0.17647058823529413,1.2324447959548106,91,1,1,1,0,0,1,5,2,7,1,2022,2023-2023,0
C845F498233,CC028ABF9C6,ion-dipole interaction,anti-freezing organohydrogel design,solvation_entropy,gel_microstructure,0.11702323704957962,3,14,3,14,2,15,2,15,0.13333333333333333,1,7,8,0.0,1.0,3,15,2,0.13333333333333333,1.1352332769293625,42,1,1,0,0,0,1,1,6,7,1,2022,2023-2023,0
C872881EC3C,CA8C62A4868,gel-confined redox transport,redox reaction entropy,gel_microstructure,solvation_entropy,0.3110070824623108,6,8,6,8,8,7,7,8,0.875,8,4,12,2.6666666666666665,0.6666666666666666,2,8,1,0.07692307692307693,0.36926937306885504,48,1,1,0,0,0,1,7,11,18,1,2022,2023-2023,0
C872881EC3C,CB314592CFB,gel-confined redox transport,precipitation and species redistribution,gel_microstructure,phase_or_species_transition,0.11393225193023682,6,3,3,6,8,5,5,8,0.625,8,3,11,2.6666666666666665,1.0,2,6,2,0.2857142857142857,1.2795085996956923,18,1,1,0,0,0,1,7,0,7,0,2022,2023-2023,0
C8AD5B453CC,C96681C9193,ion diffusion,ion channels,transport_mechanism,transport_mechanism,0.7847216129302979,14,6,6,14,19,2,2,19,0.10526315789473684,12,1,13,3.0,0.0,23,3,5,0.3333333333333333,2.482547055840212,84,1,1,1,0,0,1,2,1,3,1,2022,2023-2023,0
C8AD5B453CC,CC028ABF9C6,ion diffusion,anti-freezing organohydrogel design,transport_mechanism,gel_microstructure,0.020748447626829147,14,14,14,14,19,15,15,19,0.7894736842105263,12,7,19,3.0,1.0,23,15,4,0.16666666666666666,1.5929601540957632,196,1,1,0,0,0,1,2,6,8,1,2022,2023-2023,0
C8AD5B453CC,CC3BA67827F,ion diffusion,ionic-electronic coupling,transport_mechanism,transport_mechanism,0.768731951713562,14,10,10,14,19,27,19,27,0.7037037037037037,12,11,23,3.0,2.3333333333333335,23,29,7,0.4117647058823529,3.3010934998118646,140,1,1,1,0,0,1,2,0,2,0,2022,2023-2023,0
C8AD5B453CC,CC5968B917E,ion diffusion,convection and mass transport,transport_mechanism,transport_mechanism,0.5085238218307495,14,5,5,14,19,8,8,19,0.42105263157894735,12,2,14,3.0,0.3333333333333333,23,23,2,0.11764705882352941,0.7739177537983604,70,1,1,1,0,0,1,2,11,13,1,2022,2023-2023,0
C8AD5B453CC,CE6FC512ED2,ion diffusion,dynamic crosslinked gel network,transport_mechanism,gel_microstructure,0.12796111404895782,14,13,13,14,19,9,9,19,0.47368421052631576,12,7,19,3.0,1.6666666666666667,23,3,4,0.17391304347826086,1.5525892485884296,182,1,1,0,0,0,1,2,2,4,1,2022,2023-2023,0
C8AD5B453CC,CF203EF8121,ion diffusion,Eastman entropy of transfer,transport_mechanism,solvation_entropy,0.46242058277130127,14,5,5,14,19,7,7,19,0.3684210526315789,12,2,14,3.0,-1.0,23,5,1,0.05555555555555555,0.3396232718951086,70,1,1,0,0,0,1,2,2,4,1,2022,2023-2023,0
C8AD5B453CC,CF4A6A0344F,ion diffusion,ion migration,transport_mechanism,transport_mechanism,0.8940117359161377,14,9,9,14,19,17,17,19,0.8947368421052632,12,9,21,3.0,2.3333333333333335,23,29,6,0.35294117647058826,2.7331058054117796,126,1,1,1,0,0,1,2,1,3,1,2022,2023-2023,0
C96681C9193,CC3BA67827F,ion channels,ionic-electronic coupling,transport_mechanism,transport_mechanism,0.6440496444702148,6,10,6,10,2,27,2,27,0.07407407407407407,1,11,12,0.0,2.3333333333333335,3,29,2,0.14285714285714285,0.7687944269412312,60,1,1,1,0,0,1,1,0,1,0,2022,2023-2023,0
CB25BC3FC14,CC028ABF9C6,double/interpenetrating network,anti-freezing organohydrogel design,gel_microstructure,gel_microstructure,0.4043886065483093,5,14,5,14,2,15,2,15,0.13333333333333333,2,7,9,0.6666666666666666,1.0,0,15,4,0.26666666666666666,1.871027708463831,70,1,1,1,0,0,1,1,6,7,1,2022,2023-2023,0
CBFAB31D6E6,CC028ABF9C6,electrostatic interaction,anti-freezing organohydrogel design,solvation_entropy,gel_microstructure,0.17557024955749512,5,14,5,14,6,15,6,15,0.4,3,7,10,0.6666666666666666,1.0,7,15,2,0.11764705882352941,1.424137568996588,70,1,1,0,0,0,1,1,6,7,1,2022,2023-2023,0
CBFAB31D6E6,CEA29EF1A99,electrostatic interaction,thermal-gradient heat-transfer control,solvation_entropy,device_mechanism,0.028140723705291748,5,5,5,5,6,13,6,13,0.46153846153846156,3,7,10,0.6666666666666666,1.0,7,9,0,0.0,0.0,25,1,1,0,0,0,1,1,8,9,1,2022,2023-2023,0
CC028ABF9C6,CC3BA67827F,anti-freezing organohydrogel design,ionic-electronic coupling,gel_microstructure,transport_mechanism,0.030006015673279762,14,10,10,14,15,27,15,27,0.5555555555555556,7,11,18,1.0,2.3333333333333335,15,29,2,0.09090909090909091,0.7687944269412312,140,1,1,0,0,0,1,6,0,6,0,2022,2023-2023,0
CC028ABF9C6,CE6FC512ED2,anti-freezing organohydrogel design,dynamic crosslinked gel network,gel_microstructure,gel_microstructure,0.4400594234466553,14,13,13,14,15,9,9,15,0.6,7,7,14,1.0,1.6666666666666667,15,3,7,0.35,3.5092112642016153,182,1,1,1,0,0,1,6,2,8,1,2022,2023-2023,0
CC3BA67827F,CC5968B917E,ionic-electronic coupling,convection and mass transport,transport_mechanism,transport_mechanism,0.39798370003700256,10,5,5,10,27,8,8,27,0.2962962962962963,11,2,13,2.3333333333333335,0.3333333333333333,29,23,3,0.25,1.0878158266539149,50,1,1,1,0,0,1,0,11,11,0,2022,2023-2023,0
CC3BA67827F,CF4A6A0344F,ionic-electronic coupling,ion migration,transport_mechanism,transport_mechanism,0.7222399711608887,10,9,9,10,27,17,17,27,0.6296296296296297,11,9,20,2.3333333333333335,2.3333333333333335,29,29,5,0.35714285714285715,2.035797698456442,90,1,1,1,0,0,1,0,1,1,0,2022,2023-2023,0
CC3BA67827F,CFBB5A400A1,ionic-electronic coupling,cation-anion thermodiffusion asymmetry,transport_mechanism,transport_mechanism,0.3930237889289856,10,6,6,10,27,5,5,27,0.18518518518518517,11,3,14,2.3333333333333335,0.6666666666666666,29,6,4,0.3333333333333333,1.5635373121497587,60,1,1,1,0,0,1,0,3,3,0,2022,2023-2023,0
CD486BA800F,CE4B0E242E7,host-guest complexation,interfacial charge transfer,solvation_entropy,electrode_interface,0.2608962059020996,2,7,2,7,2,21,2,21,0.09523809523809523,0,8,8,0.0,1.3333333333333333,19,29,1,0.125,0.48089834696298783,14,1,1,0,0,0,1,2,6,8,1,2022,2023-2023,0
CE6FC512ED2,CF4A6A0344F,dynamic crosslinked gel network,ion migration,gel_microstructure,transport_mechanism,0.12500128149986267,13,9,9,13,9,17,9,17,0.5294117647058824,7,9,16,1.6666666666666667,2.3333333333333335,3,29,3,0.15789473684210525,1.0878158266539149,117,1,1,0,0,0,1,2,1,3,1,2022,2023-2023,0
CF4A6A0344F,CFBB5A400A1,ion migration,cation-anion thermodiffusion asymmetry,transport_mechanism,transport_mechanism,0.41879719495773315,9,6,6,9,17,5,5,17,0.29411764705882354,9,3,12,2.3333333333333335,0.6666666666666666,29,6,4,0.36363636363636365,1.5427121807395916,54,1,1,1,0,0,1,1,3,4,1,2022,2023-2023,0
C08389FD6C6,C10C4FF4B6C,moisture-gradient ion transport,hydrogen bonding,transport_mechanism,solvation_entropy,0.21347656846046448,22,13,13,22,40,14,14,40,0.35,25,9,34,5.333333333333333,2.6666666666666665,21,19,7,0.25,2.4761370146441437,286,1,1,0,0,0,1,6,8,14,1,2023,2024-2024,1
C08389FD6C6,C23B9BED21A,moisture-gradient ion transport,ionic conduction,transport_mechanism,transport_mechanism,0.6382522583007812,22,6,6,22,40,43,40,43,0.9302325581395349,25,13,38,5.333333333333333,2.0,21,31,4,0.16666666666666666,1.4319598680913332,132,1,1,1,0,0,1,6,2,8,1,2023,2024-2024,0
C08389FD6C6,C46A965349B,moisture-gradient ion transport,anion transport,transport_mechanism,transport_mechanism,0.6007907390594482,22,6,6,22,40,2,2,40,0.05,25,1,26,5.333333333333333,0.0,21,3,5,0.21739130434782608,2.197430605839935,132,1,1,1,0,0,1,6,0,6,0,2023,2024-2024,0
C08389FD6C6,C539540C36B,moisture-gradient ion transport,nanochannel-confined ion transport,transport_mechanism,transport_mechanism,0.6501357555389404,22,9,9,22,40,10,10,40,0.25,25,8,33,5.333333333333333,2.0,21,5,6,0.24,2.8310517738771495,198,1,1,1,0,0,1,6,0,6,0,2023,2024-2024,0
C08389FD6C6,C7932B1CE8C,moisture-gradient ion transport,chaotropic polymer-water disruption,transport_mechanism,gel_microstructure,0.30353134870529175,22,13,13,22,40,10,10,40,0.25,25,8,33,5.333333333333333,2.0,21,5,7,0.25,2.5501078802729373,286,1,1,0,0,0,1,6,9,15,1,2023,2024-2024,0
C08389FD6C6,C96681C9193,moisture-gradient ion transport,ion channels,transport_mechanism,transport_mechanism,0.6929123401641846,22,7,7,22,40,3,3,40,0.075,25,1,26,5.333333333333333,-0.3333333333333333,21,4,5,0.20833333333333334,1.937543924341652,154,1,1,1,0,0,1,6,1,7,1,2023,2024-2024,0
C08389FD6C6,C98C1040415,moisture-gradient ion transport,cation transport,transport_mechanism,transport_mechanism,0.6226394176483154,22,2,2,22,40,2,2,40,0.05,25,2,27,5.333333333333333,0.6666666666666666,21,1,1,0.043478260869565216,0.3898712452512801,44,1,1,1,0,0,1,6,0,6,0,2023,2024-2024,0
C08389FD6C6,CA8C62A4868,moisture-gradient ion transport,redox reaction entropy,transport_mechanism,solvation_entropy,0.18460914492607117,22,12,12,22,40,8,8,40,0.2,25,4,29,5.333333333333333,0.3333333333333333,21,9,8,0.3076923076923077,3.385802751117277,264,1,1,0,0,0,1,6,14,20,1,2023,2024-2024,1
C08389FD6C6,CBFAB31D6E6,moisture-gradient ion transport,electrostatic interaction,transport_mechanism,solvation_entropy,0.27509036660194397,22,8,8,22,40,9,9,40,0.225,25,6,31,5.333333333333333,1.6666666666666667,21,8,4,0.15384615384615385,1.3385218307787647,176,1,1,0,0,0,1,6,1,7,1,2023,2024-2024,0
C08389FD6C6,CC028ABF9C6,moisture-gradient ion transport,anti-freezing organohydrogel design,transport_mechanism,gel_microstructure,0.1445091962814331,22,18,18,22,40,22,22,40,0.55,25,14,39,5.333333333333333,3.6666666666666665,21,16,8,0.25,3.021275913890661,396,1,1,0,0,0,1,6,10,16,1,2023,2024-2024,1
C08389FD6C6,CC3BA67827F,moisture-gradient ion transport,ionic-electronic coupling,transport_mechanism,transport_mechanism,0.5647144317626953,22,14,14,22,40,31,31,40,0.775,25,12,37,5.333333333333333,2.0,21,30,11,0.44,4.322971904569644,308,1,1,1,0,0,1,6,0,6,0,2023,2024-2024,0
C08389FD6C6,CF203EF8121,moisture-gradient ion transport,Eastman entropy of transfer,transport_mechanism,solvation_entropy,0.341469943523407,22,9,9,22,40,10,10,40,0.25,25,5,30,5.333333333333333,0.3333333333333333,21,6,6,0.24,2.5855852731523323,198,1,1,0,0,0,1,6,2,8,1,2023,2024-2024,0
C08389FD6C6,CF4A6A0344F,moisture-gradient ion transport,ion migration,transport_mechanism,transport_mechanism,0.7488869428634644,22,13,13,22,40,22,22,40,0.55,25,12,37,5.333333333333333,2.6666666666666665,21,30,10,0.4,5.084119748446944,286,1,1,1,0,0,1,6,1,7,1,2023,2024-2024,0
C10C4FF4B6C,C46747A02A1,hydrogen bonding,ion-pairing and complexation,solvation_entropy,solvation_entropy,0.6333999633789062,13,19,13,19,14,22,14,22,0.6363636363636364,9,13,22,2.6666666666666665,3.3333333333333335,19,12,9,0.391304347826087,3.2844181822799814,247,1,1,1,0,0,1,8,5,13,1,2023,2024-2024,0
C10C4FF4B6C,C845F498233,hydrogen bonding,ion-dipole interaction,solvation_entropy,solvation_entropy,0.8224291801452637,13,9,9,13,14,5,5,14,0.35714285714285715,9,4,13,2.6666666666666665,1.0,19,4,6,0.375,2.221240930072663,117,1,1,1,0,0,1,8,1,9,1,2023,2024-2024,0
C10C4FF4B6C,CC3BA67827F,hydrogen bonding,ionic-electronic coupling,solvation_entropy,transport_mechanism,0.28039324283599854,13,14,13,14,14,31,14,31,0.45161290322580644,9,12,21,2.6666666666666665,2.0,19,30,7,0.35,2.4503753872766114,182,1,1,0,0,0,1,8,0,8,0,2023,2024-2024,0
C10C4FF4B6C,CFBB5A400A1,hydrogen bonding,cation-anion thermodiffusion asymmetry,solvation_entropy,transport_mechanism,0.28424760699272156,13,13,13,13,14,13,13,14,0.9285714285714286,9,11,20,2.6666666666666665,3.3333333333333335,19,7,7,0.3684210526315789,2.483538782286098,169,1,1,0,0,0,1,8,5,13,1,2023,2024-2024,0
C10D3798CF7,CF203EF8121,selective solvation,Eastman entropy of transfer,solvation_entropy,solvation_entropy,0.6834225654602051,6,9,6,9,4,10,4,10,0.4,3,5,8,0.6666666666666666,0.3333333333333333,4,6,1,0.07142857142857142,0.30341307554227914,54,1,1,1,0,0,1,8,2,10,1,2023,2024-2024,0
C188B56F6F1,C23B9BED21A,ion-selectivity membrane transport,ionic conduction,transport_mechanism,transport_mechanism,0.7166036367416382,17,6,6,17,28,43,28,43,0.6511627906976745,14,13,27,3.0,2.0,24,31,5,0.2777777777777778,1.9164175397449952,102,1,1,1,0,0,1,12,2,14,1,2023,2024-2024,0
C188B56F6F1,C539540C36B,ion-selectivity membrane transport,nanochannel-confined ion transport,transport_mechanism,transport_mechanism,0.6920440196990967,17,9,9,17,28,10,10,28,0.35714285714285715,14,8,22,3.0,2.0,24,5,7,0.3684210526315789,3.733443890433014,153,1,1,1,0,0,1,12,0,12,0,2023,2024-2024,0
C188B56F6F1,C78D65254F9,ion-selectivity membrane transport,phase transition,transport_mechanism,phase_or_species_transition,0.1587248593568802,17,21,17,21,28,61,28,61,0.45901639344262296,14,23,37,3.0,2.0,24,20,7,0.22580645161290322,2.7445893176611507,357,1,1,0,0,0,1,12,9,21,1,2023,2024-2024,0
C188B56F6F1,C8AD5B453CC,ion-selectivity membrane transport,ion diffusion,transport_mechanism,transport_mechanism,0.7644132375717163,17,16,16,17,28,23,23,28,0.8214285714285714,14,13,27,3.0,2.6666666666666665,24,24,9,0.375,4.065685420719947,272,1,1,1,0,0,1,12,3,15,1,2023,2024-2024,0
C188B56F6F1,C96681C9193,ion-selectivity membrane transport,ion channels,transport_mechanism,transport_mechanism,0.8086342811584473,17,7,7,17,28,3,3,28,0.10714285714285714,14,1,15,3.0,-0.3333333333333333,24,4,6,0.3333333333333333,2.629450774070045,119,1,1,1,0,0,1,12,1,13,1,2023,2024-2024,0
C188B56F6F1,CB25BC3FC14,ion-selectivity membrane transport,double/interpenetrating network,transport_mechanism,gel_microstructure,0.1780344545841217,17,15,15,17,28,7,7,28,0.25,14,7,21,3.0,2.3333333333333335,24,1,6,0.23076923076923078,2.534514639916747,255,1,1,0,0,0,1,12,3,15,1,2023,2024-2024,0
C188B56F6F1,CC028ABF9C6,ion-selectivity membrane transport,anti-freezing organohydrogel design,transport_mechanism,gel_microstructure,0.06637532263994217,17,18,17,18,28,22,22,28,0.7857142857142857,14,14,28,3.0,3.6666666666666665,24,16,8,0.2962962962962963,3.2419969700953217,306,1,1,0,0,0,1,12,10,22,1,2023,2024-2024,0
C188B56F6F1,CC3BA67827F,ion-selectivity membrane transport,ionic-electronic coupling,transport_mechanism,transport_mechanism,0.611656665802002,17,14,14,17,28,31,28,31,0.9032258064516129,14,12,26,3.0,2.0,24,30,7,0.2916666666666667,2.631663169075044,238,1,1,1,0,0,1,12,0,12,0,2023,2024-2024,0
C188B56F6F1,CE6FC512ED2,ion-selectivity membrane transport,dynamic crosslinked gel network,transport_mechanism,gel_microstructure,0.10902120172977448,17,14,14,17,28,13,13,28,0.4642857142857143,14,11,25,3.0,3.0,24,4,7,0.2916666666666667,2.8964826550792204,238,1,1,0,0,0,1,12,4,16,1,2023,2024-2024,0
C188B56F6F1,CEA29EF1A99,ion-selectivity membrane transport,thermal-gradient heat-transfer control,transport_mechanism,device_mechanism,0.167332261800766,17,7,7,17,28,16,16,28,0.5714285714285714,14,10,24,3.0,2.6666666666666665,24,10,3,0.14285714285714285,1.403101485115946,119,1,1,0,0,0,1,12,12,24,1,2023,2024-2024,0
C188B56F6F1,CF4A6A0344F,ion-selectivity membrane transport,ion migration,transport_mechanism,transport_mechanism,0.7640577554702759,17,13,13,17,28,22,22,28,0.7857142857142857,14,12,26,3.0,2.6666666666666665,24,30,9,0.42857142857142855,3.8115212401080343,221,1,1,1,0,0,1,12,1,13,1,2023,2024-2024,0
C23B9BED21A,C78D65254F9,ionic conduction,phase transition,transport_mechanism,phase_or_species_transition,0.18714967370033264,6,21,6,21,43,61,43,61,0.7049180327868853,13,23,36,2.0,2.0,31,20,3,0.125,1.0663428222647138,126,1,1,0,0,0,1,2,9,11,1,2023,2024-2024,0
C23B9BED21A,C8AD5B453CC,ionic conduction,ion diffusion,transport_mechanism,transport_mechanism,0.8591792583465576,6,16,6,16,43,23,23,43,0.5348837209302325,13,13,26,2.0,2.6666666666666665,31,24,3,0.15789473684210525,1.0663428222647138,96,1,1,1,0,0,1,2,3,5,1,2023,2024-2024,0
C23B9BED21A,CF4A6A0344F,ionic conduction,ion migration,transport_mechanism,transport_mechanism,0.8135492205619812,6,13,6,13,43,22,22,43,0.5116279069767442,13,12,25,2.0,2.6666666666666665,31,30,5,0.35714285714285715,1.8795024183584763,78,1,1,1,0,0,1,2,1,3,1,2023,2024-2024,0
C3002C089A5,C41DA9D5B12,ionic thermodiffusion (Soret effect),convection-resolved resistance decomposition,transport_mechanism,transport_mechanism,0.3908458650112152,27,4,4,27,59,3,3,59,0.05084745762711865,39,1,40,9.333333333333334,0.0,24,10,3,0.10714285714285714,2.37871300116537,108,1,1,1,0,0,1,20,1,21,1,2023,2024-2024,0
C3002C089A5,C45C8AAD12E,ionic thermodiffusion (Soret effect),charge-transfer resistance engineering,transport_mechanism,electrode_interface,0.20938371121883392,27,9,9,27,59,22,22,59,0.3728813559322034,39,9,48,9.333333333333334,1.6666666666666667,24,29,4,0.125,1.8703278780556292,243,1,1,0,0,0,1,20,10,30,1,2023,2024-2024,0
C3002C089A5,C46747A02A1,ionic thermodiffusion (Soret effect),ion-pairing and complexation,transport_mechanism,solvation_entropy,0.28166109323501587,27,19,19,27,59,22,22,59,0.3728813559322034,39,13,52,9.333333333333334,3.3333333333333335,24,12,14,0.4375,5.842231812640915,513,1,1,0,0,0,1,20,5,25,1,2023,2024-2024,1
C3002C089A5,C539540C36B,ionic thermodiffusion (Soret effect),nanochannel-confined ion transport,transport_mechanism,transport_mechanism,0.4554448127746582,27,9,9,27,59,10,10,59,0.1694915254237288,39,8,47,9.333333333333334,2.0,24,5,4,0.125,1.587958800991944,243,1,1,1,0,0,1,20,0,20,0,2023,2024-2024,0
C3002C089A5,C58F3B85353,ionic thermodiffusion (Soret effect),thermoresponsive micellization p/n conversion,transport_mechanism,phase_or_species_transition,0.33329156041145325,27,5,5,27,59,3,3,59,0.05084745762711865,39,2,41,9.333333333333334,0.6666666666666666,24,6,4,0.14285714285714285,1.587043734841652,135,1,1,0,0,0,1,20,2,22,1,2023,2024-2024,0
C3002C089A5,C845F498233,ionic thermodiffusion (Soret effect),ion-dipole interaction,transport_mechanism,solvation_entropy,0.3329166769981384,27,9,9,27,59,5,5,59,0.0847457627118644,39,4,43,9.333333333333334,1.0,24,4,6,0.2,2.2893966083359487,243,1,1,0,0,0,1,20,1,21,1,2023,2024-2024,0
C3002C089A5,CBFAB31D6E6,ionic thermodiffusion (Soret effect),electrostatic interaction,transport_mechanism,solvation_entropy,0.28350719809532166,27,8,8,27,59,9,9,59,0.15254237288135594,39,6,45,9.333333333333334,1.6666666666666667,24,8,5,0.16666666666666666,1.981665907807134,216,1,1,0,0,0,1,20,1,21,1,2023,2024-2024,0
C3002C089A5,CC3BA67827F,ionic thermodiffusion (Soret effect),ionic-electronic coupling,transport_mechanism,transport_mechanism,0.5141816139221191,27,14,14,27,59,31,31,59,0.5254237288135594,39,12,51,9.333333333333334,2.0,24,30,9,0.28125,3.5627372407575515,378,1,1,1,0,0,1,20,0,20,0,2023,2024-2024,0
C3002C089A5,CC5968B917E,ionic thermodiffusion (Soret effect),convection and mass transport,transport_mechanism,transport_mechanism,0.32778722047805786,27,5,5,27,59,8,8,59,0.13559322033898305,39,1,40,9.333333333333334,-0.3333333333333333,24,24,4,0.14285714285714285,1.581954023034994,135,1,1,1,0,0,1,20,13,33,1,2023,2024-2024,0
C3002C089A5,CE4B0E242E7,ionic thermodiffusion (Soret effect),interfacial charge transfer,transport_mechanism,electrode_interface,0.1989295780658722,27,8,8,27,59,24,24,59,0.4067796610169492,39,10,49,9.333333333333334,2.3333333333333335,24,30,4,0.12903225806451613,1.84454914440606,216,1,1,0,0,0,1,20,7,27,1,2023,2024-2024,0
C3002C089A5,CEA29EF1A99,ionic thermodiffusion (Soret effect),thermal-gradient heat-transfer control,transport_mechanism,device_mechanism,0.31740042567253113,27,7,7,27,59,16,16,59,0.2711864406779661,39,10,49,9.333333333333334,2.6666666666666665,24,10,4,0.13333333333333333,1.9472241400872985,189,1,1,0,0,0,1,20,12,32,1,2023,2024-2024,0
C3002C089A5,CF4A6A0344F,ionic thermodiffusion (Soret effect),ion migration,transport_mechanism,transport_mechanism,0.555216372013092,27,13,13,27,59,22,22,59,0.3728813559322034,39,12,51,9.333333333333334,2.6666666666666665,24,30,8,0.25,3.1293835164383164,351,1,1,1,0,0,1,20,1,21,1,2023,2024-2024,0
C41DA9D5B12,C45C8AAD12E,convection-resolved resistance decomposition,charge-transfer resistance engineering,transport_mechanism,electrode_interface,0.43727993965148926,4,9,4,9,3,22,3,22,0.13636363636363635,1,9,10,0.0,1.6666666666666667,10,29,2,0.18181818181818182,0.784311422505267,36,1,1,0,0,0,1,1,10,11,1,2023,2024-2024,0
